name,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995,12/31/1994,12/31/1993,12/31/1992,12/31/1991
TotalAssets,"30,565,000,000","20,999,000,000","19,042,000,000","18,096,000,000","18,133,000,000","17,042,000,000","16,571,000,000","17,154,000,000","21,290,000,000","22,128,000,000","25,177,000,000","27,139,000,000","31,197,000,000","31,096,000,000","8,196,000,000","8,170,000,000","5,699,000,000","4,450,000,000","3,974,000,000","3,427,000,000","3,572,000,000","3,892,700,000","1,967,800,000","1,512,100,000","1,075,000,000","431,800,000","323,200,000","299,100,000","137,400,000"
	CurrentAssets,"4,699,000,000","4,003,000,000","3,822,000,000","3,239,000,000","3,471,000,000","3,606,000,000","3,011,000,000","3,022,000,000","3,105,000,000","3,615,000,000","4,061,000,000","5,452,000,000","5,921,000,000","4,901,000,000","2,631,000,000","3,289,000,000","1,880,000,000","1,208,000,000","1,106,000,000","992,000,000","1,055,000,000","1,266,600,000","1,064,000,000","748,900,000","537,000,000","263,800,000","216,100,000","236,500,000","89,100,000"
		CashCashEquivalentsAndShortTermInvestments,"217,000,000","146,000,000","188,000,000","196,000,000","319,000,000","587,000,000","217,000,000","207,000,000","267,000,000","213,000,000","864,000,000","1,641,000,000","1,452,000,000","1,668,000,000","848,000,000","1,640,000,000","671,000,000","277,000,000","185,000,000","60,000,000","78,000,000","70,300,000","58,000,000","58,500,000","115,000,000","90,100,000","60,800,000","95,400,000","5,900,000"
			CashAndCashEquivalents,"217,000,000","146,000,000","188,000,000","196,000,000","319,000,000","587,000,000","217,000,000","207,000,000","267,000,000","213,000,000","864,000,000","1,641,000,000","1,452,000,000","1,668,000,000","848,000,000","1,296,000,000","671,000,000","277,000,000","180,000,000","54,000,000","64,000,000","70,300,000","58,000,000","58,500,000","115,000,000","90,100,000","60,800,000","95,400,000","5,900,000"
			OtherShortTermInvestments,,,,,,,,,,,,,,,,"344,000,000",,,"5,000,000","6,000,000","14,000,000",,,,,,,,
		Receivables,"1,933,000,000","1,608,000,000","1,548,000,000","1,472,000,000","1,275,000,000","1,183,000,000","1,307,000,000","1,217,000,000","1,246,000,000","1,320,000,000","1,375,000,000","1,402,000,000","1,502,000,000","1,424,000,000","932,000,000","900,000,000","542,000,000","435,000,000","370,000,000","361,000,000","445,000,000","537,800,000","413,800,000","298,900,000","210,000,000","74,800,000","58,800,000","49,100,000","43,300,000"
			AccountsReceivable,"1,828,000,000","1,608,000,000","1,548,000,000","1,472,000,000","1,275,000,000","1,183,000,000","1,307,000,000","1,217,000,000","1,246,000,000","1,320,000,000","1,375,000,000","1,402,000,000","1,502,000,000","1,424,000,000","932,000,000","900,000,000","542,000,000","435,000,000","370,000,000",,,,,,"210,000,000",,,,
				GrossAccountsReceivable,"1,902,000,000","1,676,000,000","1,645,000,000","1,591,000,000","1,394,000,000","1,288,000,000","1,419,000,000","1,336,000,000","1,327,000,000",,,,,,,,,,,,,,,,,,,,
				AllowanceForDoubtfulAccountsReceivable,"-74,000,000","-68,000,000","-98,000,000","-119,000,000","-119,000,000","-105,000,000","-112,000,000","-119,000,000","-81,000,000",,,,,,,,,,,,,,,,,,,,
			TaxesReceivable,"105,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,
		Inventory,"1,579,000,000","1,166,000,000","1,078,000,000","955,000,000","1,016,000,000","946,000,000","897,000,000","884,000,000","931,000,000","894,000,000","920,000,000","853,000,000","725,000,000","749,000,000","418,000,000","360,000,000","281,000,000","243,000,000","303,000,000","354,000,000","376,000,000","462,000,000","386,700,000","226,200,000","145,000,000","54,700,000","41,800,000","40,500,000","36,100,000"
			RawMaterials,"416,000,000","306,000,000","284,000,000","236,000,000","208,000,000","200,000,000","209,000,000","216,000,000","223,000,000","177,000,000","180,000,000","163,000,000","139,000,000","157,000,000","68,000,000","57,000,000","43,000,000","50,000,000","88,000,000",,,,,,,,,,
			WorkInProcess,"192,000,000","100,000,000","110,000,000","94,000,000","102,000,000","97,000,000","90,000,000","70,000,000","71,000,000","95,000,000","69,000,000","135,000,000","132,000,000","145,000,000","64,000,000","65,000,000","63,000,000","48,000,000","69,000,000",,,,,,,,,,
			FinishedGoods,"971,000,000","760,000,000","685,000,000","625,000,000","706,000,000","649,000,000","598,000,000","598,000,000","637,000,000","622,000,000","671,000,000","555,000,000","454,000,000","447,000,000","286,000,000","238,000,000","175,000,000","145,000,000","146,000,000",,,,,,,,,,
			OtherInventories,,,"-1,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,
		PrepaidAssets,"195,000,000","161,000,000","66,000,000","58,000,000",,,,,"203,000,000","183,000,000","330,000,000","632,000,000","464,000,000","477,000,000",,"148,000,000","141,000,000","85,000,000","74,000,000",,,,,,,,,,
		RestrictedCash,"346,000,000",,,"243,000,000",,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDeferredAssets,,,,"75,000,000","496,000,000","447,000,000","288,000,000","433,000,000","458,000,000","429,000,000","572,000,000","911,000,000","679,000,000","583,000,000",,"241,000,000","245,000,000","168,000,000","174,000,000",,,,,,,,,,
			CurrentDeferredTaxesAssets,,,,"75,000,000","496,000,000","447,000,000","288,000,000","433,000,000","458,000,000","429,000,000","572,000,000","911,000,000","679,000,000","583,000,000",,"241,000,000","245,000,000","168,000,000","174,000,000",,,,,,,,,,
		HedgingAssetsCurrent,"105,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherCurrentAssets,"324,000,000","922,000,000","942,000,000","240,000,000","365,000,000","443,000,000","302,000,000","281,000,000",,"576,000,000",,"13,000,000","1,099,000,000",,"433,000,000",,,,,"217,000,000","156,000,000","196,500,000","205,500,000","165,300,000","67,000,000","44,200,000","54,700,000","51,500,000","3,800,000"
	TotalNonCurrentAssets,"25,866,000,000","16,997,000,000","15,219,000,000","14,857,000,000","14,662,000,000","13,436,000,000","13,560,000,000","14,132,000,000","18,185,000,000","18,513,000,000","21,116,000,000","21,687,000,000","25,276,000,000","26,195,000,000","5,565,000,000","4,881,000,000","3,819,000,000","3,242,000,000","2,868,000,000","2,435,000,000","2,517,000,000","2,626,100,000","903,800,000","763,200,000","538,000,000","168,000,000","107,100,000","62,600,000","48,300,000"
		NetPPE,"2,415,000,000","1,782,000,000","1,696,000,000","1,630,000,000","1,490,000,000","1,507,000,000","1,546,000,000","1,564,000,000","1,670,000,000","1,697,000,000","1,728,000,000","1,728,000,000","1,735,000,000","1,726,000,000","1,011,000,000","870,000,000","744,000,000","636,000,000","592,000,000","567,000,000","604,000,000","679,900,000","499,000,000","347,200,000","254,000,000","105,800,000","77,000,000","46,600,000","33,000,000"
			GrossPPE,"5,504,000,000","4,740,000,000","4,624,000,000","4,365,000,000","4,062,000,000","3,846,000,000","3,670,000,000","3,520,000,000","3,183,000,000","3,168,000,000","3,266,000,000","3,110,000,000","2,925,000,000","2,717,000,000","1,853,000,000","1,645,000,000","1,337,000,000","1,117,000,000","1,045,000,000","942,000,000","940,000,000","945,400,000","706,500,000","505,400,000","365,000,000","133,900,000","97,200,000","61,600,000","44,300,000"
				Properties,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,,,,,,,,
				LandAndImprovements,"117,000,000","97,000,000","102,000,000","91,000,000","86,000,000","80,000,000","81,000,000","81,000,000","111,000,000","119,000,000","118,000,000","116,000,000","119,000,000","115,000,000","76,000,000","79,000,000","69,000,000","60,000,000","59,000,000",,,,,,,,,,
