name,ttm,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,09/30/1995
MarketCap,"10,022,619,813","11,543,656,814","17,397,007,530","17,011,577,691","14,973,030,516","13,041,724,771","10,753,593,164","12,081,977,796","10,777,871,176","11,700,387,944","11,879,435,158","12,877,974,709","12,191,133,375","11,659,314,848","10,587,268,797","9,723,236,114","8,825,202,720","8,680,854,675","8,553,287,864","8,995,560,562","8,196,165,746","7,685,267,805","7,527,444,899","7,151,937,871","7,756,174,091","7,715,201,300","7,979,053,825","7,225,289,883","6,841,569,592","6,992,912,235","5,891,751,824","5,676,147,813","5,376,075,194","5,043,063,143","4,995,821,175","4,345,953,568","4,238,067,046","4,359,421,627","4,098,205,803","4,125,086,089","3,697,477,464","4,019,132,467","3,918,198,060","4,020,271,829","3,572,255,615","3,261,463,000","4,224,867,835","4,394,469,901","4,108,066,391","4,439,489,268","4,735,854,083","5,132,113,135","5,136,601,138","5,030,264,180","5,021,426,206","4,698,682,335","4,396,351,874","4,262,797,944","4,015,084,132","1,760,679,759","1,588,553,325","1,405,334,250","1,350,743,120","1,352,685,765","1,337,894,718","1,412,553,682","1,124,066,827","930,516,583","972,247,176","949,800,576","859,208,100","769,654,533","669,850,080","407,548,468","347,973,603","224,536,488","202,593,494","203,658,454","190,632,269","195,426,267","185,232,947","201,893,892","215,735,999","267,031,249","230,647,500","258,425,749","371,642,249","375,451,999","425,542,031","409,799,999","379,540,499","391,804,999","357,734,999","289,373,999","329,975,624","323,018,999","333,507,249","347,454,499","344,628,749"
EnterpriseValue,"12,292,791,813","13,953,339,814","19,659,014,530","19,411,132,691","17,342,236,516","15,364,378,771","13,170,676,164","14,640,849,796","13,365,317,176","15,005,386,944","14,838,224,158","15,818,858,709","15,828,609,375","15,179,139,848","11,972,989,797","10,720,867,114","9,841,021,720","9,774,268,675","9,358,849,864","9,686,708,562","8,950,153,746","8,424,565,805","8,088,718,899","7,450,494,871","7,411,569,091","8,506,144,300","8,267,912,825","7,575,170,883","7,209,802,592","7,346,871,235","6,245,710,824","6,357,956,813","5,970,044,194","5,785,396,143","5,719,727,175","5,069,859,568","5,025,579,046","5,203,691,627","4,864,256,803","5,050,297,089","4,662,017,464","4,616,324,467","4,304,599,060","4,880,801,829","4,209,706,615","3,991,893,000","4,726,786,835","5,105,829,901","5,179,859,391","3,290,853,268","3,333,024,083","4,101,343,135","4,090,525,138","4,152,574,180","5,133,417,206","4,632,439,335","4,330,108,874","4,314,971,944","4,153,698,132","1,899,293,759","1,726,909,325","1,618,984,250","1,538,064,120","1,560,295,765","1,450,157,718","1,534,379,682","1,267,555,827","1,075,016,583","910,622,176","861,306,576","767,879,100","712,256,533","651,230,080","397,935,468","338,360,603","212,413,488","182,303,494","192,177,454","174,876,269","178,052,267","167,858,947","190,446,892","206,278,999","267,031,249","230,647,500","258,425,749","359,605,249","375,451,999","425,542,031","409,799,999","370,526,499","391,804,999","357,734,999","289,373,999","328,509,624","323,018,999","333,507,249","347,454,499","344,628,749"
PeRatio,"7.92","7.354","12.541","13.855","15.012","18.682","14.014","23.912","23.91","21.029","29.281","18.007","15.893","17.78","16.374","20.375","23.003","17.384","13.26","11.68","9.733","10.233","10.61","11.544","12.708","11.349","14.848","11.949","10.846","13.045","10.923","8.55","9.997","12.539","10.688","9.38","9.842","8.15","5.662","5.324","4.306","4.987","5.207","9.774","19.207","15.172","17.139","7.679","5.644","5.987","6.237","6.89","7.277","7.512","9.262","17.206","16.114","16.174","15.423","13.969","9.119","8.556","8.856","9.406","7.789","9.132","9.651","9.316","15.764","20.956","33.685","130.307","38.562","20.008","19.961","44.869",,,,,,,,,,,"127.94",,"69.272","120.001","185.421","76.667","131.248","85.001","80.728","316.651","327.067","341.65",
ForwardPeRatio,"12.048","9.99","15.06","14.903","14.245","12.953","11.038","12.69","12.674","14.368","15.385","16.42","16.529","16.949","15.552","18.215","17.361","17.762","17.007","17.762","16.129","14.62","14.97","14.535","13.717","13.441","15.015","13.928","13.587","14.577","11.641","10.194","11.848","12.658","13.141","11.682","11.351","11.933","10.02",,,,,"10.834",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PegRatio,,,,,,,,,,,,,,,,,,,,,,,"1.093","1.061","1.001","0.982","1.096","1.017","0.992","0.759","1.17","1.024","1.19","1.273","1.231","1.062","0.946","0.994","0.835",,,,,"0.602",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PsRatio,"1.519","1.727","2.707","2.775","2.573","2.438","2.034","2.27","2.066","2.22","2.456","2.724","2.577","2.655","2.477","2.402","2.314","2.253","2.155","2.266","2.089","2.051","2.059","2.025","2.224","2.246","2.358","2.119","2.015","2.15","1.8","1.802","1.772","1.648","1.675","1.47","1.463","1.573","1.426","1.377","1.223","1.276","1.265","1.359","1.274","1.191","1.531","1.484","1.346","1.429","1.503","1.63","1.596","1.506","1.524","1.447","1.355","1.334","1.288","1.167","1.057","0.949","0.904","0.918","0.969","1.084","1.153","1.157","1.537","1.996","2.562","3.23","5.421","5.74","5.726","7.208","4.213","1.71","1.037","0.827","0.785","0.728","0.619","0.739","0.727","0.996","1.559","1.935","2.476","2.898","3.143","3.875","4.279","4.206","6.558","63.333","65.417","68.333",
PbRatio,"0.947","1.077","1.676","1.705","1.608","1.507","1.254","1.442","1.282","1.493","1.554","1.688","1.811","1.828","1.611","1.524","1.449","1.476","1.465","1.548","1.374","1.324","1.308","1.211","1.393","1.45","1.559","1.472","1.369","1.444","1.216","1.211","1.198","1.172","1.206","1.047","1.03","1.09","0.979","0.939","0.908","0.918","0.906","0.901","0.886","0.898","1.231","1.25","1.057","1.109","1.173","1.386","1.358","1.401","1.501","1.558","1.458","1.55","1.708","0.749","0.635","0.614","0.603","0.636","0.657","0.703","0.657","0.569","0.621","0.642","0.609","0.562","0.657","0.4","0.341","0.827","0.744","0.74","0.71","0.767","0.727","0.81","0.623","0.739","0.621","0.713","0.934","0.95","1.024","0.98","0.946","0.989","0.943","0.809","0.937","0.927","0.979","1.021",
EnterprisesValueRevenueRatio,"1.831","8.663","11.814","11.427","9.957","9.148","9.52","10.468","9.179","12.139","10.895","11.137","11.854","12.127","11.855","9.099","8.153","9.252","10.387","10.203","9.097","7.371","7.714","7.139","7.237","9.084","9.106","9.296","8.436","8.158","7.635","7.027","7.086","7.099","7.65","6.627","6.48","6.714","5.892","6.334","6.005","5.464","4.648","5","4.96","5.319","8.837","6.837","6.197","3.875","3.884","4.73","4.716","4.83","5.686","5.448","5.04","5.135","5.076","2.377","2.168","2.148","1.903","1.961","1.924","2.056","1.753","1.662","1.692","1.976","2.512","3.547","4.795","4.999","18.684","11.415","7.861","11.285","-17.896","43.566","4.735","2.053","2.741","2.899","1.999","3.91","4.012","6.802","7.613","8.832","8.934","12.13","15.69","11.811","14.952","20.444","45.069","69.491","689.257"
