name,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995,12/31/1994,12/31/1993,12/31/1992,12/31/1991,12/31/1990
		GrossLoan,"34,697,250,000","19,162,975,000","19,239,322,000","18,112,659,000","17,593,624,000","16,533,912,000","15,926,707,000","15,436,013,000","14,164,576,000","14,788,304,000","14,590,744,000","5,982,307,000","12,494,371,000","11,478,254,000","10,424,372,000","9,540,936,000","8,683,150,000","8,597,603,000","8,695,811,000","8,895,648,000","8,175,200,000","7,447,100,000","7,419,500,000","4,995,900,000","5,277,100,000","3,081,800,000","2,745,200,000","2,210,200,000","3,189,200,000","3,548,500,000"
			LoansHeldForSale,"199,786,000","90,664,000","134,862,000","268,832,000","157,625,000","132,266,000","79,768,000","10,289,000","14,321,000",,,"757,000",,,,,,,,,,,,,,,,,,
			CommercialLoan,"11,439,602,000","11,658,399,000","11,062,608,000","10,092,963,000","9,304,834,000","8,780,077,000","8,241,484,000","8,170,466,000","3,449,492,000","3,646,203,000","7,258,753,000","5,981,550,000",,,,,,,,,,,,,,,,,,
			ConsumerLoan,"1,542,411,000","1,982,277,000","3,199,639,000","2,647,741,000","2,647,596,000","1,915,061,000","1,239,386,000","552,833,000",,"7,195,269,000","7,331,991,000",,,,,,,,,,,,,,,,,,,
			MortgageLoan,"18,815,582,000","5,410,340,000","4,819,696,000","5,084,352,000","5,464,272,000","5,682,364,000","6,339,326,000","6,674,501,000","6,933,804,000",,,,,,,,,,,,,,,,,,,,,
			OtherLoanAssets,"2,699,869,000","21,295,000","22,517,000","18,771,000","19,297,000","24,144,000","26,743,000","27,924,000","3,766,959,000","3,946,832,000","3,540,234,000","9,854,847,000","12,494,371,000","11,478,254,000","10,424,372,000","9,540,936,000","8,683,150,000","8,597,603,000","8,695,811,000","8,895,648,000","8,175,200,000","7,447,100,000","7,419,500,000","4,995,900,000","5,277,100,000","3,081,800,000","2,745,200,000","2,210,200,000","3,189,200,000","3,548,500,000"
		AllowanceForLoansAndLeaseLosses,"113,052,000","157,446,000","171,041,000","160,269,000","156,054,000","164,169,000","252,230,000","267,128,000","255,672,000","265,819,000","244,471,000","172,442,000","80,942,000","58,543,000","60,396,000","79,878,000","76,619,000","77,008,000","75,028,000","66,669,000","55,800,000","80,000,000","82,600,000","70,700,000","65,700,000","31,600,000","26,100,000","15,500,000","18,700,000","24,100,000"
		UnearnedIncome,,,,,,,,,,,,,,,,,,,,"-121,170,000","-80,500,000","-92,800,000","-105,700,000",,,,,,,
	Receivables,,,,,,,,,,,,,,,,,,,,,,,"54,400,000","42,200,000","49,100,000","33,100,000","29,400,000","27,400,000","28,200,000","36,400,000"
		AccountsReceivable,,,,,,,,,,,,,,,,,,,,,,,"54,400,000","42,200,000","49,100,000","33,100,000","29,400,000","27,400,000","28,200,000","36,400,000"
			GrossAccountsReceivable,,,,,,,,,,,,,,,,,,,,,,,"54,400,000","42,200,000","49,100,000","33,100,000","29,400,000","27,400,000","28,200,000","36,400,000"
	NetPPE,"533,138,000","427,534,000","421,549,000","418,372,000","445,934,000","436,361,000","437,602,000","440,466,000","436,281,000","443,768,000","447,930,000","447,826,000","438,452,000","406,087,000","365,146,000","326,667,000","282,193,000","243,452,000",,,,,"165,800,000","144,500,000","143,700,000","100,600,000","105,200,000","76,900,000","115,100,000","48,600,000"
		GrossPPE,"989,004,000","873,040,000","831,104,000","808,235,000","805,608,000","795,943,000","779,677,000","779,463,000","800,910,000","803,637,000","772,794,000","753,762,000",,,,,,,,,,,,,,,,,,
			LandAndImprovements,"151,332,000","144,754,000","146,688,000","144,221,000","152,034,000","152,418,000","154,136,000","152,265,000","145,583,000","145,304,000","142,024,000","140,656,000",,,,,,,,,,,,,,,,,,
			BuildingsAndImprovements,"334,673,000","268,495,000","272,428,000","271,597,000","281,462,000","276,943,000","277,085,000","274,673,000","272,036,000","272,155,000","266,210,000","257,807,000",,,,,,,,,,,,,,,,,,
			MachineryFurnitureEquipment,"440,678,000","404,743,000","363,445,000","341,621,000","315,869,000","312,628,000","294,387,000","290,050,000","319,679,000","323,745,000","305,276,000","294,790,000",,,,,,,,,,,,,,,,,,
			Leases,"59,141,000","51,868,000","48,543,000","50,796,000","56,243,000","53,954,000","54,069,000","62,475,000","63,612,000","62,433,000","59,284,000","60,509,000",,,,,,,,,,,,,,,,,,
			OtherProperties,"3,180,000","3,180,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,
		AccumulatedDepreciation,"-455,866,000","-445,506,000","-409,555,000","-389,863,000","-359,674,000","-359,582,000","-342,075,000","-338,997,000","-364,629,000","-359,869,000","-324,864,000","-305,936,000",,,,,,,,,,,,,,,,,,
	GoodwillAndOtherIntangibleAssets,"1,524,559,000","154,757,000","154,757,000","225,640,000","225,640,000","225,640,000","225,640,000","225,640,000","225,640,000","152,599,000","152,599,000","152,599,000","152,599,000","152,599,000","189,933,000","156,844,000","151,369,000","153,035,000","154,706,000","164,422,000","171,800,000","182,800,000","197,500,000","20,700,000","24,400,000","27,800,000","31,100,000","16,400,000","60,800,000","68,000,000"
		Goodwill,"1,299,878,000","154,757,000","154,757,000","225,640,000","225,640,000","225,640,000","225,640,000","225,640,000","225,640,000","152,599,000","152,599,000","152,599,000",,,,,,,,,,,,,,,,,,
		OtherIntangibleAssets,"224,681,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	OtherAssets,"1,479,401,000","814,164,000","782,552,000","555,858,000","531,881,000","484,377,000","461,743,000","457,621,000","537,041,000","571,330,000","565,078,000","7,865,858,000","502,452,000","356,102,000","343,046,000","313,033,000","300,357,000","288,074,000","455,923,000","395,277,000","351,800,000","331,400,000","243,100,000","347,900,000","372,000,000","304,400,000","540,300,000","327,000,000","82,800,000","165,600,000"
TotalLiabilitiesNetMinorityInterest,"40,924,312,000","21,143,352,000","20,321,575,000","18,996,681,000","18,384,787,000","17,259,247,000","16,415,081,000","16,349,274,000","17,100,761,000","16,984,862,000","16,705,420,000","15,246,581,000","14,878,042,000","13,636,360,000","12,366,888,000","11,382,149,000","10,398,157,000","11,225,049,000","10,441,682,000","10,287,242,000","9,852,700,000","9,319,100,000","8,791,000,000","6,541,400,000","6,712,200,000","4,741,100,000","4,729,900,000","3,839,500,000","3,863,900,000","4,032,500,000"
	TotalDeposits,"34,468,463,000","18,903,686,000","18,335,002,000","17,242,522,000","16,719,989,000","15,449,882,000","14,432,776,000","14,050,786,000","12,202,004,000","11,585,115,000","11,568,319,000","10,243,352,000","9,576,549,000","9,769,250,000","9,110,694,000","7,962,195,000","7,611,749,000","7,709,988,000","7,098,958,000","6,891,824,000","6,584,800,000","6,715,100,000","6,907,300,000","4,977,600,000","5,191,600,000","3,819,600,000","4,102,600,000","3,204,200,000","3,231,800,000","3,316,600,000"
		InterestBearingDepositsLiabilities,"26,497,873,000","12,522,359,000","12,034,875,000","11,233,371,000","11,029,430,000","10,254,639,000","9,452,325,000","9,216,154,000","12,202,004,000","11,585,115,000","11,568,319,000","10,243,352,000","9,576,549,000","7,341,027,000","6,665,283,000","5,493,920,000","5,394,073,000","4,845,092,000","4,562,093,000","5,389,765,000","5,356,700,000","6,715,100,000","6,907,300,000","4,977,600,000","5,191,600,000","3,819,600,000","4,102,600,000","3,204,200,000","3,231,800,000","3,316,600,000"
			CustomerAccounts,"26,497,873,000","12,522,359,000","12,034,875,000","11,233,371,000","11,029,430,000","10,254,639,000","9,452,325,000","9,216,154,000","12,202,004,000","11,585,115,000","11,568,319,000","10,243,352,000","9,576,549,000","7,341,027,000","6,665,283,000","5,493,920,000","5,394,073,000","4,845,092,000","4,562,093,000","5,389,765,000","5,356,700,000","6,715,100,000","6,907,300,000","4,977,600,000","5,191,600,000","3,819,600,000","4,102,600,000","3,204,200,000","3,231,800,000","3,316,600,000"
		NonInterestBearingDeposits,"7,970,590,000","6,381,327,000","6,300,127,000","6,009,151,000","5,690,559,000","5,195,243,000","4,980,451,000","4,834,632,000",,,,,,"2,428,223,000","2,445,411,000","2,468,275,000","2,217,676,000","2,864,896,000","2,536,865,000","1,502,059,000","1,228,100,000",,,,,,,,,
	FederalFundsPurchasedAndSecuritiesSoldUnderAgreementToRepurchase,,,,"2,159,000","5,381,000","4,425,000","4,918,000","2,619,000",,,,,,,,,,,,"1,085,320,000","1,010,000,000","367,300,000","112,400,000","293,700,000","438,400,000","170,100,000","129,800,000","100,000,000","100,000,000","156,800,000"
		FinancialInstrumentsSoldUnderAgreementsToRepurchase,,,"0","2,159,000","5,381,000","4,425,000","4,918,000","2,619,000",,,,,,,,,,,,,,,,,,,,,,
	PayablesAndAccruedExpenses,,"790,194,000","737,124,000","676,587,000","622,765,000","572,875,000","494,062,000","364,673,000","510,677,000","414,136,000","381,602,000","342,455,000",,,,,,,"319,699,000","37,055,000","40,400,000","27,600,000","23,500,000","18,900,000","14,900,000","7,600,000","10,200,000","7,600,000","11,500,000","14,100,000"
		Payables,,,,,,,,,,,,,,,,,,,"319,699,000","37,055,000","40,400,000","27,600,000","23,500,000","18,900,000","14,900,000","7,600,000","10,200,000","7,600,000","11,500,000","14,100,000"
			AccountsPayable,,,,,,,,,,,,,,,,,,,"319,699,000","37,055,000","40,400,000","27,600,000","23,500,000","18,900,000","14,900,000","7,600,000","10,200,000","7,600,000","11,500,000","14,100,000"
		CurrentAccruedExpenses,,"790,194,000","737,124,000","676,587,000","622,765,000","572,875,000","494,062,000","364,673,000","510,677,000","414,136,000","381,602,000","342,455,000",,,,,,,,,,,,,,,,,,
	CurrentDebtAndCapitalLeaseObligation,"2,669,145,000","0","0","2,232,000","5,381,000","4,425,000","4,918,000","2,619,000","6,416,000","126,790,000","244,604,000","226,861,000","556,070,000","214,112,000","472,126,000","1,056,111,000","878,412,000","842,051,000","719,859,000","579,441,000","1,650,500,000","644,200,000",,,,,,,,"490,000,000"
		CurrentDebt,"2,669,145,000","0","0","2,232,000","5,381,000","4,425,000","4,918,000","2,619,000","6,416,000","126,790,000","244,604,000","226,861,000","556,070,000","214,112,000","472,126,000","1,056,111,000","878,412,000","842,051,000","719,859,000","579,441,000","1,650,500,000","644,200,000",,,,,,,,"490,000,000"
			LineOfCredit,,,"0","2,232,000",,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherCurrentBorrowings,"2,669,145,000","0",,"4,391,000","5,381,000","4,425,000","4,918,000","2,619,000","6,416,000","126,790,000","244,604,000","226,861,000","556,070,000","214,112,000","472,126,000","1,056,111,000","878,412,000","842,051,000","719,859,000","579,441,000","1,650,500,000","644,200,000",,,,,,,,"490,000,000"
	LongTermDebtAndCapitalLeaseObligation,"2,354,448,000","1,449,472,000","1,249,449,000","1,073,181,000","1,036,652,000","1,232,065,000","1,483,325,000","1,931,196,000","4,381,664,000","4,858,821,000","4,510,895,000","4,433,913,000","4,417,378,000","3,374,428,000","2,511,010,000","2,048,492,000","1,536,413,000","2,268,244,000","2,303,166,000","1,519,484,000","423,400,000","1,449,600,000","1,614,700,000","1,200,000,000","1,003,000,000","698,100,000","445,600,000","498,500,000","483,900,000","28,800,000"
		LongTermDebt,"2,351,410,000","1,446,367,000","1,249,449,000","1,073,181,000","1,036,652,000","1,232,065,000","1,483,325,000","1,931,196,000","4,381,664,000","4,858,821,000","4,510,895,000","4,433,913,000","4,417,378,000","3,374,428,000","2,511,010,000","2,048,492,000","1,536,413,000","2,268,244,000","2,303,166,000","1,519,484,000","423,400,000","1,449,600,000","1,614,700,000","1,200,000,000","1,003,000,000","698,100,000","445,600,000","498,500,000","483,900,000","28,800,000"
			AdvanceFromFederalHomeLoanBanks,"1,822,058,000","1,100,000,000","875,000,000","675,000,000","572,000,000","947,000,000","1,170,000,000","1,550,000,000",,,,,,,,,,,,,,,,,,,,,,
		LongTermCapitalLeaseObligation,"3,038,000","3,105,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,
	OtherLiabilities,"1,432,256,000",,,,,,,,,,,,"328,045,000","278,570,000","273,058,000","315,351,000","371,583,000","404,766,000",,"174,118,000","143,600,000","115,300,000","133,100,000","51,200,000","64,300,000","45,700,000","41,700,000","29,200,000","36,700,000","26,200,000"
TotalEquityGrossMinorityInterest,"5,727,241,000","2,556,260,000","2,680,584,000","2,444,645,000","2,306,917,000","2,135,364,000","1,964,759,000","1,876,643,000","1,878,627,000","1,480,163,000","1,179,755,000","1,493,776,000","1,099,012,000","1,033,374,000","998,472,000","958,418,000","920,858,000","977,020,000","917,033,000","910,220,000","809,000,000","845,500,000","953,700,000","549,500,000","527,700,000","327,200,000","295,600,000","210,100,000","172,900,000","153,500,000"
	StockholdersEquity,"5,707,015,000","2,537,801,000","2,662,757,000","2,427,483,000","2,290,916,000","2,121,649,000","1,952,968,000","1,863,373,000","1,868,133,000","1,471,663,000","1,175,362,000","1,493,776,000","1,099,012,000","1,033,374,000","998,472,000","958,418,000","920,858,000","977,020,000","917,033,000","910,220,000","809,000,000","845,500,000","953,700,000","549,500,000","527,700,000","327,200,000","295,600,000","210,100,000","172,900,000","153,500,000"
		CapitalStock,"322,268,000","171,038,000","267,543,000","264,950,000","264,939,000","264,915,000","264,892,000","264,874,000","1,604,000","1,430,000","1,303,000","349,745,000","1,315,000","1,317,000","1,844,000","1,849,000","925,000","926,000","927,000","928,000","900,000",,,,,,,,,
			PreferredStock,"169,302,000","169,302,000","265,821,000","263,240,000","263,240,000","263,240,000","263,240,000","263,240,000","0","0","0","348,437,000",,,,,,,,,,,,,,,,,,
			CommonStock,"152,966,000","1,736,000","1,722,000","1,710,000","1,699,000","1,675,000","1,652,000","1,634,000","1,604,000","1,430,000","1,303,000","1,308,000","1,315,000","1,317,000","1,844,000","1,849,000","925,000","926,000","927,000","928,000","900,000",,,,,,,,,
		RetainedEarnings,"1,896,427,000","1,766,994,000","1,577,311,000","1,382,901,000","1,240,347,000","1,099,914,000","977,846,000","877,445,000","1,127,823,000","1,064,978,000","946,002,000","927,893,000","926,875,000","784,011,000","1,536,611,000","1,385,760,000","1,234,804,000","1,111,955,000","965,454,000","835,605,000","715,500,000","610,200,000","509,000,000","344,200,000","283,800,000","191,600,000","146,500,000","87,300,000","91,500,000","75,500,000"
		AdditionalPaidInCapital,"3,462,080,000","885,089,000","877,217,000","862,776,000","851,836,000","817,130,000","779,641,000","750,040,000","715,247,000","459,884,000","297,429,000","330,474,000","354,563,000","343,744,000","497,270,000","518,741,000","518,878,000","518,813,000","520,940,000","508,682,000","500,800,000",,,,,,,,,
		TreasuryStock,"28,037,000","252,182,000","40,797,000","49,419,000","50,860,000","49,400,000","42,198,000","41,429,000","33,367,000","23,115,000","50,827,000","110,644,000","165,686,000","60,772,000","1,016,038,000","946,517,000","839,401,000","700,776,000","576,517,000","425,127,000","295,100,000",,,,,,,,,
		GainsLossesNotAffectingRetainedEarnings,"54,277,000","-33,138,000","-18,517,000","-33,725,000","-15,346,000","-10,910,000","-27,213,000","12,443,000","56,826,000","-31,514,000","-18,545,000","-3,692,000","-18,055,000","-34,926,000","-21,215,000","-1,415,000","5,652,000","46,102,000","6,229,000","-9,868,000","-113,100,000","7,600,000","8,600,000","2,400,000","11,700,000","-100,000",,,,
		OtherEquityInterest,,,,,,,,,,,,,,,,,,,,,,"227,700,000","436,100,000","202,900,000","232,200,000","135,700,000","149,100,000","122,800,000","81,400,000","78,000,000"
	MinorityInterest,"20,226,000","18,459,000","17,827,000","17,162,000","16,001,000","13,715,000","11,791,000","13,270,000","10,494,000","8,500,000","4,393,000",,,,,,,,,,,,,,,,,,,
TotalCapitalization,"8,058,425,000","3,984,168,000","3,912,206,000","3,500,664,000","3,327,568,000","3,353,714,000","3,436,293,000","3,794,569,000","6,249,797,000","6,330,484,000","5,686,257,000","5,927,689,000","5,516,390,000","4,407,802,000","3,509,482,000","3,006,910,000","2,457,271,000","3,245,264,000","3,220,199,000","2,429,704,000","1,232,400,000","2,295,100,000","2,568,400,000","1,749,500,000","1,530,700,000","1,025,300,000","741,200,000","708,600,000","656,800,000","182,300,000"
PreferredStockEquity,"169,302,000","169,302,000","265,821,000","263,240,000","263,240,000","263,240,000","263,240,000","263,240,000",,,,"348,437,000",,,,,,,,,,,,,,,,,,
CommonStockEquity,"5,537,713,000","2,368,499,000","2,396,936,000","2,164,243,000","2,027,676,000","1,858,409,000","1,689,728,000","1,600,133,000","1,868,133,000","1,471,663,000","1,175,362,000","1,145,339,000","1,099,012,000","1,033,374,000","998,472,000","958,418,000","920,858,000","977,020,000","917,033,000","910,220,000","809,000,000","845,500,000","953,700,000","549,500,000","527,700,000","327,200,000","295,600,000","210,100,000","172,900,000","153,500,000"
CapitalLeaseObligations,"3,038,000","3,105,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetTangibleAssets,"4,182,456,000","2,383,044,000","2,508,000,000","2,201,843,000","2,065,276,000","1,896,009,000","1,727,328,000","1,637,733,000","1,642,493,000","1,319,064,000","1,022,763,000","1,341,177,000","946,413,000","880,775,000","808,539,000","801,574,000","769,489,000","823,985,000","762,327,000","745,798,000","637,200,000","662,700,000","756,200,000","528,800,000","503,300,000","299,400,000","264,500,000","193,700,000","112,100,000","85,500,000"
InvestedCapital,"10,558,268,000","3,814,866,000","3,646,385,000","3,239,656,000","3,064,328,000","3,090,474,000","3,173,053,000","3,531,329,000","6,256,213,000","6,457,274,000","5,930,861,000","5,806,113,000","6,072,460,000","4,621,914,000","3,981,608,000","4,063,021,000","3,335,683,000","4,087,315,000","3,940,058,000","3,009,145,000","2,882,900,000","2,939,300,000","2,568,400,000","1,749,500,000","1,530,700,000","1,025,300,000","741,200,000","708,600,000","656,800,000","672,300,000"
TangibleBookValue,"4,013,154,000","2,213,742,000","2,242,179,000","1,938,603,000","1,802,036,000","1,632,769,000","1,464,088,000","1,374,493,000","1,642,493,000","1,319,064,000","1,022,763,000","992,740,000","946,413,000","880,775,000","808,539,000","801,574,000","769,489,000","823,985,000","762,327,000","745,798,000","637,200,000","662,700,000","756,200,000","528,800,000","503,300,000","299,400,000","264,500,000","193,700,000","112,100,000","85,500,000"
TotalDebt,"5,023,593,000","1,449,472,000","1,249,449,000","1,075,413,000","1,036,652,000","1,232,065,000","1,483,325,000","1,931,196,000","4,388,080,000","4,985,611,000","4,755,499,000","4,660,774,000","4,973,448,000","3,588,540,000","2,983,136,000","3,104,603,000","2,414,825,000","3,110,295,000","3,023,025,000","2,098,925,000","2,073,900,000","2,093,800,000","1,614,700,000","1,200,000,000","1,003,000,000","698,100,000","445,600,000","498,500,000","483,900,000","518,800,000"
NetDebt,"3,792,184,000","859,310,000","627,667,000","465,810,000","147,315,000","116,815,000","568,249,000","830,849,000","2,998,376,000","4,321,710,000","4,456,372,000","4,318,394,000","4,615,274,000","3,239,560,000","2,608,435,000","2,744,805,000","2,044,771,000","2,693,898,000","2,636,325,000","1,706,918,000","1,644,600,000","1,673,300,000","1,297,100,000","589,200,000","768,900,000","336,700,000","269,200,000","376,300,000","373,000,000","373,900,000"
ShareIssued,"164,315,473","44,813,538","87,473,535","86,902,460","86,319,429","85,108,394","83,920,099","83,059,618","81,481,996","72,640,379","66,225,369","66,617,824","64,326,460","66,265,426","67,971,566","69,704,150","71,617,905","75,052,203","78,177,969","81,589,554","83,268,280","86,955,046","94,325,530","70,639,987","72,361,427","49,139,270","50,248,958","40,639,790","31,229,796","29,644,528"
OrdinarySharesNumber,"152,965,571","42,319,251","87,225,060","86,880,833","86,297,802","85,086,767","83,898,472","83,037,991","81,460,369","72,614,385","65,647,819","64,883,248","64,326,460","66,265,426","67,971,566","69,704,150","71,617,905","75,052,203","78,177,969","81,589,554","83,268,280","86,955,046","94,325,530","70,639,987","72,361,427","49,139,270","50,248,958","40,639,790","31,229,796","29,644,528"
PreferredSharesNumber,"7,000","7,000","4,007,000","4,006,900","4,006,900","4,006,900","4,006,900","4,006,900",,,,"361,172",,,,,,,,,,,,,,,,,,
TreasurySharesNumber,"11,349,902","2,494,287","248,475","21,627","21,627","21,627","21,627","21,627","21,627","25,994","577,550","1,734,576",,,,,,,,,,,,,,,,,,
