name,ttm,03/31/2019,03/31/2018,03/31/2017,03/31/2016,03/31/2015,03/31/2014,03/31/2013,03/31/2012,03/31/2011,03/31/2010,03/31/2009,03/31/2008,03/31/2007,03/31/2006,03/31/2005,03/31/2004,03/31/2003,03/31/2002,03/31/2001,03/31/2000,03/31/1999,03/31/1998,03/31/1997,03/31/1996,03/31/1995
MarketCap,"2,455,328,471","3,869,251,221","5,015,324,992","4,706,750,453","3,402,216,962","4,198,502,615","4,437,764,411","3,288,797,099","1,561,814,772","1,344,979,171","1,163,269,272","1,056,204,530","1,543,947,058","2,138,183,266","3,208,326,496","1,476,630,670","1,105,631,133","662,326,416","731,031,093","515,853,401","488,003,013","688,016,152","785,113,079","398,880,864","313,425,279","290,137,177"
EnterpriseValue,"3,322,207,471","4,478,615,221","5,559,403,992","5,003,433,453","3,887,174,962","4,702,564,615","4,822,599,411","3,762,809,099","1,839,071,772","1,630,105,171","1,529,799,272","1,393,406,530","1,924,987,058","2,276,386,266","3,353,560,496","1,554,209,670","1,184,975,133","729,654,416","922,875,093","777,106,401","392,233,013","638,916,152","723,613,079","396,780,864","295,225,279","312,137,177"
PeRatio,"88.68","17.169","19.554","23.464","21.978","25.79","40.67","52.465","1,158.333","89","40.212","25.526","16.769","10.728","21.113","14.126","16.485","11.576","22.436","6.596","4.663","9.383","14.234","9.59","9.813","13.302"
ForwardPeRatio,"10.537","15.456","15.848","18.692","16.529","16.077","22.472","25.707","27.473","45.045",,,,,,,,,,,,,,,,
PegRatio,,"1.934","1.982","2.335","2.065","2.009","2.808","3.211","3.435","4.49",,,,,,,,,,,,,,,,
PsRatio,"1.78","2.887","3.627","3.989","3.16","4.068","5.096","5.121","3.259","2.897","2.498","1.768","2.187","2.36","3.953","2.444","2.194","1.33","1.573","1.352","1.205","2.158","2.705","1.678","1.416","1.492"
PbRatio,"2.723","2.678","3.513","4.045","3.242","4.315","5.51","4.797","3.401","2.927","2.612","2.469","3.806","3.98","6.904","3.042","2.518","1.38","1.752","1.325","1.433","2.458","2.857","1.666","1.479","1.582"
EnterprisesValueRevenueRatio,"2.339","3.215","4.01","4.131","3.399","4.41","5.368","5.856","3.715","3.527","3.269","2.314","2.568","2.468","3.901","2.521","2.358","1.456","1.959","1.762","0.937","1.901","2.434","1.657","1.326","1.606"
EnterprisesValueEBITDARatio,"-161.382","19.506","13.48","12.266","11.7","13.67","17.956","24.165","20.663","19.472","13.753","9.82","10.917","7.181","12.907","9.15","10.3","5.486","8.454","6.504","2.12","4.757","7.06","5.166","4.413","6.28"
