name,ttm,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000
MarketCap,"7,695,992,676","9,241,293,571","7,336,208,185","8,086,079,311","7,108,975,185","6,240,985,329","7,834,370,139","8,341,399,137","9,819,980,199","9,366,333,843","9,516,510,374","7,705,864,921","9,668,074,275","8,519,341,951","7,170,839,690","7,578,758,329","7,000,634,734","5,684,453,345","6,426,002,026","8,678,906,530","8,528,296,046","6,048,698,454","13,798,504,746","17,797,981,134","15,064,302,493","19,847,233,582","19,869,199,259","15,880,186,716","17,719,955,269","16,106,903,799","14,736,607,882","14,050,639,903","15,475,929,550","14,598,649,576","12,231,838,541","18,914,599,110","20,347,482,296","20,002,530,748","20,347,567,216","18,363,607,529","21,277,248,808","18,743,147,643","18,198,299,731","13,922,999,980","11,928,063,609","10,058,641,740","22,329,239,397","31,242,591,530","29,360,288,026","43,084,217,679","27,565,488,140","24,089,476,506","22,256,019,569","19,961,215,550","15,016,790,375","11,704,906,238","13,160,067,816","13,915,479,564","16,159,105,108","13,366,614,721","13,978,340,923","13,755,100,582","14,378,563,074","12,098,492,986","13,040,588,751","8,211,108,354","7,294,002,919","5,850,910,542","4,079,770,503","3,683,098,602","3,009,922,486","3,019,091,786","3,643,800,202","3,554,100,525","2,445,811,173","2,730,856,811","2,591,323,982","2,168,361,720","2,529,132,206","1,828,709,299"
EnterpriseValue,"12,862,501,813","15,892,724,914","14,020,555,629","14,525,633,125","12,327,680,979","10,924,196,456","13,277,537,429","14,047,011,537","13,700,063,592","12,904,527,500","12,882,175,829","11,238,351,926","13,750,761,972","12,300,116,595","10,825,270,257","11,332,804,577","10,849,837,634","9,272,648,172","9,897,479,041","13,038,835,911","12,367,147,541","8,996,611,809","17,594,605,724","22,105,323,880","19,924,891,385","24,940,604,445","24,983,629,434","21,470,503,239","24,362,024,639","22,891,170,575","20,610,698,274","19,768,310,958","22,834,935,942","20,094,619,560","17,899,388,363","24,772,782,946","26,129,535,688","25,901,855,712","24,375,031,216","22,781,111,387","26,268,659,300","24,370,896,203","21,166,519,928","16,777,584,705","14,913,412,872","13,045,804,638","24,851,856,396","33,332,566,619","31,868,178,239","45,835,610,679","29,650,614,657","26,397,947,624","25,096,798,576","22,688,979,202","17,699,328,152","14,378,251,536","15,892,507,618","15,654,834,660","17,912,954,415","14,997,757,005","15,517,075,757","15,344,738,524","15,622,538,244","13,147,882,164","14,304,579,795","9,536,066,579","8,511,146,919","6,624,654,542","4,678,568,595","4,072,922,614","3,340,518,465","3,214,943,973","3,658,556,799","3,569,215,525","2,393,709,288","2,678,225,542","2,394,297,331","1,943,743,487","2,631,486,096","1,929,110,309"
PeRatio,"11.224","9.039","7.565","8.43","6.987","7.766","9.224","9.101","11.479","10.054","10.902","10.014","13.88","12.379","10.629","9.899","11.095","10.199","10.346","10.836","11.163","5.675","8.155","8.691","8.176","17.63","16.635","21.849","20.814","18.284","25.576","10.904","11.57","12.395","10.071","13.374","14.445","14.493","17.061","15.675","14.315","18.66","13.259","10.138","9.113","5.336","9.901","12.534","13.133","19.389","17.134","17.629","20.446","15.711","13.4","10.481","11.743","13.831","15.942","13.273","13.895","13.851","15.234","15.664","20.014","15.862","16.094","15.43","13.208","13.264","10.963","12.952","16.67","15.92","22.828","24.907","26.197","24.153","24.607","22.12"
ForwardPeRatio,,,,,,,"7.117","7.764","10.953","12.092","12.563","7.639","14.184","9.001","7.825","11.561","9.017","6.68","13.351","16.287","17.361","11.614","8.163","9.407","5.734","8.673","8.711","8.389","9.588","9.381","8.711","8.326","9.843","8.688","6.743","8.651","9.276","8.842",,,,"3.658",,"3.247","2.63",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PegRatio,,,,,,,,,"1.014","1.023","1.154","0.688","1.277","0.907","0.788","2.508","0.747","0.553","1.255","1.531","6.732","4.504","3.417","4.59","0.247","0.211","0.212","0.204","0.304","0.297","0.294","0.281","1.011","0.768","0.938","1.203","0.927","1.23",,,,"0.366",,"0.59","0.478",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PsRatio,"1.187","1.117","0.954","1.11","0.959","0.988","1.182","1.203","1.453","1.322","1.376","1.141","1.397","1.246","1.077","1.197","1.273","1.062","1.133","1.311","1.409","0.972","1.45","1.643","1.562","1.806","1.846","1.625","1.698","1.491","1.278","1.421","1.351","1.228","0.998","1.53","1.65","1.771","1.846","1.761","2.06","1.876","1.917","1.433","1.256","1.001","2.179","3.119","3.275","4.87","3.628","3.491","3.437","3.246","2.627","2.055","2.425","3.064","3.532","3.119","3.408","3.536","4.141","3.842","4.457","3.225","3.318","3.138","2.625","2.705","2.455","3.154","4.166","3.979","3.604","4.41","4.418","5.729","5.837","5.247"
PbRatio,"16.972","12.801","12.774","7.973","6.884","7.453","4.825","3.975","5.237","4.627","4.66","3.492","4.701","4.193","3.3","3.178","3.427","2.906","3.183","3.177","3.486","2.557","4.085","4.111","4.096","5.46","5.85","4.956","5.791","5.088","7.107","4.692","4.824","4.524","3.676","5.99","5.851","6.401","5.945","6.055","5.681","5.55","5.237","4.546","3.34","2.481","4.451","5.954","5.113","7.916","6.091","5.166","5.852","5.249","4.621","3.614","3.77","4.601","5.299","4.98","5.066","5.451","6.167","6.084","6.723","4.763","4.672","4.169","2.948","2.829","2.477","2.866","3.649","3.485","2.975","3.288","3.259","2.865","6.412","4.726"
EnterprisesValueRevenueRatio,"0.027","0.16","0.105","0.116","0.104","0.084","0.104","0.123","0.127","0.11","0.112","0.105","0.131","0.11","0.096","0.107","0.1","0.082","0.086","0.127","0.123","0.084","0.164","0.224","0.204","0.238","0.242","0.22","0.262","0.259","0.211","0.195","0.258","0.208","0.172","0.283","0.312","0.278","0.275","0.262","0.34","0.216","0.311","0.266","0.243","0.128","0.344","0.539","0.571","0.826","0.539","0.521","0.555","0.5","0.368","0.359","0.445","0.399","0.454","0.423","0.527","0.6","0.492","0.487","0.619","0.491","0.377","0.35","0.325","0.308","0.271","0.323","0.473","0.418","0.31","0.446","0.5","0.384","0.648","0.573"
EnterprisesValueEBITDARatio,"0.059","0.394","0.216","0.26","0.219","0.183","0.223","0.262","0.248","0.319","0.259","0.245","0.321","0.311","0.228","0.263","0.243","0.25","0.217","0.271","0.322","0.321","0.406","0.448","0.508","0.538","0.525","0.406","0.612","0.579","0.441","4.71","0.537","0.491","0.441","0.67","0.741","0.81","0.588","0.605","0.708","0.682","0.604","0.457","1.141","0.366","0.667","1.053","1.156","1.709","1.016","1.006","1.07","0.961","0.686","0.733","0.958","0.866","0.852","0.803","1.038","1.221","0.842","0.857","1.136","0.948","0.702","0.652","0.645","0.688","0.511","0.63","0.949","0.676","0.573","0.446","0.724","1.057","1.579","1.248"
