name,11/30/2019,11/30/2018,11/30/2017,11/30/2016,11/30/2015,11/30/2014,11/30/2013,11/30/2012,11/30/2011,11/30/2010,11/30/2009,11/30/2008,11/30/2007,11/30/2006,11/30/2005,11/30/2004,11/30/2003,11/30/2002,11/30/2001,11/30/2000,11/30/1999,11/30/1998,11/30/1997,11/30/1996,11/30/1995,11/30/1994,11/30/1993,11/30/1992,11/30/1991,11/30/1990,11/30/1989,11/30/1988,11/30/1987,11/30/1986,11/30/1985
TotalAssets,"5,015,482,000","5,073,571,000","5,041,515,000","5,131,624,000","5,015,371,000","4,757,550,000","3,193,635,000","2,561,698,000","2,512,542,000","3,109,749,000","3,435,989,000","4,044,300,000","5,705,956,000","9,014,464,000","7,746,920,000","5,835,956,000","4,235,859,000","4,025,540,000","3,692,866,000","2,828,921,000","2,664,200,000","1,860,200,000","1,419,000,000","1,243,500,000","1,574,200,000","1,454,500,000","1,339,400,000","1,431,800,000","1,373,000,000","1,544,100,000","1,486,900,000","602,700,000","547,000,000","441,400,000","358,300,000"
	CurrentAssets,"4,416,691,000","4,461,320,000","4,235,544,000","4,234,551,000","4,044,839,000","3,737,047,000","2,953,555,000","2,341,301,000","2,305,858,000","2,824,647,000","3,128,331,000","3,722,597,000","4,933,414,000","7,771,814,000","6,854,056,000","5,042,150,000","3,671,399,000","3,528,031,000","3,289,540,000","2,443,365,000","2,247,400,000","1,700,600,000","1,308,700,000","1,132,100,000","1,493,700,000","1,387,000,000","1,277,700,000","1,221,900,000","1,304,200,000","1,470,600,000","1,439,300,000","0","0","0","0"
		CashCashEquivalentsAndShortTermInvestments,"454,858,000","575,119,000","720,861,000","593,000,000","560,341,000","358,768,000","532,523,000","525,688,000","418,074,000","904,401,000","1,174,715,000","1,141,518,000","1,325,255,000","654,628,000","144,783,000","234,196,000","138,119,000","329,985,000","281,333,000","33,081,000","28,400,000","63,400,000","68,200,000","9,800,000","43,400,000","54,800,000","75,100,000","65,900,000","50,900,000","27,500,000","116,600,000",,,,
			CashAndCashEquivalents,"454,858,000","575,119,000","720,861,000","593,000,000","560,341,000","358,768,000","532,523,000","525,688,000","418,074,000","904,401,000","1,174,715,000","1,141,518,000","1,325,255,000","654,628,000","144,783,000","234,196,000","138,119,000","329,985,000","281,333,000","33,081,000","28,400,000","63,400,000","68,200,000","9,800,000","43,400,000","54,800,000","75,100,000","65,900,000","50,900,000","27,500,000","116,600,000",,,,
			OtherShortTermInvestments,,,,,,,,,"127,926,000",,,,,,,,,,,,,,,,,,,,,,,,,,
		Receivables,"240,362,000","281,600,000","232,108,000","219,764,000","154,927,000","127,226,000","77,833,000","66,680,000","91,674,000","108,048,000","337,930,000","358,959,000","295,739,000","662,423,000","580,931,000","664,700,000","649,798,000","1,003,526,000","1,123,446,000","752,883,000","697,700,000","502,800,000","450,200,000","342,000,000","391,100,000","389,500,000","424,500,000","431,000,000","599,000,000","697,000,000","711,600,000",,,,
			AccountsReceivable,"211,008,000","254,580,000","207,231,000","189,020,000","167,127,000","142,526,000","98,133,000",,,,,,"295,739,000","659,512,000","580,931,000","513,974,000","430,266,000","403,957,000","423,057,000","752,883,000",,,,,,,,,,,,,,,
				GrossAccountsReceivable,,,,,"167,127,000","142,526,000","98,133,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,
			LoansReceivable,,,,,,,,,,,,"358,959,000",,"2,911,000",,,,,,,,,,,,,,,,,,,,,
			OtherReceivables,"37,846,000","38,525,000","37,870,000","43,354,000",,,,,,,,,,,,"150,726,000","219,532,000","599,569,000","700,389,000",,,,,,,,,,,,,,,,
			ReceivablesAdjustmentsAllowances,"-8,492,000","-11,505,000","-12,993,000","-12,610,000","-12,200,000","-15,300,000","-20,300,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,
		Inventory,"3,704,602,000","3,582,839,000","3,263,386,000","3,403,228,000","3,313,747,000","3,218,387,000","2,298,577,000","1,706,571,000","1,731,629,000","1,696,721,000","1,501,394,000","2,106,716,000","3,312,420,000","6,454,763,000","6,128,342,000","4,143,254,000","2,883,482,000","2,173,497,000","1,884,761,000","1,657,401,000","1,521,300,000","1,134,400,000","790,200,000","780,300,000","1,059,200,000","942,700,000","778,100,000","725,000,000","654,300,000","746,100,000","611,100,000",,,,
			RawMaterials,,,,,,,,"684,993,000","726,743,000",,,,,,,,,,,,,,,,,,,,,,,,,,
			WorkInProcess,"3,554,125,000","3,345,088,000","2,888,187,000","2,973,595,000","2,797,401,000","2,638,421,000","1,653,355,000","1,021,578,000","1,004,886,000",,"1,501,394,000",,"838,440,000","2,152,115,000","1,912,854,000","3,275,435,000","2,325,136,000","1,776,430,000","1,433,880,000",,,,,,,,,,,,,,,,
			FinishedGoods,"150,477,000","237,751,000","375,199,000","429,633,000","516,346,000","579,966,000","645,222,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherInventories,,,,,,,,,,,,,"2,473,980,000","4,302,648,000","4,215,488,000","867,819,000","558,346,000","397,067,000","450,881,000",,,,,,,,,,,,,,,,
		PrepaidAssets,"16,869,000","21,762,000","19,189,000","18,559,000","6,480,000","5,431,000","2,716,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,
		RestrictedCash,,,,"0","9,344,000","27,235,000","41,906,000","42,362,000","64,481,000","115,477,000","114,292,000","115,404,000",,,,,,,,,,,,,,,,,,,,,,,
		OtherCurrentAssets,,,,,,,,,"75,104,000",,"274,234,000",,,,,,,"21,023,000",,,,,"100,000",,,,,,,,,,,,
	TotalNonCurrentAssets,"598,791,000","612,251,000","805,971,000","897,073,000","970,532,000","1,020,503,000","240,080,000","220,397,000","206,684,000","285,102,000","307,658,000","321,703,000","772,542,000","1,242,650,000","892,864,000","793,806,000","564,460,000","497,509,000","403,326,000","385,556,000","416,800,000","159,600,000","110,300,000","111,400,000","80,500,000","67,500,000","61,700,000","209,900,000","68,800,000","73,500,000","47,600,000","602,700,000","547,000,000","441,400,000","358,300,000"
		NetPPE,"65,043,000","24,283,000","19,521,000","14,240,000","13,100,000","11,831,000","8,460,000","7,920,000","7,801,000",,,,,,,,,,,,,,,,,,,,,,,,,,
			GrossPPE,"125,381,000",,,,,,,,"7,801,000",,,,,,,,,,,,,,,,,,,,,,,,,,
				Properties,"0",,,,,,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,
				MachineryFurnitureEquipment,"109,208,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				OtherProperties,,,,,,,,,"7,801,000",,,,,,,,,,,,,,,,,,,,,,,,,,
				Leases,"16,173,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			AccumulatedDepreciation,"-60,338,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		GoodwillAndOtherIntangibleAssets,,,,,,,,,,,,,"67,970,000","233,815,000","242,589,000","249,313,000","228,999,000","194,614,000","190,785,000","202,177,000","205,600,000","45,500,000","31,300,000","39,400,000",,,,,,,,,,,
			Goodwill,,,,,,,,,,,,,"67,970,000","233,815,000",,,,,,,,,,,,,,,,,,,,,
			OtherIntangibleAssets,,,,,,,,,,,,,,,"242,589,000","249,313,000","228,999,000","194,614,000","190,785,000","202,177,000","205,600,000","45,500,000","31,300,000","39,400,000",,,,,,,,,,,
		InvestmentsAndAdvances,"71,412,000","70,554,000","75,134,000","71,787,000","81,998,000","85,590,000","135,682,000","125,304,000","131,565,000","105,583,000","119,668,000",,,,,,,,,,,,,,,,,,,,,,,,
