name,ttm,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010
MarketCap,"10,912,784,519","13,278,827,040","10,918,021,312","14,046,428,226","6,006,171,334","5,327,546,830","5,334,540,004","4,508,607,494","2,571,023,781","4,518,725,842","3,390,742,073"
EnterpriseValue,"11,700,384,519","14,021,927,040","11,995,021,312","15,231,628,226","5,933,412,334","5,205,868,830","5,208,021,004","4,282,229,494","2,435,426,781","4,371,505,842","3,336,953,073"
PeRatio,"25.437","31.662","20.047","65.921","31.712","26.598","29.636","27.063","16.551","17.356","22.194"
ForwardPeRatio,"19.121","24.213","19.841","31.447","28.409","24.57","24.272","23.202","16.103","14.859","15.432"
PegRatio,,,,,,,"2.218","2.118","3.418","0.93","1.064"
PsRatio,"3.94","5.076","4.164","7.083","9.464","8.408","9.214","8.104","5.029","4.713","5.008"
PbRatio,"3.297","3.989","3.464","4.881","20.742","20.505","21.763","13.856","10.752","9.343","11.709"
EnterprisesValueRevenueRatio,"4.156","5.618","4.332","6.833","9.032","8.204","8.438","7.486","4.754","8.603","7.634"
EnterprisesValueEBITDARatio,"14.721","19.633","14.738","26.901","16.629","14.054","14.72","13.455","8.884","15.888","17.071"
