name,ttm,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,12/31/1990,09/30/1990,06/30/1990,03/31/1990,12/31/1989,09/30/1989,06/30/1989,03/31/1989,12/31/1988,09/30/1988,06/30/1988,03/31/1988,12/31/1987,09/30/1987,06/30/1987,03/31/1987,12/31/1986,09/30/1986,06/30/1986,03/31/1986,12/31/1985,09/30/1985
MarketCap,"43,856,414,057","43,218,438,729","42,319,194,000","45,160,350,000","46,677,985,313","42,099,536,610","35,184,456,000","41,423,424,000","34,443,045,000","35,484,689,839","32,757,627,386","28,175,598,000","25,618,418,885","22,759,741,221","20,586,450,000","18,294,602,917","19,494,176,318","20,486,498,204","18,558,480,000","17,910,435,666","16,306,497,217","15,974,560,000","15,864,722,000","14,895,151,898","14,999,720,156","14,364,882,000","16,247,466,000","16,337,899,357","15,332,604,074","15,243,322,776","12,757,060,000","12,633,947,020","12,730,361,191","14,167,901,623","12,108,459,986","11,022,360,295","13,741,009,424","13,855,797,736","13,161,888,000","13,844,117,067","12,498,030,586","12,799,845,000","12,100,074,000","11,211,396,000","10,274,800,000","9,095,228,822","10,018,965,000","11,755,440,000","12,643,488,000","10,887,601,609","12,997,523,292","13,550,118,884","17,327,204,918","16,064,342,460","18,116,560,000","18,691,814,857","19,930,392,000","20,424,534,000","23,040,694,000","20,650,167,000","19,534,737,000","18,315,296,000","17,001,936,000","18,390,750,000","18,535,690,000","19,053,000,000","18,088,876,000","14,934,671,000","15,891,940,000","12,870,270,000","10,819,340,000","11,025,598,649","12,628,655,000","12,217,678,092","10,958,672,497","9,815,725,021","9,961,172,590","7,166,569,419","7,616,511,000","6,014,186,924","5,385,687,804","5,555,521,397","5,345,437,500","5,972,299,944","10,577,387,052","10,461,077,100","12,279,630,921","8,173,299,372","10,244,496,000","9,765,553,440","8,666,885,524","7,739,710,178","6,271,815,906","4,594,345,303","4,817,247,400","4,090,049,008","3,300,235,803","3,223,889,258","3,523,967,469","3,224,929,977","2,759,542,175","2,892,573,718","2,492,073,370","2,486,914,743","2,388,220,587","2,091,942,037","2,832,800,169","2,975,226,711","2,200,303,000","2,334,843,295","1,795,926,726","1,266,755,511","1,130,956,234","1,023,331,645","1,201,204,981","1,022,778,609","1,160,480,167","1,347,071,901","1,186,270,078","1,060,601,960","1,047,466,976","915,545,806","979,850,098","997,650,768","803,537,766","822,068,643","619,630,864","804,175,360","901,393,933","791,970,579","878,293,857","934,393,877","855,970,174","798,850,715","869,283,487","977,207,793","818,583,586","719,639,098","575,746,161","338,898,786"
EnterpriseValue,"49,374,814,057","47,893,238,729","47,173,694,000","49,968,350,000","51,419,285,313","46,928,836,610","39,416,356,000","45,622,024,000","38,606,045,000","38,525,989,839","35,844,927,386","31,397,998,000","28,515,618,885","25,696,441,221","23,596,950,000","20,824,002,917","21,985,876,318","22,969,998,204","21,078,280,000","20,385,635,666","18,765,097,217","18,030,860,000","17,938,422,000","16,977,051,898","16,764,320,156","16,150,682,000","18,157,166,000","18,304,899,357","17,285,904,074","17,306,422,776","14,820,160,000","14,696,747,020","14,810,361,191","16,610,001,623","14,552,359,986","13,466,260,295","15,700,109,424","15,814,497,736","14,961,188,000","15,868,417,067","14,522,330,586","14,977,545,000","14,277,274,000","13,388,196,000","12,290,500,000","11,136,628,822","12,194,465,000","13,923,940,000","14,808,288,000","13,053,401,609","15,165,623,292","15,709,218,884","18,503,004,918","17,244,242,460","19,287,460,000","19,859,414,857","21,097,992,000","21,698,934,000","24,318,594,000","21,928,067,000","20,799,537,000","19,582,996,000","18,266,236,000","19,646,450,000","19,803,690,000","20,319,800,000","19,566,576,000","16,402,371,000","17,363,440,000","14,336,170,000","12,291,440,000","12,104,198,649","13,709,655,000","13,302,178,092","12,043,172,497","10,526,025,021","10,687,772,590","7,906,469,419","8,646,411,000","7,054,186,924","6,425,687,804","6,593,221,397","6,379,837,500","7,013,099,944","11,617,987,052","11,531,577,100","13,037,630,921","8,949,699,372","11,020,696,000","10,541,653,440","9,419,485,524","8,515,610,178","7,047,715,906","5,370,145,303","5,577,547,400","4,908,549,008","3,976,135,803","3,967,189,258","4,199,667,469","3,900,629,977","3,435,242,175","3,568,273,718","3,167,673,370","3,162,514,743","3,063,720,587","2,767,342,037","3,389,100,169","3,543,826,711","2,768,803,000","2,903,343,295","2,364,426,726","1,910,355,511","1,774,956,234","1,667,331,645","1,845,204,981","1,666,778,609","1,804,880,167","1,987,871,901","1,827,070,078","1,705,501,960","1,692,366,976","1,561,445,806","1,624,750,098","1,643,350,768","1,449,237,766","1,486,168,643","836,530,864","1,021,075,360","1,118,293,933","1,008,870,579","1,095,193,857","1,035,193,877","956,770,174","899,650,715","970,083,487","1,135,907,793","977,283,586","878,339,098","734,446,161","440,498,786"
PeRatio,"12.365","10.988","13.556","14.097","15.891","16.31","12.139","18.794","18.427","22.401","23.664","20.604","21.507","22.261","21.257","17.5","16.029","16.344","14.389","13.679","13.19","12.651","13.296","13.236","12.939","12.549","14.821","14.257","16.191","17.074","14.257","16.203","14.267","14.579","11.969","10.896","12.011","12.285","12.342","12.963","11.627","11.5","11.459","12.191","137.364",,,"1,740","13","10.642","11.612","10.119","11.73","10.39","12.517","13.671","14.323","14.582","15.427","13.84","12.668","12.106","11.119","11.69","12.309","13.56","14.691","14.549","17.829","16.802","16.599","17.744","26.059","30.405","27.245","33.559","55.878","156.531","4,317.75","367.322","329.744","39.794","18.466","16.499","24.913","24.157","27.721","17.484","23.005","22.947","22.575","20.927","18.672","14.821","16.393","15.228","14.144","13.773","13.104","11.839","10.153","10.805","11.984","11.855","10.521","8.345","10.964","12.438","11.463","15.257","15.759","17.983","24.858","46.235","43.946","21.239","14.896","16.753","14.37","10.427","10.565","8.951","10.277","10.063","8.044","8.849","6.559","7.914","8.953","7.843","9.692","11.878","13","12.798","15.672","17.316","18.841","21.411","18.029","16.719"
ForwardPeRatio,"13.831","13.831","13.405","13.717","15.65","14.62","12.837","16.313","15.385","17.422","19.763","18.149","19.011","19.305","17.331","14.793","17.361","16.584","15.974","15.291","14.684","14.706","15.748","14.925","14.286","13.967","16.129","15.699","15.106","15.06","13.587","13.514","12.469","13.699","12.438","11.013","12.821","12.937","13.038",,,,"7.862",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PegRatio,"6.284","6.285","4.968","5.082","5.794","1.091","0.958","1.406","1.282","1.451","0.998","0.93","1","1.35","1.767","2.054","2.411","2.632","2.534","2.466","2.368","1.75","1.898","1.799","1.722","0.919","0.877","0.853","0.821","0.819","1.332","1.325","1.622","2.185","1.555","1.376","1.783","1.799","2.009",,,,"0.874",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PsRatio,"1.128","1.112","1.171","1.287","1.387","1.324","1.14","1.421","1.242","1.331","1.276","1.133","1.066","0.979","0.917","0.839","0.916","0.994","0.911","0.902","0.844","0.835","0.857","0.816","0.828","0.805","0.921","0.926","0.887","0.915","0.764","0.802","0.831","0.952","0.821","0.747","0.913","0.919","0.881","0.925","0.842","0.869","0.824","0.787","0.721","0.711","0.777","0.902","0.882","0.764","0.927","0.994","1.248","1.157","1.304","1.335","1.399","1.432","1.638","1.47","1.437","1.388","1.331","1.402","1.453","1.549","1.55","1.358","1.527","1.326","1.192","1.299","1.675","1.671","1.497","1.399","1.451","1.065","1.162","0.944","0.847","0.896","0.891","1.041","1.905","1.959","2.391","1.596","2.086","2.08","1.959","1.958","1.709","1.338","1.478","1.333","1.149","1.146","1.293","1.241","1.064","1.198","1.164","1.152","1.175","1.071","1.499","1.615","1.349","1.44","1.258","1.042","0.906","0.853","0.968","5.736","9.251","11.447","9.819","0.638","0.62","0.501","0.732","0.745","0.595","0.628","0.56","0.676","0.802","0.738","0.885","0.855","1.006","0.997","1.184","1.58","1.374","1.272","0.937","0.846"
PbRatio,"3.165","3.279","3.105","3.518","4.019","4.076","3.096","3.943","3.505","3.822","3.527","3.132","3.006","2.86","2.543","2.335","2.579","2.81","2.487","2.434","2.264","2.306","2.288","2.194","2.33","2.321","2.392","2.504","2.388","2.537","2.124","1.995","2.03","2.44","2.056","1.895","2.164","2.192","2.176","2.196","1.982","2.061","2.105","2.04","2.086","2.114","2.377","2.759","2.631","2.292","2.633","2.462","2.5","2.346","2.698","2.91","3.103","3.234","3.965","3.554","3.494","3.459","3.298","3","3.24","3.438","3.596","3.253","3.628","3.255","2.871","3.117","3.748","3.758","3.371","3.247","3.398","2.497","2.725","2.203","1.973","2.04","1.942","2.162","3.828","3.895","4.802","3.389","4.249","4.241","4.058","3.75","3.297","2.639","2.873","2.639","2.191","2.316","2.53","2.447","2.094","2.329","2.288","2.283","2.317","2.057","3.113","3.12","3.02","3.446","2.855","2.475","2.236","2.047","2.579","2.112","2.725","3.298","2.904","2.337","2.344","2.104","2.101","2.204","1.775","1.867","1.569","2.036","2.282","2.005","2.224","3.001","2.749","2.565","2.792","8.253","6.914","6.078","4.863","4.531"
EnterprisesValueRevenueRatio,"1.265","5.14","4.394","5.246","5.444","5.049","4.909","5.374","4.819","5.189","5.038","4.627","4.321","4.069","3.854","3.512","3.783","4.137","3.907","3.868","3.556","3.687","3.469","3.561","3.54","3.434","3.935","4.049","3.767","3.905","3.258","3.382","3.6","4.089","3.702","3.533","4.054","4.062","3.901","4.217","3.94","4.086","3.66","3.707","3.43","3.211","3.477","6.3","4.187","3.64","4.196","4.235","5.034","4.677","5.222","5.333","5.69","5.927","6.757","6.053","5.794","5.608","4.942","5.714","5.881","6.194","6.172","5.324","5.944","5.271","4.823","5.005","6.069","6.431","6.047","5.659","5.738","4.457","4.9","4.026","3.888","4.117","3.977","4.424","7.62","8.178","9.736","6.565","8.255","8.4","7.139","7.077","6.299","5.556","5.95","5.491","4.688","4.965","5.364","5.029","4.523","5.143","4.765","4.987","5.158","5.297","6.649","6.873","5.6","6.673","5.469","4.631","3.501","4.308","4.866","4.302","4.831","5.633","-2.033","4.901","4.893","4.571","4.844","4.632","4.099","4.26","1.921","3.272","3.632","3.488","3.696","3.991","4.075","4.296","4.002","6.407","6.01","5.871","4.238","3.535"
