name,ttm,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002
MarketCap,"4,973,359,867","10,285,341,698","5,555,746,157","7,080,298,095","6,044,961,907","3,266,152,067","4,366,797,724","7,640,111,157","9,642,942,027","6,352,147,469","5,737,715,756","4,377,844,235","2,732,080,566","5,354,160,640","3,857,274,016","1,921,801,909","1,705,357,118","1,583,464,525","734,773,107"
EnterpriseValue,"6,977,279,465","13,026,943,636","8,163,941,043","10,033,358,810","9,293,032,907","6,207,722,090","7,533,916,100","10,705,510,362","13,125,588,337","9,786,939,886","9,448,380,856","7,696,297,532","5,427,284,696","8,286,081,398","6,682,419,846","4,664,495,958","4,320,186,250","4,003,859,163","2,843,178,069"
PeRatio,"7.752","10.839","11.002","8.299","7.857","117.423","7.844","8.737","10.222","9.188","6.245","5.659","100.082","9.096","9.228","6.035","8.831","5.482",
ForwardPeRatio,"9.94","15.48",,,,,"9.251","5.371","12.225","7.236","7.262",,,,,,,,
PegRatio,,,,,,,"0.798","0.463","1.055","1.019","1.155",,,,,,,,
PsRatio,"1.453","2.276","1.406","1.635","1.438","1.099","0.998","1.638","1.817","1.065","1.104","1.155","0.934","1.597","1.518","1.258","1.03","1.112","0.69"
PbRatio,"1.207","1.899","1.138","1.371","1.244","0.932","0.832","1.467","1.668","1.144","1.052","0.738","0.669","0.974","0.899","0.531","0.57","0.603","0.359"
EnterprisesValueRevenueRatio,"0.388","0.724","0.508","0.687","0.659","0.53","0.672","0.946","1.22","0.984","1.024","0.897","0.794","1.388","1.209","0.942","0.983","0.974","0.755"
EnterprisesValueEBITDARatio,"1.003","1.873","1.409","1.906","1.591","2.878","2.727","2.692","3.476","3.346","2.6","2.239","3.448","3.167","2.732","2.041","2.242","1.928","1.529"
