name,01/31/2020,01/31/2019,01/31/2018,01/31/2017,01/31/2016,01/31/2015,01/31/2014,01/31/2013,01/31/2012,01/31/2011,01/31/2010,01/31/2009,01/31/2008,01/31/2007,01/31/2006,01/31/2005,01/31/2004,01/31/2003,01/31/2002,01/31/2001,01/31/2000,01/31/1999,01/31/1998,01/31/1997,01/31/1996,01/31/1995,01/31/1994,01/31/1993,01/31/1992,01/31/1991,01/31/1990,01/31/1989,01/31/1988,01/31/1987,01/31/1986
TotalAssets,"9,737,000,000","7,886,000,000","8,115,000,000","7,858,000,000","7,698,000,000","9,245,000,000","8,574,000,000","8,089,000,000","8,491,000,000","7,462,000,000","6,579,000,000","5,661,000,000","5,600,000,000","4,821,578,000","4,921,349,000","4,605,390,000","4,465,688,000","4,096,376,000","4,048,779,000","3,608,503,000","3,062,100,000","3,115,400,000","2,865,200,000","2,702,500,000","2,732,600,000","2,396,800,000","2,177,500,000","2,053,200,000","2,041,900,000","1,902,600,000","1,707,400,000","1,511,700,000","1,234,300,000","892,000,000","763,400,000"
	CurrentAssets,"3,230,000,000","3,374,000,000","3,503,000,000","3,242,000,000","3,014,000,000","5,224,000,000","5,228,000,000","5,081,000,000","5,560,000,000","4,824,000,000","4,054,000,000","3,217,000,000","3,361,000,000","2,742,193,000","2,874,157,000","2,572,444,000","2,455,430,000","2,072,618,000","2,054,598,000","1,812,982,000","1,564,600,000","1,680,400,000","1,595,000,000","1,532,400,000","1,612,800,000","1,397,700,000","1,314,900,000","1,219,800,000","1,177,600,000","1,090,400,000","1,011,100,000","914,900,000","730,200,000","401,700,000","316,600,000"
		CashCashEquivalentsAndShortTermInvestments,"853,000,000","957,000,000","1,181,000,000","1,007,000,000","595,000,000","827,000,000","1,194,000,000","1,285,000,000","1,877,000,000","1,506,000,000","795,000,000","72,000,000","358,000,000","830,734,000","1,077,792,000","824,864,000","476,224,000","208,329,000","331,327,000","25,259,000","52,500,000","241,400,000","24,800,000","28,300,000","24,500,000","32,500,000","91,200,000","29,100,000","14,700,000","24,700,000","33,100,000","16,100,000","4,900,000","18,400,000","7,300,000"
			CashAndCashEquivalents,"853,000,000","957,000,000","1,181,000,000","1,007,000,000","595,000,000","827,000,000","1,194,000,000","1,285,000,000","1,877,000,000","1,506,000,000","795,000,000","72,000,000","358,000,000","402,559,000","462,656,000","360,623,000","476,224,000","208,329,000","331,327,000","25,259,000","27,000,000","241,400,000","24,800,000","28,300,000","24,500,000","32,500,000","91,200,000","29,100,000","14,700,000","24,700,000","33,100,000","16,100,000","4,900,000","18,400,000","7,300,000"
			OtherShortTermInvestments,,,,,,,,,,,,,,"428,175,000","615,136,000","464,241,000",,,,,"25,500,000",,,,,,,,,,,,,,
		Receivables,"179,000,000","148,000,000","145,000,000","199,000,000","196,000,000","2,306,000,000","2,177,000,000","2,129,000,000","2,033,000,000","2,026,000,000","2,035,000,000","1,942,000,000","1,788,000,000","684,376,000","639,558,000","645,663,000","906,152,000","759,262,000","698,475,000","721,953,000","617,000,000","587,100,000","664,400,000","714,600,000","893,900,000","675,900,000","586,400,000","603,200,000","608,200,000","575,500,000","536,300,000","481,600,000","404,600,000","118,900,000","77,100,000"
			AccountsReceivable,"179,000,000","148,000,000","145,000,000","199,000,000","196,000,000","2,209,000,000","2,104,000,000","2,057,000,000","1,959,000,000","2,026,000,000","2,035,000,000","1,942,000,000","1,788,000,000","684,376,000","639,558,000","645,663,000","906,152,000","759,262,000","698,475,000",,,,,,,,,,,,,,,,
				GrossAccountsReceivable,,,,,"197,000,000","2,284,000,000","2,184,000,000","2,142,000,000","2,074,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,
				AllowanceForDoubtfulAccountsReceivable,,,,,"-1,000,000","-75,000,000","-80,000,000","-85,000,000","-115,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherReceivables,,,,,,"97,000,000","73,000,000","72,000,000","74,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,
