name,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995,12/31/1994,12/31/1993,04/30/1993,04/30/1992,04/30/1991,04/30/1990,04/30/1989,04/30/1988,04/30/1987,04/30/1986
TotalAssets,"4,997,006,000","4,439,953,000","4,066,576,000","3,183,132,000","2,940,197,000","3,563,980,000","2,919,638,000","2,407,934,000","2,081,145,000","1,655,828,000","1,363,449,000","1,090,897,000","710,749,000","646,113,000","584,164,000","604,018,000","610,940,000","623,792,000","851,372,000","964,879,000","728,400,000","735,500,000","587,600,000","483,000,000","170,200,000","142,500,000","21,300,000","108,900,000","118,500,000","122,700,000","158,900,000","150,700,000","185,700,000","186,700,000","171,000,000"
	CurrentAssets,"2,173,559,000","2,168,989,000","1,852,366,000","1,402,486,000","1,132,902,000","1,531,751,000","1,305,983,000","1,047,068,000","822,510,000","721,674,000","525,807,000","439,365,000","367,407,000","339,920,000","305,307,000","312,258,000","283,890,000","275,172,000","393,872,000","453,764,000","393,900,000","427,400,000","394,200,000","380,500,000","105,200,000","53,000,000","15,900,000","42,600,000","48,100,000","50,700,000","93,700,000","80,100,000","95,600,000","92,400,000","66,700,000"
		CashCashEquivalentsAndShortTermInvestments,"71,427,000","27,422,000","40,326,000","38,767,000","4,984,000","24,059,000","22,927,000","26,382,000","20,280,000","177,604,000","88,521,000","47,263,000","100,598,000","89,046,000","2,024,000","19,548,000","19,415,000","8,730,000","48,478,000","18,457,000","27,600,000","19,900,000","6,100,000","4,800,000","1,100,000","5,600,000","8,900,000","9,600,000","13,300,000","10,900,000","17,700,000","10,000,000","47,500,000","40,800,000","11,500,000"
			CashAndCashEquivalents,"71,427,000","27,422,000","40,326,000","38,767,000","4,984,000","24,059,000","22,927,000","26,382,000","20,280,000","177,604,000","88,521,000","47,263,000","56,238,000","89,046,000","2,024,000","19,548,000","19,415,000","8,730,000","48,478,000","18,457,000","27,600,000","19,900,000","6,100,000","4,800,000","1,100,000","5,600,000","8,900,000","9,600,000","13,300,000","10,900,000","17,700,000","10,000,000","47,500,000","40,800,000","11,500,000"
			OtherShortTermInvestments,,,,,,,,,,,,"0","44,360,000",,,,,,,,,,,,,,,,,,,,,,
		Receivables,"1,874,868,000","1,924,000,000","1,598,000,000","1,156,000,000","911,100,000","1,303,600,000","1,134,300,000","877,100,000","664,629,000","444,363,000","324,212,000","327,382,000","177,386,000","180,389,000","173,321,000","203,589,000","217,143,000","209,833,000","251,715,000","386,480,000","251,600,000","284,600,000","347,300,000","335,500,000","74,900,000","33,800,000","6,800,000","23,500,000","26,400,000","30,000,000","58,800,000","55,300,000","41,100,000","42,900,000","39,800,000"
			AccountsReceivable,"860,400,000","687,600,000","683,900,000","564,200,000","437,300,000","669,700,000","606,500,000","522,000,000","664,629,000","444,363,000","324,212,000","327,382,000","160,089,000","163,960,000","171,832,000","200,743,000","208,211,000","185,235,000","251,715,000",,,,,,"74,900,000",,,,,,,,,,
			LoansReceivable,,,,,,,,,,,,,"113,000","1,630,000",,,"4,265,000",,,,,,,,,,,,,,,,,,
			OtherReceivables,"1,024,568,000","1,252,700,000","922,300,000","600,200,000","481,500,000","647,800,000","543,900,000","366,300,000",,,,,"17,184,000","14,799,000","1,489,000","2,846,000","4,667,000","24,598,000",,,,,,,,,,,,,,,,,
			ReceivablesAdjustmentsAllowances,"-10,100,000","-16,300,000","-8,200,000","-8,400,000","-7,700,000","-13,900,000","-16,100,000","-11,200,000",,,,,,,,,,,,,,,,,,,,,,,,,,,
