name,ttm,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,12/31/1990,09/30/1990,06/30/1990,03/31/1990,12/31/1989,09/30/1989,06/30/1989,03/31/1989,12/31/1988,09/30/1988,06/30/1988,03/31/1988,12/31/1987,09/30/1987,06/30/1987,03/31/1987,12/31/1986,09/30/1986,06/30/1986,03/31/1986,12/31/1985,09/30/1985
MarketCap,"8,814,024,000","8,645,760,000","12,429,331,484","11,366,447,361","11,905,089,721","11,340,864,373","10,463,291,251","13,429,032,650","13,032,755,135","13,019,433,752","12,987,241,286","12,159,341,151","11,539,914,774","10,946,586,510","9,925,453,014","8,239,305,985","6,966,026,896","6,717,872,028","8,331,494,138","7,093,068,778","8,562,014,323","8,106,413,088","8,144,540,956","7,565,677,743","7,144,274,548","7,863,204,237","7,317,026,779","5,815,344,607","6,001,971,197","6,428,942,898","5,337,812,462","5,058,351,746","4,719,157,720","4,602,666,062","3,913,750,814","3,281,527,199","4,069,306,550","4,827,786,692","4,096,848,635","3,158,700,064","3,067,047,475","3,314,505,145","2,941,186,036","2,864,942,398","2,111,236,354","2,410,349,903","2,060,685,948","3,967,391,860","3,157,103,073","2,740,238,104","3,949,184,198","3,938,638,229","3,693,133,762","3,543,836,096","3,578,828,517","3,403,122,780","3,511,642,072","3,417,074,869","2,885,558,941","2,418,983,152","2,121,698,452","2,268,104,278","2,303,301,618","1,774,281,768","1,941,569,514","1,819,888,027","1,830,563,529","1,755,378,092","1,592,581,563","1,242,084,478","1,443,253,634","1,312,953,773","1,392,427,664","1,665,216,886","1,721,475,047","1,303,070,814","1,464,083,560","1,326,430,184","1,641,408,398","1,524,636,163","1,038,090,190","955,846,467","859,659,952","941,910,995","1,135,799,999","933,151,873","1,018,433,269","1,013,627,999","1,449,771,862","1,385,370,277","1,266,672,241","1,144,700,063","867,898,244","667,450,199","632,298,054","506,660,893","472,219,054","468,872,039","438,057,284","447,476,792","401,729,283","331,635,299","286,081,398","317,030,543","300,450,659","326,514,065","355,336,159","397,097,791","335,879,588","322,183,154","314,383,609","241,711,790","293,863,734","378,007,868","286,252,046","241,476,528","201,341,514","186,615,800","111,988,474","95,347,016","110,141,509","103,673,881","85,666,415","102,159,749","88,556,300","74,589,346","60,342,630","52,565,442","52,941,862","60,402,446","50,899,309","92,742,201","93,543,498","121,936,245","56,940,610","57,423,885","75,009,472","79,115,905","50,657,677","37,455,191"
PeRatio,"9.545","8.575","12.477","11.68","12.379","12.11","12.941","17.368","17.906","21.649","20.624","20.079","21","19.454","18.978","17.376","14.543","14.471","16.901","14.221","17.421","16.799","17.256","16.744","17.197","20.119","20.229","17.657","18.526","20.219","16.899","17.126","17.559","17.647","14.137","11.854","14.614","16.412","15.352","13.842","14.784","17.477","20.851","18.047","12.843","12.548","8.48","16.741","12.627","11.048","15.702","16.262","16.094","15.262","16.384","16.214","16.786","18.364","18.835","16.06","15.437","16.927","16.192","14.023","15.143","14.762","19.234","20.653","21.493","17.721","19.465","16.919","17.91","20.375","21.143","10.86","12.639","10","13.062","14.084","9.621","8.908","9.505","11.328","13.874","11.551","12.072","11.29","15.198","15.414","12.306","11.765","9.525","7.185","9.012","7.723","8.44","9.165","9.53","11.101","9.888","10.492","7.145","7.91","6.503","6.432","6.899","8.206","7.641","7.482","7.526","6.035","7.775","11.152","9.787","9.373","9.184","10.559","6.361","5.873","8.661","8.167","7.779","9.669","8.486","8.535","11.132","9.74","18.326","12.196","8.809","11.182","10.367","16.358","8.538","8.61","11.95","14.005","8.969","8.162"
ForwardPeRatio,"12.019","8.703","11.481","10.616","10.858","11.312","10.331","12.107","11.806","13.87","14.514","14.493","16.475","16.807","17.094","14.368","12.771","11.723","14.286","11.442","13.736","13.089","16","15.06","13.532","14.925","15.038","12.642","12.469","13.369","11.601","12.804","11.82","11.793","10.764","9.488","11.161","13.245","12.225","12.24","11.287","12.92",,,,,,"27.778","22.222","19.342","27.548",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PegRatio,"6.008","3.211","4.238","2.045","2.091","1.484","1.356","0.939","0.915","1.158","1.212","1.039","1.656","1.688","2.141","1.799","1.956","1.437","1.75","1.371","1.646","1.569","1.204","1.168","1.05","1.158","0.948","0.795","0.822","0.786","0.682","0.753","0.695","0.472","0.718","0.633","0.826","0.981","0.815","0.816","0.753","0.861",,,,,,"2.526","2.021","1.76","2.501",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PsRatio,"1.17","1.167","1.685","1.599","1.675","1.618","1.542","1.973","1.966","2.034","2.097","2.043","2.02","1.998","1.889","1.628","1.392","1.359","1.66","1.432","1.751","1.694","1.725","1.66","1.6","1.767","1.664","1.313","1.35","1.513","1.265","1.323","1.333","1.368","1.141","0.956","1.202","1.465","1.335","1.039","1.049","1.18","1.105","1.086","0.793","0.866","0.727","1.396","1.12","0.996","1.447","1.554","1.482","1.44","1.502","1.443","1.494","1.548","1.392","1.187","1.106","1.218","1.24","1.007","1.13","1.09","1.202","1.226","1.146","0.904","1.026","0.933","1.002","1.187","1.232","0.901","1.003","0.879","1.112","1.114","0.761","0.749","0.759","0.894","1.149","1.017","1.099","1.102","1.545","1.567","1.462","1.405","1.165","0.903","0.947","0.799","0.837","0.893","0.899","0.991","0.883","0.831","0.639","0.707","0.639","0.688","0.766","0.931","0.866","0.879","0.905","0.728","0.933","1.309","1.114","1.019","0.921","0.934","0.563","0.476","0.605","0.571","0.531",,,,,,,,,,,,,,,,,
PbRatio,"1.288","1.264","1.889","1.748","1.855","1.838","1.643","2.177","2.192","2.284","2.322","2.255","2.216","2.154","2.015","1.736","1.503","1.446","1.842","1.586","1.957","1.898","1.967","1.884","1.837","2.079","1.998","1.641","1.724","1.897","1.579","1.599","1.524","1.902","1.506","1.268","1.59","1.925","1.702","1.372","1.382","1.535","1.405","1.41","1.076","1.271","1.105","2.106","1.709","1.546","2.187","2.344","2.306","2.318","2.445","2.357","2.433","2.477","2.324","1.948","1.779","1.955","2.056","1.666","1.88","1.815","1.915","1.898","1.791","1.441","1.677","1.564","1.716","2.097","2.168","1.702","1.984","1.906","2.523","2.481","1.689","1.611","1.534","1.687","2.097","1.792","1.951","1.988","2.938","2.939","2.847","2.704","2.184","1.754","1.841","1.551","1.618","1.686","1.646","1.767","1.586","1.38","1.258","1.394","1.343","1.464","1.631","1.931","1.752","1.776","1.859","1.502","1.926","2.658","2.194","1.978","1.871","1.853","1.112","1.142","1.407","1.373","1.196","1.518","1.316",,,,,,,,,,,,,,,
