name,ttm,01/31/2020,01/31/2019,01/31/2018,01/31/2017,01/31/2016,01/31/2015,01/31/2014,01/31/2013,01/31/2012,01/31/2011,01/31/2010,01/31/2009,01/31/2008,01/31/2007,01/31/2006,01/31/2005,01/31/2004,01/31/2003,01/31/2002,01/31/2001,01/31/2000,01/31/1999,01/31/1998,01/31/1997,01/31/1996,01/31/1995,01/31/1994,01/31/1993,01/31/1992,01/31/1991,01/31/1990,01/31/1989,01/31/1988,01/31/1987,01/31/1986
TotalRevenue,"36,998,421,000","36,998,421,000","37,238,950,000","36,775,011,000","26,234,876,000","26,379,783,000","27,670,632,000","26,821,904,000","25,358,329,000","26,488,124,000","24,375,973,000","22,099,876,000","24,080,484,000","23,423,078,000","21,440,445,000","20,482,851,000","19,790,333,000","17,406,340,000","15,738,945,000","17,197,511,000","20,427,679,000","16,991,750,000","11,529,000,000","7,056,600,000","4,598,900,000","3,086,600,000","2,418,400,000","1,532,400,000","978,900,000","647,000,000","441,800,000","348,000,000","246,700,000","149,100,000","71,500,000","37,700,000"
	OperatingRevenue,"36,998,421,000","36,998,421,000","37,238,950,000","36,775,011,000","26,234,876,000","26,379,783,000","27,670,632,000","26,821,904,000","25,358,329,000","26,488,124,000","24,375,973,000","22,099,876,000","24,080,484,000","23,423,078,000","21,440,445,000","20,482,851,000","19,790,333,000","17,406,340,000","15,738,945,000","17,197,511,000","20,427,679,000","16,991,750,000","11,529,000,000","7,056,600,000","4,598,900,000","3,086,600,000","2,418,400,000","1,532,400,000","978,900,000","647,000,000","441,800,000","348,000,000","246,700,000","149,100,000","71,500,000","37,700,000"
CostOfRevenue,"34,700,774,000","34,700,774,000","34,983,051,000","34,659,390,000","24,932,949,000","25,093,122,000","26,276,678,000","25,459,558,000","24,055,275,000","25,094,133,000","23,092,685,000","20,943,162,000","22,867,488,000","22,288,670,000","20,433,674,000","19,460,332,000","18,678,301,000","16,424,694,000","14,907,187,000","16,269,481,000","19,267,694,000","16,000,244,000","10,758,500,000","6,564,500,000","4,257,200,000","2,849,800,000","2,210,000,000","1,392,400,000","881,900,000","576,800,000","388,200,000","305,100,000","211,400,000","128,000,000","60,800,000","32,100,000"
GrossProfit,"2,297,647,000","2,297,647,000","2,255,899,000","2,115,621,000","1,301,927,000","1,286,661,000","1,393,954,000","1,362,346,000","1,303,054,000","1,393,991,000","1,283,288,000","1,156,714,000","1,212,996,000","1,134,408,000","1,006,771,000","1,022,519,000","1,112,032,000","981,646,000","831,758,000","928,030,000","1,159,985,000","991,506,000","770,500,000","492,100,000","341,700,000","236,800,000","208,400,000","140,000,000","97,000,000","70,200,000","53,600,000","42,900,000","35,300,000","21,100,000","10,700,000","5,600,000"
OperatingExpense,"1,691,311,000","1,691,311,000","1,648,895,000","1,610,613,000","985,201,000","982,967,000","1,130,048,000","1,116,553,000","1,039,334,000","1,037,839,000","949,303,000","892,878,000","970,837,000","915,434,000","987,190,000","828,278,000","876,518,000","816,030,000","941,600,000","704,914,000","797,229,000","719,634,000","535,100,000","319,500,000","226,800,000","181,200,000","137,100,000","85,000,000","61,000,000","47,100,000","37,900,000","33,900,000","21,300,000","13,100,000","6,500,000","3,400,000"
	SellingGeneralAndAdministration,"1,691,311,000","1,691,311,000","1,648,895,000","1,608,961,000","984,152,000","991,763,000","1,136,277,000","1,116,553,000","1,009,872,000","1,037,839,000","949,303,000","892,878,000","970,837,000","915,434,000","851,097,000","828,278,000","876,518,000","812,965,000","612,728,000","677,914,000","733,307,000","661,792,000","492,500,000","293,100,000","206,800,000","163,800,000","128,000,000","79,400,000","57,600,000","44,100,000","35,000,000","31,700,000","20,400,000","12,600,000","6,300,000","3,300,000"
		GeneralAndAdministrativeExpense,,,,,"984,152,000","991,763,000","1,136,277,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherGandA,,,,,"984,152,000","991,763,000","1,136,277,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	DepreciationAmortizationDepletionIncomeStatement,,,,,,,,,,,,,,,,,,,,,"63,922,000","57,842,000","42,600,000","26,400,000","20,000,000","17,400,000","9,100,000","5,600,000","3,400,000","3,000,000","2,900,000","2,200,000","900,000","500,000","200,000","100,000"
		DepreciationAndAmortizationInIncomeStatement,,,,,,,,,,,,,,,,,,,,,"63,922,000","57,842,000","42,600,000","26,400,000","20,000,000","17,400,000","9,100,000","5,600,000","3,400,000","3,000,000","2,900,000","2,200,000","900,000","500,000","200,000","100,000"
	OtherTaxes,,,"0","1,652,000","1,049,000","-8,796,000","-6,229,000","0","29,462,000",,,,,,,,,,,,,,,,,,,,,,,,,,,
	OtherOperatingExpenses,,,,,,,,,,,,,,,"136,093,000",,,"3,065,000","328,872,000","27,000,000",,,,,,,,,,,,,,,,
OperatingIncome,"606,336,000","606,336,000","607,004,000","505,008,000","316,726,000","303,694,000","263,906,000","245,793,000","263,720,000","356,152,000","333,985,000","263,836,000","242,159,000","218,974,000","19,581,000","194,241,000","235,514,000","165,616,000","-109,842,000","223,116,000","362,756,000","271,872,000","235,400,000","172,600,000","114,900,000","55,600,000","71,300,000","55,000,000","36,000,000","23,100,000","15,700,000","9,000,000","14,000,000","8,000,000","4,200,000","2,200,000"
NetNonOperatingInterestIncomeExpense,"-86,005,000","-86,005,000","-106,725,000","-112,207,000","-36,810,000","-14,488,000","-26,548,000","-26,606,000","-30,126,000","-31,343,000","-29,926,000","-24,355,000",,,,,,,,,,,,,,,,,,,,,,,,
