name,ttm,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,06/30/1997,06/30/1996,06/30/1995,06/30/1994
TaxProvision,"34,081,000","44,490,000","40,331,000","3,006,000","-197,486,000","-7,174,000","753,000","3,350,000","-220,772,000","1,721,000","8,236,000","1,076,000","-26,531,000","64,027,000","85,491,000","84,050,000","75,645,000","24,882,000","28,740,000","16,982,000","39,292,000","27,600,000","21,300,000",,"-34,000,000","20,000,000","28,000,000","7,500,000"
NetIncomeCommonStockholders,"93,860,000","157,636,000","115,048,000","189,193,000","418,003,000","47,234,000","-53,041,000","-80,264,000","-908,865,000","-3,854,000","10,310,000","4,241,000","-223,005,000","303,035,000","116,778,000","144,610,000","111,454,000","40,933,000","40,012,000","24,950,000","62,765,000","38,300,000","28,600,000",,"-65,300,000","28,200,000","36,200,000","12,200,000"
	NetIncome,"93,860,000","157,636,000","115,048,000","189,193,000","418,003,000","47,234,000","-53,041,000","-80,264,000","-908,865,000","-3,854,000","10,310,000","4,241,000","-223,005,000","303,035,000","116,778,000","144,610,000","111,454,000","40,933,000","40,012,000","24,950,000","62,765,000","38,300,000","28,600,000",,"-65,300,000","28,200,000","36,200,000","12,700,000"
		NetIncomeIncludingNoncontrollingInterests,"93,860,000","157,636,000","115,048,000","189,193,000","418,003,000","47,234,000","-41,638,000","-108,554,000","-923,075,000","-7,999,000","18,688,000","4,241,000","-223,005,000","303,035,000","116,778,000","144,610,000","111,454,000","40,933,000","40,012,000","24,950,000","62,765,000","38,300,000","28,600,000",,"-65,300,000","28,200,000","36,200,000","12,700,000"
			NetIncomeContinuousOperations,"93,860,000","157,636,000","114,701,000","167,801,000","205,473,000","47,234,000","-41,638,000","-119,344,000","-923,075,000","-7,999,000","18,688,000","4,241,000","-223,005,000","120,908,000","161,348,000","161,049,000","111,454,000","40,933,000","48,224,000","24,950,000","62,765,000","40,000,000","28,600,000",,"-71,400,000","29,600,000","36,200,000","10,700,000"
			NetIncomeDiscontinuousOperations,,"0","347,000","21,392,000","212,530,000","0","0","10,790,000",,,,"0",,"182,127,000","-44,570,000",,,,,,,,,,,,,
			NetIncomeExtraordinary,,,,,,,,,,,,,,,,"-16,439,000",,,"-8,212,000",,,"-1,700,000",,,,,,"2,000,000"
			NetIncomeFromTaxLossCarryforward,,,,,,,,,,,,,,,,,,,,,,,,,"6,100,000","-1,400,000",,
		MinorityInterests,,,,,"0","0","-11,403,000","28,290,000","14,210,000","4,145,000","-8,378,000",,,,,,,,,,,,,,,,,
	PreferredStockDividends,,,,,,,,,,,,,,,,,,,,,,,,,,,,"500,000"
DilutedNIAvailtoComStockholders,"93,860,000","157,636,000","115,048,000","189,193,000","418,003,000","47,234,000","-53,041,000","-80,264,000","-908,865,000","-3,854,000","10,310,000","4,241,000","-223,005,000","303,035,000","116,778,000","144,610,000","111,454,000","40,933,000","40,012,000","24,950,000","62,765,000","38,300,000","28,600,000",,"-65,300,000","28,200,000","36,200,000","12,200,000"
BasicEPS,,"1.39","1.01","1.65","3.65","0.42","-0.48","-0.83","-10.37","-0.04","0.12","0.05","-2.54","3.46","1.32","1.63","1.46","0.64","0.62","0.4","1.01","0.62","0.46","0","-1.29","0.49","0.64","0.23"
DilutedEPS,,"1.38","1","1.64","3.63","0.42","-0.48","-0.83","-10.37","-0.04","0.12","0.05","-2.54","3.42","1.3","1.6","1.42","0.62","0.61","0.4","1.01","0.62","0.46","0","-1.29","0.49","0.64","0.23"
BasicAverageShares,,"113,474,000","114,401,000","114,957,000","114,507,000","112,789,000","109,979,000","97,243,000","87,652,000","87,339,000","86,601,000","86,429,000","87,854,000","87,567,000","88,380,000","88,717,791","76,338,356","63,957,812","64,535,484","62,375,000","62,143,564","61,774,194","62,173,913",,"50,620,155","57,551,020","56,562,500","53,043,478"
DilutedAverageShares,,"113,947,000","115,071,000","115,628,000","115,189,000","113,676,000","109,979,000","97,243,000","87,652,000","87,339,000","86,831,000","86,517,000","87,854,000","88,608,000","89,593,000","90,381,250","78,488,732","66,020,968","65,593,443","62,375,000","62,293,000","61,774,194","62,258,065",,"52,121,212","57,551,020","56,562,500","53,043,478"
TotalOperatingIncomeAsReported,"388,281,000","472,568,000","355,284,000","343,495,000","260,627,000","344,623,000","251,516,000","278,301,000","-854,875,000",,,,,,,,,,,,,,,,,,,
RentExpenseSupplemental,"98,426,000","97,723,000","73,682,000",,,,,,,,,,,,,,,,,,,,,,,,,
TotalExpenses,"2,791,075,000","2,853,551,000","2,270,453,000","2,040,638,000","1,885,047,000","1,836,244,000","2,389,023,000","2,605,754,000","2,282,125,000","2,103,134,000","1,960,394,000","1,515,139,000","1,934,396,000","1,642,887,000","1,787,984,000","1,820,534,000","1,431,566,000","1,104,270,000","1,064,426,000","986,452,000","974,343,000","850,300,000","845,300,000",,"732,300,000","675,000,000","549,800,000","413,900,000"
NetIncomeFromContinuingAndDiscontinuedOperation,"93,860,000","157,636,000","115,048,000","189,193,000","418,003,000","47,234,000","-53,041,000","-80,264,000","-908,865,000","-3,854,000","10,310,000","4,241,000","-223,005,000","303,035,000","116,778,000","161,049,000","111,454,000","40,933,000","48,224,000","24,950,000","62,765,000","40,000,000","28,600,000",,"-71,400,000","29,600,000","36,200,000","10,700,000"
NormalizedIncome,"119,627,647.9","184,966,118","115,480,960","168,936,192","278,314,398","95,917,658","8,090,996","-28,341,965","-53,302,968","-11,200,950","5,474,191.948","40,797,989.28","59,572,619.983","95,284,800.844","118,873,378.729","159,634,969.555","72,806,200","47,274,303.168","60,049,419.053","24,950,000","19,107,418.256","40,000,000","31,900,000",,"17,070,967.742","28,880,000","34,940,000","8,660,000"
InterestIncome,"2,191,000","1,858,000","3,721,000","1,818,000","2,961,000","1,858,000","1,879,000","2,147,000","1,169,000","46,000","5,000","6,000",,,,,,,,,,,,,,,,
InterestExpense,"227,980,000","237,465,000","204,188,000","173,108,000","212,692,000","224,590,000","283,387,000","344,330,000","290,004,000","250,731,000","168,699,000","146,830,000",,,,,,,,,,,,,,,,
NetInterestIncome,"-225,789,000","-235,607,000","-200,467,000","-171,290,000","-209,731,000","-222,732,000","-281,508,000","-342,183,000","-288,835,000","-250,685,000","-168,694,000","-146,824,000",,,,,,,,,,,,,,,,
EBIT,"355,921,000","439,591,000","359,220,000","343,915,000","220,679,000","264,650,000","242,502,000","228,336,000","-853,843,000","244,453,000","195,623,000","152,147,000","-153,429,000","354,232,000","404,650,000","402,486,000","302,492,000","148,800,000","164,475,000","115,883,000","108,565,000","136,700,000","129,800,000",,"87,000,000","100,900,000","110,500,000","54,300,000"
EBITDA,"632,202,000"
ReconciledCostOfRevenue,"1,679,659,000","1,736,217,000","1,371,379,000","1,247,115,000","1,171,733,000","1,190,824,000","1,474,448,000","1,586,862,000","1,397,591,000","1,289,634,000","1,189,439,000","908,064,000","963,275,000","1,052,617,000","1,165,607,000","1,189,234,000","978,335,000","757,843,000","687,129,000","635,381,000","640,979,000","561,100,000","563,200,000",,"480,700,000","435,400,000","362,700,000","279,200,000"
ReconciledDepreciation,"276,281,000","276,569,000","229,979,000","217,522,000","196,226,000","207,118,000","251,044,000","278,413,000","214,332,000","195,343,000","199,275,000","164,427,000","173,734,000","171,139,000","212,673,000","179,723,000","136,126,000","94,224,000","90,077,000","99,811,000","90,480,000","74,100,000","73,400,000",,"67,300,000","60,600,000","54,500,000","42,100,000"
NetIncomeFromContinuingOperationNetMinorityInterest,"93,860,000","157,636,000","114,701,000","167,801,000","205,473,000","47,234,000","-53,041,000","-91,054,000","-908,865,000","-3,854,000","10,310,000","4,241,000","-223,005,000","120,908,000","161,348,000","161,049,000","111,454,000","40,933,000","48,224,000","24,950,000","62,765,000","40,000,000","28,600,000",,"-71,400,000","29,600,000","36,200,000","10,700,000"
TotalUnusualItemsExcludingGoodwill,"-35,124,000","-34,949,000","-1,054,000","-1,156,000","-80,666,000","-59,298,000","-62,316,000","-64,585,000","-1,060,176,000","11,303,000","6,967,000","-45,832,000","-316,196,000","39,192,000","64,980,000","2,152,000","64,413,000","-10,196,000","-18,873,000",,"70,988,000",,"-5,500,000",,"-130,600,000","1,200,000","2,100,000","3,400,000"
TotalUnusualItems,"-35,124,000","-34,949,000","-1,054,000","-1,156,000","-80,666,000","-59,298,000","-62,316,000","-64,585,000","-1,060,176,000","11,303,000","6,967,000","-45,832,000","-316,196,000","39,192,000","64,980,000","2,152,000","64,413,000","-10,196,000","-18,873,000",,"70,988,000",,"-5,500,000",,"-130,600,000","1,200,000","2,100,000","3,400,000"
NormalizedEBITDA,"667,326,000","751,109,000","590,253,000","562,593,000","497,571,000","531,066,000","555,862,000","571,334,000","420,665,000","428,493,000","387,931,000","362,406,000","336,501,000","486,179,000","552,343,000","580,057,000","374,205,000","253,220,000","273,425,000","215,694,000","128,057,000","210,800,000","208,700,000",,"284,900,000","160,300,000","162,900,000","93,000,000"
TaxRateForCalcs,"0.266","0.218","0.26","0.018","0.097","0.179","0.019","0.029","0.193","0.35","0.306","0.202","0.106","0.346","0.346","0.343","0.4","0.378","0.373","0.4","0.385","0.4","0.4",,"0.323","0.4","0.4","0.4"
TaxEffectOfUnusualItems,"-9,356,352.1","-7,618,882","-274,040","-20,808","-7,824,602","-10,614,342","-1,184,004","-1,872,965","-204,613,968","3,956,050","2,131,191.948","-9,275,010.72","-33,618,380.017","13,568,800.844","22,505,378.729","737,969.555","25,765,200","-3,854,696.832","-7,047,580.947","0","27,330,418.256","0","-2,200,000",,"-42,129,032.258","480,000","840,000","1,360,000"
