name,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995,12/31/1994,12/31/1993,12/31/1992
	PolicyReservesBenefits,"1,031,587,000","1,140,718,000","1,231,526,000","1,434,640,000","1,648,413,000","2,177,871,000","2,954,292,000","3,802,303,000","3,951,918,000","4,293,835,000","4,427,960,000","4,228,127,000","2,693,466,000","1,785,970,000","1,650,362,000","1,571,220,000","1,509,029,000","1,242,627,000","1,102,575,000","467,262,000","390,509,000","250,700,000","197,960,000","161,590,000","123,400,000","108,600,000","101,300,000","88,900,000"
		UnpaidLossAndLossReserve,"404,765,000","401,361,000","507,588,000","753,418,000","968,113,000","1,533,367,000","2,185,421,000","3,153,621,000","3,314,546,000","3,607,471,000","3,604,339,000","3,311,403,000","1,598,756,000","842,283,000","801,002,000","801,012,000","790,380,000","624,577,000","588,643,000","390,021,000","335,584,000","201,276,000","148,628,000","108,206,000","67,300,000","46,700,000","40,700,000","44,900,000"
		UnearnedPremiums,"626,822,000","739,357,000","723,938,000","681,222,000","680,300,000","644,504,000","768,871,000","648,682,000","637,372,000","686,364,000","823,621,000","916,724,000","1,094,710,000","943,687,000","849,360,000","770,208,000","718,649,000","618,050,000","513,932,000","77,241,000","54,925,000","49,424,000","49,332,000","53,384,000","56,100,000","61,900,000","60,600,000","44,000,000"
	TotalDeposits,"291,829,000","321,212,000","288,398,000","158,001,000",,,,,,,,,,,,,,,,,,,,,,,,
	PayablesAndAccruedExpenses,,"11,699,000",,"6,851,000","8,286,000","26,665,000",,"325,270,000","349,726,000","258,791,000","410,353,000","320,185,000","319,878,000","197,634,000","207,909,000","174,681,000","305,228,000","282,919,000","233,549,000","112,058,000","82,779,000","42,449,000","30,171,000","29,548,000",,,,
		Payables,,"11,699,000",,"6,851,000","8,286,000","26,665,000",,"325,270,000",,,,,,,,"174,681,000","305,228,000",,,,,,,,,,,
			AccountsPayable,,,,"6,851,000","8,286,000","26,665,000",,"325,270,000",,,,,,,,"174,681,000","281,136,000",,,,,,,,,,,
			TotalTaxPayable,,,,,,,,,,,,,,,,"0","24,092,000",,,,,,,,,,,
				IncomeTaxPayable,,,,,,,,,,,,,,,,"0","24,092,000",,,,,,,,,,,
			OtherPayable,,"11,699,000",,,,,,,,,,,,,,,,,,,,,,,,,,
	CurrentDebtAndCapitalLeaseObligation,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,
		CurrentDebt,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,
			OtherCurrentBorrowings,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,
	LongTermDebtAndCapitalLeaseObligation,"1,021,985,000","1,030,348,000","1,027,074,000","1,069,537,000","1,219,454,000","1,209,926,000","1,024,717,000","772,429,000","1,046,824,000","964,788,000","698,222,000","1,017,837,000","948,093,000","747,770,000","747,466,000","717,640,000","717,404,000","544,145,000","324,076,000",,,,,,,,,
		LongTermDebt,"1,021,985,000","1,030,348,000","1,027,074,000","1,069,537,000","1,219,454,000","1,209,926,000","1,024,717,000","772,429,000","1,046,824,000","964,788,000","698,222,000","1,017,837,000","948,093,000","747,770,000","747,466,000","717,640,000","717,404,000","544,145,000","324,076,000",,,,,,,,,
	DerivativeProductLiabilities,,,,,,,"307,185,000","266,873,000","126,006,000","723,579,000","238,697,000","519,260,000","1,305,665,000",,,,,,,,,,,,,,,
	NonCurrentDeferredLiabilities,,"173,932,000",,,,,,,,,,,"26,705,000","1,129,740,000","961,993,000","848,224,000","688,262,000","570,279,000","432,098,000","291,294,000","206,168,000","112,055,000","6,541,000","5,266,000",,,,
		NonCurrentDeferredTaxesLiabilities,,,,,,,,,,,,,"26,705,000","1,129,740,000","961,993,000","848,224,000","688,262,000","570,279,000","432,098,000","291,294,000","206,168,000","112,055,000","6,541,000","5,266,000",,,,
		NonCurrentDeferredRevenue,,"173,932,000",,,,,,,,,,,,,,,,,,,,,,,,,,
	EmployeeBenefits,,"61,452,000",,,,,,,,,,,,,,,,,,,,,,,,,,
	PreferredSecuritiesOutsideStockEquity,,,,,,,,,,,,,,,,,,"0","40,000,000","40,000,000","40,000,000","40,000,000","40,000,000","40,000,000",,,,
	OtherLiabilities,"414,189,000","86,576,000","353,845,000","321,859,000","269,016,000","1,273,751,000","395,852,000","325,270,000","349,726,000","520,114,000","296,080,000","320,185,000","195,646,000",,,,,,,,,,,,"37,100,000","21,900,000","20,900,000","25,800,000"
TotalEquityGrossMinorityInterest,"4,048,723,000","3,488,715,000","3,000,038,000","2,872,286,000","2,496,931,000","2,171,750,000","939,645,000","736,325,000","1,182,291,000","859,780,000","2,004,994,000","2,030,710,000","2,720,736,000","4,067,557,000","3,662,880,000","3,689,055,000","3,225,844,000","2,753,435,000","2,306,328,000","1,362,197,000","1,057,256,000","522,969,000","429,943,000","356,344,000","338,600,000","279,700,000","252,900,000","220,700,000"
	StockholdersEquity,"4,048,723,000","3,488,715,000","3,000,038,000","2,872,286,000","2,496,931,000","2,171,750,000","939,645,000","736,325,000","1,182,291,000","859,780,000","2,004,994,000","2,030,710,000","2,720,736,000","4,067,557,000","3,662,880,000","3,689,055,000","3,225,844,000","2,753,435,000","2,306,328,000","1,362,197,000","1,057,256,000","522,969,000","429,943,000","356,344,000","338,600,000","279,700,000","252,900,000","220,700,000"
		CapitalStock,"219,000","231,000","233,000","232,000","224,000","209,000","191,000","151,000","151,000","150,000","100,000","98,000","98,000","97,000","97,000","97,000","96,000","95,000","94,000","38,000","37,000","23,000","22,000","22,000",,,,
			CommonStock,"219,000","231,000","233,000","232,000","224,000","209,000","191,000","151,000","151,000","150,000","100,000","98,000","98,000","97,000","97,000","97,000","96,000","95,000","94,000","38,000","37,000","23,000","22,000","22,000",,,,
		AdditionalPaidInCapital,"2,449,884,000","2,724,733,000","2,754,275,000","2,779,891,000","2,716,618,000","2,531,513,000","2,347,104,000","1,967,414,000","1,966,565,000","1,963,092,000","1,363,255,000","1,350,704,000","1,331,790,000","1,347,205,000","1,318,910,000","1,282,433,000","1,259,559,000","1,238,698,000","1,210,088,000","549,154,000","524,408,000","185,219,000","179,846,000","176,431,000",,,,
		RetainedEarnings,"2,389,789,000","1,719,541,000","1,116,333,000","997,890,000","691,742,000","406,814,000","-552,226,000","-355,241,000","96,227,000","-204,926,000","1,602,143,000","1,766,946,000","2,181,191,000","3,489,290,000","2,913,649,000","2,397,626,000","1,886,548,000","1,508,138,000","1,093,580,000","789,831,000","548,684,000","331,201,000","246,166,000","177,195,000","131,800,000","86,500,000","50,900,000","20,500,000"
		TreasuryStock,"901,657,000","894,870,000","893,888,000","893,332,000","893,176,000","892,961,000","892,807,000","892,094,000","892,052,000","892,012,000","889,496,000","888,057,000","889,478,000","931,012,000","688,048,000","176,242,000","60,503,000","51,868,000","7,874,000","2,159,000",,,,,,,,
		GainsLossesNotAffectingRetainedEarnings,"110,488,000","-60,920,000","23,085,000","-12,395,000","-18,477,000","51,485,000","37,383,000","16,095,000","11,400,000","-6,524,000","-71,008,000","-198,981,000","97,135,000","161,977,000","120,115,000","185,141,000","140,144,000","58,372,000","10,440,000","25,333,000","-15,873,000","6,526,000","3,909,000","2,696,000",,,,
			ForeignCurrencyTranslationAdjustments,,,,,,,,,,,,,,,"-1,843,000","14,397,000",,,,,,,,,,,,
			OtherEquityAdjustments,,,,,,,,,,,,,,,"121,958,000","170,744,000",,,,,,,,,,,,
		OtherEquityInterest,,,,,,"74,690,000",,,,,,,,,"-1,843,000",,,,,,,,,,"206,800,000","193,200,000","202,000,000","200,200,000"
TotalCapitalization,"5,070,708,000","4,519,063,000","4,027,112,000","3,941,823,000","3,716,385,000","3,381,676,000","1,964,362,000","1,508,754,000","2,229,115,000","1,824,568,000","2,703,216,000","3,048,547,000","3,668,829,000","4,815,327,000","4,410,346,000","4,406,695,000","3,943,248,000","3,297,580,000","2,630,404,000","1,362,197,000","1,057,256,000","522,969,000","429,943,000","356,344,000","338,600,000","279,700,000","252,900,000","220,700,000"
CommonStockEquity,"4,048,723,000","3,488,715,000","3,000,038,000","2,872,286,000","2,496,931,000","2,171,750,000","939,645,000","736,325,000","1,182,291,000","859,780,000","2,004,994,000","2,030,710,000","2,720,736,000","4,067,557,000","3,662,880,000","3,689,055,000","3,225,844,000","2,753,435,000","2,306,328,000","1,362,197,000","1,057,256,000","522,969,000","429,943,000","356,344,000","338,600,000","279,700,000","252,900,000","220,700,000"
NetTangibleAssets,"3,962,180,000","3,378,350,000","2,935,826,000","2,596,058,000","2,207,514,000","1,883,510,000","939,645,000","736,325,000","1,182,291,000","859,780,000","2,004,994,000","2,030,710,000","2,720,736,000","4,067,557,000","3,662,880,000","3,689,055,000","3,225,844,000","2,753,435,000","2,306,328,000","1,362,197,000","1,057,256,000","522,969,000","429,943,000","356,344,000","338,600,000","279,700,000","252,900,000","220,700,000"
InvestedCapital,"5,070,708,000","4,519,063,000","4,027,112,000","3,941,823,000","3,716,385,000","3,381,676,000","1,964,362,000","1,508,754,000","2,229,115,000","1,824,568,000","2,703,216,000","3,048,547,000","3,668,829,000","4,815,327,000","4,410,346,000","4,406,695,000","3,943,248,000","3,297,580,000","2,630,404,000","1,362,197,000","1,057,256,000","522,969,000","429,943,000","356,344,000","338,600,000","279,700,000","252,900,000","220,700,000"
TangibleBookValue,"3,962,180,000","3,378,350,000","2,935,826,000","2,596,058,000","2,207,514,000","1,883,510,000","939,645,000","736,325,000","1,182,291,000","859,780,000","2,004,994,000","2,030,710,000","2,720,736,000","4,067,557,000","3,662,880,000","3,689,055,000","3,225,844,000","2,753,435,000","2,306,328,000","1,362,197,000","1,057,256,000","522,969,000","429,943,000","356,344,000","338,600,000","279,700,000","252,900,000","220,700,000"
TotalDebt,"1,021,985,000","1,030,348,000","1,027,074,000","1,069,537,000","1,219,454,000","1,209,926,000","1,024,717,000","772,429,000","1,046,824,000","964,788,000","698,222,000","1,017,837,000","948,093,000","747,770,000","747,466,000","717,640,000","717,404,000","544,145,000","324,076,000",,,,,,,,,
NetDebt,"929,256,000","934,955,000","946,505,000","1,017,388,000","1,172,556,000","1,179,461,000","1,000,859,000","740,874,000","1,011,235,000","944,454,000","621,041,000","938,789,000","747,306,000","689,869,000","739,619,000","686,960,000","650,235,000","522,176,000","263,917,000",,,,,,,,,
ShareIssued,"219,123,000","231,133,000","233,416,989","232,091,921","224,432,465","208,601,020","190,636,972","151,131,173","150,666,446","150,507,853","99,989,972","97,884,458","80,412,974","79,401,691","83,032,456","92,280,607","94,011,302","93,552,290","93,982,208","75,815,554","74,616,000","45,412,000","45,218,730","44,853,008","44,520,000","43,944,000","43,856,000","44,800,000"
OrdinarySharesNumber,"201,164,000","213,473,000","215,814,188","214,521,079","206,871,768","191,053,530","173,099,515","133,647,216","133,199,159","133,049,213","82,768,856","80,696,131","80,412,974","79,401,691","83,032,456","92,280,607","94,011,302","93,552,290","93,982,208","75,815,554","74,616,000","45,412,000","45,218,730","44,853,008","44,520,000","43,944,000","43,856,000","44,800,000"
TreasurySharesNumber,"17,959,000","17,660,000","17,602,801","17,570,842","17,560,697","17,547,490","17,537,457","17,483,957","17,467,287","17,458,640","17,221,116","17,188,327",,,,,,,,,,,,,,,,
