name,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995,12/31/1994,12/31/1993,12/31/1992,12/31/1991,12/31/1990,12/31/1989,12/31/1988,12/31/1987,12/31/1986,12/31/1985
TotalAssets,"3,128,600,000","2,824,100,000","2,780,900,000","2,400,600,000","2,187,400,000","2,036,400,000","1,836,100,000","1,603,100,000","1,376,100,000","1,258,100,000","1,246,600,000","1,210,300,000","1,060,500,000","1,012,900,000","879,000,000","776,800,000","722,700,000","708,100,000","789,400,000","1,211,400,000","1,261,900,000","1,404,200,000","811,600,000","701,700,000","230,600,000","218,900,000","268,400,000","309,500,000","362,100,000","352,900,000","342,200,000","312,300,000","263,200,000","224,900,000","172,400,000"
	CurrentAssets,"704,900,000","675,800,000","656,700,000","607,000,000","633,800,000","681,700,000","656,400,000","575,700,000","524,300,000","497,700,000","461,100,000","480,700,000","435,000,000","425,800,000","370,300,000","373,300,000","304,600,000","248,300,000","288,200,000","326,000,000","327,800,000","439,000,000","387,100,000","316,900,000","128,100,000","122,200,000","132,300,000","150,600,000","207,400,000","202,000,000","196,300,000","175,200,000","153,600,000","141,200,000","100,500,000"
		CashCashEquivalentsAndShortTermInvestments,"64,400,000","32,700,000","60,100,000","35,200,000","51,800,000","70,900,000","65,500,000","32,600,000","49,500,000","117,200,000","110,100,000","50,900,000","28,100,000","25,700,000","21,000,000","57,200,000","41,700,000","8,200,000","11,600,000","5,100,000","200,000","7,500,000","9,000,000","8,000,000","3,800,000","900,000","12,900,000","2,400,000","1,900,000","4,700,000","10,000,000","11,100,000","15,200,000","35,800,000","12,800,000"
			CashAndCashEquivalents,"64,400,000","32,700,000","60,100,000","35,200,000","51,800,000","70,900,000","65,500,000","32,600,000","49,500,000","117,200,000","110,100,000","50,900,000","28,100,000","25,700,000","21,000,000","57,200,000","41,700,000","8,200,000","11,600,000","5,100,000","200,000","7,500,000","9,000,000","8,000,000","3,800,000","900,000","12,900,000","2,400,000","1,900,000","4,700,000","10,000,000","11,100,000","15,200,000","35,800,000","12,800,000"
		Receivables,"280,300,000","311,400,000","248,700,000","245,600,000","234,000,000","233,500,000","232,400,000","229,000,000","199,300,000","173,900,000","158,400,000","189,400,000","192,800,000","181,500,000","155,900,000","153,500,000","126,200,000","117,300,000","140,500,000","150,300,000","158,600,000","188,400,000","181,200,000","151,300,000","65,900,000","67,300,000","67,600,000","78,800,000","98,300,000","93,900,000","101,200,000","88,500,000","73,000,000","52,700,000","43,500,000"
			AccountsReceivable,"227,600,000","260,900,000","248,700,000","245,600,000","234,000,000","233,500,000","232,400,000","229,000,000","199,300,000","173,900,000","158,400,000","189,400,000","192,800,000","181,500,000","155,900,000","153,500,000","126,200,000","117,300,000","140,500,000","150,300,000",,,,,,,,,,,,,,,
			OtherReceivables,"52,700,000","50,500,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		Inventory,"333,100,000","297,800,000","314,000,000","291,000,000","307,200,000","290,100,000","265,300,000","232,800,000","215,700,000","169,900,000","157,200,000","195,300,000","179,400,000","171,500,000","150,400,000","144,200,000","120,500,000","113,600,000","131,700,000","155,400,000","153,700,000","213,200,000","165,300,000","145,900,000","55,500,000","47,400,000","47,300,000","56,200,000","71,300,000","72,200,000","72,900,000","69,400,000","60,300,000","48,300,000","40,500,000"
			RawMaterials,"154,900,000","131,400,000","126,700,000","120,600,000","120,700,000","111,100,000","103,400,000","95,000,000","86,400,000","71,600,000","72,700,000","89,200,000","86,600,000","69,300,000","64,300,000","54,800,000","42,900,000","40,700,000","59,100,000",,,,,,,,,,,,,,,,
			WorkInProcess,"40,900,000","43,600,000","52,100,000","53,700,000","54,700,000","48,500,000","62,200,000","51,200,000","48,400,000","40,700,000","36,800,000","52,000,000","45,400,000","46,500,000","32,000,000","36,500,000","35,900,000","37,600,000","35,200,000",,,,,,,,,,,,,,,,
