name,ttm,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006
MarketCap,"2,689,415,183","4,318,768,907","5,319,938,062","6,201,359,535","4,740,830,414","2,491,896,098","3,462,867,432","6,144,430,308","4,721,170,805","3,686,723,189","8,502,116,937","7,100,801,271","1,718,065,128","8,041,025,937","5,922,012,121"
EnterpriseValue,"4,290,600,183","6,159,443,907","7,482,498,062","8,948,139,535","5,800,727,414","3,832,315,098","5,136,696,432","7,755,730,308","6,425,417,805","3,396,723,189","7,813,957,937","7,284,888,271","2,510,932,128","10,934,548,937","6,394,946,121"
PeRatio,"8.059","5.116","4.045","7.521","13.868","12.43","6.785","54.883","33.643","7.356","13.681","23.613","2.381","10.285","37.392"
ForwardPeRatio,"6.083","7.93","5.804","9.116","10.753","7.968","14.347","18.315","6.579","6.25","10.893",,,,
PegRatio,,,,,"0.13",,"1.097","0.349","0.391",,"3.631",,,,
PsRatio,"0.276","0.412","0.47","0.718","0.66","0.297","0.399","0.74","0.537","0.415","1.152","1.432","0.203","0.982","6.924"
PbRatio,"0.414","0.661","0.896","1.269","1.1","0.574","0.644","1.149","0.871","0.64","1.446","1.341","0.374","1.806","1.648"
EnterprisesValueRevenueRatio,"0.441","0.604","0.653","0.922","0.803","0.486","0.589","0.909","0.746","0.371","1.059","1.469","0.297","1.336","0.974"
EnterprisesValueEBITDARatio,"2.806","3.908","2.719","4.592","3.591","4.862","6.722","5.387","6.645","2.307","4.758","7.907","1.755","5.081","3.103"
