name,ttm,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995,12/31/1994,12/31/1993,12/31/1992,12/31/1991,12/31/1990,12/31/1989,12/31/1988,12/31/1987,12/31/1986,12/31/1985
TotalRevenue,"804,287,000","796,337,000","711,890,000","613,954,000","605,804,000","583,782,000","568,554,000","501,604,000","494,911,000","455,756,000","392,493,000","419,654,000","410,294,000","374,329,000","363,601,000","379,050,000","432,970,000","464,156,000","443,926,000","404,266,000","371,584,000","305,900,000","269,500,000","266,300,000","248,600,000","220,400,000","192,100,000","173,800,000","151,200,000","119,100,000","105,400,000","86,100,000",,,,
	NetInterestIncome,"600,996,000","604,273,000","537,602,000","437,168,000","402,703,000","366,116,000","366,370,000","317,424,000","308,757,000","272,873,000","218,416,000","231,399,000","243,325,000","219,191,000","212,717,000","219,152,000","250,807,000","272,007,000","289,429,000","291,299,000","269,871,000","238,400,000","214,900,000","219,200,000","203,800,000","181,200,000","159,400,000","144,100,000","127,400,000","101,200,000","89,400,000","71,100,000",,,,
		InterestIncome,"719,468,000","730,387,000","632,045,000","495,336,000","447,134,000","399,189,000","389,729,000","341,810,000","344,699,000","326,593,000","296,848,000","340,677,000","392,522,000","461,368,000","451,713,000","425,239,000","417,198,000","469,748,000","547,383,000","629,707,000","638,275,000","488,900,000","438,000,000","429,400,000","394,400,000","355,300,000","277,900,000","254,200,000","240,900,000","231,700,000","234,100,000","196,500,000",,,,
			InterestIncomeFromLoansAndLease,"574,794,000","585,637,000","524,592,000","403,189,000","361,382,000","316,018,000","306,348,000","261,910,000","266,034,000","237,899,000","185,238,000","217,993,000","284,610,000","344,293,000","333,488,000","310,047,000","300,650,000","338,099,000","408,990,000","511,369,000","521,492,000","383,300,000","341,700,000","329,700,000","303,000,000","267,200,000","200,700,000","176,700,000","166,700,000","162,100,000","159,600,000","130,400,000",,,,
				InterestIncomeFromLoans,"574,794,000","585,637,000","524,592,000","403,189,000","361,382,000","316,018,000","306,348,000","261,910,000","266,034,000","237,899,000","185,238,000","217,993,000","284,610,000","344,293,000","333,488,000","310,047,000","300,650,000","338,099,000","408,990,000","511,369,000","521,492,000","383,300,000","341,700,000","329,700,000","303,000,000","267,200,000","200,700,000","176,700,000","166,700,000","162,100,000","159,600,000","130,400,000",,,,
			InterestIncomeFromSecurities,"142,933,000","143,080,000","106,823,000","91,889,000","85,622,000","83,124,000","83,339,000","79,862,000","78,611,000","88,694,000","111,610,000","122,684,000","107,912,000","117,075,000","118,225,000","115,192,000","116,548,000","131,649,000","138,393,000","118,338,000","116,783,000","105,600,000","96,200,000","99,800,000","88,200,000","84,500,000","75,100,000","73,100,000","70,200,000","64,400,000","65,200,000","56,000,000",,,,
			InterestIncomeFromDeposits,,,,,,,,,,,,,,,,,,,,,,,,,"700,000","200,000","300,000","800,000","500,000","400,000","700,000","1,300,000",,,,
			InterestIncomeFromFederalFundsSoldAndSecuritiesPurchaseUnderAgreementsToResell,,,,,,,,,,,,,,,,,,,,,,,,,"2,600,000","3,400,000","1,900,000","3,600,000","3,600,000","4,800,000","8,600,000","8,900,000",,,,
			OtherInterestIncome,"1,741,000","1,670,000","630,000","258,000","130,000","47,000","42,000","38,000","54,000",,,,,,,,,,,,,,"100,000","-100,000","-100,000",,"-100,000",,"-100,000",,,"-100,000",,,,
		InterestExpense,"118,472,000","126,114,000","94,443,000","58,168,000","44,431,000","33,073,000","23,359,000","24,386,000","35,942,000","53,720,000","78,432,000","109,278,000","149,197,000","242,177,000","238,996,000","206,087,000","166,391,000","197,741,000","257,954,000","338,408,000","368,404,000","250,500,000","223,100,000","210,200,000","190,600,000","174,100,000","118,500,000","110,100,000","113,500,000","130,500,000","144,700,000","125,400,000",,,,
