name,ttm,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997
	EarningsFromEquityInterest,"2,064,000","583,000","2,452,000","3,310,000","2,737,282.422","4,699,489.098","-85,457,721.795","48,049,516.052","20,085,640.016","16,302,791.212","2,122,894.508","4,406,326.224","-3,712,773.048","-110,195,171.374","9,460,887.514","13,033,616.967","55,864,552.34","30,596,347.382","11,056,715.324","-15,721,029.112",,,,
	SpecialIncomeCharges,"-295,241,000","-263,851,000","-60,067,000","-74,403,000","-146,582,671.95","-65,392,953.04","20,951,503.514","-105,845,045.994","-57,678,386.575","36,496,884.824","-6,421,048.474","234,260,724.315","87,040,521.503","-419,012,612.087","-266,694,768.902","-293,574,429.398","-203,731,222.957","-193,267,647.309","-504,684,576.695","-139,137,260.054","610,169,004.344","-13,165,454.06","40,711,132.241",
		ImpairmentOfCapitalAssets,,,"60,748,000",,"0","45,184.86","47,300,915.993","78,514,245.221","20,260,939.255","262,198,416.847","226,499,569.774","129,942,815.18",,,,,,,,,,,,
		WriteOff,"308,389,000","276,999,000","61,000,000","79,748,000","158,861,288.646","56,089,390.954","37,699,430.755","63,753,810.236","67,673,654.183",,,,,,,,,,,,,,,
		OtherSpecialCharges,,,,,,,,,,"-291,441,261.076","-17,764,999.982","-364,203,539.494",,,,,,,,,,,,
		GainOnSaleOfPPE,,"13,148,000","681,000","5,345,000","12,278,616.696","-9,258,377.226","105,951,850.261","36,423,009.464","30,256,206.863","7,254,040.595",,,,,,,,,,,,,,
	OtherNonOperatingIncomeExpenses,,"14,000,000",,,,,,,,,,,,,,,,,,,,,,
PretaxIncome,"2,366,154,000","2,406,109,000","2,104,990,000","1,645,648,000","1,391,689,516.777","1,804,535,156.418","2,518,130,661.882","3,073,380,205.827","2,663,124,552.118","2,567,684,670.633","3,023,593,332.816","3,293,669,481.077","2,682,040,057.967","1,398,988,686.868","1,237,745,663.059","777,459,013.799","477,987,998.176","136,556,828.59","-366,273,480.969","376,843,483.463","398,162,879.803","13,380,624.917","335,647,176.606",
TaxProvision,"202,385,000","236,346,000","437,932,000","519,134,000","537,494,058.293","738,365,127","921,763,575.759","957,918,790.542","840,258,114.671","887,433,211.188","723,154,562.397","709,042,831.742","706,226,126.33","508,320,049.577","205,467,988.588","346,270,723.033","247,034,170.624","69,921,946.117","-91,631,574.557","200,784,706.862","240,761,280.069","160,947,800.985","149,664,666.008",
NetIncomeCommonStockholders,"1,617,732,000","1,614,085,000","1,201,381,000","709,043,000","572,927,818.919","932,837,550.545","943,591,013.117","1,251,176,883.749","769,795,060.377","723,044,988.453","1,016,214,040.244","1,301,315,390.217","894,002,941.888","378,259,829.858","537,033,570.527","132,088,751.497","79,753,672.162","20,970,945.603","-310,562,342.644","61,921,410.452","157,401,599.733","-147,567,176.068","185,982,510.598",
	NetIncome,"1,617,732,000","1,614,085,000","1,201,381,000","709,043,000","572,927,818.919","932,837,550.545","943,591,013.117","1,251,176,883.749","769,795,060.377","723,044,988.453","1,016,214,040.244","1,301,315,390.217","894,002,941.888","378,259,829.858","537,033,570.527","132,088,751.497","79,753,672.162","20,970,945.603","-310,562,342.644","61,921,410.452","157,401,599.733","-147,567,176.068","185,982,510.598",
		NetIncomeIncludingNoncontrollingInterests,"2,163,769,000","2,169,763,000","1,667,058,000","1,126,514,000","1,026,391,672.545","1,613,701,969.654","1,596,367,086.124","2,115,461,415.285","1,822,866,437.447","1,680,251,459.445","2,300,438,770.42","2,584,626,649.335","1,975,813,931.637","899,547,730.13","1,043,691,326.585","461,282,617.978","261,746,250.906","152,713,247.661","-333,162,534.382","245,762,102.869","-145,353,462.204","-254,023,708.13","-145,564,264.2",
			NetIncomeContinuousOperations,"2,163,769,000","2,169,763,000","1,667,058,000","1,126,514,000","854,195,458.483","1,066,170,029.418","1,596,367,086.124","2,115,461,415.285","1,822,866,437.447","1,680,251,459.445","2,300,438,770.42","2,584,626,649.335","1,975,813,931.637","378,259,829.858","537,033,570.527","132,088,751.497","79,753,672.162","20,970,945.603","-279,504,954.535","61,921,410.452","157,401,599.733","-147,567,176.068","185,982,510.598",
			NetIncomeDiscontinuousOperations,,,"0","0","172,196,214.062","547,531,940.236","0","0","0","0","0","0",,,,,,,,,,,,
			NetIncomeExtraordinary,,,,,,,,,,,,,,,,,"0","0","-31,057,388.109",,,,,
		MinorityInterests,"-546,037,000","-555,678,000","-465,677,000","-417,471,000","-453,463,853.626","-680,864,419.11","-652,776,073.007","-864,284,531.536","-1,053,071,377.07","-957,206,470.991","-1,284,224,730.176","-1,283,311,259.119","-1,091,550,723.68","-521,287,900.272","-506,657,756.057","-329,193,866.48","-181,992,578.744","-131,742,302.058","22,600,191.738","-183,840,692.417","302,755,061.938","106,456,532.063","331,546,774.798",
DilutedNIAvailtoComStockholders,"1,617,732,000","1,614,085,000","1,201,381,000","709,043,000","572,927,818.919","932,837,550.545","943,591,013.117","1,251,176,883.749","769,795,060.377","723,044,988.453","1,016,214,040.244","1,301,315,390.217","894,002,941.888","378,259,829.858","537,033,570.527","132,088,751.497","79,753,672.162","20,970,945.603","-310,562,342.644","61,921,410.452","157,401,599.733","-147,567,176.068","185,982,510.598",
BasicEPS,,"1.233","1.029","0.607","0.567","0.935","1.1","1.254","1.133","1.06","1.491","1.907","1.311","0.555","0.788","0.193","0.122","0.052","-1.923","0.395","0.912","-1.045","1.309","738.114"
DilutedEPS,,"1.233","1.029","0.607","0.567","0.935","1.1","1.254","1.133","1.06","1.491","1.907","1.311","0.555","0.788","0.193","0.122","0.052","-1.923","0.395","0.912","-1.045","1.309","738.114"
BasicAverageShares,,"1,309,612,813","1,167,421,321","1,167,421,321","1,011,287,510","997,551,168","914,999,031","997,551,168","679,335,280","681,828,598","681,474,260","682,560,570","681,860,211","681,784,866","681,708,002","682,888,705","656,229,467","173,142,454","161,457,215","156,820,221","173,142,454","142,005,631","142,080,210","140,020,784"
DilutedAverageShares,,"1,309,612,813","1,167,421,321","1,167,421,321","1,011,287,510","997,551,168","914,999,031","997,551,168","679,335,280","681,828,598","681,474,260","682,560,570","681,860,211","681,860,211","681,860,211","682,888,705","681,859,877","173,142,454","173,142,454","173,142,454","173,142,454","142,005,631","142,080,210","140,020,784"
TotalOperatingIncomeAsReported,"2,691,472,000","2,768,863,000","2,434,520,000","2,219,399,000","1,820,453,250.381","1,769,209,460.66","2,919,386,019.824","3,308,162,700.192","3,053,807,668.148","3,016,244,509.902","3,561,988,538.858","3,793,458,406.687","3,098,796,839.06","2,521,177,910.064","2,005,783,734.852","1,563,956,985.011","1,141,562,926.667","893,306,306.06","739,310,368.041","1,108,373,518.487",,,,
RentExpenseSupplemental,,"10,341,000","27,885,000","26,448,000","17,467,007.44","17,553,353.624","34,793,891.324","35,868,741.464","38,566,444.677","32,817,950.543",,"25,940,151.728",,,,,,,,,,,,
TotalExpenses,"9,669,721,000","10,007,514,000","9,623,866,000","7,292,443,000","5,152,192,733.356","4,756,035,833.514","8,248,219,015.587","7,373,445,989.527","9,629,288,524.706","9,402,394,419.214","10,155,895,973.594","8,789,328,933.036","7,315,552,849.682","6,898,564,541.146","5,314,924,914.93","4,681,121,767.556","3,734,502,653.524","3,063,318,446.063","2,831,336,277.567","3,385,648,919.575","3,733,944,349.412","3,511,034,945.661","2,190,395,594.629",
InterestIncome,"37,020,000","76,122,000","358,081,000","293,843,000","279,595,448.394","415,626,082.439","438,709,054.198","494,240,436.906","540,006,837.672","125,473,819.926","357,885,220.962","82,554,759.751","276,174,827.302","233,746,793.249",,,,,,,,,,
InterestExpense,"499,069,000","411,392,000","463,237,000","311,159,000","781,933,892.939","543,492,027.987","811,566,164.975","737,898,503.862","925,032,768.52","726,196,675.706","916,168,743.674","950,953,551.079","776,259,356.85","817,830,268.861",,,,,,,,,,
NetInterestIncome,"-521,327,000","-638,970,000","-713,678,000","-575,692,000","-502,338,444.546","-127,865,945.548","-372,857,110.776","-243,658,066.956","-385,025,930.848","-685,372,001.62","-558,283,522.712","-868,398,791.328","-500,084,529.549","-584,083,475.612",,,,,,,,,,
NetIncomeFromContinuingAndDiscontinuedOperation,"1,617,732,000","1,614,085,000","1,201,381,000","709,043,000","572,927,818.919","932,837,550.545","943,591,013.117","1,251,176,883.749","769,795,060.377","723,044,988.453","1,016,214,040.244","1,301,315,390.217","894,002,941.888","378,259,829.858","537,033,570.527","132,088,751.497","79,753,672.162","20,970,945.603","-279,504,954.535","61,921,410.452","157,401,599.733","-147,567,176.068","185,982,510.598",
NormalizedIncome,"1,721,472,758.394","1,615,317,132","947,190,184","764,570,935.584","488,704,646.541","283,007,062.505","961,304,108.502","1,432,510,979.111","847,605,447.038","687,100,129.903","1,002,697,584.353","1,117,485,010.625","829,881,649.407","645,024,955.065","759,456,531.926","308,233,409.136","201,992,405.936","136,931,533.988","98,921,389.392","145,403,766.485","-208,699,802.873","-139,667,903.632","161,555,831.253",
EBIT,"2,865,223,000","2,817,501,000","2,568,227,000","1,956,807,000","2,173,623,409.716","2,348,027,184.405","3,329,696,826.857","3,811,278,709.689","3,588,157,320.638","3,293,881,346.339","3,939,762,076.49","4,244,623,032.156","3,458,299,414.817","2,216,818,955.729","1,994,372,695.037","1,563,956,985.011","1,141,562,926.667","893,306,306.06","619,055,728.33","1,108,373,518.487","791,497,483.525","776,514,593.262","1,005,477,100.601",
EBITDA,"3,798,409,000"
ReconciledCostOfRevenue,"8,435,956,000","8,794,059,000","8,346,155,000","6,232,249,000","4,122,479,473.863","4,068,122,263.243","6,707,270,330.603","6,073,976,423.926","7,773,721,648.284","6,813,963,706.987","7,360,240,663.5","6,318,732,675.772","6,743,045,631.987","6,353,041,131.049","4,090,369,418.753","3,543,665,891.252","2,752,024,224.184","2,183,082,832.512","1,911,883,527.091","2,405,823,922.839","2,350,756,015.898","2,330,351,421.096","1,485,321,740.804",
ReconciledDepreciation,"933,186,000","948,330,000","862,440,000","648,114,000","478,610,597.945","451,964,496.595","790,646,836.461","827,399,191.273","903,423,632.029","818,229,993.243","938,446,103.812","895,563,192.261","979,381,774.516","965,484,636.722","886,991,920.243","807,143,946.05","760,296,507.518","684,660,013.639","1,192,232,055.277","687,218,549.658","833,247,988.726","718,600,606.523","437,083,307.058",
NetIncomeFromContinuingOperationNetMinorityInterest,"1,617,732,000","1,614,085,000","1,201,381,000","709,043,000","400,731,604.857","385,305,610.308","943,591,013.117","1,251,176,883.749","769,795,060.377","723,044,988.453","1,016,214,040.244","1,301,315,390.217","894,002,941.888","378,259,829.858","537,033,570.527","132,088,751.497","79,753,672.162","20,970,945.603","-279,504,954.535","61,921,410.452","157,401,599.733","-147,567,176.068","185,982,510.598",
TotalUnusualItemsExcludingGoodwill,"-113,444,000","-1,366,000","320,948,000","-81,117,000","-88,023,860.126","102,357,576.394","-27,940,872.118","-181,441,998.919","-113,677,418.636","54,929,315.353","17,765,422.162","234,260,724.315","87,040,521.503","-419,012,612.087","-266,694,768.902","-293,574,429.398","-203,731,222.957","-193,267,647.309","-504,684,576.695","-139,137,260.054","610,169,004.344","-13,165,454.06","40,711,132.241",
TotalUnusualItems,"-113,444,000","-1,366,000","320,948,000","-81,117,000","-88,023,860.126","102,357,576.394","-27,940,872.118","-181,441,998.919","-113,677,418.636","54,929,315.353","17,765,422.162","234,260,724.315","87,040,521.503","-419,012,612.087","-266,694,768.902","-293,574,429.398","-203,731,222.957","-193,267,647.309","-504,684,576.695","-139,137,260.054","610,169,004.344","-13,165,454.06","40,711,132.241",
NormalizedEBITDA,"3,911,853,000","3,767,197,000","3,109,719,000","2,686,038,000","2,740,257,867.787","2,697,634,104.606","4,148,284,535.436","4,820,119,899.88","4,605,258,371.303","4,057,182,024.23","4,860,442,758.14","4,905,925,500.102","4,350,640,667.83","3,601,316,204.538","3,148,059,384.182","2,664,675,360.458","2,105,590,657.142","1,771,233,967.008","2,315,972,360.303","1,934,729,328.2","1,014,576,467.908","1,508,280,653.846","1,401,849,275.418",
TaxRateForCalcs,"0.086","0.098","0.208","0.315","0.001","0.001","0.366","0.001","0.316","0.346","0.239","0.215","0.263","0.363","0.166","0.4","0.4","0.4","0.25","0.4","0.4","0.4","0.4",
TaxEffectOfUnusualItems,"-9,703,241.606","-133,868","66,757,184","-25,589,064.416","-50,818.442","59,028.591","-10,227,776.733","-107,903.557","-35,867,031.975","18,984,456.802","4,248,966.271","50,430,344.723","22,919,229.022","-152,247,486.88","-44,271,807.504","-117,429,771.759","-81,492,489.183","-77,307,058.923","-126,258,232.769","-55,654,904.022","244,067,601.738","-5,266,181.624","16,284,452.896",
