name,ttm,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998
MarketCap,"2,792,000,239","4,072,076,195","3,408,933,830","4,104,004,542","4,415,531,875","3,790,476,814","4,428,314,298","4,255,894,353","2,716,976,550","1,737,154,014","1,604,382,000","1,390,761,240","705,658,421","1,659,049,200","2,226,599,540","1,789,835,367","1,375,431,970","1,305,898,600","484,322,330","602,778,044","147,068,223","190,286,614","180,911,720"
EnterpriseValue,"8,820,600,239","10,119,176,195","6,816,333,830","7,693,404,542","7,348,831,875","5,998,276,814","6,404,814,298","6,047,808,353","4,327,361,550","4,081,133,014","3,846,354,000","3,519,642,240","3,265,016,421","4,045,679,200","4,330,473,540","3,426,399,367","3,217,363,970","3,082,446,600","2,050,391,330","1,773,418,044","1,069,585,223","877,823,614","852,711,720"
PeRatio,"7.336","9.714","4.911","11.206","13.465","11.231","15.528","17.864","14.061","11.391","14.397","16.681",,"12.933","12.672","15.403","11.98","15.121","8.483","19.702","4.343","8.85","14.356"
ForwardPeRatio,"10.811","9.268","7.189","10.071","12.195","10.06","13.123","13.106","10.56","10.299","12.484",,"10.661",,,,,,,,,,
PegRatio,"1.907","1.691","0.897","1.12","1.612","1.257","1.208","1.125","0.666","0.662","0.792",,"0.711",,,,,,,,,,
PsRatio,"0.125","0.185","0.151","0.197","0.223","0.204","0.263","0.298","0.207","0.152","0.15","0.146","0.061","0.127","0.05","0.164","0.137","0.15","0.069","0.142","0.02","0.059","0.058"
PbRatio,"1.038","1.543","1.32","1.974","2.521","2.134","2.704","2.947","2.064","1.562","1.534","1.47","0.9","1.167","1.769","1.591","1.279","1.576","0.688","1.169","0.348","0.442","0.529"
EnterprisesValueRevenueRatio,"0.39","0.437","0.299","0.36","0.365","0.311","0.373","0.411","0.329","0.353","0.359","0.37","0.28","0.312","0.385","0.336","0.325","0.355","0.276","0.285","0.219","0.218","0.255"
EnterprisesValueEBITDARatio,"10.41","11.122","7.545","9.45","10.011","8.772","10.152","11.441","10.095","11.006","12.682","12.821","-9.441","10.279","12.443","10.219","10.423","11.636","10.136","9.262","6.585","7.112","12.467"
