name,ttm,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995,12/31/1994,12/31/1993,12/31/1992,12/31/1991,12/31/1990,12/31/1989
		InterestExpense,,"12,859,000,000","12,239,000,000","11,537,000,000","10,648,000,000","8,761,000,000","8,456,000,000","9,612,000,000","11,140,000,000","11,028,000,000","7,814,000,000","9,893,000,000","18,718,000,000","15,956,765,550","11,215,560,748.52","8,925,419,686.29","6,174,802,077.6","6,249,131,234.35","9,792,352,826.55","13,302,565,042.7","12,731,096,180","8,548,581,580","6,296,808,834","5,600,539,854","5,450,338,745","5,490,800,373","3,969,659,280","4,904,150,741","5,267,521,260","3,637,080,902",,
			InterestExpenseForDeposit,,,"8,626,000,000","7,817,000,000","7,325,000,000","5,664,000,000","5,320,000,000","5,842,000,000","7,258,000,000","7,147,000,000","7,462,000,000","8,706,000,000",,"10,975,291,740","7,681,270,282.12","6,339,248,342","3,726,184,707.28","3,063,228,784.75","5,461,600,673.92","7,605,387,702.91",,,"2,828,102,688","3,475,905,615","3,394,178,668","3,670,646,415","2,817,006,570","3,332,646,506","3,839,914,755","2,006,214,483",,
			InterestExpenseForShortTermDebt,,,,,,,,,,,,,,,,,"1,371,600,144.24",,,,,,"1,203,188,526","1,926,998,073","1,903,661,471","1,700,749,737","1,064,746,122","1,430,799,265","1,248,690,195",,,
			InterestExpenseForLongTermDebtAndCapitalSecurities,,,"1,936,000,000","1,930,000,000","2,323,000,000","2,548,000,000","2,546,000,000","3,583,000,000","3,712,000,000","3,547,000,000","829,000,000","1,397,000,000",,"4,532,914,830","3,387,728,216.63","2,452,653,849.51","1,077,016,488.4","3,018,208,871.81","4,127,335,941.28","5,145,400,468.75",,,"120,139,794","197,636,166","152,498,606","118,234,356","66,296,898","88,545,548","101,788,650","1,475,616,961",,
			OtherInterestExpense,,"12,859,000,000","1,677,000,000","1,790,000,000","1,000,000,000","549,000,000","590,000,000","187,000,000","170,000,000","334,000,000","477,000,000","17,202,000,000",,"448,558,980","146,562,249.77","133,517,494.78","737.68","167,693,577.79","203,416,211.35","551,776,871.04",,,"2,145,377,826",,,"1,169,865","21,609,690","52,159,422","77,127,660","155,249,458",,
	NonInterestIncome,"4,627,000,000","5,989,000,000","6,178,000,000","7,200,000,000","8,440,000,000","7,779,000,000","7,079,000,000","6,379,000,000","3,342,000,000","10,824,000,000","5,785,000,000","4,344,000,000","10,092,000,000","12,930,021,240","10,018,820,458.81","11,420,816,729.55","6,883,608,544.72","6,441,384,160.04","6,374,927,121.92","6,741,177,338.79","6,161,650,380","4,521,744,500","3,202,846,758","2,852,906,238","1,803,067,027","1,350,882,111","863,001,318","1,227,628,458","1,149,715,215","1,088,240,426",,
		TotalPremiumsEarned,,"2,890,000,000","2,949,000,000","3,342,000,000","3,652,000,000","3,678,000,000","3,622,000,000","3,761,000,000","3,657,000,000","3,317,000,000",,,,"2,408,775,440","2,483,997,257.58","2,914,616,377.39",,,,,,,,,,,,,,,,
		FeesAndCommissions,"5,077,000,000","5,033,000,000","4,879,000,000","4,920,000,000","4,717,000,000","4,613,000,000","4,174,000,000","4,250,000,000","4,353,000,000","4,561,000,000","4,537,000,000","4,430,000,000","4,527,000,000","4,730,445,390","5,118,678,598.53","4,665,579,383.48","3,217,380,992.48","3,875,790,650.92","4,334,909,960.74","4,842,032,433.73","3,374,161,060","2,711,059,120","1,829,893,626","1,339,180,479","815,200,662","748,089,672","659,951,778","355,168,023","623,558,925","406,651,973",,
			FeesandCommissionIncome,"7,566,000,000","7,522,000,000","7,132,000,000","7,149,000,000","6,803,000,000","6,342,000,000","5,530,000,000","5,478,000,000","5,574,000,000","5,619,000,000","5,382,000,000","5,305,000,000","4,527,000,000","4,730,445,390","5,118,678,598.53","4,665,579,383.48","3,217,380,992.48","3,875,790,650.92","4,334,909,960.74","4,842,032,433.73","3,374,161,060","2,711,059,120","1,829,893,626","1,339,180,479","815,200,662","748,089,672","659,951,778","355,168,023","623,558,925","406,651,973",,
				ServiceChargeOnDepositorAccounts,,"1,945,000,000","1,736,000,000","1,873,000,000","1,763,000,000","2,792,000,000","2,351,000,000","2,335,000,000","2,408,000,000",,,,,,,,,,,,,,,,,,,,,,,
				TrustFeesbyCommissions,,"1,066,000,000","1,023,000,000","923,000,000","839,000,000","123,000,000","130,000,000","127,000,000","124,000,000",,,,,,,,,,,,,,,"662,181,156",,,,,"226,169,415",,,
				CreditCard,,"3,083,000,000","2,900,000,000","2,834,000,000","2,679,000,000","2,336,000,000","2,061,000,000","1,989,000,000","1,913,000,000",,,,,,,,,,,,,,,,,,,,,,,
				OtherCustomerServices,,"1,428,000,000","1,473,000,000","1,519,000,000","1,522,000,000","1,091,000,000","988,000,000","1,027,000,000","1,129,000,000","5,619,000,000","5,382,000,000",,,,,,,,,,,,,"676,999,323",,,,,"397,389,510",,,
			FeesandCommissionExpense,,"2,489,000,000","2,253,000,000","2,229,000,000","2,086,000,000","1,729,000,000","1,356,000,000","1,228,000,000","1,221,000,000","1,058,000,000","845,000,000","875,000,000",,,,,,,,,,,,,,,,,,,,
		DividendIncome,,"162,000,000","157,000,000","334,000,000","467,000,000","415,000,000","531,000,000","235,000,000","390,000,000","562,000,000","529,000,000","443,000,000","447,000,000",,,,,,,,,,,,,,,,,,,
		TradingGainLoss,"619,000,000","451,000,000","707,000,000","218,000,000","248,000,000","-409,000,000","11,000,000","540,000,000","649,000,000",,,,,,,,,,,,,,,,,,,,,,,
		ForeignExchangeTradingGains,,"586,000,000","-9,000,000","1,030,000,000","472,000,000","1,165,000,000","699,000,000","903,000,000","122,000,000","365,000,000","453,000,000","652,000,000","231,000,000",,,,,,,,,,,,,,,,,,,
		GainLossonSaleofAssets,"-5,378,000,000","-3,804,000,000","-3,454,000,000","-4,083,000,000","-2,388,000,000","-2,998,000,000","-2,916,000,000","-4,544,000,000","-6,984,000,000","1,089,000,000","-3,277,000,000","-4,581,000,000","1,328,000,000","2,623,452,750","307,647,901.46","121,402,490.59","3,175,690,269.6","650,366,946.13","765,815,268.73","448,081,562.71","-6,388,440","641,988,340","1,143,161,262","1,302,089,607","914,911,289","535,174,242","184,538,598","291,089,008","380,921,265","333,808,748",,
			GainOnSaleOfSecurity,"-5,378,000,000","-3,804,000,000","-3,454,000,000","-4,083,000,000","-2,388,000,000","-2,998,000,000","-2,916,000,000","-4,544,000,000","-6,984,000,000","1,089,000,000","-3,277,000,000","-4,581,000,000","0","2,192,726,390","307,647,901.46","121,402,490.59","3,175,690,269.6","650,366,946.13","765,815,268.73","448,081,562.71","-6,388,440","641,988,340","1,143,161,262","1,302,089,607","914,911,289","535,174,242","184,538,598","291,089,008","380,921,265","333,808,748",,
			GainonSaleofInvestmentProperty,,,,,,,,,,"-224,000,000",,,"1,328,000,000","430,726,360",,,,,,,,,,,,,,,,,,
		OtherNonInterestIncome,,"671,000,000","949,000,000","1,439,000,000","1,272,000,000","1,315,000,000","958,000,000","1,234,000,000","1,155,000,000","930,000,000","3,543,000,000","3,400,000,000","3,559,000,000","3,167,347,660","2,108,496,701.24","3,719,218,478.09","490,537,282.64","1,915,226,562.99","1,274,201,892.45","1,451,063,342.35","2,793,877,760","1,168,697,040","229,791,870","211,636,152","72,955,076","67,618,197","18,510,942","581,371,427","145,235,025","347,779,705",,
CreditLossesProvision,,,,,,,,,,"-4,711,000,000","-482,000,000","-458,000,000",,"-1,904,660,990","-1,503,547,912.96","-812,462,626.8","-662,498,605.12","-1,274,717,499.31","-1,744,914,753.16","-1,922,571,685.1","-974,237,100","-752,299,030","-892,990,818","-464,908,626","-448,979,036","-330,525,858","-301,801,746","-450,345,525","-351,874,260","-413,525,385",,
NonInterestExpense,"14,432,000,000","14,269,000,000","14,521,000,000","15,514,000,000","17,139,000,000","16,117,000,000","14,921,000,000","14,731,000,000","14,503,000,000","13,695,000,000","11,662,000,000","11,512,000,000","12,159,000,000","11,917,677,120","9,859,072,887.66","12,223,343,516.27","6,807,487,345.52","7,908,593,588.07","9,009,177,303.33","9,856,171,453.58","7,556,459,780","6,357,274,630","4,553,630,730","3,857,723,415","2,623,490,244","2,188,505,451","1,831,115,430","2,117,833,851","2,187,297,405","1,869,717,486",,
	OccupancyAndEquipment,,"552,000,000","982,000,000","452,000,000","464,000,000","430,000,000","450,000,000","450,000,000","400,000,000",,,,,"520,575,330",,,"728,066,554.24",,,,,,"1,289,818,782","490,635,873","337,457,400","284,121,213","248,144,478","808,291,799","256,871,520","394,847,635",,
		NetOccupancyExpense,,"552,000,000","982,000,000","452,000,000","464,000,000","430,000,000","450,000,000","450,000,000","400,000,000",,,,,,,,,,,,,,,,,,,,,,,
	SellingGeneralAndAdministration,"9,832,000,000","9,842,000,000","10,270,000,000","10,736,000,000","11,247,000,000","10,618,000,000","9,654,000,000","10,310,000,000","10,291,000,000","11,540,000,000","10,022,000,000","7,662,000,000","7,756,000,000","6,268,165,930","3,988,581,690.46","3,599,507,140.43","3,249,698,753.28","3,256,891,907.72","3,503,968,722.21","4,250,761,365.29","3,778,762,260","3,211,929,280","2,234,736,594","1,894,179,924","1,361,640,609","1,263,844,155","1,063,522,932","1,210,510,847","1,258,207,020","899,296,307",,
		GeneralAndAdministrativeExpense,"9,515,000,000","9,525,000,000","9,934,000,000","10,384,000,000","10,849,000,000","10,369,000,000","9,441,000,000","9,974,000,000","9,913,000,000","11,162,000,000","10,022,000,000","7,662,000,000","7,756,000,000","6,018,509,250","3,988,581,690.46","3,599,507,140.43","3,249,698,753.28","3,256,891,907.72","3,503,968,722.21","4,250,761,365.29","3,778,762,260","3,211,929,280","2,234,736,594","1,894,179,924","1,361,640,609","1,263,844,155","1,063,522,932","1,210,510,847","1,258,207,020","899,296,307",,
			SalariesAndWages,"6,319,000,000","6,340,000,000","6,120,000,000","6,570,000,000","6,721,000,000","6,273,000,000","5,410,000,000","5,588,000,000","5,662,000,000","5,311,000,000","4,814,000,000","4,651,000,000","4,716,000,000","4,341,557,100","3,988,581,690.46","3,599,507,140.43","3,249,698,753.28","3,256,891,907.72","3,503,968,722.21","4,250,761,365.29","3,778,762,260","3,211,929,280","2,234,736,594","1,894,179,924","1,361,640,609","1,263,844,155","1,063,522,932","1,210,510,847","1,258,207,020","899,296,307",,
			RentAndLandingFees,,,"552,000,000","581,000,000","616,000,000","591,000,000","461,000,000","470,000,000","516,000,000",,,,,,,,,,,,,,,,,,,,,,,
			InsuranceAndClaims,,"1,751,000,000","1,894,000,000","2,272,000,000","2,545,000,000","2,599,000,000","2,714,000,000","2,831,000,000","2,660,000,000","2,436,000,000","1,815,000,000",,,"1,676,952,150",,,,,,,,,,,,,,,,,,
			OtherGandA,"1,445,000,000","1,434,000,000","1,368,000,000","961,000,000","967,000,000","906,000,000","856,000,000","1,085,000,000","1,075,000,000","3,415,000,000","3,393,000,000","3,011,000,000","3,040,000,000",,,,,,,,,,,,,,,,,,,
		SellingAndMarketingExpense,,"317,000,000","336,000,000","352,000,000","398,000,000","249,000,000","213,000,000","336,000,000","378,000,000","378,000,000",,,,"249,656,680",,,,,,,,,,,,,,,,,,
	DepreciationAmortizationDepletionIncomeStatement,"1,604,000,000","1,599,000,000","1,208,000,000","1,387,000,000","1,426,000,000","1,272,000,000","1,145,000,000","1,095,000,000","1,018,000,000","847,000,000","761,000,000","697,000,000","699,000,000",,,,,,,,,,,,,,,,,,,
		DepreciationAndAmortizationInIncomeStatement,"1,604,000,000","1,599,000,000","1,208,000,000","1,387,000,000","1,426,000,000","1,272,000,000","1,145,000,000","1,095,000,000","1,018,000,000","847,000,000","761,000,000","697,000,000","699,000,000",,,,,,,,,,,,,,,,,,,
	OtherNonInterestExpense,"2,444,000,000","2,276,000,000","2,061,000,000","2,939,000,000","4,002,000,000","3,797,000,000","3,672,000,000","2,876,000,000","2,794,000,000","1,308,000,000","879,000,000","3,153,000,000","3,704,000,000","5,128,935,860","5,870,491,197.2","8,623,836,375.84","2,829,722,038","4,651,701,680.35","5,505,208,581.12","5,605,410,088.29","3,777,697,520","3,145,345,350","1,029,075,354","1,472,907,618","924,392,235","640,540,083","519,448,020","99,031,205","672,218,865","575,573,544",,
IncomefromAssociatesandOtherParticipatingInterests,,"-42,000,000","-7,000,000","4,000,000","25,000,000","174,000,000","343,000,000","694,000,000","727,000,000","600,000,000","335,000,000","120,000,000","293,000,000",,,,,,,,,,,,,,,,,,,
SpecialIncomeCharges,,"-1,475,000,000","754,000,000","-291,000,000","-482,000,000","-1,648,000,000","-704,000,000","-2,781,000,000","-1,365,000,000","-2,407,000,000","-1,043,000,000","-1,618,000,000","-2,986,000,000","-34,979,370",,,,"-102,755,422.3","-432,972,389.8","-727,533,916.84","-752,771,180","-275,279,830",,,,,,,,,,
	GainOnSaleOfBusiness,,"-3,000,000","78,000,000","47,000,000","70,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,
	ImpairmentOfCapitalAssets,,"1,424,000,000","88,000,000","58,000,000","0","22,000,000","8,000,000","14,000,000","322,000,000","1,885,000,000","489,000,000","1,618,000,000","2,986,000,000",,,,,,,,,,,,,,,,,,,
	WriteOff,,"69,000,000","51,000,000","306,000,000","521,000,000","269,000,000","289,000,000","453,000,000","1,069,000,000",,,,,,,,,,,,,,,,,,,,,,,
	OtherSpecialCharges,,"-21,000,000","-815,000,000","-26,000,000","31,000,000","1,401,000,000","407,000,000","2,314,000,000","618,000,000","522,000,000","554,000,000",,,,,,,,,,,,,,,,,,,,,
OtherNonOperatingIncomeExpenses,"-4,030,000,000","-2,006,000,000","-2,101,000,000","-2,223,000,000","-1,511,000,000","-1,607,000,000","-2,200,000,000","-2,301,000,000","-1,664,000,000",,"169,000,000","-548,000,000",,,,,,,,,,,,,,,,,,,,
PretaxIncome,"3,006,000,000","6,398,000,000","8,446,000,000","6,931,000,000","6,392,000,000","4,603,000,000","3,980,000,000","1,160,000,000","1,659,000,000","3,770,000,000","6,422,000,000","4,210,000,000","6,926,000,000","8,218,780,210","6,795,174,557.82","5,323,561,986.82","4,079,078,278.72","2,752,474,821.86","1,896,409,347.03","2,428,018,738.12","3,197,414,220","2,482,487,420","1,373,635,260","1,400,544,054","969,065,167","795,820,164","622,848,348","628,691,315","765,732,015","775,201,336",,
TaxProvision,"1,698,000,000","2,053,000,000","2,295,000,000","2,169,000,000","1,699,000,000","1,274,000,000","898,000,000","46,000,000","-275,000,000","285,000,000","1,427,000,000",,"1,541,000,000","2,082,987,190","2,059,299,131.85","1,520,026,490.58","986,021,447.36","529,660,887.62","175,725,762.06","60,567,509.9","962,524,960","734,410,810","390,603,546","326,817,855","330,627,905","257,604,273","174,753,078","182,737,219","240,320,520","180,202,932",,
NetIncomeCommonStockholders,"119,000,000","3,093,000,000","5,011,000,000","3,218,000,000","3,215,000,000","2,430,000,000","2,618,000,000","2,228,000,000","1,771,000,000","3,042,000,000","4,676,000,000","4,595,000,000","5,020,000,000","6,135,793,020","4,735,875,425.97","3,803,535,496.24","3,093,056,831.36","2,222,813,934.24","1,720,683,584.97","2,367,451,228.22","2,234,889,260","1,748,076,610","983,031,714","1,073,726,199","638,437,262","538,215,891","448,095,270","445,954,096","525,411,495","594,998,404","774,118,800","742,721,552"
	NetIncome,"538,000,000","3,512,000,000","5,324,000,000","3,519,000,000","3,475,000,000","2,642,000,000","2,618,000,000","2,228,000,000","1,676,000,000","3,004,000,000","4,606,000,000","4,595,000,000","5,385,000,000","6,135,793,020","4,735,875,425.97","3,803,535,496.24","3,093,056,831.36","2,222,813,934.24","1,720,683,584.97","2,367,451,228.22","2,234,889,260","1,748,076,610","983,031,714","1,073,726,199","638,437,262","538,215,891","448,095,270","445,954,096","525,411,495","594,998,404","774,118,800","742,721,552"
		NetIncomeIncludingNoncontrollingInterests,"1,308,000,000","4,345,000,000","6,151,000,000","4,762,000,000","4,693,000,000","3,328,000,000","3,082,000,000","2,980,000,000","2,327,000,000","3,485,000,000","4,995,000,000","4,210,000,000","5,020,000,000","6,425,230,160","4,971,031,336.68","4,067,481,999.82","3,343,137,728.16","2,892,106,585.42","2,468,278,067.3","3,013,797,258.39","2,917,387,600","2,171,431,150","1,288,880,856","1,371,453,174","774,464,733","672,828,357","536,735,772","445,954,096","525,411,495","594,998,404","774,118,800","742,721,552"
			NetIncomeContinuousOperations,"1,308,000,000","4,345,000,000","6,151,000,000","4,762,000,000","4,693,000,000","3,328,000,000","3,082,000,000","1,114,000,000","1,934,000,000","3,485,000,000","4,995,000,000","4,210,000,000","5,385,000,000","6,135,793,020","4,735,875,425.97","3,803,535,496.24","3,093,056,831.36","2,222,813,934.24","1,720,683,584.97","2,367,451,228.22","2,234,889,260","1,748,076,610","983,031,714","1,073,726,199","638,437,262","538,215,891","448,095,270","445,954,096","525,411,495","594,998,404","774,118,800","742,721,552"
			NetIncomeDiscontinuousOperations,,"0","0","0","0","0","0","1,866,000,000","393,000,000","0","0",,"0",,,,,,,,,,,,,,,,,,,
			NetIncomeFromTaxLossCarryforward,,,"633,000,000",,"0","-1,109,000,000","0","823,000,000",,,,,,,,,,,,,,,,,,,,,,,,
		MinorityInterests,"-771,000,000","-833,000,000","-827,000,000","-1,243,000,000","-1,218,000,000","-686,000,000","-464,000,000","-753,000,000","-651,000,000","-481,000,000","-389,000,000","385,000,000","365,000,000","-289,437,140","-235,155,910.71","-263,946,503.58","-250,080,896.8","-669,292,651.18","-747,594,482.33","-646,346,030.17","-682,498,340","-423,354,540","-305,849,142","-297,726,975","-136,027,471","-134,612,466","-88,640,502",,,,,
DilutedNIAvailtoComStockholders,"119,000,000","3,093,000,000","5,011,000,000","3,218,000,000","3,215,000,000","2,430,000,000","2,618,000,000","2,228,000,000","1,771,000,000","3,042,000,000","4,676,000,000","4,595,000,000","5,020,000,000","6,135,793,020","4,735,875,425.97","3,803,535,496.24","3,093,056,831.36","2,222,813,934.24","1,720,683,584.97","2,367,451,228.22","2,234,889,260","1,748,076,610","983,031,714","1,073,726,199","638,437,262","538,215,891","448,095,270","445,954,096","525,411,495","594,998,404","774,118,800","742,721,552"
BasicEPS,,,"0.76","0.48","0.5","0.39","0.44","0.4","0.32","0.64","1.17","1.102","1.329","1.678","1.367","1.098","0.905","0.685","0.53","0.73","0.723","0.626","0.47","0.519","0.308","0.261","0.209","0.282","0.252","0.375","0.366","0.357"
DilutedEPS,,,"0.76","0.48","0.5","0.39","0.44","0.39","0.32","0.64","1.17","1.102","1.329","1.678","1.367","1.098","0.905","0.685","0.53","0.73","0.723","0.626","0.47","0.519","0.308","0.261","0.209","0.282","0.252","0.375","0.366","0.357"
BasicAverageShares,,,"7,005,263,158","7,331,250,000","6,950,000,000","6,774,358,974","5,950,000,000","5,570,000,000","5,237,500,000","4,635,000,000","3,762,000,000","3,819,733,766","3,765,777,780","3,657,348,304","3,465,076,439","3,438,583,920","3,419,299,739","3,246,525,080","3,247,720,837","3,247,551,480","3,247,401,136","2,978,277,030","2,091,957,638","2,069,226,109","2,070,305,047","2,062,445,038","2,147,551,673","1,580,082,150","2,081,099,797","1,586,756,729","2,113,550,400","2,083,302,809"
DilutedAverageShares,,,"7,005,263,158","7,331,250,000","6,950,000,000","6,774,358,974","5,950,000,000","5,712,820,513","5,237,500,000","4,769,000,000","3,983,000,000","3,819,733,766","3,765,777,780","3,657,348,304","3,465,076,439","3,438,583,920","3,419,299,739","3,246,525,080","3,247,720,837","3,247,551,480","3,247,401,136","2,978,277,030","2,091,957,638","2,069,226,109","2,070,305,047","2,062,445,038","2,147,551,673","1,580,082,150","2,081,099,797","1,586,756,729","2,113,550,400","2,083,302,809"
RentExpenseSupplemental,,,"552,000,000","581,000,000","616,000,000","591,000,000","461,000,000","470,000,000","516,000,000",,,,,,,,,,,,,,,,,,,,,,,
InterestIncomeAfterProvisionForLoanLoss,"18,360,000,000","18,202,000,000","17,591,000,000","17,758,000,000","17,059,000,000","16,022,000,000","14,382,000,000","13,900,000,000","15,122,000,000","8,449,000,000","12,838,000,000","13,424,000,000","11,686,000,000","7,530,852,600","6,870,583,655.07","6,390,034,432.81","4,253,036,500.96","4,991,732,323.37","5,711,226,400.57","6,916,892,799.92","6,029,622,620","5,015,658,130","3,030,353,640","2,703,179,115","1,925,515,855","1,767,977,979","1,679,766,054","1,518,807,087","1,803,314,205","1,556,678,396",,
NetIncomeFromContinuingAndDiscontinuedOperation,"538,000,000","3,512,000,000","5,324,000,000","3,519,000,000","3,475,000,000","2,642,000,000","2,618,000,000","2,228,000,000","1,676,000,000","3,004,000,000","4,606,000,000","4,595,000,000","5,385,000,000","6,135,793,020","4,735,875,425.97","3,803,535,496.24","3,093,056,831.36","2,222,813,934.24","1,720,683,584.97","2,367,451,228.22","2,234,889,260","1,748,076,610","983,031,714","1,073,726,199","638,437,262","538,215,891","448,095,270","445,954,096","525,411,495","594,998,404","774,118,800","742,721,552"
NormalizedIncome,"538,000,000","4,513,525,000","4,774,861,800","3,718,917,000","3,828,884,400","3,833,833,600","3,163,177,600","3,032,718,965.517","2,238,500,000","5,229,038,461.538","5,417,240,267.829","5,727,600,000","6,674,103,378.573","5,840,345,087.718","4,735,875,425.97","3,803,535,496.24","3,093,056,831.36","2,305,796,050.077","2,113,535,732.13","3,076,836,636.97","2,761,051,999.534","1,941,918,571.958","983,031,714","1,073,726,199","638,437,262","538,215,891","448,095,270","445,954,096","525,411,495","594,998,404","774,118,800","742,721,552"
TotalMoneyMarketInvestments,,,"482,000,000","406,000,000","229,000,000","140,000,000","132,000,000","262,000,000","259,000,000","250,000,000","239,000,000","254,000,000",,"458,847,030","444,176,820.25","457,924,193.15","1,110,411,262","270,075,805.99","352,487,402.51","458,503,580.14",,,"1,956,769,434","2,066,907,024","2,065,801,717","2,323,351,890","1,776,153,426","2,191,412,692","1,882,841,760",,,
ReconciledDepreciation,"1,604,000,000","1,599,000,000","1,208,000,000","1,387,000,000","1,426,000,000","1,272,000,000","1,145,000,000","1,099,000,000","1,018,000,000","847,000,000","761,000,000","697,000,000","699,000,000","578,188,410","472,197,711.83","448,351,406.37","1,188,957,953.04",,,,,,"870,054,264","362,636,001","272,537,024","209,639,808","172,632,882","163,199,841","206,639,235","96,078,346",,
NetIncomeFromContinuingOperationNetMinorityInterest,"538,000,000","3,512,000,000","5,324,000,000","3,519,000,000","3,475,000,000","2,642,000,000","2,618,000,000","362,000,000","1,283,000,000","3,004,000,000","4,606,000,000","4,595,000,000","5,385,000,000","6,135,793,020","4,735,875,425.97","3,803,535,496.24","3,093,056,831.36","2,222,813,934.24","1,720,683,584.97","2,367,451,228.22","2,234,889,260","1,748,076,610","983,031,714","1,073,726,199","638,437,262","538,215,891","448,095,270","445,954,096","525,411,495","594,998,404","774,118,800","742,721,552"
