name,ttm,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006
MarketCap,"3,662,245,476","8,088,437,068","5,649,916,694","8,313,215,499","7,562,352,610","8,646,769,524","8,242,196,056","4,363,608,691","1,555,347,700","1,684,834,089","2,107,161,855","770,434,830","255,961,240","1,774,721,292","1,971,156,663"
EnterpriseValue,"31,778,224,476","36,386,383,068","32,861,415,694","34,146,616,499","33,332,217,610","36,666,485,524","37,325,512,056","10,277,059,691","6,838,445,700","7,611,208,089","8,268,874,855","5,434,481,830","3,852,885,240","4,425,729,292","4,214,808,663"
PeRatio,"3.178","7.962","5.764","7.806","8.509","7.39","10.297","18.262","11.024","9.408","7.801","4.67","1.682","9.401","0.289"
ForwardPeRatio,"4.058","7.955","5.862","8.11","6.649","7.143","8.084","11.574","5.744","5.663","7.133",,,,
PegRatio,,,,,"0.665","0.714","0.971","1.389","0.69","0.472","0.475",,,,
PsRatio,"0.804","1.838","1.319","1.923","1.634","1.82","2.382","4.63","1.806","1.106","0.887","0.776","0.207","1.508","1.808"
PbRatio,"0.39","0.882","0.637","0.942","0.876","1.073","1.09","1.85","0.733","0.753","0.953","0.612","0.231","1.867","3.652"
EnterprisesValueRevenueRatio,"6.783","7.771","7.243","7.244","6.848","7.346","10.67","10.465","6.844","6.975","4.518","5.472","3.067","3.762","5.175"
EnterprisesValueEBITDARatio,"7.345","8.439","8.182","8.35","8.123","8.465","12.452","11.631","8.444","8.231","9.672","10.08","7.087","6.945","10.691"
