name,ttm,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995,12/31/1994
		GainOnSaleOfPPE,"16,271,000","20,582,000",,,,,,,,,,,,,,,,,,,,,,,,,
	OtherNonOperatingIncomeExpenses,"-6,027,000","-6,671,000","-7,562,000","-5,293,000","-3,866,000","-6,839,000","299,000","-3,547,000","1,760,000",,,,,,,,,,,,,,,,,,
PretaxIncome,"459,911,000","380,434,000","117,975,000","64,200,000","122,539,000","98,780,000","81,452,000","163,678,000","206,785,000","272,294,000","70,343,000","66,879,000","89,916,000","75,032,000","7,373,000","10,879,000","23,513,000","28,837,000","16,549,000","-11,845,000",,"-25,700,000","-26,100,000","8,400,000","15,000,000","23,100,000","10,800,000"
TaxProvision,"72,493,000","59,467,000","12,031,000","-69,154,000","15,315,000","13,501,000","13,141,000","54,711,000","76,015,000","102,876,000","26,100,000","25,089,000","35,354,000","29,499,000","2,266,000","3,184,000","9,245,000","10,646,000","7,183,000",,,"-10,000,000","-9,300,000","3,000,000","7,300,000","8,700,000","3,400,000"
NetIncomeCommonStockholders,"380,098,000","312,600,000","101,496,000","128,468,000","102,313,000","78,531,000","64,215,000","108,967,000","130,770,000","169,418,000","44,243,000","41,790,000","54,562,000","45,533,000","5,107,000","7,741,000","13,892,000","17,290,000","7,969,000","-11,845,000","-19,189,000","-16,000,000","-32,100,000","5,400,000","7,700,000","14,400,000","7,400,000"
	NetIncome,"380,098,000","312,600,000","101,496,000","128,468,000","102,313,000","78,531,000","64,215,000","108,967,000","130,770,000","169,418,000","44,243,000","41,790,000","54,562,000","45,533,000","5,107,000","7,741,000","13,892,000","18,191,000","8,963,000","-11,845,000","-19,189,000","-16,000,000","-32,100,000","5,400,000","7,700,000","14,400,000","7,400,000"
		NetIncomeIncludingNoncontrollingInterests,"387,418,000","320,967,000","105,944,000","133,354,000","107,224,000","85,279,000","68,311,000","108,967,000","130,770,000","169,418,000","44,243,000","41,790,000","54,562,000","45,533,000","5,107,000","7,741,000","13,892,000","18,191,000","8,963,000","-11,845,000","-19,189,000","-16,000,000","-32,100,000","5,400,000","7,700,000","14,400,000","7,400,000"
			NetIncomeContinuousOperations,"387,418,000","320,967,000","105,944,000","133,354,000","107,224,000","85,279,000","68,311,000","108,967,000","130,770,000","169,418,000","44,243,000","41,790,000","54,562,000","45,533,000","5,107,000","7,695,000","14,268,000","18,191,000","9,366,000","-11,845,000","-19,560,000","-15,700,000","-16,800,000","5,400,000","7,700,000","14,400,000","7,400,000"
			NetIncomeDiscontinuousOperations,,,,,,,,,,,,,,,,"46,000","-376,000",,"-403,000",,"371,000","-300,000","-15,300,000",,,,
		MinorityInterests,"-7,320,000","-8,367,000","-4,448,000","-4,886,000","-4,911,000","-6,748,000","-4,096,000",,,,,,,,,,,,,,,,,,,,
	PreferredStockDividends,,,,,,,,,,,,,,,,,,"901,000","994,000",,,,,,,,
DilutedNIAvailtoComStockholders,"380,098,000","312,600,000","101,496,000","128,468,000","102,313,000","78,531,000","64,215,000","108,967,000","130,770,000","169,418,000","44,243,000","41,790,000","54,562,000","45,533,000","5,107,000","7,741,000","13,892,000","17,290,000","7,969,000","-11,845,000","-19,189,000","-16,000,000","-32,100,000","5,400,000","7,700,000","14,400,000","7,400,000"
BasicEPS,,,"0.62","0.78","0.62","0.48","0.39","0.91","1.11","1.47","0.53","0.51","0.67","0.56","0.07","0.12","0.22","0.29","0.18","-0.76","-1.23","-1.03","-2.06","0.35","0.46","0.95","0.49"
DilutedEPS,,,"0.6","0.77","0.62","0.48","0.39","0.91","1.11","1.47","0.53","0.51","0.66","0.56","0.07","0.12","0.22","0.29","0.18","-0.76","-1.23","-1.03","-2.06","0.33","0.46","0.9","0.49"
BasicAverageShares,,,"163,703,226","164,702,564","165,020,968","165,059,000","164,653,846","119,526,000","117,592,000","114,924,000","82,854,000","82,142,000","81,387,000","81,308,929","72,957,143","64,508,333","63,145,455","59,620,690","44,272,222","15,585,526","15,600,813","15,533,981","15,582,524","15,428,571","16,739,130","15,157,895","15,102,041"
DilutedAverageShares,,,"167,910,000","166,730,000","165,020,968","165,059,000","164,653,846","119,924,000","118,089,000","115,525,000","83,243,000","82,475,000","82,157,000","81,308,929","72,957,143","64,567,000","64,623,077","61,642,857","44,272,222","15,585,526","15,600,813","15,533,981","15,582,524","16,363,636","16,739,130","16,000,000","15,102,041"
TotalOperatingIncomeAsReported,"550,099,000","475,821,000","95,222,000","136,813,000","152,067,000","142,644,000","164,508,000","169,566,000","231,741,000","314,606,000","82,513,000","70,939,000","92,676,000","80,647,000","19,239,000","16,133,000","30,571,000","27,264,000","20,957,000","3,968,000","-5,405,000","-12,000,000","-12,300,000","21,900,000","27,500,000","36,100,000","25,800,000"
TotalExpenses,"3,285,810,000","3,273,118,000","3,277,539,000","3,525,438,000","3,245,647,000","3,246,503,000","3,767,268,000","1,530,713,000","1,469,688,000","1,482,643,000","631,598,000","526,867,000","714,816,000","564,666,000","387,751,000","292,734,000","289,658,000","297,165,000","241,279,000","252,006,000","248,200,000","270,600,000","349,300,000","476,500,000","461,400,000","385,500,000","328,500,000"
NetIncomeFromContinuingAndDiscontinuedOperation,"380,098,000","312,600,000","101,496,000","128,468,000","102,313,000","78,531,000","64,215,000","108,967,000","130,770,000","169,418,000","44,243,000","41,790,000","54,562,000","45,533,000","5,107,000","7,741,000","13,892,000","18,191,000","8,963,000","-11,845,000","-19,189,000","-16,000,000","-32,100,000","5,400,000","7,700,000","14,400,000","7,400,000"
NormalizedIncome,"373,193,043.724","304,065,472","153,086,100","132,606,800","104,286,125","89,931,230","96,277,385","105,746,224","130,770,000","171,643,565.697","53,193,743.258","42,386,741.13","64,062,229.903","45,878,903.215","8,350,045.436","7,056,284.585","14,449,437.162","15,706,824.878","8,165,400","-10,194,000","-19,449,600","-15,883,268.482","-15,898,850.575","5,271,428.571","7,400,000","14,212,987.013","7,331,481.481"
InterestExpense,"77,888,000","78,674,000","86,429,000","88,926,000","94,187,000","105,530,000","135,416,000","38,108,000","24,054,000","37,163,000","8,737,000","3,105,000",,,,,,,,,,,,,,,
NetInterestIncome,"-77,888,000","-78,674,000","-86,429,000","-88,926,000","-94,187,000","-105,530,000","-135,416,000","-38,108,000","-24,054,000","-37,163,000","-8,737,000","-3,105,000",,,,,,,,,,,,,,,
EBIT,"537,799,000","459,108,000","204,404,000","153,126,000","216,726,000","204,310,000","216,868,000","201,786,000","230,839,000","309,457,000","79,080,000","69,984,000","92,676,000","80,647,000","19,239,000","16,133,000","30,571,000","27,264,000","20,957,000","3,968,000","-5,405,000","-12,000,000","-12,300,000","21,900,000","27,500,000","36,100,000","25,800,000"
EBITDA,"868,816,000"
ReconciledCostOfRevenue,"2,585,080,000","2,589,085,000","2,647,083,000","2,875,851,000","2,641,734,000","2,654,025,000","3,123,171,000","1,261,101,000","1,232,604,000","1,267,599,000","531,648,000","440,111,000","614,708,000","483,453,000","321,416,000","241,106,000","237,925,000","246,061,000","194,559,000","196,778,000","190,283,000","212,300,000","283,800,000","404,200,000","395,000,000","336,200,000","282,900,000"
ReconciledDepreciation,"331,017,000","325,510,000","321,192,000","302,100,000","289,908,000","269,904,000","269,517,000","98,787,000","85,371,000","78,909,000","31,908,000","25,226,000","24,433,000","23,214,000","20,686,000","16,388,000","15,224,000","15,133,000","16,426,000","26,634,000","31,181,000","31,500,000","32,400,000","33,700,000","27,600,000","22,600,000","19,900,000"
NetIncomeFromContinuingOperationNetMinorityInterest,"380,098,000","312,600,000","101,496,000","128,468,000","102,313,000","78,531,000","64,215,000","108,967,000","130,770,000","169,418,000","44,243,000","41,790,000","54,562,000","45,533,000","5,107,000","7,695,000","14,268,000","18,191,000","9,366,000","-11,845,000","-19,560,000","-15,700,000","-16,800,000","5,400,000","7,700,000","14,400,000","7,400,000"
TotalUnusualItemsExcludingGoodwill,"8,197,000","10,112,000","-57,450,000","-6,898,000","-2,255,000","-13,210,000","-38,215,000","4,836,000","0","-3,577,000","-14,231,000","-955,000","-15,656,000","-570,000","-4,682,000","903,000","-299,000","3,938,000","2,001,000","-1,651,000","-184,000","300,000","-1,400,000","200,000","500,000","300,000","100,000"
TotalUnusualItems,"8,197,000","10,112,000","-57,450,000","-6,898,000","-2,255,000","-13,210,000","-38,215,000","4,836,000","0","-3,577,000","-14,231,000","-955,000","-15,656,000","-570,000","-4,682,000","903,000","-299,000","3,938,000","2,001,000","-1,651,000","-184,000","300,000","-1,400,000","200,000","500,000","300,000","100,000"
NormalizedEBITDA,"860,619,000","774,506,000","583,046,000","462,124,000","508,889,000","487,424,000","524,600,000","295,737,000","316,210,000","391,943,000","125,219,000","96,165,000","132,765,000","104,431,000","44,607,000","31,618,000","46,094,000","38,459,000","35,382,000","32,253,000","25,960,000","19,200,000","21,500,000","55,400,000","54,600,000","58,400,000","45,600,000"
TaxRateForCalcs,"0.158","0.156","0.102","0.4","0.125","0.137","0.161","0.334","0.368","0.378","0.371","0.375","0.393","0.393","0.307","0.293","0.393","0.369","0.4","0","0.4","0.389","0.356","0.357","0.4","0.377","0.315"
TaxEffectOfUnusualItems,"1,292,043.724","1,577,472","-5,859,900","-2,759,200","-281,875","-1,809,770","-6,152,615","1,615,224","0","-1,351,434.303","-5,280,256.742","-358,258.87","-6,155,770.097","-224,096.785","-1,438,954.564","264,284.585","-117,562.838","1,453,824.878","800,400","0","-73,600","116,731.518","-498,850.575","71,428.571","200,000","112,987.013","31,481.481"
