name,ttm,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009
MarketCap,"4,400,839,056","12,417,470,994","8,660,902,105","11,224,969,682","12,546,439,320","10,508,492,713","15,633,033,894","21,585,682,239","25,292,845,369","24,995,610,727","25,045,006,847","19,014,112,232"
EnterpriseValue,"11,057,756,483","18,910,018,076","14,504,398,599","20,345,624,599","14,277,567,134","11,885,597,463","19,292,389,888","25,160,163,112","28,830,143,813","28,187,898,301","30,352,157,702","24,891,112,232"
PeRatio,"21.791","22.472",,"4.482",,"19.036","15.748","38.615","25.471","21.317","25.186","29.302"
ForwardPeRatio,"18.975","24.039","8.475","57.471","140.845",,"22.371","20.284","16.667",,,
PsRatio,"0.305","0.787","0.533","0.689","1.473","0.96","0.881","1.287","1.469","1.702","1.929","1.867"
PbRatio,"0.347","0.847","0.632","0.726","1.487","1.121","1.687","2.282","2.572","2.749","2.497","2.062"
EnterprisesValueRevenueRatio,"0.548","0.886","0.678","1.175","1.162","0.9","0.959","1.325","1.673","1.796","2.34","2.344"
EnterprisesValueEBITDARatio,"5.049","4.573","-11.34","4.224","15.655","3.99","5.595","7.634","7.773","7.138","11.029","9.467"
