name,ttm,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014
MarketCap,"5,839,720,138","6,177,430,350","4,067,688,200","4,553,387,843","2,986,842,870","2,766,958,153","1,573,097,605"
EnterpriseValue,"8,717,608,138","9,064,297,350","6,811,138,200","7,306,640,843","3,381,473,870","3,105,920,153","1,975,699,605"
PeRatio,"30.14","72.53",,,"27.979","118.317","21.229"
ForwardPeRatio,"18.553","17.212","12.804","11.765","18.587","22.371",
PegRatio,"2.136","1.445","1.574","0.835",,,
PsRatio,"1.254","1.365","0.944","1.363","1.846","2.19","1.395"
PbRatio,"1.961","2.154","1.436","1.505","10.799","8.222","5.36"
EnterprisesValueRevenueRatio,"1.847","1.939","1.551","2.734","2.1","2.22","1.676"
EnterprisesValueEBITDARatio,"16.697","19.123","14.754","55.444","16.468","15.328","24.891"
