name,ttm,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018
MarketCap,"9,461,291,750","11,232,786,888","15,156,579,093","12,754,305,490","10,557,504,174","6,624,524,394","9,039,357,845","9,065,492,598","14,768,827,508"
EnterpriseValue,"8,964,571,028","11,232,786,888","15,156,579,093","12,754,305,490","10,557,504,174","6,624,524,394","9,039,357,845","9,065,492,598","14,768,827,508"
PeRatio,"38.561","35.519","54.14","44.769","40.795","27.349","51.006","59.633","69.743"
ForwardPeRatio,"27.548","21.834","29.674","32.051","23.866","15.221","24.155","13.158","39.526"
PsRatio,"14.832","13.596","20.149","16.701","14.042","10.003","16.906","17.558","19.686"
PbRatio,"6.562","5.954","8.805","7.113","5.836","3.796","6.124","7.866","46.265"
EnterprisesValueRevenueRatio,"2.525","11.088","16.948","14.789","13.525","8.212","13.033","14.993","27.511"
EnterprisesValueEBITDARatio,"4.312","18.609","29.794","26.295","21.921","14.436","25.703","26.973","74.767"
