name,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995,12/31/1994,12/31/1993,12/31/1992,12/31/1991,12/31/1990,12/31/1989
TotalAssets,"3,764,261,000","3,255,385,000","3,236,321,000","3,037,781,000","3,029,378,000","3,399,511,000","3,458,274,000","3,114,588,000","2,652,837,000","2,242,018,000","2,142,041,000","2,042,030,000","1,985,560,000","1,592,156,000","1,400,285,000","1,278,440,000","973,665,000","812,924,000","500,428,000","409,416,000","387,100,000","352,700,000","284,700,000","267,200,000","246,200,000","238,700,000","236,900,000","238,900,000","233,200,000","229,700,000","352,600,000"
	CurrentAssets,"1,529,791,000","1,343,966,000","1,401,860,000","1,414,811,000","1,316,620,000","1,571,075,000","1,337,283,000","1,175,761,000","1,167,134,000","900,027,000","837,501,000","802,019,000","758,181,000","622,645,000","490,466,000","409,254,000","374,523,000","301,686,000","225,957,000","202,072,000","180,400,000","198,600,000","171,400,000","157,800,000","153,600,000","144,300,000","136,200,000","124,100,000","114,300,000","93,100,000","237,800,000"
		CashCashEquivalentsAndShortTermInvestments,"391,033,000","276,066,000","475,120,000","553,848,000","288,697,000","450,116,000","175,294,000","112,023,000","194,387,000","68,119,000","65,010,000","60,705,000","66,520,000","124,517,000","59,021,000","41,038,000","98,672,000","48,047,000","67,153,000","71,458,000","35,100,000","5,800,000","6,900,000","6,300,000","8,900,000","4,200,000","20,300,000","28,100,000","3,400,000","14,300,000","2,000,000"
			CashAndCashEquivalents,"391,033,000","276,066,000","475,120,000","553,848,000","288,697,000","450,116,000","175,294,000","112,023,000","194,387,000","68,119,000","65,010,000","60,705,000","66,520,000","124,517,000","59,021,000","41,038,000","98,672,000","47,717,000","25,495,000","8,692,000","9,500,000","5,800,000","6,900,000","6,300,000","8,900,000","4,200,000","20,300,000","28,100,000","3,400,000","14,300,000","2,000,000"
			OtherShortTermInvestments,,,,,,,,,,,,,,,,,,"330,000","41,658,000","62,766,000","25,600,000",,,,,,,,,,
		Receivables,"632,194,000","593,755,000","494,923,000","463,062,000","566,289,000","495,480,000","603,592,000","578,313,000","556,026,000","461,632,000","404,539,000","395,659,000","392,918,000","284,774,000","244,689,000","214,084,000","143,362,000","142,800,000","86,354,000","67,815,000","70,700,000","60,900,000","41,600,000","37,700,000","36,300,000","32,500,000","27,300,000","27,300,000","32,700,000","36,600,000","29,900,000"
			AccountsReceivable,"410,235,000","382,870,000","355,748,000","335,259,000","429,508,000","357,622,000","437,984,000","395,878,000",,,,"395,659,000","392,918,000","284,774,000","244,689,000","152,880,000","143,362,000","142,800,000","86,354,000",,,,,,,,,,,,
				GrossAccountsReceivable,"418,968,000","390,306,000","363,234,000","340,091,000","435,172,000","363,241,000","444,841,000","402,891,000",,,,,,,,,,,,,,,,,,,,,,,
				AllowanceForDoubtfulAccountsReceivable,"-8,733,000","-7,436,000","-7,486,000","-4,832,000","-5,664,000","-5,619,000","-6,857,000","-7,013,000",,,,,,,,,,,,,,,,,,,,,,,
			OtherReceivables,"221,959,000","210,885,000","139,175,000","127,803,000","136,781,000","137,858,000","165,608,000","182,435,000",,,,,,,,"61,204,000",,,,,,,,,,,,,,,
