name,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995,12/31/1994,12/31/1993,12/31/1992,12/31/1991,12/31/1990,12/31/1989
TotalAssets,"136,828,400,000","132,212,500,000","138,590,500,000","123,926,900,000","116,749,600,000","109,946,500,000","102,947,300,000","97,463,800,000","100,223,700,000","83,843,900,000","82,141,500,000","82,053,600,000","67,611,200,000","60,712,200,000","53,413,800,000","45,276,700,000","41,450,200,000","39,478,200,000","39,664,500,000","36,022,300,000","28,708,200,000","27,870,000,000","25,315,400,000","21,608,300,000","19,933,500,000","18,561,600,000","16,902,600,000","14,959,600,000","13,192,500,000","11,789,400,000","10,937,700,000"
	CashCashEquivalentsAndFederalFundsSold,"43,935,100,000","40,091,200,000","51,933,400,000","38,781,100,000","38,600,400,000","36,427,900,000","36,000,900,000","30,236,700,000","34,581,600,000","29,254,000,000","30,620,000,000","28,942,000,000","28,993,800,000","21,751,300,000","19,031,900,000","15,220,000,000","11,161,000,000","12,004,500,000","13,138,300,000","8,152,700,000","5,417,100,000","6,816,900,000","7,048,300,000","4,375,100,000","3,038,600,000","3,834,200,000","4,260,200,000","3,387,800,000","2,743,100,000","2,328,200,000","1,896,300,000"
		CashAndCashEquivalents,"43,222,300,000","38,926,000,000","50,609,100,000","36,806,800,000","36,986,200,000","35,365,200,000","35,471,300,000","30,175,900,000","34,460,300,000","29,093,900,000","30,370,000,000","28,773,000,000","25,203,100,000","20,451,600,000","14,186,800,000","13,880,100,000","10,406,400,000","11,039,700,000","9,573,200,000","7,602,900,000","4,333,300,000","5,652,500,000","4,056,600,000","3,352,500,000","2,876,500,000","3,057,200,000","3,682,400,000","2,931,300,000","2,351,400,000","2,081,500,000","1,647,900,000"
			CashFinancial,"4,459,200,000","4,581,600,000","4,518,100,000","5,332,000,000","6,444,600,000","3,050,600,000","3,162,400,000","3,752,700,000",,,,,,,,,,,,,,,,,,,,,,,
			CashEquivalents,,,,,,,,,,,,"2,648,200,000","3,921,600,000","4,961,000,000","2,996,200,000","2,052,500,000","1,595,900,000","2,672,200,000","2,592,300,000","2,287,800,000","1,977,900,000","2,366,000,000","1,738,900,000","1,292,500,000","1,308,900,000","1,192,500,000","1,519,700,000","1,071,800,000","1,093,200,000","966,100,000","1,034,700,000"
			CashAndDueFromBanks,"38,763,100,000","34,344,400,000","46,091,000,000","31,474,800,000","30,541,600,000","32,314,600,000","32,308,900,000","26,423,200,000","34,460,300,000","29,093,900,000","30,370,000,000","26,124,800,000","21,281,500,000","15,490,600,000","11,190,600,000","11,827,600,000","8,810,500,000","8,367,500,000","6,980,900,000","5,315,100,000","2,355,400,000","3,286,500,000","2,317,700,000","2,060,000,000","1,567,600,000","1,864,700,000","2,162,700,000","1,859,500,000","1,258,200,000","1,115,400,000","613,200,000"
		MoneyMarketInvestments,"712,800,000","1,165,200,000","1,324,300,000","1,974,300,000","1,614,200,000","1,062,700,000","529,600,000","60,800,000","121,300,000","160,100,000","250,000,000","169,000,000","3,790,700,000","1,299,700,000","4,845,100,000","1,339,900,000","754,600,000","964,800,000","3,565,100,000","549,800,000","1,083,800,000","1,164,400,000","2,991,700,000","1,022,600,000","162,100,000","777,000,000","577,800,000","456,500,000","391,700,000","246,700,000","248,400,000"
			FederalFundsSoldAndSecuritiesPurchaseUnderAgreementsToResell,"712,800,000","1,165,200,000","1,324,300,000","1,974,300,000","1,614,200,000","1,062,700,000","529,600,000","60,800,000","121,300,000","160,100,000","250,000,000","169,000,000","3,790,700,000","1,299,700,000","4,845,100,000","1,339,900,000","754,600,000","964,800,000","3,565,100,000","549,800,000","1,083,800,000","1,164,400,000","2,991,700,000","1,022,600,000","162,100,000","777,000,000","577,800,000","456,500,000","391,700,000","246,700,000","248,400,000"
	CustomerAcceptances,,,,,,,,,,,,"500,000","500,000","1,200,000","700,000","2,000,000","11,200,000","22,500,000","9,700,000","9,300,000","34,700,000","33,300,000","31,400,000","44,700,000","35,800,000","56,300,000","56,900,000","207,600,000","238,300,000","138,100,000","136,500,000"
	SecuritiesAndInvestments,"51,161,100,000","51,243,100,000","46,791,600,000","44,501,200,000","37,567,400,000","33,734,000,000","30,720,300,000","31,033,500,000","30,999,700,000","21,281,900,000","18,633,400,000","15,570,800,000","8,888,200,000","12,365,200,000","11,109,000,000","9,041,700,000","9,471,300,000","6,593,900,000","6,331,100,000","7,269,600,000","6,243,700,000","6,193,500,000","4,489,600,000","5,177,200,000","6,087,400,000","5,368,300,000","4,038,700,000","3,181,200,000","3,310,400,000","3,172,600,000","2,822,600,000"
		TradingSecurities,"300,000","300,000","500,000","300,000","1,200,000","4,700,000","1,700,000","8,000,000","8,000,000","6,800,000","9,900,000","2,300,000","3,100,000",,"2,800,000","2,600,000","7,400,000","7,700,000","18,900,000","13,400,000","11,000,000","336,700,000","291,400,000","367,100,000","327,100,000","305,700,000","36,300,000","1,600,000","60,200,000","35,200,000","108,600,000"
		AvailableForSaleSecurities,"52,255,200,000","52,251,900,000","47,430,000,000","44,923,200,000","37,991,000,000","34,151,500,000","31,143,200,000","31,484,200,000","30,192,500,000","20,087,500,000","17,462,100,000","15,568,500,000","8,885,100,000","12,365,200,000","11,106,200,000","9,039,100,000","9,463,900,000","6,586,200,000","6,312,200,000","7,256,200,000","6,232,700,000","5,856,800,000","4,198,200,000","4,810,100,000","5,760,300,000","5,062,600,000","4,002,400,000","3,179,600,000","3,250,200,000","3,137,400,000","2,714,000,000"
		HeldToMaturitySecurities,"12,284,500,000","14,354,000,000","13,049,000,000","8,921,100,000","5,248,300,000","4,170,800,000","2,325,800,000","2,382,000,000","799,200,000","1,187,600,000","1,161,400,000",,,,,,,,,,,,,,,,,,,,
		OtherShortTermInvestments,"38,876,300,000","36,888,800,000","33,742,100,000","35,579,800,000","32,317,900,000","29,558,500,000","28,392,800,000","28,643,500,000",,,,,,,,,,,,,,,,,,,,,,,
	NetLoan,"31,305,100,000","32,377,400,000","32,461,000,000","33,661,100,000","32,987,100,000","31,373,200,000","29,107,400,000","29,206,600,000","28,769,100,000","27,812,400,000","27,496,500,000","30,526,300,000","25,192,000,000","22,469,300,000","19,843,100,000","17,812,000,000","17,664,600,000","17,902,600,000","17,818,300,000","17,981,700,000","15,223,600,000","13,500,100,000","12,440,600,000","10,789,100,000","9,758,900,000","8,445,800,000","7,477,500,000","6,790,400,000","6,134,000,000","5,388,300,000","5,510,000,000"
		GrossLoan,"31,409,600,000","32,490,000,000","32,592,200,000","33,822,100,000","33,180,900,000","31,640,200,000","29,385,500,000","29,504,500,000","29,063,900,000","28,132,000,000","27,805,700,000","31,294,900,000","25,899,700,000","23,117,600,000","20,419,600,000","18,430,200,000","18,249,500,000","18,462,400,000","18,407,200,000","18,509,900,000","15,695,800,000","13,871,200,000","12,740,100,000","11,046,500,000","9,995,600,000","8,661,000,000","7,692,400,000","7,004,100,000","6,339,700,000","5,536,300,000","5,660,100,000"
			CommercialLoan,"10,896,200,000","11,946,400,000","11,075,300,000","11,899,800,000","11,307,700,000","11,020,300,000","9,664,200,000","10,037,400,000","12,354,300,000","11,613,400,000","16,998,000,000",,,,,,,,,,,,,,,,,,,,
			ConsumerLoan,"11,135,800,000","10,800,800,000","10,786,600,000","10,077,900,000","9,173,700,000","7,504,000,000","6,494,200,000","10,477,200,000","16,709,600,000","16,518,600,000",,,,,,,,,,,,,,,,,,,,,
			MortgageLoan,"9,377,600,000","9,742,800,000","10,730,300,000","11,844,400,000","12,699,500,000","13,115,900,000","13,227,100,000","8,989,900,000",,,"10,807,700,000",,,,,,,,,,,,,,,,,,,,
			OtherLoanAssets,"31,409,600,000","32,490,000,000","32,592,200,000","33,822,100,000","33,180,900,000","31,640,200,000","29,385,500,000","29,504,500,000","29,063,900,000","28,132,000,000","27,805,700,000","31,294,900,000","25,899,700,000","23,117,600,000","20,419,600,000","18,430,200,000","18,249,500,000","18,462,400,000","18,407,200,000","18,509,900,000","15,695,800,000","13,871,200,000","12,740,100,000","11,046,500,000","9,995,600,000","8,661,000,000","7,692,400,000","7,004,100,000","6,339,700,000","5,536,300,000","5,660,100,000"
		AllowanceForLoansAndLeaseLosses,"104,500,000","112,600,000","131,200,000","161,000,000","193,800,000","267,000,000","278,100,000","297,900,000","294,800,000","319,600,000","309,200,000","229,100,000","148,100,000","140,400,000","125,400,000","130,700,000","149,200,000","161,100,000","161,600,000","162,900,000","150,900,000","146,800,000","147,600,000","148,300,000","147,100,000","144,800,000","145,500,000","145,500,000","145,700,000","148,000,000","150,100,000"
		UnearnedIncome,,,,,,,,,,,,"-539,500,000","-559,600,000","-507,900,000","-451,100,000","-487,500,000","-435,700,000","-398,700,000","-427,300,000","-365,300,000","-321,300,000","-224,300,000","-151,900,000","-109,100,000","-89,600,000","-70,400,000","-69,400,000","-68,200,000","-60,000,000",,
	Receivables,"845,700,000","1,646,100,000","1,647,000,000","1,043,700,000","2,157,000,000","1,568,800,000","1,355,200,000","2,049,100,000","778,300,000","701,300,000","794,800,000","709,300,000","563,100,000","339,300,000","317,000,000","148,900,000","170,600,000","608,500,000","571,400,000","615,200,000","323,100,000",,,,,,"293,100,000","562,100,000",,,
		OtherReceivables,"845,700,000","1,646,100,000","1,647,000,000","1,043,700,000","2,157,000,000","1,568,800,000","1,355,200,000","2,049,100,000",,,,,,,,,,,,,,,,,,,,,,,
	NetPPE,"483,300,000","428,200,000","464,600,000","466,600,000","446,900,000","444,300,000","458,800,000","469,900,000","494,500,000","504,500,000","543,500,000","506,600,000","491,900,000","487,200,000","471,500,000","465,100,000","498,300,000","515,000,000","488,700,000","448,100,000","380,400,000","340,200,000","316,400,000","291,500,000","281,500,000","274,700,000","291,900,000","282,600,000","261,800,000","258,100,000","189,300,000"
		GrossPPE,"1,467,400,000","1,317,000,000","1,335,600,000","1,236,400,000","1,137,900,000","1,061,300,000","1,177,300,000","1,129,900,000","1,058,200,000","504,500,000","543,500,000",,,,,,,,,,,,,,,,,,,,
			LandAndImprovements,"14,500,000","15,400,000","15,300,000","26,500,000","26,500,000","26,500,000","27,100,000","31,800,000","32,600,000","32,900,000","40,900,000",,,,,,,,,,,,,,,,,,,,
