name,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995
		HeldToMaturitySecurities,"182,961,000","207,446,000","227,318,000","89,216,000","98,928,000","116,960,000","154,109,000","205,062,000","192,764,000","290,020,000","260,361,000",,,,,,,,,,,,,,
		OtherShortTermInvestments,"3,933,360,000","4,783,579,000","4,590,062,000","3,446,097,000","2,800,286,000","2,158,853,000","1,936,797,000","1,745,004,000",,,,,,,,,,,,,,,,,
	LongTermEquityInvestment,"128,464,000","147,110,000",,,,,,,,,,,,,,,,,,,,,,,
	DerivativeAssets,"104,151,000","27,048,000",,,,,,,,,,,,,,,,,,,,,,,
	NetLoan,"24,088,268,000","22,486,978,000","20,072,206,000","15,077,293,000","14,355,297,000","11,450,985,000","9,477,387,000","8,514,452,000","7,347,289,000","5,983,137,000","6,830,276,000","3,767,033,000","3,449,449,000","2,258,353,000","1,890,949,000","1,638,619,000","1,399,900,000","1,040,074,000","960,765,000","933,633,000","839,100,000","779,700,000","659,200,000","571,100,000","399,500,000"
		GrossLoan,"24,234,856,000","22,627,549,000","20,213,097,000","15,222,012,000","14,493,675,000","11,581,116,000","9,620,461,000","8,766,055,000","7,541,050,000","6,119,237,000","6,886,044,000","3,807,905,000","3,487,734,000","2,288,275,000","1,929,031,000","1,658,735,000","1,418,130,000","1,053,175,000","971,882,000","943,872,000","847,800,000","786,800,000","664,500,000","575,700,000","403,200,000"
			LoansHeldForSale,"213,357,000","107,734,000","134,916,000","157,041,000","166,247,000","140,072,000","128,442,000","267,475,000","153,013,000","83,905,000",,,,,,,,,,,,,,,
			CommercialLoan,"6,547,538,000","5,737,017,000","5,135,067,000","4,104,315,000","4,125,344,000","3,408,949,000","2,996,113,000","2,537,718,000","5,359,356,000",,,,,,,,,,,,,,,,
			ConsumerLoan,"683,455,000","730,643,000","656,257,000","735,064,000","867,087,000","945,560,000","750,277,000","600,990,000","1,529,294,000",,,,,,,,,,,,,,,,
			MortgageLoan,"16,790,506,000","16,052,155,000","14,286,857,000","10,225,592,000","9,334,997,000","7,086,535,000","5,745,629,000","5,359,872,000","499,387,000",,,,,,,,,,,,,,,,
			OtherLoanAssets,,,,,,,,,,"6,035,332,000","6,886,044,000","3,807,905,000","3,487,734,000","2,288,275,000","1,929,031,000","1,658,735,000","1,418,130,000","1,053,175,000","971,882,000","943,872,000","847,800,000","786,800,000","664,500,000","575,700,000","403,200,000"
		AllowanceForLoansAndLeaseLosses,"146,588,000","140,571,000","140,891,000","144,719,000","138,378,000","130,131,000","143,074,000","251,603,000","193,761,000","136,100,000","55,768,000","40,872,000","38,285,000","29,922,000","38,082,000","20,116,000","18,230,000","13,101,000","11,117,000","10,239,000","8,700,000","7,100,000","5,300,000","4,600,000","3,700,000"
	Receivables,"80,809,000","84,933,000","8,622,000","0","39,878,000","69,627,000","162,312,000","423,069,000","591,844,000","726,871,000","1,034,734,000",,,,,,,,,"9,142,000","8,000,000","7,700,000","5,500,000","5,700,000","4,200,000"
		AccountsReceivable,"80,809,000","84,933,000",,,,,,,,,,,,,,,,,,"9,142,000","8,000,000","7,700,000","5,500,000","5,700,000","4,200,000"
			GrossAccountsReceivable,,,,,,,,,,,,,,,,,,,,"9,142,000","8,000,000","7,700,000","5,500,000","5,700,000","4,200,000"
		OtherReceivables,,,"8,622,000",,"39,878,000","69,627,000","162,312,000","423,069,000",,,,,,,,,,,,,,,,,
	NetPPE,"296,688,000","300,507,000","331,413,000","306,373,000","323,902,000","307,159,000","287,510,000","303,523,000","285,607,000","208,403,000","137,426,000","131,404,000","122,452,000","71,007,000","55,010,000","39,557,000","31,992,000","18,161,000","19,455,000","21,465,000","26,000,000","27,300,000","19,300,000","15,500,000","9,400,000"
		GrossPPE,"474,203,000","459,947,000","480,997,000","440,017,000","470,403,000","437,031,000","405,245,000","404,690,000","370,826,000","281,589,000","201,716,000",,,,,,,,,,,,,,
			LandAndImprovements,"80,475,000","81,194,000","89,137,000","84,616,000","84,438,000","75,916,000","77,113,000","81,761,000","70,022,000","54,323,000","36,526,000",,,,,,,,,,,,,,
			BuildingsAndImprovements,"255,375,000","241,284,000","261,994,000","239,626,000","245,934,000","232,727,000","217,469,000","221,022,000","211,521,000","154,420,000","105,649,000",,,,,,,,,,,,,,
			MachineryFurnitureEquipment,"138,353,000","137,469,000","129,866,000","115,775,000","140,031,000","128,388,000","110,663,000","101,907,000","89,283,000","72,846,000","59,541,000",,,,,,,,,,,,,,
		AccumulatedDepreciation,"-177,515,000","-159,440,000","-149,584,000","-133,644,000","-146,501,000","-129,872,000","-117,735,000","-101,167,000","-85,219,000","-73,186,000","-64,290,000",,,,,,,,,,,,,,
	GoodwillAndOtherIntangibleAssets,"1,312,701,000","1,324,305,000","1,277,416,000","765,375,000","771,807,000","548,085,000","425,441,000","429,584,000","369,811,000","234,228,000","227,080,000","236,761,000","231,177,000","92,779,000","93,167,000","64,732,000","59,523,000","35,401,000","35,644,000","38,796,000","42,100,000","45,400,000","16,400,000","17,800,000",
		Goodwill,"1,235,533,000","1,235,533,000","1,188,902,000","726,856,000","724,603,000","517,526,000","401,872,000","401,872,000","369,811,000","234,228,000","227,080,000",,,,,,,,,,,,,,
		OtherIntangibleAssets,"77,168,000","88,772,000","88,514,000","38,519,000","47,204,000","30,559,000","23,569,000","27,712,000",,"264,110,000","260,373,000",,,,,,,,,,,,,,
	OtherAssets,"251,360,000","331,607,000","779,990,000","612,710,000","603,703,000","484,711,000","476,825,000","491,791,000","592,112,000","507,497,000","487,965,000","212,687,000","185,898,000","114,650,000","114,084,000","85,487,000","75,203,000","45,055,000","31,773,000","6,043,000","9,000,000","7,800,000","4,000,000","5,600,000","1,400,000"
TotalLiabilitiesNetMinorityInterest,"27,376,716,000","26,776,738,000","24,207,338,000","18,719,496,000","17,005,233,000","13,905,756,000","11,834,571,000","11,599,810,000","10,275,267,000","8,723,309,000","8,746,187,000","4,849,018,000","4,418,899,000","2,883,495,000","2,589,023,000","2,228,440,000","1,920,642,000","1,430,990,000","1,292,408,000","1,269,120,000","1,246,400,000","1,277,600,000","831,700,000","815,300,000","489,100,000"
	TotalDeposits,"25,219,349,000","23,763,431,000","21,466,717,000","17,408,283,000","16,178,748,000","12,520,525,000","10,737,000,000","10,748,277,000","9,289,013,000","7,915,106,000","7,556,148,000","3,995,816,000","3,484,828,000","2,422,582,000","2,242,956,000","1,773,489,000","1,589,106,000","1,242,232,000","1,237,394,000","1,143,187,000","1,100,000,000","1,218,700,000","778,700,000","760,300,000","444,600,000"
		InterestBearingDepositsLiabilities,"18,899,543,000","17,220,941,000","15,256,792,000","12,479,405,000","11,826,519,000","9,325,095,000","8,161,061,000","8,780,615,000","7,803,955,000","7,036,338,000","6,570,895,000","3,375,179,000","3,016,827,000","2,067,621,000","1,892,891,000","1,554,630,000","1,399,320,000","1,083,227,000","1,082,814,000","1,013,719,000","983,500,000","1,096,900,000","778,700,000","760,300,000","444,600,000"
			CustomerAccounts,"18,899,543,000","17,220,941,000","15,256,792,000","12,479,405,000","11,826,519,000","9,325,095,000","8,161,061,000","8,780,615,000","7,803,955,000","7,036,338,000","6,570,895,000","3,375,179,000","3,016,827,000","2,067,621,000","1,892,891,000","1,554,630,000","1,399,320,000","1,083,227,000","1,082,814,000","1,013,719,000","983,500,000","1,096,900,000","778,700,000","760,300,000","444,600,000"
		NonInterestBearingDeposits,"6,319,806,000","6,542,490,000","6,209,925,000","4,928,878,000","4,352,229,000","3,195,430,000","2,575,939,000","1,967,662,000","1,485,058,000","878,768,000","985,253,000","620,637,000","468,001,000","354,961,000","350,065,000","218,859,000","189,786,000","159,005,000","154,580,000","129,468,000","116,500,000","121,800,000",,,
	FederalFundsPurchasedAndSecuritiesSoldUnderAgreementToRepurchase,"204,208,000","315,882,000","516,297,000","334,136,000","216,617,000","242,742,000","305,344,000","303,045,000","203,543,000","220,328,000","173,351,000","208,213,000",,,,,,,,,,,,,
		FinancialInstrumentsSoldUnderAgreementsToRepurchase,"204,208,000","315,882,000","516,297,000","334,136,000","216,617,000","242,742,000","305,344,000","303,045,000","203,543,000","220,328,000","173,351,000",,,,,,,,,,,,,,
	PayablesAndAccruedExpenses,,,,,,,,,,,,,,,,,,,,"5,480,000","5,400,000","6,700,000","400,000","800,000","300,000"
		Payables,,,,,,,,,,,,,,,,,,,,"5,480,000","5,400,000","6,700,000","400,000","800,000","300,000"
			AccountsPayable,,,,,,,,,,,,,,,,,,,,"5,480,000","5,400,000","6,700,000",,"800,000","300,000"
	CurrentDebtAndCapitalLeaseObligation,"0","1,167,000,000","475,000,000","175,000,000","110,000,000","603,000,000","375,000,000","0","395,543,000","220,328,000","263,351,000",,"436,146,000","202,605,000","68,849,000","236,453,000","162,590,000","96,803,000","12,339,000","54,000,000","83,000,000","45,600,000","46,700,000","47,800,000","40,500,000"
		CurrentDebt,"0","1,167,000,000","475,000,000","175,000,000","110,000,000","603,000,000","375,000,000","0","395,543,000","220,328,000","263,351,000",,"436,146,000","202,605,000","68,849,000","236,453,000","162,590,000","96,803,000","12,339,000","54,000,000","83,000,000","45,600,000","46,700,000","47,800,000","40,500,000"
			OtherCurrentBorrowings,"0","1,167,000,000","475,000,000","175,000,000","110,000,000","603,000,000","375,000,000","0","395,543,000","220,328,000","263,351,000",,"436,146,000","202,605,000","68,849,000","236,453,000","162,590,000","96,803,000","12,339,000","54,000,000","83,000,000","45,600,000","46,700,000","47,800,000","40,500,000"
	LongTermDebtAndCapitalLeaseObligation,"1,343,687,000","1,166,151,000","1,495,835,000","628,953,000","340,447,000","403,254,000","280,699,000","423,377,000","452,733,000","432,251,000","745,864,000","568,479,000","457,624,000","236,997,000","250,212,000","206,089,000","156,291,000","75,458,000","31,437,000","60,843,000","52,100,000",,,,
		LongTermDebt,"1,343,687,000","1,166,151,000","1,495,835,000","628,953,000","340,447,000","403,254,000","280,699,000","423,377,000","452,733,000","432,251,000","745,864,000","568,479,000","457,624,000","236,997,000","250,212,000","206,089,000","156,291,000","75,458,000","31,437,000","60,843,000","52,100,000",,,,
			AdvanceFromFederalHomeLoanBanks,"1,188,584,000","986,027,000","1,331,579,000","480,118,000","136,628,000","210,549,000","92,267,000","233,812,000",,,,,,,,,,,,,,,,,
	PreferredSecuritiesOutsideStockEquity,"120,110,000","120,110,000","120,110,000","120,110,000","120,110,000","111,862,000","111,862,000","111,862,000",,,,,,,,,,,,,,,,,
	OtherLiabilities,"609,472,000","364,274,000","253,489,000","173,124,000","159,421,000","136,235,000","136,528,000","125,111,000","137,978,000","155,624,000","180,824,000","76,510,000","40,301,000","21,311,000","27,006,000","12,409,000","12,655,000","16,497,000","11,238,000","5,610,000","5,900,000","6,600,000","5,900,000","6,400,000","3,700,000"
TotalEquityGrossMinorityInterest,"4,336,734,000","4,056,277,000","3,696,791,000","2,939,694,000","2,498,835,000","1,852,849,000","1,530,979,000","1,529,868,000","1,482,661,000","1,303,457,000","954,215,000","734,208,000","498,059,000","319,551,000","263,569,000","220,162,000","195,169,000","139,598,000","134,417,000","127,042,000","117,200,000","124,000,000","115,600,000","114,000,000","119,700,000"
	StockholdersEquity,"4,336,734,000","4,056,277,000","3,696,791,000","2,939,694,000","2,498,835,000","1,852,849,000","1,530,979,000","1,529,868,000","1,482,661,000","1,303,457,000","954,215,000","734,208,000","498,059,000","319,551,000","263,569,000","220,162,000","195,169,000","139,598,000","134,417,000","127,042,000","117,200,000","124,000,000","115,600,000","114,000,000","119,700,000"
		CapitalStock,"280,905,000","186,893,000","185,969,000","176,892,000","117,952,000","35,263,000","31,917,000","31,917,000","31,163,000","28,080,000","22,107,000","105,456,000","14,800,000","12,379,000","11,802,000","8,650,000","8,362,000","7,381,000","7,381,000","7,381,000","7,400,000",,,,
			PreferredStock,"228,485,000","132,097,000","132,097,000","132,097,000","76,812,000","0","0",,,"0","0","87,779,000",,,,,,,,,,,,,
			CommonStock,"52,420,000","54,796,000","53,872,000","44,795,000","41,140,000","35,263,000","31,917,000","31,917,000","31,163,000","28,080,000","22,107,000","17,677,000","14,800,000","12,379,000","11,802,000","8,650,000","8,362,000","7,381,000","7,381,000","7,381,000","7,400,000",,,,
		RetainedEarnings,"1,322,805,000","1,042,718,000","769,226,000","704,391,000","584,486,000","497,274,000","436,141,000","411,472,000","375,184,000","361,055,000","341,621,000","218,818,000","197,911,000","173,794,000","150,107,000","140,049,000","119,967,000","102,390,000","88,306,000","77,963,000","69,100,000","63,500,000","57,100,000","54,700,000","51,600,000"
		AdditionalPaidInCapital,"2,688,263,000","2,869,416,000","2,787,484,000","2,084,446,000","1,797,982,000","1,398,633,000","1,178,284,000","1,176,180,000","1,135,880,000","956,864,000","632,086,000","474,209,000","361,746,000","227,854,000","190,655,000","136,841,000","114,674,000","72,769,000","70,477,000","69,231,000","68,700,000",,,,
		TreasuryStock,,,,,,"85,846,000","98,872,000","114,178,000","84,023,000","57,222,000","64,015,000","76,569,000","82,123,000","77,799,000","73,772,000","60,187,000","45,349,000","40,964,000","28,803,000","20,586,000","15,200,000",,,,
		GainsLossesNotAffectingRetainedEarnings,"44,761,000","-42,750,000","-45,888,000","-26,035,000","-1,585,000","7,525,000","-16,491,000","24,477,000","24,457,000","14,680,000","22,416,000","12,294,000","5,725,000","-16,677,000","-15,223,000","-5,191,000","-2,485,000","-1,978,000","-2,944,000","-6,947,000","-12,800,000","300,000","200,000","200,000","800,000"
		OtherEquityInterest,,,,,,,,,,,,,,,,,,,,,,"60,200,000","58,300,000","59,100,000","67,300,000"
TotalCapitalization,"5,680,421,000","5,222,428,000","5,192,626,000","3,568,647,000","2,839,282,000","2,256,103,000","1,811,678,000","1,953,245,000","1,935,394,000","1,735,708,000","1,700,079,000","1,302,687,000","955,683,000","556,548,000","513,781,000","426,251,000","351,460,000","215,056,000","165,854,000","187,885,000","169,300,000",,,,
PreferredStockEquity,"228,485,000","132,097,000","132,097,000","132,097,000","76,812,000",,,,,,,"87,779,000",,,,,,,,,,,,,
CommonStockEquity,"4,108,249,000","3,924,180,000","3,564,694,000","2,807,597,000","2,422,023,000","1,852,849,000","1,530,979,000","1,529,868,000","1,482,661,000","1,303,457,000","954,215,000","646,429,000","498,059,000","319,551,000","263,569,000","220,162,000","195,169,000","139,598,000","134,417,000","127,042,000","117,200,000","124,000,000","115,600,000","114,000,000","119,700,000"
NetTangibleAssets,"3,024,033,000","2,731,972,000","2,419,375,000","2,174,319,000","1,727,028,000","1,304,764,000","1,105,538,000","1,100,284,000","1,112,850,000","1,069,229,000","727,135,000","497,447,000","266,882,000","226,772,000","170,402,000","155,430,000","135,646,000","104,197,000","98,773,000","88,246,000","75,100,000","78,600,000","99,200,000","96,200,000","119,700,000"
InvestedCapital,"5,451,936,000","6,257,331,000","5,535,529,000","3,611,550,000","2,872,470,000","2,859,103,000","2,186,678,000","1,953,245,000","2,330,937,000","1,956,036,000","1,963,430,000","1,214,908,000","1,391,829,000","759,153,000","582,630,000","662,704,000","514,050,000","311,859,000","178,193,000","241,885,000","252,300,000","169,600,000","162,300,000","161,800,000","160,200,000"
TangibleBookValue,"2,795,548,000","2,599,875,000","2,287,278,000","2,042,222,000","1,650,216,000","1,304,764,000","1,105,538,000","1,100,284,000","1,112,850,000","1,069,229,000","727,135,000","409,668,000","266,882,000","226,772,000","170,402,000","155,430,000","135,646,000","104,197,000","98,773,000","88,246,000","75,100,000","78,600,000","99,200,000","96,200,000","119,700,000"
TotalDebt,"1,343,687,000","2,333,151,000","1,970,835,000","803,953,000","450,447,000","1,006,254,000","655,699,000","423,377,000","848,276,000","652,579,000","1,009,215,000","568,479,000","893,770,000","439,602,000","319,061,000","442,542,000","318,881,000","172,261,000","43,776,000","114,843,000","135,100,000","45,600,000","46,700,000","47,800,000","40,500,000"
NetDebt,"448,964,000","1,642,698,000","1,345,111,000",,,"423,811,000","236,205,000",,"274,980,000","314,801,000","833,818,000","222,614,000","770,665,000","354,697,000","192,261,000","389,290,000","249,310,000","108,486,000",,"80,302,000","87,400,000",,"2,400,000",,
ShareIssued,"52,420,000","54,796,231","53,872,272","44,795,386","41,139,537","35,262,901","31,917,385","31,917,385","31,163,070","28,079,841","22,106,659","17,912,647","12,774,168","10,286,431","9,548,812","8,605,571","8,398,072","7,141,036","7,485,056","7,823,421","8,198,750","8,602,500","8,627,500","8,815,000","9,226,250"
OrdinarySharesNumber,"52,420,000","54,796,231","53,872,272","44,795,386","41,139,537","33,453,404","29,786,544","29,489,745","29,373,905","26,874,613","20,747,248","16,138,708","12,774,168","10,286,431","9,548,812","8,605,571","8,398,072","7,141,036","7,485,056","7,823,421","8,198,750","8,602,500","8,627,500","8,815,000","9,226,250"
PreferredSharesNumber,,,,,,"90,000,000","90,000,000",,,"90,000,000","90,000,000",,,,,,,,,,,,,,
TreasurySharesNumber,,,,,"0","1,809,497","2,130,841","2,427,640","1,789,165","1,205,228","1,359,411","1,773,939",,,,,,,,,,,,,
