name,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995,12/31/1994,12/31/1993,12/31/1992,12/31/1991,12/31/1990,12/31/1989,12/31/1988,12/31/1987,12/31/1986,12/31/1985
TotalAssets,"5,002,143,000","4,549,781,000","3,339,713,000","2,917,136,000","2,761,151,000","2,066,131,000","1,819,206,000","1,244,280,000","1,146,512,000","873,172,000","816,346,000","654,498,000","411,079,000","285,022,000","263,918,000","209,675,000","194,620,000","207,962,000","200,497,000","78,310,000","99,000,000","96,600,000","103,500,000","86,000,000","84,000,000","76,600,000","73,200,000","83,300,000","90,100,000","93,300,000","104,400,000","22,800,000","20,700,000","22,100,000","24,200,000"
	CurrentAssets,"1,209,196,000","1,061,594,000","931,889,000","811,699,000","795,162,000","614,131,000","545,734,000","412,602,000","367,383,000","263,659,000","217,026,000","209,697,000","191,961,000","117,675,000","101,635,000","84,012,000","66,967,000","77,791,000","70,537,000","44,462,000","60,400,000","52,300,000","62,900,000","49,300,000","46,900,000","41,200,000","38,800,000","34,600,000","32,600,000","36,600,000","47,300,000","8,900,000","6,900,000","8,000,000","9,400,000"
		CashCashEquivalentsAndShortTermInvestments,"94,500,000","71,701,000","89,654,000","68,485,000","55,528,000","43,945,000","36,894,000","34,366,000","40,216,000","7,656,000","8,363,000","6,144,000","7,463,000","3,534,000","3,908,000","3,803,000","3,652,000","8,378,000","3,795,000","2,094,000","14,500,000","6,800,000","12,300,000","1,400,000","1,000,000","700,000","400,000","700,000","400,000","900,000","300,000","1,100,000","300,000","200,000","100,000"
			CashAndCashEquivalents,"94,500,000","71,701,000","89,654,000","68,485,000","55,528,000","43,945,000","36,894,000","34,366,000","40,216,000","7,656,000","8,363,000","6,144,000","7,463,000","3,534,000","3,908,000","3,803,000","3,652,000","8,378,000","3,795,000","2,094,000","14,500,000","6,800,000","12,300,000","1,400,000","1,000,000","700,000","400,000","700,000","400,000","900,000","300,000","1,100,000","300,000","200,000","100,000"
		Receivables,"447,612,000","398,660,000","328,421,000","325,868,000","282,534,000","229,875,000","205,264,000","162,230,000","151,441,000","112,049,000","78,897,000","85,969,000","73,090,000","51,580,000","38,552,000","26,612,000","23,318,000","27,797,000","25,158,000","18,879,000","24,900,000","21,200,000","22,300,000","19,900,000","16,200,000","18,100,000","14,600,000","14,500,000","13,300,000","14,300,000","16,400,000","4,500,000","3,700,000","3,300,000","5,000,000"
			AccountsReceivable,"447,612,000","398,660,000","328,421,000","325,868,000","282,534,000","229,875,000","205,264,000","162,230,000","151,441,000","112,049,000","78,897,000","85,969,000","73,090,000","51,580,000","38,552,000","26,612,000","23,318,000","27,797,000","25,158,000",,,,,,,,,,,,,,,,
				GrossAccountsReceivable,"462,498,000","412,268,000","341,603,000","338,468,000","291,373,000","238,966,000","212,251,000","168,607,000",,,,,,,,,,,,,,,,,,,,,,,,,,,
				AllowanceForDoubtfulAccountsReceivable,"-14,886,000","-13,608,000","-13,182,000","-12,600,000","-8,839,000","-9,091,000","-6,987,000","-6,377,000",,,,,,,,,,,,,,,,,,,,,,,,,,,
		Inventory,"585,699,000","521,810,000","424,639,000","368,243,000","354,150,000","255,776,000","220,116,000","153,490,000","124,300,000","106,463,000","90,640,000","91,551,000","66,438,000","47,292,000","40,989,000","32,772,000","25,382,000","27,206,000","29,115,000","18,372,000","16,900,000","20,500,000","24,100,000","21,000,000","26,600,000","21,100,000","22,500,000","18,700,000","18,200,000","20,400,000","22,400,000","3,000,000","2,800,000","4,500,000","4,100,000"
			RawMaterials,"277,394,000","245,976,000","180,559,000","154,647,000","180,262,000","126,121,000","110,310,000","87,184,000","69,576,000","60,452,000","51,071,000","36,375,000","25,047,000","15,795,000","11,311,000","7,091,000","3,798,000","6,178,000","7,201,000",,,,,,,,,,,,,,,,
			WorkInProcess,"58,663,000","51,164,000","38,917,000","35,975,000","34,771,000","17,828,000","20,448,000","18,957,000","15,204,000","12,292,000","13,629,000","21,075,000","11,033,000","6,642,000","6,792,000","5,492,000","5,288,000","5,849,000","5,355,000",,,,,,,,,,,,,,,,
			FinishedGoods,"249,642,000","224,670,000","205,163,000","177,621,000","139,117,000","111,827,000","89,358,000","47,349,000","39,261,000","33,432,000","26,731,000","34,668,000","30,669,000","25,127,000","22,654,000","19,971,000","15,667,000","15,179,000","16,559,000",,,,,,,,,,,,,,,,
			InventoriesAdjustmentsAllowances,,,,,,,,,"259,000","287,000","-791,000","-567,000","-311,000","-272,000","232,000","218,000","629,000",,,,,,,,,,,,,,,,,,
