name,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001
	TotalNonCurrentAssets,"6,711,000,000","6,439,000,000","6,746,000,000","5,885,000,000","5,799,000,000","6,120,000,000","5,836,000,000","6,161,000,000","5,815,000,000","5,613,000,000","5,554,000,000","4,882,000,000","4,995,000,000","4,784,000,000","4,866,000,000","4,259,000,000","4,563,000,000",,
		NetPPE,"3,916,000,000","3,719,000,000","3,762,000,000","3,577,000,000","3,609,000,000","3,733,000,000","3,425,000,000","3,350,000,000","3,269,000,000","3,017,000,000","2,797,000,000","2,472,000,000","2,362,000,000","2,155,000,000","2,040,000,000","1,702,000,000","1,710,000,000",,
			GrossPPE,"6,873,000,000","6,522,000,000","6,346,000,000","5,816,000,000","5,648,000,000","5,549,000,000","5,097,000,000","4,856,000,000","4,585,000,000","4,148,000,000","3,927,000,000","3,613,000,000","3,200,000,000","2,842,000,000","2,484,000,000","2,148,000,000","1,710,000,000",,
				Properties,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,
				LandAndImprovements,"124,000,000","123,000,000","119,000,000","108,000,000","99,000,000","91,000,000","89,000,000","94,000,000","97,000,000","96,000,000","106,000,000","105,000,000","114,000,000","115,000,000","108,000,000","90,000,000",,,
				BuildingsAndImprovements,"775,000,000","760,000,000","758,000,000","695,000,000","679,000,000","658,000,000","692,000,000","675,000,000","636,000,000","334,000,000","360,000,000","362,000,000","353,000,000","353,000,000","320,000,000","248,000,000",,,
				MachineryFurnitureEquipment,"5,316,000,000","5,223,000,000","5,101,000,000","4,753,000,000","4,609,000,000","3,910,000,000","3,965,000,000","3,760,000,000","3,473,000,000","2,589,000,000","2,669,000,000","2,702,000,000","2,404,000,000","2,089,000,000","1,883,000,000","1,713,000,000",,,
				OtherProperties,"203,000,000","3,719,000,000","3,762,000,000",,,"3,733,000,000","3,425,000,000","3,350,000,000",,,,,,,"19,000,000","9,000,000",,,
				ConstructionInProgress,"455,000,000","416,000,000","368,000,000","260,000,000","261,000,000","890,000,000","351,000,000","327,000,000","379,000,000","1,129,000,000","792,000,000","444,000,000","329,000,000","285,000,000","154,000,000","88,000,000",,,
			AccumulatedDepreciation,"-2,957,000,000","-2,803,000,000","-2,584,000,000","-2,239,000,000","-2,039,000,000","-1,816,000,000","-1,672,000,000","-1,506,000,000","-1,316,000,000","-1,131,000,000","-1,130,000,000","-1,141,000,000","-838,000,000","-687,000,000","-444,000,000","-446,000,000",,,
		GoodwillAndOtherIntangibleAssets,"1,386,000,000","1,367,000,000","1,304,000,000","990,000,000","830,000,000","881,000,000","940,000,000","942,000,000","957,000,000","1,026,000,000","1,092,000,000","1,143,000,000","1,291,000,000","1,338,000,000","1,430,000,000","1,147,000,000","1,108,000,000",,
			Goodwill,"1,074,000,000","1,057,000,000","1,003,000,000","796,000,000","705,000,000","749,000,000","798,000,000","777,000,000","760,000,000","774,000,000","798,000,000","779,000,000","866,000,000","875,000,000",,,,,
			OtherIntangibleAssets,"312,000,000","310,000,000","301,000,000","194,000,000","125,000,000","132,000,000","142,000,000","165,000,000","197,000,000","252,000,000","294,000,000","364,000,000","425,000,000","463,000,000","1,430,000,000","1,147,000,000",,,
		InvestmentsAndAdvances,"975,000,000","979,000,000","976,000,000","852,000,000","838,000,000","876,000,000","841,000,000","800,000,000","824,000,000","838,000,000","870,000,000",,,,,,"561,000,000",,
			LongTermEquityInvestment,"975,000,000","979,000,000","976,000,000","852,000,000","838,000,000","876,000,000","841,000,000","800,000,000",,,,,,,,,,,
				InvestmentsinAssociatesatCost,"975,000,000","979,000,000","976,000,000","852,000,000","838,000,000","876,000,000","841,000,000","800,000,000",,,,,,,,,,,
		NonCurrentDeferredAssets,"96,000,000","84,000,000","366,000,000","159,000,000","222,000,000","253,000,000","289,000,000","606,000,000","421,000,000","443,000,000","484,000,000","27,000,000","10,000,000","22,000,000","139,000,000","54,000,000","606,000,000",,
			NonCurrentDeferredTaxesAssets,"96,000,000","84,000,000","366,000,000","159,000,000","222,000,000","253,000,000","289,000,000","606,000,000","421,000,000","443,000,000","484,000,000","27,000,000","10,000,000","22,000,000","139,000,000","54,000,000","606,000,000",,
		OtherNonCurrentAssets,"338,000,000","290,000,000","338,000,000","307,000,000","300,000,000","377,000,000","341,000,000","463,000,000","344,000,000","289,000,000","311,000,000","1,240,000,000","1,332,000,000","1,269,000,000","1,257,000,000","1,356,000,000","578,000,000",,
TotalLiabilitiesNetMinorityInterest,"6,578,000,000","5,934,000,000","6,239,000,000","5,336,000,000","5,757,000,000","5,740,000,000","6,319,000,000","7,270,000,000","7,177,000,000","7,355,000,000","7,826,000,000","6,982,000,000","6,991,000,000","7,034,000,000","7,146,000,000","7,004,000,000","4,214,000,000","4,321,000,000","4,278,000,000"
	CurrentLiabilities,"1,754,000,000","1,779,000,000","1,559,000,000","1,077,000,000","1,550,000,000","1,338,000,000","1,545,000,000","1,355,000,000","1,385,000,000","1,542,000,000","1,607,000,000","1,369,000,000","2,031,000,000","2,216,000,000","2,013,000,000","1,995,000,000","1,972,000,000",,
		PayablesAndAccruedExpenses,"950,000,000","1,037,000,000","1,025,000,000","770,000,000","815,000,000","923,000,000","949,000,000","801,000,000","685,000,000","690,000,000","721,000,000","523,000,000","818,000,000","1,055,000,000","810,000,000","1,610,000,000","1,775,000,000",,
			Payables,"832,000,000","897,000,000","895,000,000","658,000,000","690,000,000","775,000,000","829,000,000","704,000,000","685,000,000","690,000,000","721,000,000","523,000,000","818,000,000","823,000,000","810,000,000","722,000,000","856,000,000",,
				AccountsPayable,"780,000,000","819,000,000","807,000,000","625,000,000","587,000,000","757,000,000","799,000,000","649,000,000","673,000,000","673,000,000","649,000,000","523,000,000","818,000,000","823,000,000","810,000,000","722,000,000","590,000,000",,
				TotalTaxPayable,"52,000,000","78,000,000","88,000,000","33,000,000","103,000,000","18,000,000","30,000,000","55,000,000","12,000,000","17,000,000","72,000,000",,,,,,"266,000,000",,
					IncomeTaxPayable,"17,000,000","56,000,000","72,000,000","12,000,000","90,000,000","5,000,000","18,000,000","38,000,000","12,000,000","17,000,000","72,000,000",,,,,,"266,000,000",,
			CurrentAccruedExpenses,"118,000,000","140,000,000","130,000,000","112,000,000","125,000,000","148,000,000","120,000,000","97,000,000",,,,,,"232,000,000",,"888,000,000","919,000,000",,
				InterestPayable,"29,000,000","21,000,000","17,000,000","15,000,000","16,000,000","19,000,000","24,000,000","23,000,000",,,,,,,,,,,
		CurrentProvisions,"31,000,000","27,000,000","38,000,000","39,000,000","51,000,000","51,000,000","119,000,000","89,000,000",,,,,,,,,,,
		PensionandOtherPostRetirementBenefitPlansCurrent,"28,000,000","30,000,000","30,000,000","31,000,000","31,000,000","28,000,000","78,000,000","47,000,000",,,,,,,,,,,
		CurrentDebtAndCapitalLeaseObligation,"525,000,000","561,000,000","326,000,000","118,000,000","513,000,000","137,000,000","177,000,000","168,000,000","144,000,000","228,000,000","242,000,000","233,000,000","272,000,000","309,000,000","155,000,000","144,000,000","148,000,000",,
			CurrentDebt,"496,000,000","561,000,000","326,000,000","118,000,000","513,000,000","137,000,000","177,000,000","168,000,000","144,000,000","228,000,000","242,000,000","233,000,000","272,000,000","309,000,000","155,000,000","144,000,000","148,000,000",,
				LineOfCredit,"272,000,000","40,000,000","97,000,000","0","350,000,000",,,,,,,,,,,,,,
				OtherCurrentBorrowings,"224,000,000","521,000,000","229,000,000","118,000,000","163,000,000","137,000,000","177,000,000","168,000,000",,"228,000,000",,,,,,,,,
			CurrentCapitalLeaseObligation,"29,000,000",,,,,,,,,,,,,,,,,,
		CurrentDeferredLiabilities,,,,"0","30,000,000","7,000,000","10,000,000","25,000,000","17,000,000","28,000,000","33,000,000","15,000,000","30,000,000","18,000,000","36,000,000","20,000,000","19,000,000",,
			CurrentDeferredTaxesLiabilities,,,,"0","30,000,000","7,000,000","10,000,000","25,000,000","17,000,000","28,000,000","33,000,000","15,000,000","30,000,000","18,000,000","36,000,000","20,000,000","19,000,000",,
		OtherCurrentLiabilities,"220,000,000","124,000,000","140,000,000","119,000,000","110,000,000","192,000,000","212,000,000","225,000,000","539,000,000","596,000,000","611,000,000","598,000,000","911,000,000","834,000,000","1,012,000,000","221,000,000","30,000,000",,
	TotalNonCurrentLiabilitiesNetMinorityInterest,"4,824,000,000","4,155,000,000","4,680,000,000","4,259,000,000","4,207,000,000","4,402,000,000","4,774,000,000","5,915,000,000","5,792,000,000","5,813,000,000","6,219,000,000","5,613,000,000","4,960,000,000","4,818,000,000","5,133,000,000","5,009,000,000","2,242,000,000",,
		LongTermProvisions,"62,000,000","62,000,000","66,000,000","70,000,000","87,000,000","91,000,000","87,000,000","104,000,000",,"46,000,000",,,,,,,,,
		LongTermDebtAndCapitalLeaseObligation,"3,590,000,000","2,970,000,000","3,315,000,000","2,890,000,000","2,468,000,000","2,608,000,000","2,887,000,000","2,930,000,000","2,873,000,000","2,990,000,000","3,259,000,000","3,300,000,000","3,284,000,000","3,189,000,000","3,282,000,000","3,243,000,000","489,000,000",,
			LongTermDebt,"3,409,000,000","2,970,000,000","3,315,000,000","2,890,000,000","2,468,000,000","2,608,000,000","2,887,000,000","2,930,000,000","2,873,000,000","2,990,000,000","3,259,000,000","3,300,000,000","3,284,000,000","3,189,000,000","3,282,000,000","3,243,000,000","489,000,000",,
			LongTermCapitalLeaseObligation,"181,000,000",,,,,,,,,,,,,,,,,,
		NonCurrentDeferredLiabilities,"306,000,000","306,000,000","264,000,000","180,000,000","192,000,000","209,000,000","306,000,000","995,000,000","92,000,000","430,000,000","137,000,000","122,000,000","265,000,000","297,000,000","285,000,000","256,000,000","99,000,000",,
			NonCurrentDeferredTaxesLiabilities,"257,000,000","255,000,000","211,000,000","130,000,000","136,000,000","141,000,000","225,000,000","50,000,000","92,000,000","389,000,000","137,000,000","122,000,000","265,000,000","297,000,000","285,000,000","256,000,000","99,000,000",,
			NonCurrentDeferredRevenue,"49,000,000","51,000,000","53,000,000","50,000,000","56,000,000","68,000,000","81,000,000","945,000,000",,"41,000,000",,,,,,,,,
		TradeandOtherPayablesNonCurrent,,"0","197,000,000","6,000,000","7,000,000","13,000,000","20,000,000","2,000,000",,"4,000,000",,,,,,,,,
		EmployeeBenefits,"589,000,000","564,000,000","585,000,000","893,000,000","1,189,000,000","1,211,000,000","1,175,000,000","1,602,000,000","1,492,000,000","1,359,000,000","1,288,000,000",,,,,,,,
			NonCurrentPensionAndOtherPostretirementBenefitPlans,"589,000,000","564,000,000","585,000,000","893,000,000","1,189,000,000","1,211,000,000","1,175,000,000","1,602,000,000","1,492,000,000","1,359,000,000","1,288,000,000",,,,,,,,
		DerivativeProductLiabilities,"50,000,000","11,000,000",,,"0","10,000,000","3,000,000","8,000,000",,"14,000,000",,,,,,,,,
		OtherNonCurrentLiabilities,"227,000,000","242,000,000","253,000,000","220,000,000","264,000,000","260,000,000","296,000,000","274,000,000","1,335,000,000","970,000,000","1,535,000,000","2,191,000,000","1,411,000,000","1,332,000,000","1,566,000,000","1,510,000,000","1,654,000,000",,
TotalEquityGrossMinorityInterest,"2,898,000,000","3,379,000,000","3,299,000,000","3,021,000,000","2,829,000,000","3,078,000,000","2,699,000,000","1,730,000,000","1,341,000,000","926,000,000","584,000,000","184,000,000","1,067,000,000","861,000,000","299,000,000","406,000,000","2,600,000,000","2,096,000,000","1,954,000,000"
	StockholdersEquity,"2,507,000,000","2,984,000,000","2,887,000,000","2,588,000,000","2,378,000,000","2,818,000,000","2,699,000,000","1,730,000,000","1,341,000,000","926,000,000","584,000,000","182,000,000","1,062,000,000","787,000,000","235,000,000","-112,000,000","2,582,000,000","2,096,000,000","1,954,000,000"
		CapitalStock,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","150,000,000",,
			PreferredStock,"0","0","0","0","0","0","0","0","0","0","0",,,,,,,,
			CommonStock,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","150,000,000",,
		AdditionalPaidInCapital,"254,000,000","233,000,000","175,000,000","157,000,000","136,000,000","103,000,000","53,000,000","731,000,000","627,000,000","574,000,000","522,000,000","495,000,000","469,000,000","362,000,000","337,000,000","158,000,000","2,714,000,000",,
		RetainedEarnings,"6,399,000,000","5,847,000,000","4,920,000,000","4,320,000,000","3,621,000,000","3,491,000,000","3,011,000,000","2,986,000,000","2,424,000,000","1,851,000,000","1,502,000,000","1,047,000,000","799,000,000","394,000,000","24,000,000","-253,000,000","25,000,000",,
		TreasuryStock,"3,846,000,000","2,849,000,000","2,031,000,000","1,531,000,000","1,031,000,000","611,000,000","361,000,000","905,000,000","860,000,000","829,000,000","781,000,000","781,000,000","403,000,000",,,,"109,000,000",,
		GainsLossesNotAffectingRetainedEarnings,"-300,000,000","-247,000,000","-177,000,000","-358,000,000","-348,000,000","-165,000,000","-4,000,000","-1,082,000,000","-850,000,000","-670,000,000","-659,000,000","-579,000,000","197,000,000","31,000,000","-126,000,000","-17,000,000","-198,000,000",,
			ForeignCurrencyTranslationAdjustments,,,,,,,,,,,,"-43,000,000","87,000,000","17,000,000",,,,,
			OtherEquityAdjustments,,,,,,,,,,,,"-536,000,000","110,000,000","14,000,000",,,,,
	MinorityInterest,"391,000,000","395,000,000","412,000,000","433,000,000","451,000,000","260,000,000","0","0","0","0","0","2,000,000","5,000,000","74,000,000","64,000,000","518,000,000","18,000,000",,
TotalCapitalization,"5,916,000,000","5,954,000,000","6,202,000,000","5,478,000,000","4,846,000,000","5,426,000,000","5,586,000,000","4,660,000,000","4,214,000,000","3,916,000,000","3,843,000,000","3,482,000,000","4,346,000,000","3,976,000,000","3,517,000,000","3,131,000,000","3,071,000,000","2,096,000,000","1,954,000,000"
CommonStockEquity,"2,507,000,000","2,984,000,000","2,887,000,000","2,588,000,000","2,378,000,000","2,818,000,000","2,699,000,000","1,730,000,000","1,341,000,000","926,000,000","584,000,000","182,000,000","1,062,000,000","787,000,000","235,000,000","-112,000,000","2,582,000,000","2,096,000,000","1,954,000,000"
CapitalLeaseObligations,"210,000,000",,,,,,,,,,,,,,,,,,
NetTangibleAssets,"1,121,000,000","1,617,000,000","1,583,000,000","1,598,000,000","1,548,000,000","1,937,000,000","1,759,000,000","788,000,000","384,000,000","-100,000,000","-508,000,000","-961,000,000","-229,000,000","-551,000,000","-1,195,000,000","-1,259,000,000","1,474,000,000","2,096,000,000","1,954,000,000"
WorkingCapital,"1,011,000,000","1,095,000,000","1,233,000,000","1,395,000,000","1,237,000,000","1,360,000,000","1,637,000,000","1,484,000,000","1,318,000,000","1,126,000,000","1,249,000,000","915,000,000","1,032,000,000","895,000,000","566,000,000","1,156,000,000","279,000,000",,
InvestedCapital,"6,412,000,000","6,515,000,000","6,528,000,000","5,596,000,000","5,359,000,000","5,563,000,000","5,763,000,000","4,828,000,000","4,358,000,000","4,144,000,000","4,085,000,000","3,715,000,000","4,618,000,000","4,285,000,000","3,672,000,000","3,275,000,000","3,219,000,000","2,096,000,000","1,954,000,000"
TangibleBookValue,"1,121,000,000","1,617,000,000","1,583,000,000","1,598,000,000","1,548,000,000","1,937,000,000","1,759,000,000","788,000,000","384,000,000","-100,000,000","-508,000,000","-961,000,000","-229,000,000","-551,000,000","-1,195,000,000","-1,259,000,000","1,474,000,000","2,096,000,000","1,954,000,000"
TotalDebt,"4,115,000,000","3,531,000,000","3,641,000,000","3,008,000,000","2,981,000,000","2,745,000,000","3,064,000,000","3,098,000,000","3,017,000,000","3,218,000,000","3,501,000,000","3,533,000,000","3,556,000,000","3,498,000,000","3,437,000,000","3,387,000,000","637,000,000",,
NetDebt,"3,442,000,000","3,092,000,000","3,065,000,000","2,370,000,000","2,014,000,000","1,965,000,000","2,080,000,000","2,139,000,000","2,335,000,000","2,478,000,000","2,247,000,000","2,857,000,000","2,731,000,000","2,707,000,000","3,047,000,000","2,549,000,000","489,000,000",,
ShareIssued,"168,973,172","168,418,954","168,156,969","167,611,357","166,698,787","166,169,335","165,867,965","183,629,237","179,385,105","178,028,571","164,995,755","164,008,119","152,334,614","158,668,666","158,562,161","158,544,801","158,491,201","158,491,201","158,491,201"
OrdinarySharesNumber,"119,555,207","128,095,849","135,769,256","140,660,447","146,782,297","152,902,710","156,939,828","159,642,401","156,463,811","155,759,293","144,394,069","143,406,433","152,334,614","158,668,666","158,562,161","158,544,801","158,491,201","158,491,201","158,491,201"
PreferredSharesNumber,"9,600,000","9,600,000","9,600,000","9,600,000","9,600,000","9,600,000","9,600,000","9,600,000","9,600,000","9,600,000","9,600,000","9,600,000",,,,,,,
TreasurySharesNumber,"49,417,965","40,323,105","32,387,713","26,950,910","19,916,490","13,266,625","8,928,137","23,986,836","22,921,294","22,269,278","20,601,686","20,601,686",,,,,,,
