name,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998
TotalAssets,"26,494,800,000","30,387,700,000","30,684,800,000","25,514,100,000","22,421,830,000","20,263,977,000","13,244,257,000","12,000,139,000","8,980,249,000","8,272,152,000","5,225,667,000","4,357,039,000","4,103,594,000","3,404,015,000","2,926,082,000","2,239,080,000","1,868,442,000","1,453,418,000","1,477,218,000","1,420,606,000","1,301,263,000","1,091,008,000"
	CurrentAssets,"24,112,700,000","24,711,700,000","24,705,600,000","19,589,300,000","16,250,417,000","13,814,776,000","10,400,842,000","9,132,143,000","6,606,967,000","6,129,535,000","2,359,505,000","1,939,060,000","1,453,041,000","1,309,975,000","1,042,453,000","617,346,000","582,852,000","388,940,000","463,503,000","523,775,000",,
		CashCashEquivalentsAndShortTermInvestments,"3,874,400,000","3,863,100,000","4,190,000,000","1,859,200,000","1,168,037,000","1,077,152,000","969,822,000","893,352,000","216,213,000","139,114,000","213,378,000","156,911,000","265,839,000","180,075,000","143,213,000","84,409,000","67,745,000","30,439,000","117,535,000","116,941,000","56,546,000","47,036,000"
			CashAndCashEquivalents,"3,874,400,000","3,863,100,000","4,190,000,000","1,859,200,000","1,168,037,000","1,077,152,000","969,822,000","893,352,000","216,213,000","139,114,000","213,378,000","156,911,000","265,839,000","180,075,000","143,213,000","84,409,000","67,745,000","30,439,000","117,535,000","116,941,000","56,546,000","47,036,000"
		Receivables,"18,743,100,000","17,740,600,000","18,316,800,000","16,393,100,000","13,764,358,000","11,417,003,000","8,526,617,000","7,337,784,000","5,498,585,000","5,099,299,000","1,138,618,000","858,935,000","959,426,000","949,623,000","741,407,000","417,305,000","404,647,000","264,290,000","263,791,000","224,018,000",,
			AccountsReceivable,"451,100,000","923,900,000","822,300,000","797,200,000","706,506,000","743,294,000","394,822,000","370,110,000","300,895,000","260,945,000","225,212,000","858,935,000","959,426,000","271,563,000","203,883,000","158,236,000","125,396,000","89,097,000","88,444,000","86,153,000",,
				GrossAccountsReceivable,"454,500,000","929,200,000","829,000,000","801,700,000",,"747,105,000","397,444,000","374,029,000","303,301,000",,,,,,,,,,,,,
				AllowanceForDoubtfulAccountsReceivable,"-3,400,000","-5,300,000","-6,700,000","-4,500,000",,"-3,811,000","-2,622,000","-3,919,000","-2,406,000",,,,,,,,,,,,,
			LoansReceivable,"18,292,000,000","16,816,700,000","17,494,500,000","15,595,900,000","13,057,852,000","10,673,709,000","8,131,795,000","6,967,674,000",,,,,,,,,,,,,,
			AccruedInterestReceivable,,,,,,,,,,"0",,,,,,,,,,,,
			OtherReceivables,,,,,,,,,"5,666,011,000","4,838,354,000","913,406,000",,,"678,060,000","537,524,000","259,069,000","279,251,000","175,193,000","175,347,000","137,865,000",,
			ReceivablesAdjustmentsAllowances,,,,,,,,,"-468,321,000",,,,,,,,,,,,,
		Inventory,"218,000,000","251,900,000","234,100,000","271,300,000",,,,,,,,,,,,,,,,,,
		RestrictedCash,"600,800,000","558,600,000","589,500,000","324,400,000","456,564,000","520,340,000","510,349,000","492,690,000",,,,,,,,,,,,,,
		CurrentDeferredAssets,,,,,"288,098,000","218,872,000","216,195,000","237,268,000","252,303,000","279,752,000","197,455,000","216,945,000","95,950,000","88,722,000","70,221,000","49,606,000","45,881,000","37,367,000","37,163,000","22,365,000",,
			CurrentDeferredTaxesAssets,,,,,"288,098,000","218,872,000","216,195,000","237,268,000","252,303,000","279,752,000","197,455,000","216,945,000","95,950,000","88,722,000","70,221,000","49,606,000","45,881,000","37,367,000","37,163,000","22,365,000",,
		AssetsHeldForSaleCurrent,"408,000,000","1,951,600,000","1,026,300,000","417,300,000","95,462,000","125,060,000",,"0","2,439,000",,,,,,,,,,,,,
		OtherCurrentAssets,"268,400,000","345,900,000","348,900,000","324,000,000","477,898,000","456,349,000","177,859,000","171,049,000","637,427,000","611,370,000","810,054,000","706,269,000","131,826,000","91,555,000","87,612,000","66,026,000","64,579,000","56,844,000","45,014,000","160,451,000",,
	TotalNonCurrentAssets,"2,382,100,000","5,676,000,000","5,979,200,000","5,924,800,000","6,171,413,000","6,449,201,000","2,843,415,000","2,867,996,000","2,373,282,000","2,142,617,000","2,866,162,000","2,417,979,000","2,650,553,000","2,094,040,000","1,883,629,000","1,621,734,000","1,285,590,000","1,064,478,000","1,013,715,000","896,831,000",,
		NetPPE,"546,600,000","595,100,000","613,900,000","586,000,000","576,706,000","559,628,000","299,188,000","253,028,000","195,397,000","170,627,000","165,012,000","168,847,000","248,788,000","208,327,000","162,972,000","147,531,000","133,746,000","119,638,000","112,190,000","92,178,000",,
			GrossPPE,"927,900,000","1,621,900,000","1,477,600,000","1,304,400,000","1,159,103,000","1,016,721,000","792,902,000","677,850,000","598,198,000","501,597,000","439,660,000","409,072,000","530,578,000","475,654,000","413,902,000","363,787,000","317,087,000","258,440,000","226,613,000","191,705,000",,
				Properties,"126,000,000","191,600,000","177,700,000","140,700,000","107,045,000","104,631,000","106,197,000","99,644,000","0","0","0","0","0","0","0","0","0",,"0","0",,
				LandAndImprovements,,,,,,,,,,,,,,,,,,,"42,339,000","34,455,000",,
				BuildingsAndImprovements,,,,,,,,,,,,"57,248,000","79,259,000","63,528,000","58,222,000","53,683,000","48,592,000",,,,,
				MachineryFurnitureEquipment,"491,400,000","1,344,400,000","1,210,300,000","1,082,300,000","971,874,000","867,353,000","637,217,000","518,789,000","484,493,000","218,678,000","162,236,000","152,163,000","219,138,000","213,868,000","181,098,000","160,856,000","132,005,000","102,681,000","100,001,000","77,258,000",,
				OtherProperties,"264,300,000","22,400,000","13,100,000","6,800,000",,,,,"7,402,000","208,383,000","195,641,000","193,885,000","220,953,000","187,475,000","166,896,000","139,356,000","131,148,000","151,646,000","82,070,000","75,450,000",,
				ConstructionInProgress,"46,200,000","63,500,000","76,500,000","74,600,000","80,184,000","44,737,000","49,488,000","59,417,000","26,373,000","5,384,000","16,665,000","5,776,000","11,228,000","10,783,000","7,686,000","9,892,000","5,342,000","4,113,000","2,203,000","4,542,000",,
				Leases,,,,,,,,,"79,930,000","69,152,000","65,118,000",,,,,,,,,,,
			AccumulatedDepreciation,"-381,300,000","-1,026,800,000","-863,700,000","-718,400,000","-582,397,000","-457,093,000","-493,714,000","-424,822,000","-402,801,000","-330,970,000","-274,648,000","-240,225,000","-281,790,000","-267,327,000","-250,930,000","-216,256,000","-183,341,000","-138,802,000","-114,423,000","-99,527,000",,
		GoodwillAndOtherIntangibleAssets,"1,108,200,000","4,380,700,000","4,680,700,000","4,804,000,000","5,017,823,000","5,381,478,000","2,196,107,000","2,333,927,000","1,833,009,000","1,536,214,000","1,482,872,000","1,431,566,000","1,599,242,000","1,233,905,000","1,123,470,000","942,925,000","628,148,000","515,382,000","491,997,000","444,549,000","391,763,000","362,797,000"
			Goodwill,"954,900,000","3,841,000,000","3,880,100,000","3,800,700,000","3,814,078,000","3,865,484,000","1,735,703,000","1,751,053,000","1,449,363,000","1,221,823,000","1,166,275,000","1,133,790,000","1,235,347,000","969,971,000",,,,,,,"391,763,000",
			OtherIntangibleAssets,"153,300,000","539,700,000","800,600,000","1,003,300,000","1,203,745,000","1,515,994,000","460,404,000","582,874,000","383,646,000","314,391,000","316,597,000","297,776,000","363,895,000","263,934,000","1,123,470,000","942,925,000","628,148,000","515,382,000","491,997,000","444,549,000",,
		NonCurrentNoteReceivables,,,,,,,,,,"0","992,523,000",,,,,,,,,,,
		NonCurrentDeferredAssets,"45,200,000","47,000,000","28,100,000","20,100,000","617,000","164,000","2,454,000","30,027,000","43,408,000","46,218,000",,,"33,102,000",,,,,"10,144,000","26,068,000","55,366,000",,
			NonCurrentDeferredTaxesAssets,"45,200,000","47,000,000","28,100,000","20,100,000","617,000","164,000","2,454,000","30,027,000","43,408,000","46,218,000",,,"33,102,000",,,,,"10,144,000","26,068,000","55,366,000",,
		OtherNonCurrentAssets,"682,100,000","653,200,000","656,500,000","514,700,000","576,267,000","507,931,000","345,666,000","251,014,000","301,468,000","389,558,000","225,755,000","817,566,000","769,421,000","651,808,000","597,187,000","531,278,000","523,696,000","419,314,000","383,460,000","304,738,000",,
TotalLiabilitiesNetMinorityInterest,"24,906,500,000","28,055,600,000","28,829,500,000","23,855,900,000","20,411,800,000","17,867,597,000","12,388,496,000","11,471,652,000","8,804,283,000","8,249,058,000","4,952,891,000","3,962,919,000","2,906,628,000","2,332,482,000","2,004,975,000","1,368,560,000","1,166,111,000","910,680,000","971,490,000","1,058,215,000","1,041,191,000","796,203,000"
