name,ttm,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998
			OtherGandA,"163,136,000","163,136,000","168,274,000","126,875,000","136,257,000","120,868,000","89,662,000","95,841,000","88,699,000","461,452,000","353,626,000","364,115,000","256,912,000","2,756,931,000","725,897,000","1,063,447,000","1,182,087,000","768,468,000","185,796,000",,,,
		SellingAndMarketingExpense,"207,059,000","207,059,000","148,709,000","169,050,000","250,448,000","283,397,000","120,987,000","95,615,000","65,659,000","113,764,000","62,466,000","45,556,000","29,769,000",,,,,,,,,,
	DepreciationAmortizationDepletionIncomeStatement,"61,947,000","61,947,000","39,589,000","45,576,000","43,795,000","76,197,000","39,377,000","51,858,000","41,659,000","1,484,000","3,830,000","27,951,000",,"422,049,000","372,395,000","328,906,000","308,910,000","292,342,000","282,390,000","283,015,455.5","366,406,950","321,363,690","246,477,000"
		DepreciationAndAmortizationInIncomeStatement,"61,947,000","61,947,000","39,589,000","45,576,000","43,795,000","76,197,000","39,377,000","51,858,000","41,659,000","1,484,000","3,830,000","27,951,000",,"422,049,000","372,395,000","328,906,000","308,910,000","292,342,000","282,390,000","283,015,455.5","366,406,950","321,363,690","246,477,000"
			DepreciationIncomeStatement,,,,,,,,,,,,,,,,,,,,"283,015,455.5","366,406,950","321,363,690","246,477,000"
	ProvisionForDoubtfulAccounts,,,,,,,,,,,"362,776,000",,,,,,,,,,,,
	OtherTaxes,,,,,,,,,,,,,,,,"1,962,594,000","1,618,551,000","1,288,620,000",,,,,
	OtherOperatingExpenses,"534,962,000","534,962,000","392,713,000","578,948,000","239,383,000","286,632,000","652,342,000","506,162,000","434,460,000","383,302,000","-99,337,000","94,094,000",,,,,,,,"-2,310.5",,,
OperatingIncome,"3,083,925,000","3,083,925,000","2,258,159,000","2,039,642,000","1,822,407,000","1,816,193,000","1,549,959,000","1,112,587,000","989,479,000","1,359,148,000","1,505,048,000","1,413,579,000","1,698,655,000","1,607,280,000","1,577,240,000","819,600,000","601,303,000","75,397,000","453,473,000","695,083,888.5","566,716,800","341,447,450","344,850,000"
NetNonOperatingInterestIncomeExpense,"-458,939,000","-458,939,000","-387,847,000","-730,804,000","-545,147,000","-14,796,000","147,717,000","280,311,000","-27,821,000","224,768,000","348,425,000","65,624,000","94,363,000","20,243,000","294,693,000","-101,001,000","-2,806,000","166,868,000","-419,285,000",,,,
	InterestIncomeNonOperating,"192,724,000","192,724,000","214,627,000","141,923,000","194,153,000","217,722,000","157,422,000","652,363,000",,"577,532,000","652,231,000","365,918,000","488,620,000","396,017,000","729,203,000","396,279,000",,,,,,,
	InterestExpenseNonOperating,"33,065,000","33,065,000","51,237,000","85,556,000","47,016,000","34,060,000","45,189,000","15,225,000","14,745,000","352,764,000","303,806,000","300,294,000","394,257,000","375,774,000","434,510,000","497,280,000",,,"188,851,000",,,,
	TotalOtherFinanceCost,"618,598,000","618,598,000","551,237,000","787,171,000","692,284,000","198,458,000","-35,484,000","-295,536,000","13,076,000",,,,,,,,"2,806,000","-166,868,000","230,434,000",,,,
OtherIncomeExpense,"77,210,000","77,210,000","85,685,000","84,103,000","201,098,000","-3,617,000","159,955,000","113,606,000","11,040,000",,"-472,741,000","-51,975,000","-238,059,000","-29,508,000","-57,687,000","-1,598,000","-4,673,000","11,200,000","-189,962,000","-29,652,957","-17,514,900","-29,030,590","29,161,000"
	GainOnSaleOfSecurity,"-29,547,000","-29,547,000","-50,203,000","-12,264,000","-20,597,000","-96,162,000","-63,000,000",,,,,,,,,,,,,,,,
	EarningsFromEquityInterest,"106,757,000","106,757,000","135,888,000","101,739,000","221,695,000","92,545,000","159,955,000","113,606,000","11,040,000",,,"14,327,000","14,318,000","1,601,000","-6,187,000","9,048,000","1,685,000","31,730,000","-29,522,000","26,584,613",,,
	SpecialIncomeCharges,,,,"-5,372,000",,,,,,,"-472,741,000","-66,302,000","-252,377,000","-31,109,000","-51,500,000","-10,646,000","-6,358,000","-20,530,000","-160,440,000","-56,237,570","-17,514,900","-29,030,590","29,161,000"
		RestructuringAndMergernAcquisition,,,,,,,,,,,"662,887,000",,,,,,,,,,,,
		WriteOff,,,,"5,372,000",,,,,,,,,,,,,,,,,,,
		OtherSpecialCharges,,,,,,,,,,,,,,"31,109,000",,,,,"160,440,000",,,,
PretaxIncome,"2,702,195,000","2,702,195,000","1,955,997,000","1,392,941,000","1,478,358,000","1,797,780,000","1,857,631,000","1,506,504,000","972,698,000","1,583,916,000","1,380,732,000","1,427,228,000","1,554,959,000","1,598,015,000","1,814,246,000","717,001,000","593,824,000","253,465,000","-155,774,000","618,661,790.5","563,362,800","391,580,830","467,665,000"
TaxProvision,"639,326,000","639,326,000","511,993,000","274,686,000","530,568,000","532,229,000","522,016,000","405,069,000","246,178,000","407,062,000","370,451,000","377,326,000","458,146,000","460,315,000","557,678,000","198,200,000","198,433,000","82,328,000","-41,167,000","145,776,376.5","132,991,950","101,180,810","90,629,000"
NetIncomeCommonStockholders,"1,989,946,000","1,989,946,000","1,407,063,000","1,033,626,000","958,650,000","1,192,738,000","1,205,950,000","1,072,560,000","700,688,000","1,157,690,000","987,807,000","1,026,433,000","1,078,744,000","1,106,610,000","1,242,680,000","502,377,000","374,148,000","171,137,000","-320,019,000","472,885,414","430,370,850","290,400,020","377,036,000"
	NetIncome,"1,989,946,000","1,989,946,000","1,407,063,000","1,033,626,000","958,650,000","1,192,738,000","1,205,950,000","1,072,560,000","700,688,000","1,157,690,000","987,807,000","1,026,433,000","1,078,744,000","1,106,610,000","1,242,680,000","502,377,000","374,148,000","171,137,000","-320,019,000","472,885,414","430,370,850","290,400,020","377,036,000"
		NetIncomeIncludingNoncontrollingInterests,"2,062,869,000","2,062,869,000","1,444,004,000","1,118,255,000","947,790,000","1,265,551,000","1,335,615,000","1,101,435,000","726,520,000","1,176,854,000","1,010,281,000","1,049,902,000","1,096,813,000","1,137,700,000","1,256,568,000","518,801,000","395,391,000","171,137,000","-320,019,000","472,885,414","430,370,850","290,400,020","377,036,000"
			NetIncomeContinuousOperations,"2,062,869,000","2,062,869,000","1,444,004,000","1,118,255,000","947,790,000","1,265,551,000","1,335,615,000","1,101,435,000","726,520,000","1,176,854,000","1,010,281,000","1,049,902,000","1,096,813,000","1,137,700,000","1,256,568,000","518,801,000","395,391,000","171,137,000","-114,607,000","472,885,414","430,370,850","290,400,020","377,036,000"
			NetIncomeExtraordinary,,,,,,,,,,,,,,,,,"0","0","-205,412,000",,,,
		MinorityInterests,"-72,923,000","-72,923,000","-36,941,000","-84,629,000","10,860,000","-72,813,000","-129,665,000","-28,875,000","-25,832,000","-19,164,000","-22,474,000","-23,469,000","-18,069,000","-31,090,000","-13,888,000","-16,424,000","-21,243,000",,,,,,
DilutedNIAvailtoComStockholders,"1,989,946,000","1,989,946,000","1,407,063,000","1,033,626,000","958,650,000","1,192,738,000","1,205,950,000","1,072,560,000","700,688,000","1,157,690,000","987,807,000","1,026,433,000","1,078,744,000","1,106,610,000","1,242,680,000","502,377,000","374,148,000","171,137,000","-320,019,000","472,885,414","430,370,850","290,400,020","377,036,000"
BasicEPS,,,"5.142","3.777","3.503","4.359","2.18","3.919","2.444","4.23","3.61","3.751","3.22","3.42","4.54","1.84","1.37","0.63","-1.17","1.728","1.57","1.05","1.379"
DilutedEPS,,,"5.142","3.777","3.503","4.359","2.18","3.919","2.444","4.23","3.61","3.751","3.22","3.42","4.54","1.84","1.37","0.63","-1.17","1.728","1.57","1.05","1.379"
BasicAverageShares,,,"273,655,375","273,655,375","273,655,000","273,655,375","273,655,375","273,655,375","273,655,375","273,655,375","279,856,233","273,655,375","273,655,000","273,655,000","273,655,376","273,655,376","273,655,376","273,655,376","273,520,513","273,655,000","145,031,000","145,031,000","273,333,333"
DilutedAverageShares,,,"273,655,375","273,655,375","273,655,000","273,655,375","273,655,375","273,655,375","273,655,375","273,655,375","279,856,233","273,655,375","273,655,000","273,655,000","273,655,376","273,655,376","273,655,376","273,655,376","273,655,000","273,655,000","145,031,000","145,031,000","273,333,333"
TotalOperatingIncomeAsReported,"2,702,195,000","2,702,195,000",,"2,147,158,000",,,"1,857,631,000",,,"1,359,148,000",,"1,347,277,000",,,,,,,,,,,
TotalExpenses,"13,160,349,000","13,160,349,000","12,676,621,000","11,984,931,000","11,279,346,000","12,911,938,000","12,368,558,000","8,067,627,000","7,542,738,000","6,417,017,000","5,396,065,000","4,203,732,000","3,760,123,000","6,312,814,000","5,844,086,000","5,996,530,000","4,943,022,000","4,204,045,000","3,308,850,000","1,608,045,616.5","1,549,704,000","1,405,790,800","1,099,769,000"
InterestIncome,"192,724,000","192,724,000","214,627,000","141,923,000","194,153,000","217,722,000","157,422,000","652,363,000",,"577,532,000","652,231,000","365,918,000","488,620,000","396,017,000","729,203,000","396,279,000",,,,,,,
InterestExpense,"33,065,000","33,065,000","51,237,000","85,556,000","47,016,000","34,060,000","45,189,000","15,225,000","14,745,000","352,764,000","303,806,000","300,294,000","394,257,000","375,774,000","434,510,000","497,280,000",,,"188,851,000",,,,
NetInterestIncome,"-458,939,000","-458,939,000","-387,847,000","-730,804,000","-545,147,000","-14,796,000","147,717,000","280,311,000","-27,821,000","224,768,000","348,425,000","65,624,000","94,363,000","20,243,000","294,693,000","-101,001,000","-2,806,000","166,868,000","-419,285,000",,,,
NetIncomeFromContinuingAndDiscontinuedOperation,"1,989,946,000","1,989,946,000","1,407,063,000","1,033,626,000","958,650,000","1,192,738,000","1,205,950,000","1,072,560,000","700,688,000","1,157,690,000","987,807,000","1,026,433,000","1,078,744,000","1,106,610,000","1,242,680,000","502,377,000","374,148,000","171,137,000","-114,607,000","472,885,414","430,370,850","290,400,020","377,036,000"
NormalizedIncome,"2,012,490,361","2,012,490,361","1,444,112,814","1,047,787,708","971,852,677","1,260,436,048","1,205,950,000","1,072,560,000","700,688,000","1,157,690,000","1,333,711,382.763","1,075,206,288.083","1,256,761,796.29","1,128,757,920.576","1,278,349,502.372","510,080,134.927","378,381,402.453","184,998,647.999","3,432,898.057","515,871,625.497","443,751,041.949","311,929,378.106","353,526,122.639"
EBIT,"2,735,260,000","2,735,260,000","2,007,234,000","1,478,497,000","1,525,374,000","1,831,840,000","1,902,820,000","1,521,729,000","987,443,000","1,936,680,000","1,684,538,000","1,727,522,000","1,949,216,000","1,973,789,000","2,248,756,000","1,214,281,000","601,303,000","75,397,000","33,077,000","695,083,888.5","566,716,800","341,447,450","344,850,000"
EBITDA,"3,829,096,000"
ReconciledCostOfRevenue,"10,728,287,000","10,728,287,000","10,792,098,000","9,979,867,000","9,569,614,000","11,199,041,000","10,574,511,000","6,487,409,000","6,070,772,000","4,906,064,000","4,436,981,000","3,402,513,000","3,473,442,000","2,497,968,000","3,976,223,000","1,967,128,000","1,275,036,000","1,327,995,000","2,389,876,000","803,806,776.5","764,072,400","755,079,510","474,562,000"
ReconciledDepreciation,"1,093,836,000","1,093,836,000","749,179,000","731,599,000","708,296,000","676,472,000","629,943,000","602,447,000","549,858,000","552,435,000","542,992,000","391,548,000","404,743,000","422,049,000","372,395,000","328,906,000","308,910,000","292,342,000","282,390,000","283,015,455.5","366,406,950","321,363,690","246,477,000"
NetIncomeFromContinuingOperationNetMinorityInterest,"1,989,946,000","1,989,946,000","1,407,063,000","1,033,626,000","958,650,000","1,192,738,000","1,205,950,000","1,072,560,000","700,688,000","1,157,690,000","987,807,000","1,026,433,000","1,078,744,000","1,106,610,000","1,242,680,000","502,377,000","374,148,000","171,137,000","-114,607,000","472,885,414","430,370,850","290,400,020","377,036,000"
TotalUnusualItemsExcludingGoodwill,"-29,547,000","-29,547,000","-50,203,000","-17,636,000","-20,597,000","-96,162,000","-63,000,000",,,,"-472,741,000","-66,302,000","-252,377,000","-31,109,000","-51,500,000","-10,646,000","-6,358,000","-20,530,000","-160,440,000","-56,237,570","-17,514,900","-29,030,590","29,161,000"
TotalUnusualItems,"-29,547,000","-29,547,000","-50,203,000","-17,636,000","-20,597,000","-96,162,000","-63,000,000",,,,"-472,741,000","-66,302,000","-252,377,000","-31,109,000","-51,500,000","-10,646,000","-6,358,000","-20,530,000","-160,440,000","-56,237,570","-17,514,900","-29,030,590","29,161,000"
NormalizedEBITDA,"3,858,643,000","3,858,643,000","2,806,616,000","2,227,732,000","2,254,267,000","2,604,474,000","2,532,763,000","2,124,176,000","1,537,301,000","2,489,115,000","2,700,271,000","2,185,372,000","2,606,336,000","2,426,947,000","2,672,651,000","1,553,833,000","916,571,000","388,269,000","475,907,000","1,034,336,914","950,638,650","691,841,730","562,166,000"
TaxRateForCalcs,"0.237","0.237","0.262","0.197","0.359","0.296","0.281","0.269","0.253","0.257","0.268","0.264","0.295","0.288","0.307","0.276","0.334","0.325","0.264","0.236","0.236","0.258","0.194"
TaxEffectOfUnusualItems,"-7,002,639","-7,002,639","-13,153,186","-3,474,292","-7,394,323","-28,463,952","0","0","0","0","-126,836,617.237","-17,528,711.917","-74,359,203.71","-8,961,079.424","-15,830,497.628","-2,942,865.073","-2,124,597.547","-6,668,352.001","-42,400,101.943","-13,251,358.503","-4,134,708.051","-7,501,231.894","5,651,122.639"
