Date,Open,High,Low,Close,Adj Close,Volume
2015-05-12,115.989998,118.389999,115.680000,117.919998,113.673569,1036200
2015-05-13,119.150002,119.660004,115.449997,116.930000,112.872391,999200
2015-05-14,117.430000,117.970001,114.680000,114.820000,110.835617,756700
2015-05-15,114.029999,115.690002,113.050003,114.989998,110.999702,817500
2015-05-18,114.860001,116.529999,113.830002,116.430000,112.389740,763900
2015-05-19,114.860001,115.839996,113.889999,114.760002,110.777687,1119800
2015-05-20,111.029999,116.760002,110.919998,116.309998,112.273903,4756000
2015-05-21,117.150002,120.410004,116.309998,119.730003,115.575218,1298300
2015-05-22,118.660004,119.849998,117.949997,118.339996,114.233452,933000
2015-05-26,116.570000,118.169998,115.699997,116.430000,112.389740,873900
2015-05-27,116.589996,117.779999,115.230003,116.970001,112.911018,968700
2015-05-28,116.459999,116.639999,112.750000,114.360001,110.391579,1233700
2015-05-29,114.199997,115.949997,113.800003,115.510002,111.501678,1120300
2015-06-01,115.400002,115.769997,114.500000,115.110001,111.115547,735100
2015-06-02,115.620003,117.660004,114.589996,116.440002,112.399406,659600
2015-06-03,116.250000,118.160004,115.690002,116.239998,112.206314,596900
2015-06-04,113.970001,115.470001,113.629997,114.790001,110.806656,995500
2015-06-05,114.120003,118.559998,113.769997,116.980003,112.920654,1131500
2015-06-08,116.370003,117.650002,115.709999,116.699997,112.650360,1040900
2015-06-09,118.129997,120.230003,117.820000,118.860001,114.735405,1252800
2015-06-10,120.379997,121.680000,119.440002,121.300003,117.090759,1293100
2015-06-11,121.470001,121.949997,119.559998,119.860001,115.700706,848600
2015-06-12,119.300003,119.620003,117.900002,118.209999,114.107986,712800
2015-06-15,117.260002,119.529999,116.959999,118.889999,114.764381,800000
2015-06-16,118.610001,121.250000,118.610001,120.900002,116.704628,726100
2015-06-17,121.610001,122.120003,118.370003,119.889999,115.729675,982300
2015-06-18,120.860001,121.110001,118.980003,119.129997,114.996048,882300
2015-06-19,118.570000,119.070000,116.370003,117.220001,113.152328,1331800
2015-06-22,117.570000,118.300003,116.050003,117.489998,113.412964,1026700
2015-06-23,117.449997,118.320000,116.989998,117.730003,113.644615,648300
2015-06-24,117.360001,118.800003,116.470001,116.800003,112.746918,508300
2015-06-25,116.750000,117.489998,115.449997,115.760002,111.742989,699400
2015-06-26,115.389999,115.599998,112.620003,112.720001,108.808479,2039500
2015-06-29,111.379997,112.250000,109.080002,109.220001,105.429947,997600
2015-06-30,110.500000,110.690002,108.589996,110.309998,106.482109,1159800
2015-07-01,110.589996,111.269997,107.209999,108.000000,104.252266,1400400
2015-07-02,108.540001,109.000000,107.099998,107.389999,103.663429,1013900
2015-07-06,105.660004,107.739998,104.879997,105.589996,101.925880,1551600
2015-07-07,105.180000,107.300003,103.339996,106.769997,103.064957,1526600
2015-07-08,105.919998,107.529999,103.639999,103.690002,100.091820,1902200
2015-07-09,106.029999,106.540001,104.690002,105.660004,101.993469,873900
2015-07-10,106.540001,107.589996,105.160004,105.279999,101.626656,997800
2015-07-13,105.169998,106.400002,104.169998,106.309998,102.620911,989100
2015-07-14,105.690002,109.400002,105.690002,109.010002,105.227211,1226700
2015-07-15,108.239998,109.199997,105.019997,106.059998,102.379593,1154700
2015-07-16,106.599998,107.110001,105.099998,105.489998,101.829346,870500
2015-07-17,105.489998,105.489998,103.239998,103.550003,99.956696,1205800
2015-07-20,103.290001,103.290001,101.419998,101.570000,98.045387,1026800
2015-07-21,102.470001,104.900002,101.830002,103.160004,99.580231,1047700
2015-07-22,102.620003,103.910004,101.860001,103.620003,100.024254,1627700
2015-07-23,103.949997,105.769997,103.000000,105.120003,101.472214,1021100
2015-07-24,105.000000,105.139999,102.000000,103.199997,99.618828,1015800
2015-07-27,101.449997,102.150002,99.580002,99.949997,96.481613,1250500
2015-07-28,100.339996,103.800003,98.930000,102.389999,98.836952,1289600
2015-07-29,101.989998,106.029999,101.260002,105.800003,102.128616,1310300
2015-07-30,105.099998,107.230003,104.430000,105.769997,102.099648,938100
2015-07-31,105.260002,106.190002,103.889999,104.120003,100.506927,862500
2015-08-03,103.080002,104.370003,101.300003,102.400002,98.846596,1056300
2015-08-04,103.360001,106.230003,102.709999,104.339996,100.719269,1559100
2015-08-05,105.750000,112.209999,105.500000,108.120003,104.368103,2742500
2015-08-06,107.269997,113.580002,106.500000,112.849998,108.933968,2004200
2015-08-07,112.150002,114.349998,110.449997,110.910004,107.061295,1342100
2015-08-10,111.529999,115.449997,111.500000,114.879997,110.893517,1336000
2015-08-11,111.760002,114.730003,111.760002,114.570000,110.594284,1516200
2015-08-12,114.730003,118.870003,113.839996,118.800003,114.837868,2053700
2015-08-13,117.500000,118.150002,114.339996,115.349998,111.502930,1649400
2015-08-14,115.540001,116.879997,114.250000,116.339996,112.459900,1114700
2015-08-17,115.599998,116.309998,114.300003,115.279999,111.435272,914800
2015-08-18,115.190002,117.349998,114.400002,117.290001,113.378258,893900
2015-08-19,116.209999,116.290001,111.260002,112.389999,108.641655,1386000
2015-08-20,112.279999,112.910004,108.940002,109.720001,106.060684,1509200
2015-08-21,109.570000,109.989998,106.500000,106.500000,102.948105,1258900
2015-08-24,100.019997,102.980003,97.970001,98.930000,95.630577,2333800
2015-08-25,101.900002,102.300003,99.180000,99.190002,95.881889,1701600
2015-08-26,101.309998,101.860001,98.739998,101.010002,97.641190,1466800
2015-08-27,103.599998,107.279999,102.120003,105.129997,101.623795,2045100
2015-08-28,104.839996,110.290001,104.839996,107.750000,104.156418,1537300
2015-08-31,105.910004,111.320000,104.680000,110.510002,106.824348,1345600
2015-09-01,107.099998,109.879997,104.620003,105.610001,102.087784,1237700
2015-09-02,107.339996,108.500000,104.339996,107.970001,104.369064,1222400
2015-09-03,108.669998,111.650002,106.970001,108.190002,104.581718,1050300
2015-09-04,106.779999,109.010002,105.790001,107.279999,103.702080,1130700
2015-09-08,108.849998,110.639999,106.309998,110.570000,106.882332,1035300
2015-09-09,110.800003,112.839996,107.540001,107.900002,104.301399,1375700
2015-09-10,107.989998,109.000000,105.480003,108.709999,105.084396,889900
2015-09-11,105.910004,107.089996,102.910004,105.989998,102.455093,1349100
2015-09-14,105.589996,105.809998,102.019997,104.010002,100.541138,1092000
2015-09-15,104.519997,105.440002,103.349998,105.029999,101.527100,879000
2015-09-16,106.230003,109.690002,105.570000,109.260002,105.616043,1189000
2015-09-17,109.330002,111.589996,108.260002,109.000000,105.364716,1225100
2015-09-18,106.709999,107.500000,103.669998,103.970001,100.502472,1564800
2015-09-21,104.900002,105.000000,102.790001,103.589996,100.135132,880400
2015-09-22,102.019997,105.360001,101.680000,103.650002,100.193153,776500
2015-09-23,103.959999,104.629997,101.599998,101.900002,98.501511,572000
2015-09-24,100.959999,103.000000,99.849998,102.459999,99.042839,863000
2015-09-25,103.599998,103.830002,100.870003,101.860001,98.462837,593300
2015-09-28,100.620003,101.019997,97.470001,97.669998,94.412575,1006800
2015-09-29,98.160004,100.169998,97.230003,99.529999,96.210548,1212500
2015-09-30,100.709999,103.610001,99.620003,102.480003,99.062164,1298200
2015-10-01,104.419998,106.290001,102.690002,103.769997,100.309151,1454700
2015-10-02,102.660004,109.320000,101.620003,109.059998,105.422722,1197300
2015-10-05,110.910004,113.519997,110.209999,112.139999,108.399986,1301800
2015-10-06,112.019997,115.910004,110.900002,113.510002,109.724312,2242900
2015-10-07,115.459999,117.870003,112.510002,117.669998,113.745552,2560600
2015-10-08,117.059998,123.169998,116.360001,122.199997,118.124458,2199100
2015-10-09,122.080002,123.500000,119.730003,122.570000,118.482132,1830300
2015-10-12,122.239998,122.379997,118.989998,121.540001,117.486496,1285100
2015-10-13,120.570000,122.830002,118.309998,118.730003,114.770226,1119700
2015-10-14,118.650002,120.410004,117.540001,120.000000,115.997856,892900
2015-10-15,119.400002,122.120003,118.809998,121.879997,117.815155,941100
2015-10-16,122.459999,123.849998,121.330002,122.959999,118.859131,1191000
2015-10-19,121.129997,121.970001,115.239998,116.529999,112.643585,1543400
2015-10-20,116.269997,117.809998,115.129997,115.779999,111.918587,1117000
2015-10-21,115.019997,115.800003,113.650002,114.820000,110.990616,1033400
2015-10-22,115.610001,118.089996,114.910004,117.820000,113.890549,957500
2015-10-23,116.639999,118.709999,115.410004,117.029999,113.126900,918900
2015-10-26,116.849998,116.930000,113.809998,114.150002,110.342949,875600
2015-10-27,111.860001,113.209999,109.449997,112.989998,109.221642,1219000
2015-10-28,113.660004,117.650002,111.629997,116.529999,112.643585,1157400
2015-10-29,116.099998,119.470001,116.010002,117.809998,113.880882,1085800
2015-10-30,118.199997,119.139999,114.830002,118.059998,114.122543,991500
2015-11-02,118.160004,118.900002,116.970001,117.300003,113.387917,1241400
2015-11-03,118.620003,123.660004,117.879997,120.720001,116.693817,1759900
2015-11-04,120.720001,124.910004,116.040001,118.599998,114.644554,1578400
2015-11-05,115.680000,119.290001,114.830002,115.940002,112.073257,1389400
2015-11-06,115.230003,119.099998,114.349998,117.760002,113.832558,1154500
2015-11-09,118.199997,120.000000,116.930000,117.349998,113.436241,976700
2015-11-10,116.489998,118.839996,115.430000,117.620003,113.852455,730700
2015-11-11,117.589996,117.760002,114.320000,115.500000,111.800354,1162500
2015-11-12,112.400002,114.839996,111.750000,112.620003,109.012611,1248700
2015-11-13,112.449997,113.660004,110.400002,112.709999,109.099739,988300
2015-11-16,113.029999,117.519997,112.320000,117.379997,113.620140,857100
2015-11-17,116.250000,118.300003,114.089996,116.519997,112.787697,704900
2015-11-18,117.790001,119.160004,115.360001,118.629997,114.830101,684700
2015-11-19,117.430000,118.809998,113.589996,115.320000,111.626122,841300
2015-11-20,115.629997,116.510002,113.790001,115.000000,111.316383,832200
2015-11-23,114.680000,119.430000,113.589996,118.580002,114.781715,1140300
2015-11-24,119.680000,123.160004,118.980003,122.029999,118.121193,1334200
2015-11-25,120.570000,122.699997,119.570000,120.699997,116.833794,771900
2015-11-27,119.239998,120.540001,116.930000,118.029999,114.249321,357400
2015-11-30,119.000000,120.300003,117.209999,119.019997,115.207626,857000
2015-12-01,119.160004,122.410004,118.699997,122.290001,118.372887,972900
2015-12-02,121.199997,121.739998,114.930000,115.870003,112.158524,1207800
2015-12-03,116.709999,117.790001,114.610001,115.370003,111.674538,959700
2015-12-04,113.800003,115.480003,111.470001,113.800003,110.154823,1209100
2015-12-07,110.080002,110.669998,104.879997,105.970001,102.575645,1929200
2015-12-08,102.779999,106.129997,102.230003,104.910004,101.549583,2009600
2015-12-09,105.589996,107.209999,103.050003,104.180000,100.842964,1215200
2015-12-10,103.550003,107.419998,102.849998,106.419998,103.011208,921000
2015-12-11,104.169998,104.879997,101.169998,101.370003,98.122978,1299900
2015-12-14,100.650002,104.779999,99.599998,102.190002,98.916718,1650800
2015-12-15,103.209999,105.400002,102.250000,105.089996,101.723801,994700
2015-12-16,105.080002,105.080002,100.050003,100.559998,97.338913,1288800
2015-12-17,100.800003,100.860001,94.430000,95.739998,92.673317,3041700
2015-12-18,96.000000,97.750000,90.790001,90.820000,87.910904,2875200
2015-12-21,90.860001,91.699997,85.000000,86.180000,83.419533,3330100
2015-12-22,86.610001,88.400002,85.139999,85.269997,82.538673,2892200
2015-12-23,87.480003,92.779999,86.250000,92.279999,89.324142,2628100
2015-12-24,92.589996,92.779999,90.019997,91.599998,88.665909,644600
2015-12-28,89.919998,90.750000,87.099998,89.300003,86.439575,1305500
2015-12-29,91.269997,92.250000,88.620003,90.449997,87.552750,1075700
2015-12-30,88.570000,90.709999,88.400002,89.510002,86.642868,1149000
2015-12-31,88.910004,90.760002,88.540001,89.379997,86.517021,896500
2016-01-04,89.199997,91.449997,87.489998,90.000000,87.117180,1110000
2016-01-05,91.129997,92.410004,89.169998,90.580002,87.678581,1556900
2016-01-06,87.580002,87.580002,84.440002,85.040001,82.316040,1276600
2016-01-07,82.800003,86.510002,81.480003,81.860001,79.237907,1517700
2016-01-08,82.489998,83.500000,80.610001,82.320000,79.683167,1167100
2016-01-11,82.629997,83.129997,79.410004,80.739998,78.153763,1122600
2016-01-12,82.279999,82.959999,77.419998,80.070000,77.505241,1614500
2016-01-13,81.430000,83.489998,79.050003,80.089996,77.524597,1691500
2016-01-14,81.129997,85.919998,79.589996,84.959999,82.238609,2218600
2016-01-15,83.150002,84.769997,78.470001,84.320000,81.619118,2370100
2016-01-19,84.940002,85.260002,79.959999,81.190002,78.589371,2232100
2016-01-20,79.389999,79.889999,72.769997,77.660004,75.172432,3013700
2016-01-21,77.400002,82.190002,76.599998,80.470001,77.892426,1945900
2016-01-22,84.800003,87.019997,81.169998,84.370003,81.667503,2023200
2016-01-25,82.389999,84.500000,75.580002,75.599998,73.178429,1812400
2016-01-26,77.910004,81.500000,74.769997,81.370003,78.763611,1593200
2016-01-27,80.980003,85.550003,79.739998,84.519997,81.812691,2325900
2016-01-28,90.500000,91.239998,86.830002,88.879997,86.033028,2394400
2016-01-29,89.309998,93.000000,89.309998,93.000000,90.021072,1836000
2016-02-01,90.800003,91.410004,86.309998,87.230003,84.435898,1748400
2016-02-02,84.290001,86.459999,83.690002,84.389999,81.686867,1703500
2016-02-03,86.089996,89.639999,83.980003,89.559998,86.691277,1362800
2016-02-04,90.459999,92.610001,88.550003,88.669998,85.829773,1460800
2016-02-05,87.519997,88.080002,83.940002,84.870003,82.151497,1447400
2016-02-08,82.940002,86.080002,81.000000,85.410004,82.674217,1257000
2016-02-09,84.029999,85.050003,80.989998,81.949997,79.325012,1271200
2016-02-10,81.769997,85.750000,80.510002,83.370003,80.857422,1718700
2016-02-11,81.440002,82.110001,77.620003,81.160004,78.714005,1916800
2016-02-12,83.970001,86.570000,81.349998,84.669998,82.118225,1541600
2016-02-16,86.639999,86.669998,82.519997,84.279999,81.739990,2012300
2016-02-17,82.040001,85.940002,75.010002,84.690002,82.137619,4837800
2016-02-18,86.000000,86.000000,80.190002,82.599998,80.110611,2206600
2016-02-19,81.260002,85.779999,80.019997,85.580002,83.000801,1969400
2016-02-22,87.400002,88.660004,86.050003,87.900002,85.250885,1195700
2016-02-23,86.379997,88.580002,85.739998,86.269997,83.669991,1400000
2016-02-24,84.040001,86.360001,82.260002,84.879997,82.321877,1534200
2016-02-25,84.360001,86.209999,81.080002,84.529999,81.982445,1823300
2016-02-26,86.510002,87.190002,84.650002,85.580002,83.000801,1105500
2016-02-29,86.230003,86.519997,83.970001,84.029999,81.497498,1447500
2016-03-01,84.750000,86.070000,81.800003,85.959999,83.369331,1639800
2016-03-02,85.690002,89.930000,85.190002,89.860001,87.151810,1502500
2016-03-03,89.010002,91.029999,87.360001,88.089996,85.435150,1505200
2016-03-04,89.099998,93.300003,86.080002,90.650002,87.917999,2276100
2016-03-07,90.480003,95.500000,90.279999,95.470001,92.592728,2238100
2016-03-08,94.190002,94.750000,90.290001,90.739998,88.005280,1836000
