name,ttm,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,12/31/1990,09/30/1990,06/30/1990,03/31/1990,12/31/1989,09/30/1989,06/30/1989,03/31/1989,12/31/1988,09/30/1988,06/30/1988,03/31/1988,12/31/1987,09/30/1987,06/30/1987,03/31/1987,12/31/1986,09/30/1986,06/30/1986,03/31/1986,12/31/1985,09/30/1985
MarketCap,"4,396,978,413","9,528,041,912","7,540,441,398","14,694,182,710","17,252,520,035","14,349,358,016","26,294,151,469","22,889,249,966","28,720,201,068","27,072,003,900","24,449,135,977","21,838,934,677","9,745,468,396","8,377,300,416","7,349,608,643","6,914,234,572","4,748,113,503","4,535,458,113","8,490,790,232","9,048,558,675","9,207,519,893","8,857,933,527","8,870,691,239","9,201,335,716","8,853,655,102","8,152,648,027","7,638,437,874","6,476,391,633","7,392,611,233","6,149,736,253","5,004,232,277","3,855,308,122","4,646,716,981","3,674,955,891","4,163,381,432","5,882,064,203","7,557,545,446","7,670,853,131","7,101,700,432","6,982,600,669","8,370,492,248","8,768,659,777","7,996,078,431","6,711,498,862","5,581,258,158","5,323,113,287","6,087,930,801","7,087,068,446","6,164,060,839","8,095,177,598","9,469,136,450","10,319,981,535","9,035,066,766","9,218,813,793","8,446,653,292","8,681,081,154","10,401,770,552","9,429,813,052","8,751,385,491","8,073,408,503","8,766,839,391","10,767,757,602","8,914,189,096","8,762,269,553","7,575,658,382","8,285,000,479","7,037,476,246","7,133,344,824","6,078,952,816","5,931,181,674","4,770,372,902","8,320,474,584","8,685,245,227","8,364,752,628","5,649,737,435","5,865,991,202","5,457,896,185","10,137,435,750","12,502,720,271","12,556,667,778","13,254,080,944","15,833,979,750","11,256,830,048","11,069,180,556","8,782,618,320","10,203,735,250","8,637,269,000","10,108,032,000","8,633,790,000","6,508,992,000","5,493,454,500","5,564,520,900","4,758,416,718","6,281,899,866","5,838,117,192","4,319,970,820","3,943,167,280","3,927,537,000","3,582,009,392","3,154,854,844","2,724,123,296","2,600,541,000","2,212,323,000","2,172,492,000","1,894,715,000","1,675,120,717","1,537,978,019","1,389,673,375","1,320,621,446","1,296,897,703","1,124,661,371","1,031,320,453","1,127,054,534","1,316,835,336","1,033,220,741","1,107,795,647","1,072,450,338","780,584,222","610,171,975","754,019,762","725,274,781","918,305,180","809,638,315","816,515,027","772,112,538","740,513,843","788,205,001","703,031,999","732,714,333","782,316,980","1,058,352,468","862,111,408","874,142,247","646,108,729","461,451,210","549,759,334","465,987,334","460,584,457","328,250,791"
EnterpriseValue,"12,327,978,413","17,445,041,912","16,791,441,398","19,207,182,710","22,337,520,035","18,596,358,016","31,711,151,469","28,620,249,966","34,334,201,068","32,926,003,900","29,384,135,977","23,538,934,677","11,557,468,396","10,623,300,416","9,592,608,643","8,380,234,572","5,587,113,503","5,327,458,113","8,909,790,232","9,619,558,675","9,538,519,893","9,717,933,527","9,309,691,239","9,646,335,716","9,531,655,102","8,759,648,027","8,413,437,874","7,154,391,633","7,823,611,233","6,580,736,253","6,722,232,277","5,502,308,122","6,477,716,981","5,961,955,891","6,450,381,432","7,064,064,203","8,299,545,446","8,855,853,131","8,391,700,432","8,361,600,669","9,330,492,248","10,648,659,777","9,829,078,431","9,028,498,862","7,518,458,158","8,065,613,287","9,119,630,801","10,279,368,446","8,938,860,839","10,592,577,598","10,520,236,450","10,775,781,535","10,317,966,766","10,638,613,793","8,922,753,292","9,157,181,154","10,573,170,552","10,398,613,052","9,720,185,491","9,015,208,503","9,145,239,391","12,398,057,602","10,736,389,096","10,768,269,553","9,332,558,382","10,586,700,479","9,387,076,246","9,642,344,824","8,259,052,816","8,002,981,674","6,930,772,902","10,375,474,584","11,027,245,227","10,706,752,628","8,258,037,435","8,065,291,202","7,568,796,185","11,422,635,750","13,665,320,271","13,719,267,778","13,895,271,944","16,559,879,750","11,904,930,048","11,712,580,556","9,170,818,320","10,861,535,250","9,154,269,000","10,669,432,000","9,124,090,000","7,190,592,000","6,201,954,500","6,276,020,900","5,308,416,718","6,894,799,866","6,490,517,192","4,690,870,820","4,410,067,280","4,407,237,000","4,025,909,392","3,598,754,844","3,016,523,296","3,001,541,000","2,613,323,000","2,516,092,000","2,091,715,000","1,932,420,717","1,730,678,019","1,591,873,375","1,521,121,446","1,517,597,703","1,389,361,371","1,284,720,453","1,401,054,534","1,665,535,336","1,134,220,741","1,176,095,647","1,198,450,338","906,584,222","667,071,975","778,819,762","824,274,781","983,305,180","867,638,315","874,515,027","784,312,538","775,013,843","822,705,001","737,531,999","767,214,333","819,716,980","1,095,752,468","899,511,408","911,542,247","701,408,729","516,751,210","605,059,334","521,287,334","511,084,457","378,750,791"
PeRatio,,,"7.057","12.678","10.827","7.9","14.41","13.346","32.853","160.847",,,,,,"99.3","17.911","130.72","245.52","437.6","310.857","15.084","15.249","15.761","13.486","13.148","12.903","13.678","36.467","29.667",,,,,,"7.908","10.805","9.358","9.002","8.474","10.32","9.385","9.041","6.011","5.04","5.936","6.812","13.858","12.747","14.339","18.091","27.384","26.328","24.37","22.327","22.073","18.094","19.109","17.853","16.306","17.703","19.505","15.966","16.349","14.665","16.566","14.45","14.833","12.815","14.177","11.927","24.129","51.786","49.98","30.431","25.255","13.423","23.859","30.556","30.736","33.386","41.869","30.704","31.593","26.155","33.995","30.447","37.427","33.537","25.772","22.823","28.396","25.254","65.179","66.272","52.73","29.695","31.222","29.666","26.21","23.625","45.536","38.839","40.024","37.245","19.98","18.879","17.37","16.961","17.16","15.611","14.941","16.576","20.423","15.858","17.195","15.61","11.473","9.375","11.642","12.432","16.595","14.986","15.314","14.811","15.523","16.095","15.278","17.029","20.04","29.274","25.394","27.024","22.005","16.806","22.63","20.602","21.475","11.703"
ForwardPeRatio,"3.494",,"4.04","6.826","7.369",,"11.547","10.071","11.087","10.811","12.674","11.223","20.202","17.953","18.248","17.182","12.077","10.406","12.61","13.495","13.298","13.755","13.263","11.862","11.862","13.193","12.019","9.625","14.409","17.606","19.724","9.98","8.881","6.254","5.804","7.305","8.889","8.703",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PegRatio,,,"0.526","0.851","1.206",,"2.522","2.32","0.506","0.491","0.563","0.499","1.413","1.281","1.276","1.178",,,"1.189","1.14","1.298","1.258","1.202","1.075","0.835","0.991",,"25.334","37.9","46.317","51.891",,,"0.721","0.67","0.843","0.953","0.994",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PsRatio,"0.227","0.501","0.4","0.748","0.771","0.636","1.101","0.951","1.246","1.286","1.319","1.416","1.313","1.135","1.016","0.987","0.44","0.411","0.755","0.786","0.763","0.728","0.705","0.733","0.662","0.6","0.547","0.454","0.486","0.395","0.316","0.242","0.292","0.228","0.258","0.367","0.476","0.477","0.446","0.436","0.523","0.552","0.502","0.416","0.335","0.316","0.367","0.449","0.421","0.538","0.655","0.716","0.619","0.648","0.607","0.6","0.683","0.66","0.617","0.583","0.626","0.712","0.584","0.588","0.515","0.593","0.523","0.557","0.497","0.523","0.418","0.727","0.755","0.729","0.517","0.553","0.544","1.037","1.314","1.322","1.435","1.785","1.384","1.409","1.165","1.4","1.224","1.483","1.323","1.055","0.926","0.959","0.865","1.136","1.048","1","0.972","1.021","0.962","0.85","0.775","0.914","0.78","0.786","0.718","0.672","0.616","0.56","0.534","0.525","0.474","0.462","0.535","0.689","0.572","0.643","0.632","0.464","0.397","0.508","0.501","0.643","0.593","0.606","0.596","0.636","0.659","0.597","0.643","0.69","0.959","0.804","0.844","0.661","0.499","0.621","0.587","0.575","0.424"
PbRatio,"0.503","1.114","0.691","1.266","1.566","1.248","2.293","1.684","2.235","2.232","2.04","11.567","5.113","4.105","3.735","3.414","2.143","1.503","2.84","3.098","2.765","2.402","2.212","2.351","2.394","2.493","2.47","2.066","2.229","1.854","1.869","1.36","1.457","0.785","0.89","0.757","1","1.07","1.019","1.066","1.286","1.324","1.265","1.121","1.013","0.938","1.061","1.265","1.129","1.458","1.69","1.753","1.439","1.522","1.331","1.368","1.536","1.501","1.393","1.303","1.35","1.735","1.541","1.57","1.376","1.576","1.416","1.473","1.32","1.464","1.221","2.296","2.498","2.406","1.725","1.824","1.654","3.167","3.995","4.012","4.354","5.483","4.322","4.432","3.66","4.436","3.908","4.86","4.314","3.418","3.017","3.188","2.85","3.902","3.871","3.309","3.129","3.233","3.038","2.676","2.372","3.007","2.558","2.606","2.352","2.187","2.072","1.939","1.899","1.948","1.733","1.639","1.857","2.266","1.854","2.105","2.122","1.544","1.293","1.646","1.675","2.206","2.015","2.032","1.987","2.226","2.369","2.113","2.202","2.747","3.716","3.027","3.069","3.021","2.157","2.57","2.179","2.474","1.763"
EnterprisesValueRevenueRatio,"0.615","3.474","3.461","3.928","4.231","3.591","6.326","5.418","5.455","5.323","4.768","3.981","6.118","5.542","5.127","4.342","3.092","3.044","3.285","3.484","3.279","3.298","3.023","2.98","2.863","2.714","2.64","2.195","2.198","1.74","1.744","1.391","1.575","1.584","1.626","1.752","2.016","2.21","2.111","2.121","2.203","2.694","2.432","2.316","1.829","2.041","2.152","2.317","1.993","2.546","2.619","2.808","2.542","2.925","2.475","2.575","2.723","2.907","2.721","2.516","2.408","3.525","2.729","2.882","2.333","2.924","2.614","2.712","2.682","2.865","2.537","3.753","3.62","3.691","2.986","2.972","2.473","4.287","5.469","5.569","5.396","7.017","5.599","5.676","4.305","5.634","4.954","6.083","4.882","4.321","3.928","4.215","3.458","4.85","4.789","4.026","3.8","3.969","4.007","3.722","2.963","3.625","3.314","3.409","2.862","3.11","2.781","2.618","2.339","2.494","2.255","2.123","2.172","3.058","2.427","2.577","2.516","2.088","1.589","1.911","1.973","2.666","2.334","2.556","2.177","2.243","2.747","2.464","2.481","2.853","3.895","3.276","3.137","2.724","2.072","2.586","2.201","2.494","1.81"
EnterprisesValueEBITDARatio,"12.34","24.815","-11.8","24.912","23.563","17.511","34.924","30","24.665","32.992","29.209","37.723","-5,778.734","43.009","48.448","53.039","1,862.371","17.241","21.521","20.467","-144.523","-67.958","17.467","18.374","16.96","17.176","16.861","14.309","18.279","13.321","12.732","13.825","37.881","-5.556","-2.592","16.239","14.51","15.814","13.734","15.688","13.843","16.587","16.193","17.263","10.874","12.77","15.835","17.702","13.499","15.758","18.796","20.572","24.45","19.603","17.005","18.939","17.752","20.024","18.364","18.888","16.106","23.902","20.933","22.732","16.553","20.565","21.028","22.341","16.794","20.468","18.287","29.602","22.969","28.22","23.282","25.809","16.85","30.739","39.817","45.534","36.694","49.849","43.978","48.701","30.019","43.118","40.886","51.05","35.95","33.167","31.103","35.081","24.599","37.029","37.978","36.965","27.392","33.566","35.038","33.791","24.685","32.414","31.677","32.093","22.443","27.179","27.169","25.429","18.872","23.75","22.889","22.15","17.107","28.471","32.222","34.189","25.94","25.466","20.093","24.338","20.453","31.618","27.809","31.801","-0.916","2.243","2.747","2.464","-1.002","2.853","3.895","3.276","-1.346","2.724","2.072","2.586","-0.942","2.494","1.81"
