name,03/31/2019,03/31/2018,03/31/2017,03/31/2016,03/31/2015,03/31/2014,03/31/2013,03/31/2012,03/31/2011,03/31/2010,03/31/2009,03/31/2008,03/31/2007,03/31/2006,03/31/2005,03/31/2004,03/31/2003,03/31/2002,03/31/2001,03/31/2000,03/31/1999,03/31/1998,03/31/1997,03/31/1996,03/31/1995,03/31/1994
			RawMaterials,"221,800,000","215,985,000","209,190,000","198,025,000","190,404,000","151,731,000","118,599,000","96,617,000","86,004,000","79,752,000","79,934,000","27,212,000","22,286,000","15,494,000","16,073,000","12,543,000","16,143,000",,"14,741,000",,,,,,,
			FinishedGoods,"35,177,000","31,876,000","32,114,000","32,494,000","31,639,000","31,263,000","34,914,000","24,546,000","29,233,000","26,119,000","27,129,000","11,894,000","12,640,000","10,978,000","5,680,000","4,423,000","5,507,000",,"4,775,000",,,,,,,
			OtherInventories,"18,217,000","10,298,000","11,542,000","13,076,000","13,421,000","4,102,000","2,867,000","2,443,000",,,,"59,611,000","43,982,000","41,327,000","41,729,000","31,924,000","36,604,000",,"36,492,000",,,,,,,
		PrepaidAssets,"9,624,000","5,073,000","4,904,000","5,173,000","10,080,000","10,465,000","11,008,000","4,424,000","4,572,000","4,266,000","6,161,000",,,,,,,,,,,,,,,
		RestrictedCash,"0","38,753,000",,,,,,,,,,,,,,,,,,,,,,,,
		OtherCurrentAssets,,,,,,,,,,,,,,,,,,,,,"100,000",,,,,
	TotalNonCurrentAssets,"1,741,542,000","1,909,268,000","1,846,500,000","1,503,632,000","1,515,956,000","1,204,569,000","1,214,962,000","793,304,000","808,184,000","852,502,000","891,385,000","934,221,000","797,801,000","672,290,000","638,346,000","586,197,000","587,727,000","618,772,000","652,586,000","248,928,000","238,800,000","219,800,000","230,600,000","185,600,000","183,500,000","195,100,000"
		NetPPE,"1,426,939,000","1,595,299,000","1,546,837,000","1,255,311,000","1,221,819,000","984,051,000","985,724,000","580,508,000","599,830,000","632,469,000","669,941,000","705,556,000","653,180,000","557,562,000","524,359,000","480,805,000","534,836,000","566,483,000","583,333,000","235,900,000","228,600,000","212,900,000","224,400,000","180,200,000","177,100,000","186,600,000"
			GrossPPE,"2,691,649,000","2,586,528,000","2,439,438,000","2,072,776,000","1,962,215,000","1,660,975,000","1,599,992,000","1,140,744,000","1,112,058,000","1,100,590,000","1,089,610,000","1,079,742,000","986,821,000","856,227,000","788,447,000","715,734,000","794,380,000","796,766,000","781,713,000","413,933,000","392,300,000","366,300,000","363,400,000","308,600,000","300,800,000","299,500,000"
				Properties,"0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,,,"0",,,,,,,
				LandAndImprovements,"379,337,000","423,543,000","402,698,000","384,688,000","345,991,000","171,987,000","154,710,000","81,175,000","68,185,000","68,472,000","62,782,000","62,940,000","62,282,000","56,327,000",,,,,"48,531,000",,,,,,,
				BuildingsAndImprovements,"219,556,000","187,484,000","175,526,000","165,086,000","151,627,000","111,263,000","110,138,000","96,954,000","953,402,000","949,873,000","949,635,000","74,591,000","71,260,000","31,813,000",,,,,"49,583,000",,,,,,,
				MachineryFurnitureEquipment,"2,006,870,000","1,871,213,000","1,820,908,000","1,498,387,000","1,378,497,000","1,357,594,000","1,324,489,000","958,985,000","85,117,000","78,911,000","77,193,000","928,175,000","766,172,000","734,853,000",,,,,"683,599,000",,,,,,,
				ConstructionInProgress,"85,886,000","104,288,000","40,306,000","24,615,000","86,100,000","20,131,000","10,655,000","3,630,000","5,354,000","3,334,000","0","14,036,000","87,107,000","33,234,000",,,,,,,,,,,,
			AccumulatedDepreciation,"-1,264,710,000","-991,229,000","-892,601,000","-817,465,000","-740,396,000","-676,924,000","-614,268,000","-560,236,000","-512,228,000","-468,121,000","-419,669,000","-374,186,000","-333,641,000","-298,665,000","-264,088,000","-234,929,000","-259,544,000","-230,283,000","-198,380,000","-178,033,000","-163,700,000","-153,400,000","-139,000,000","-128,400,000","-123,700,000","-112,900,000"
		GoodwillAndOtherIntangibleAssets,"229,115,000","239,342,000","235,505,000","165,827,000","211,167,000","160,690,000","162,400,000","150,902,000","151,539,000","152,175,000","152,812,000","153,449,000","70,218,000","67,854,000","66,960,000","40,290,000","40,290,000","41,088,000","58,422,000",,,,,,,
			Goodwill,"198,370,000","205,211,000","198,370,000","133,885,000","132,515,000","132,515,000","132,515,000","132,515,000","132,515,000","132,515,000","132,515,000","153,449,000","48,647,000","67,854,000",,,,,,,,,,,,
			OtherIntangibleAssets,"30,745,000","34,131,000","37,135,000","31,942,000","78,652,000","28,175,000","29,885,000","18,387,000","19,024,000","19,660,000","20,297,000",,"21,571,000",,"66,960,000","40,290,000","40,290,000","41,088,000","58,422,000",,,,,,,
		InvestmentsAndAdvances,"64,873,000","60,558,000","48,620,000","49,465,000","47,614,000","43,008,000","42,946,000","38,939,000","33,661,000","33,928,000","39,521,000",,,,,,,,,,,,,,,
			LongTermEquityInvestment,"64,873,000","60,558,000","48,620,000","49,465,000","47,614,000","43,008,000","42,946,000","38,939,000",,,,,,,,,,,,,,,,,,
				InvestmentsinJointVenturesatCost,"64,873,000","60,558,000","48,620,000","49,465,000","47,614,000","43,008,000","42,946,000","38,939,000",,,,,,,,,,,,,,,,,,
		NonCurrentNoteReceivables,"2,898,000","115,000","815,000","2,672,000","2,847,000","3,063,000","3,893,000","3,436,000","5,326,000","10,586,000","6,301,000",,,,,,,,,,,,,,,
		OtherNonCurrentAssets,"17,717,000","13,954,000","14,723,000","30,357,000","32,509,000","13,757,000","19,999,000","19,519,000","17,828,000","23,344,000","22,810,000","75,216,000","74,403,000","46,874,000","47,027,000","65,102,000","12,601,000","11,201,000","10,831,000","13,028,000","10,200,000","6,900,000","6,200,000","5,400,000","6,400,000","8,500,000"
TotalLiabilitiesNetMinorityInterest,"959,676,000","950,313,000","1,043,674,000","843,104,000","871,998,000","680,030,000","780,063,000","512,634,000","523,246,000","568,414,000","638,841,000","709,160,000","425,364,000","424,178,000","294,633,000","253,953,000","232,246,000","315,520,000","417,640,000","97,667,000","84,800,000","76,300,000","66,200,000","53,100,000","66,700,000","86,500,000"
	CurrentLiabilities,"179,333,000","179,329,000","229,519,000","120,589,000","184,576,000","108,820,000","100,229,000","77,043,000","70,350,000","71,884,000","64,249,000","107,276,000","108,024,000","104,699,000","121,869,000","94,171,000","96,195,000","98,069,000","90,191,000","72,987,000","59,200,000","53,600,000","46,800,000","38,100,000","35,500,000","33,000,000"
		PayablesAndAccruedExpenses,"142,833,000","179,329,000","148,305,000","112,589,000","127,531,000","99,320,000","100,229,000","72,366,000","70,350,000","71,884,000","64,249,000","107,276,000","108,024,000","104,699,000","91,069,000","69,991,000","70,858,000","79,359,000","90,111,000","22,348,000","18,300,000","18,400,000","16,500,000","15,000,000","13,400,000","13,400,000"
			Payables,"88,109,000","79,771,000","98,629,000","71,349,000","84,413,000","61,259,000","62,115,000","42,612,000","30,339,000","27,840,000","19,645,000","50,961,000","52,359,000","51,562,000","40,687,000","31,470,000","29,302,000","31,155,000","42,168,000","22,348,000","18,300,000","18,400,000","16,500,000","15,000,000","13,400,000","13,400,000"
				AccountsPayable,"80,884,000","73,459,000","92,193,000","66,614,000","77,749,000","57,098,000","58,880,000","38,747,000","30,339,000","27,840,000","19,645,000","50,961,000","52,359,000","51,562,000","40,687,000","31,470,000","29,302,000","31,155,000","42,168,000","22,348,000","18,300,000","18,400,000","16,500,000","15,000,000","13,400,000","13,400,000"
				TotalTaxPayable,"7,225,000","6,312,000","6,436,000","4,735,000","6,664,000","4,161,000","3,235,000","3,865,000",,,,,,,,,,,,,,,,,,
					IncomeTaxPayable,,"0","733,000","0","2,952,000","702,000",,,,,,,,,,,,,,,,,,,,
			CurrentAccruedExpenses,"54,724,000","99,558,000","49,676,000","41,240,000","43,118,000","38,061,000","38,114,000","29,754,000","40,011,000","44,044,000","44,604,000","56,315,000","55,665,000","53,137,000","50,382,000","38,521,000","41,556,000","48,204,000","47,943,000",,,,,,,
				InterestPayable,"3,852,000","3,852,000","5,992,000","3,373,000","4,524,000","4,813,000","4,813,000","4,904,000",,,,,,,,,,,,,,,,,,
		CurrentDebtAndCapitalLeaseObligation,"36,500,000",,"81,214,000","8,000,000","57,045,000","9,500,000",,"4,677,000",,,,,,,"30,800,000","24,180,000","25,337,000","18,710,000","80,000","80,000","100,000","100,000","2,100,000","100,000",,"600,000"
			CurrentDebt,"36,500,000",,"81,214,000","8,000,000","57,045,000","9,500,000",,"4,677,000",,,,,,,"30,800,000","24,180,000","25,337,000","18,710,000","80,000","80,000","100,000","100,000","2,100,000","100,000",,"600,000"
				CurrentNotesPayable,,,,,,,,,,,,,,,"30,800,000","24,100,000","25,257,000","18,630,000",,,,,,,,
				OtherCurrentBorrowings,"36,500,000",,"81,214,000","8,000,000","57,045,000","9,500,000",,"4,677,000",,,,,,,,"80,000","80,000","80,000",,,,,,,,
		OtherCurrentLiabilities,,,,,,,,,,,,,,,,,,,,"50,559,000","40,800,000","35,100,000","28,200,000","23,000,000","22,100,000","19,000,000"
	TotalNonCurrentLiabilitiesNetMinorityInterest,"780,343,000","770,984,000","814,155,000","722,515,000","687,422,000","571,210,000","679,834,000","435,591,000","452,896,000","496,530,000","574,592,000","601,884,000","317,340,000","319,479,000","172,764,000","159,782,000","136,051,000","217,451,000","327,449,000","24,680,000","25,600,000","22,700,000","19,400,000","15,000,000","31,200,000","53,500,000"
		LongTermDebtAndCapitalLeaseObligation,"655,092,000","620,922,000","605,253,000","499,714,000","455,714,000","371,759,000","489,259,000","262,259,000","287,000,000","303,000,000","355,000,000","400,000,000","200,000,000","200,000,000","54,000,000","58,700,000","55,590,000","163,670,000","278,748,000","320,000","400,000","500,000","600,000","600,000","24,500,000","15,600,000"
			LongTermDebt,"655,092,000","620,922,000","605,253,000","499,714,000","455,714,000","371,759,000","489,259,000","262,259,000","287,000,000","303,000,000","355,000,000","400,000,000","200,000,000","200,000,000","54,000,000","58,700,000","55,590,000","163,670,000","278,748,000","320,000","400,000","500,000","600,000","600,000","24,500,000","15,600,000"
		NonCurrentDeferredLiabilities,"90,759,000","118,966,000","166,024,000","161,679,000","162,653,000","145,773,000","139,028,000","133,865,000","128,089,000","125,584,000","122,488,000","117,542,000","117,340,000","119,479,000","118,764,000","101,082,000","80,461,000","53,781,000","48,701,000","24,360,000","25,200,000","22,300,000","18,800,000","14,300,000","6,700,000","37,900,000"
			NonCurrentDeferredTaxesLiabilities,"90,759,000","118,966,000","166,024,000","161,679,000","162,653,000","145,773,000","139,028,000","133,865,000","128,089,000","125,584,000","122,488,000","117,542,000","117,340,000","119,479,000","118,764,000","101,082,000","80,461,000","53,781,000","48,701,000","24,360,000","25,200,000","22,300,000","18,800,000","14,300,000","6,700,000","37,900,000"
		OtherNonCurrentLiabilities,"34,492,000","31,096,000","42,878,000","61,122,000","69,055,000","53,678,000","51,547,000","39,467,000","37,807,000","67,946,000","97,104,000","84,342,000",,,,,,,,,,"-100,000",,"100,000",,
TotalEquityGrossMinorityInterest,"1,209,487,000","1,417,690,000","1,203,450,000","1,040,531,000","1,010,593,000","831,499,000","696,170,000","472,511,000","459,564,000","445,362,000","427,827,000","405,687,000","546,046,000","464,738,000","485,368,000","439,022,000","479,832,000","427,832,000","392,320,000","340,472,000","279,900,000","274,800,000","239,400,000","216,500,000","183,400,000","170,800,000"
	StockholdersEquity,"1,209,487,000","1,417,690,000","1,203,450,000","1,040,531,000","1,010,593,000","831,499,000","696,170,000","472,511,000","459,564,000","445,362,000","427,827,000","405,687,000","546,046,000","464,738,000","485,368,000","439,022,000","479,832,000","427,832,000","392,320,000","340,472,000","279,900,000","274,800,000","239,400,000","216,500,000","183,400,000","170,800,000"
		CapitalStock,"451,000","483,000","485,000","485,000","502,000","501,000","495,000","453,000","444,000","438,000","436,000","434,000","479,000","503,000","182,000","188,000","184,000","184,000","183,000","186,000",,,,,,
			PreferredStock,"0","0","0","0","0","0","0","0","0","0","0",,,,,,,,,,,,,,,
			CommonStock,"451,000","483,000","485,000","485,000","502,000","501,000","495,000","453,000","444,000","438,000","436,000","434,000","479,000","503,000","182,000","188,000","184,000","184,000","183,000","186,000",,,,,,
		AdditionalPaidInCapital,"0","122,379,000","149,014,000","168,969,000","272,441,000","253,524,000","224,053,000","37,692,000","24,859,000","14,723,000","11,166,000",,,,,"28,223,000","14,228,000","15,153,000","14,614,000","20,302,000",,,,,,
		RetainedEarnings,"1,212,352,000","1,298,840,000","1,061,347,000","882,486,000","749,717,000","582,957,000","478,664,000","439,882,000","437,154,000","433,719,000","422,265,000","406,621,000","546,417,000","465,639,000","487,585,000","413,079,000","467,481,000","413,558,000","377,523,000","321,773,000","217,300,000","144,200,000","92,000,000","54,600,000","21,800,000","148,400,000"
		GainsLossesNotAffectingRetainedEarnings,"-3,316,000","-4,012,000","-7,396,000","-11,409,000","-12,067,000","-5,483,000","-7,042,000","-5,516,000","-2,893,000","-3,518,000","-6,040,000","-1,368,000","-850,000","-1,404,000","-2,399,000","-2,468,000","-2,061,000","-1,063,000",,"-1,789,000",,,,,,
		OtherEquityInterest,,,,,,,,,,,,,,,,,,,,,"62,600,000","130,600,000","147,400,000","161,900,000","161,600,000","22,400,000"
TotalCapitalization,"1,864,579,000","2,038,612,000","1,808,703,000","1,540,245,000","1,466,307,000","1,203,258,000","1,185,429,000","734,770,000","746,564,000","748,362,000","782,827,000","805,687,000","746,046,000","664,738,000","539,368,000","497,722,000","535,422,000","591,502,000","671,068,000","340,792,000","280,300,000","275,300,000","240,000,000","217,100,000","207,900,000","186,400,000"
CommonStockEquity,"1,209,487,000","1,417,690,000","1,203,450,000","1,040,531,000","1,010,593,000","831,499,000","696,170,000","472,511,000","459,564,000","445,362,000","427,827,000","405,687,000","546,046,000","464,738,000","485,368,000","439,022,000","479,832,000","427,832,000","392,320,000","340,472,000","279,900,000","274,800,000","239,400,000","216,500,000","183,400,000","170,800,000"
NetTangibleAssets,"980,372,000","1,178,348,000","967,945,000","874,704,000","799,426,000","670,809,000","533,770,000","321,609,000","308,025,000","293,187,000","275,015,000","252,238,000","475,828,000","396,884,000","418,408,000","398,732,000","439,542,000","386,744,000","333,898,000","340,472,000","279,900,000","274,800,000","239,400,000","216,500,000","183,400,000","170,800,000"
WorkingCapital,"248,288,000","279,406,000","171,105,000","259,414,000","182,059,000","198,140,000","161,042,000","114,798,000","104,276,000","89,390,000","111,034,000","73,350,000","65,585,000","111,927,000","19,786,000","12,607,000","28,156,000","26,511,000","67,183,000","116,224,000","66,700,000","77,700,000","28,200,000","45,900,000","31,100,000","29,200,000"
InvestedCapital,"1,901,079,000","2,038,612,000","1,889,917,000","1,548,245,000","1,523,352,000","1,212,758,000","1,185,429,000","739,447,000","746,564,000","748,362,000","782,827,000","805,687,000","746,046,000","664,738,000","570,168,000","521,902,000","560,759,000","610,212,000","671,148,000","340,872,000","280,400,000","275,400,000","242,100,000","217,200,000","207,900,000","187,000,000"
TangibleBookValue,"980,372,000","1,178,348,000","967,945,000","874,704,000","799,426,000","670,809,000","533,770,000","321,609,000","308,025,000","293,187,000","275,015,000","252,238,000","475,828,000","396,884,000","418,408,000","398,732,000","439,542,000","386,744,000","333,898,000","340,472,000","279,900,000","274,800,000","239,400,000","216,500,000","183,400,000","170,800,000"
TotalDebt,"691,592,000","620,922,000","686,467,000","507,714,000","512,759,000","381,259,000","489,259,000","266,936,000","287,000,000","303,000,000","355,000,000","400,000,000","200,000,000","200,000,000","84,800,000","82,880,000","80,927,000","182,380,000","278,828,000","400,000","500,000","600,000","2,700,000","700,000","24,500,000","16,200,000"
NetDebt,"682,991,000","611,607,000","679,906,000","502,323,000","505,245,000","374,777,000","485,362,000","260,455,000","285,126,000","301,584,000","337,202,000","381,040,000","182,785,000","145,234,000","77,579,000","79,344,000","67,328,000","170,977,000","270,081,000",,,,,,"22,000,000","13,900,000"
ShareIssued,"45,117,393","48,282,784","48,453,268","48,526,843","50,245,364","50,053,738","49,503,496","45,269,493","44,447,428","43,830,794","43,601,281","43,430,297","47,909,103","50,318,797","54,730,566","56,361,825","55,193,868","55,130,550","55,071,357","55,771,773","59,291,292","64,639,641","66,018,018","69,006,006","68,948,949","69,069,069"
OrdinarySharesNumber,"45,117,393","48,282,784","48,453,268","48,526,843","50,245,364","50,053,738","49,503,496","45,269,493","44,447,428","43,830,794","43,601,281","43,430,297","47,909,103","50,318,797","54,730,566","56,361,825","55,193,868","55,130,550","55,071,357","55,771,773","59,291,292","64,639,641","66,018,018","69,006,006","68,948,949","69,069,069"
