name,ttm,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,12/31/1990,09/30/1990,06/30/1990,03/31/1990,12/31/1989,09/30/1989,06/30/1989,03/31/1989,12/31/1988,09/30/1988,06/30/1988,03/31/1988,12/31/1987,09/30/1987,06/30/1987,03/31/1987,12/31/1986,09/30/1986,06/30/1986,03/31/1986,12/31/1985,09/30/1985
NetIncomeCommonStockholders,"620,363,000","171,122,000","92,184,000","98,840,000","258,217,000","-117,385,000","173,464,000","84,139,000","18,777,000","344,583,000","73,269,000","35,959,000","39,840,000","59,773,000","59,289,000","32,625,000","29,316,000","62,940,000","42,013,000","35,053,000","102,982,000","69,170,000","67,884,000","57,261,000","52,878,000","67,619,000","82,613,000","58,169,000","59,971,000","66,133,000","59,186,000","20,506,000","45,216,000","56,139,000","57,569,000","30,058,000","48,482,000","35,570,000","47,056,000","26,622,000","34,778,000","34,975,000","32,700,000","-4,355,000","-47,695,000","-65,055,000","-125,033,000","-2,935,000","39,025,000","53,333,000","79,244,000","58,994,000","49,202,000","110,864,000","54,802,000","51,363,000","56,202,000","35,490,000","54,026,000","55,500,000","90,863,000","79,746,000","46,989,000","64,154,000","64,704,000","72,304,000","43,960,000","25,780,000","40,121,000","-62,800,000","31,436,000","6,075,000","42,145,000","-8,656,000","-4,536,000","41,334,000","36,789,000","-1,997,000","38,374,000","41,244,000","62,553,000","68,728,000","45,683,000","41,076,000","111,100,000","43,100,000","40,900,000","47,200,000","66,200,000","72,600,000","55,700,000","57,400,000","62,800,000","72,800,000","53,900,000","46,200,000","42,700,000","78,100,000","44,000,000","38,900,000","45,400,000","69,300,000","56,000,000","53,500,000","36,300,000","47,600,000","31,900,000","54,500,000","51,500,000","52,900,000","43,000,000","32,700,000","40,000,000","27,700,000","42,600,000","21,000,000","34,600,000","35,900,000","22,800,000","25,100,000","24,900,000","19,900,000","29,100,000","26,200,000","26,200,000","18,500,000","26,400,000","28,200,000","21,200,000","25,300,000","20,800,000","23,400,000","21,900,000","16,000,000","20,800,000","24,300,000","25,200,000","17,800,000","19,400,000"
	NetIncome,"620,363,000","171,122,000","92,184,000","98,840,000","258,217,000","-117,385,000","173,464,000","84,139,000","18,777,000","344,583,000","73,269,000","35,959,000","39,840,000","59,773,000","59,289,000","32,625,000","29,316,000","62,940,000","42,013,000","35,053,000","102,982,000","69,170,000","67,884,000","57,261,000","52,878,000","67,619,000","82,613,000","58,169,000","59,971,000","66,133,000","59,186,000","20,506,000","45,216,000","56,139,000","57,569,000","30,058,000","48,482,000","35,570,000","47,056,000","26,622,000","34,778,000","34,975,000","32,700,000","-4,355,000","-47,695,000","-65,055,000","-125,033,000","-2,935,000","39,025,000","53,333,000","79,244,000","58,994,000","49,202,000","110,864,000","54,802,000","51,363,000","56,202,000","35,490,000","54,026,000","55,500,000","90,863,000","79,746,000","46,989,000","64,154,000","64,704,000","72,304,000","43,960,000","25,780,000","40,121,000","-62,800,000","31,436,000","6,075,000","42,145,000","-8,656,000","-4,536,000","41,334,000","36,789,000","-1,997,000","38,374,000","41,244,000","62,553,000","68,728,000","45,683,000","41,076,000","111,100,000","43,100,000","40,900,000","47,200,000","66,200,000","72,600,000","55,700,000","57,400,000","62,800,000","72,800,000","53,900,000","46,200,000","42,700,000","78,100,000","44,000,000","38,900,000","45,400,000","69,300,000","56,000,000","53,500,000","36,300,000","47,600,000","31,900,000","54,500,000","51,500,000","52,900,000","43,000,000","32,700,000","40,000,000","27,700,000","42,600,000","21,000,000","34,600,000","35,900,000","22,800,000","25,100,000","24,900,000","19,900,000","29,100,000","26,200,000","26,200,000","18,500,000","26,400,000","28,200,000","21,200,000","25,300,000","20,800,000","23,400,000","21,900,000","16,000,000","20,800,000","24,300,000","25,200,000","17,800,000","19,400,000"
		NetIncomeIncludingNoncontrollingInterests,"631,777,000","171,092,000","105,943,000","97,875,000","256,867,000","-117,739,000","175,841,000","84,062,000","18,258,000","344,114,000","76,603,000","35,699,000","39,191,000","60,302,000","61,662,000","32,188,000","28,515,000","60,599,000","44,865,000","34,659,000","102,253,000","68,778,000","70,761,000","57,023,000","52,122,000","67,188,000","85,226,000","60,483,000","59,408,000","65,577,000","60,836,000","21,338,000","44,507,000","55,271,000","59,116,000","31,204,000","47,695,000","36,325,000","47,720,000","26,343,000","32,583,000","33,838,000","33,948,000","-4,923,000","-47,694,000","-65,055,000","-125,033,000","-2,935,000","39,025,000","44,690,000","81,372,000","62,232,000","49,202,000","86,599,000","59,931,000","50,218,000","57,398,000","12,344,000","54,026,000","55,500,000","90,863,000","66,222,000","46,989,000","64,154,000","64,704,000","61,784,000","43,960,000","25,780,000","40,121,000","-62,800,000","31,436,000","6,075,000","42,145,000","-8,656,000","-4,536,000","41,334,000","36,789,000","-1,997,000","38,374,000","41,244,000","62,553,000","68,728,000","45,683,000","41,076,000","111,100,000","43,100,000","40,900,000","47,200,000","66,200,000","72,600,000","55,700,000","57,400,000","62,800,000","72,800,000","53,900,000","46,200,000","42,700,000","78,100,000","44,000,000","38,900,000","45,400,000","69,300,000","56,000,000","53,500,000","36,300,000","47,600,000","31,900,000","54,500,000","51,500,000","52,900,000","43,000,000","32,700,000","40,000,000","27,700,000","42,600,000","21,000,000","34,600,000","35,900,000","22,800,000","25,100,000","24,900,000","19,900,000","29,100,000","26,200,000","26,200,000","18,500,000","26,400,000","28,200,000","21,200,000","25,300,000","20,800,000","23,400,000","21,900,000","16,000,000","20,800,000","24,300,000","25,200,000","17,800,000","19,400,000"
			NetIncomeContinuousOperations,"632,461,000","168,968,000","106,966,000","98,746,000","257,781,000","-120,872,000","177,077,000","85,739,000","19,050,000","344,114,000","76,603,000","35,699,000","39,191,000","60,302,000","61,662,000","32,188,000","28,515,000","60,599,000","44,865,000","34,659,000","102,253,000","68,778,000","70,761,000","57,023,000","52,122,000","67,188,000","85,226,000","60,483,000","59,408,000","65,577,000","60,836,000","21,338,000","44,507,000","55,271,000","59,116,000","31,204,000","47,695,000","39,088,000","48,233,000","26,343,000","32,583,000","33,838,000","33,948,000","-4,923,000","-47,694,000","-86,833,000","-124,428,000","-1,836,000","39,025,000","53,333,000","79,244,000","58,994,000","49,202,000","110,864,000","54,802,000","51,363,000","56,202,000","35,490,000","54,026,000","55,500,000","90,863,000","79,746,000","46,989,000","64,154,000","64,704,000","72,304,000","43,960,000","25,780,000","40,121,000","-62,800,000","31,436,000","6,075,000","42,145,000","-8,656,000","-4,536,000","41,334,000","36,789,000","-1,997,000","38,374,000","41,244,000","62,553,000","68,728,000","45,683,000","41,076,000","111,100,000","43,100,000","40,900,000","47,200,000","66,200,000","72,600,000","55,700,000","57,400,000","62,800,000","72,800,000","53,900,000","46,200,000","42,700,000","78,100,000","44,000,000","38,900,000","45,400,000","69,300,000","56,000,000","53,500,000","36,300,000","47,600,000","31,900,000","54,500,000","51,500,000","52,900,000","43,000,000","32,700,000","40,000,000","27,700,000","42,600,000","21,000,000","34,600,000","35,900,000","22,800,000","25,100,000","24,900,000","19,900,000","29,100,000","26,200,000","26,200,000","18,500,000","26,400,000","28,200,000","21,200,000","25,300,000","20,800,000","23,400,000","21,900,000","16,000,000","20,800,000","24,300,000","25,200,000","17,800,000","19,400,000"
			NetIncomeDiscontinuousOperations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","-2,763,000","-513,000",,,"0","0","0","0","21,778,000","-605,000","-1,099,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			NetIncomeFromTaxLossCarryforward,"-684,000","2,124,000","-1,023,000","-871,000","-914,000","3,133,000","-1,236,000","-1,677,000","-792,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		MinorityInterests,"-11,414,000","30,000","-13,759,000","965,000","1,350,000","354,000","-2,377,000","77,000","519,000","469,000","-3,334,000","260,000","649,000","-529,000","-2,373,000","437,000","801,000","2,341,000","-2,852,000","394,000","729,000","392,000","-2,877,000","238,000","756,000","431,000","-2,613,000","-2,314,000","563,000","556,000","-1,650,000","-832,000","709,000","868,000","-1,547,000","-1,146,000","787,000","-755,000","-664,000","279,000","2,195,000","1,137,000","-1,248,000","568,000","-1,000",,,,,,"-2,128,000","-3,238,000",,"24,265,000","-5,129,000","1,145,000","-1,196,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DilutedNIAvailtoComStockholders,"620,363,000","171,122,000","92,184,000","98,840,000","258,217,000","-117,385,000","173,464,000","84,139,000","18,777,000","344,583,000","73,269,000","35,959,000","39,840,000","59,773,000","59,289,000","32,625,000","29,316,000","62,940,000","42,013,000","35,053,000","102,982,000","69,170,000","67,884,000","57,261,000","52,878,000","67,619,000","82,613,000","58,169,000","59,971,000","66,133,000","59,186,000","20,506,000","45,216,000","56,139,000","57,569,000","30,058,000","48,482,000","35,570,000","47,056,000","26,622,000","34,778,000","34,975,000","32,700,000","-4,355,000","-47,695,000","-65,055,000","-125,033,000","-2,935,000","39,025,000","53,333,000","79,244,000","58,994,000","49,202,000","110,864,000","54,802,000","51,363,000","56,202,000","35,490,000","54,026,000","55,500,000","90,863,000","79,746,000","46,989,000","64,154,000","64,704,000","72,304,000","43,960,000","25,780,000","40,121,000","-62,800,000","31,436,000","6,075,000","42,145,000","-8,656,000","-4,536,000","41,334,000","36,789,000","-1,997,000","38,374,000","41,244,000","62,553,000","68,728,000","45,683,000","41,076,000","111,100,000","43,100,000","40,900,000","47,200,000","66,200,000","72,600,000","55,700,000","57,400,000","62,800,000","72,800,000","53,900,000","46,200,000","42,700,000","78,100,000","44,000,000","38,900,000","45,400,000","69,300,000","56,000,000","53,500,000","36,300,000","47,600,000","31,900,000","54,500,000","51,500,000","52,900,000","43,000,000","32,700,000","40,000,000","27,700,000","42,600,000","21,000,000","34,600,000","35,900,000","22,800,000","25,100,000","24,900,000","19,900,000","29,100,000","26,200,000","26,200,000","18,500,000","26,400,000","28,200,000","21,200,000","25,300,000","20,800,000","23,400,000","21,900,000","16,000,000","20,800,000","24,300,000","25,200,000","17,800,000","19,400,000"
BasicEPS,,,"3.43","3.68","9.6",,"6.45","3.13","0.697","12.795","2.721","1.335","1.48","2.221","2.203","1.212","1.089","2.339","1.562","1.304","3.84","2.58","2.532","2.136","1.97","2.524","3.085","2.172","2.24","2.471","2.21","0.768","1.702",,"2.168","1.132","1.83",,"1.77","1","1.31",,"1.23","-0.16","-1.8",,"-4.72","-0.11","1.47",,"2.99","2.23","1.86",,"2.07","1.94","2.12",,"2.04","2.1","3.43",,"1.77","2.42","2.44",,"1.66","0.97","1.51",,"1.19","0.23","1.59",,"-0.17","1.56","1.39",,"1.45","1.56","2.36",,"1.73","1.55","4.2",,"1.54","1.78","2.5",,"2.1","2.17","2.37",,"2.03","1.75","1.61",,"1.66","1.47","1.71",,"2.12","2.02","1.37",,"1.2","2.06","1.95",,"1.62","1.24","1.51",,"1.61","0.79","1.31",,"0.83","0.9","0.89",,"1.03","0.93","0.93",,"0.93","1","0.75",,"0.72","0.81","0.76",,"0.73","0.84","0.88",,"0.67"
DilutedEPS,,,"3.43","3.67","9.6",,"6.44","3.12","0.697","12.78","2.72","1.33","1.48","2.22","2.2","1.21","1.089","2.33","1.56","1.3","3.82","2.57","2.52","2.12","1.96","2.51","3.07","2.16","2.23","2.46","2.2","0.76","1.69",,"2.15","1.13","1.82",,"1.76","1","1.3",,"1.23","-0.16","-1.8",,"-4.72","-0.11","1.46",,"2.98","2.22","1.85",,"2.06","1.93","2.11",,"2.04","2.1","3.43",,"1.77","2.42","2.44",,"1.66","0.97","1.51",,"1.19","0.23","1.59",,"-0.17","1.56","1.39",,"1.45","1.56","2.36",,"1.73","1.55","4.2",,"1.54","1.78","2.5",,"2.1","2.17","2.37",,"2.03","1.75","1.61",,"1.66","1.47","1.71",,"2.12","2.02","1.37",,"1.2","2.06","1.95",,"1.62","1.24","1.51",,"1.61","0.79","1.31",,"0.83","0.9","0.89",,"1.03","0.93","0.93",,"0.93","1","0.75",,"0.72","0.81","0.76",,"0.73","0.84","0.88",,"0.67"
BasicAverageShares,,,"26,881,700","26,881,700","26,885,719",,"26,885,449","26,885,449","26,938,341","26,931,884","26,931,884","26,931,884","26,927,115","26,908,029","26,908,032","26,908,077","26,909,511","26,909,460","26,899,683","26,877,833","26,818,215","26,807,616","26,805,535","26,802,896","26,792,281","26,785,279","26,780,313","26,779,969","26,763,896","26,761,801","26,736,464","26,685,128","26,565,164",,"26,559,950","26,559,950","26,559,643",,"26,558,832","26,558,832","26,558,832",,"26,558,832","26,498,832","26,498,832",,"26,490,042","26,681,818","26,547,619",,"26,727,000","26,727,000","26,479,832",,"26,479,832","26,479,832","26,479,832",,"26,479,832","26,479,832","26,479,832",,"26,479,832","26,479,832","26,479,832",,"26,479,832","26,479,832","26,479,832",,"26,479,832","26,682,353","26,479,832",,"26,682,353","26,496,154","26,466,906",,"26,479,165","26,479,165","26,558,165",,"26,479,165","26,479,000","26,452,381",,"26,558,442","26,516,854","26,480,000",,"26,523,810","26,451,613","26,497,890",,"26,551,724","26,400,000","26,521,739",,"26,506,024","26,462,585","26,549,708",,"26,415,094","26,485,149","26,496,350",,"26,583,333","26,456,311","26,410,256",,"26,543,210","26,370,968","26,490,066",,"26,459,627","26,582,278","26,412,214",,"27,469,880","27,888,889","27,977,528",,"28,252,427","28,172,043","28,172,043",,"28,387,097","28,200,000","28,266,667",,"28,888,889","28,888,889","28,815,789",,"28,493,151","28,928,571","28,636,364",,"28,955,224"
