name,ttm,03/31/2020,12/31/2019,09/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999
	NetIncome,"146,333,000","42,168,000","-238,000,000",,"38,835,000","-65,784,845.45","175,141,662.454","373,634,928.488","26,580,533.88","-175,351,589.821","287,005,352.726","295,283,280.317","357,440,699.266","174,014,677.762","279,851,184.345","201,669,381.841","36,668,209.473","141,314,889.024","-43,271,525.231","111,984,426.585","-146,863,807.62","-141,211,233.641","-104,218,451.563","75,995,426.481","-296,738,431.495","-258,826,911.353","-155,343,299.18","-134,116,501.141","-287,098,423.312","-494,428,896.213","-207,106,480.582","-189,079,069.579","-26,333,268.216","-546,587,620.112","-748,617,068.779","-291,397,294.897","-279,539,147.254","-592,618,584.311","-90,868,667.62","-301,489,052.337","-352,926,679.239","-199,637,805.875","119,636,846.898","189,263,145.914","2,880,122.64","-25,168,666.993","793,373,038.745","444,133,000","470,119,000","570,542,000","780,124,000","611,488,000","400,080,000","428,338,000","836,399,000","578,837,000","505,157,000","258,514,000","674,698,000","732,661,000","443,930,000","375,621,000","361,207,000","361,207,000","311,279,000","100,971,000","140,231,000","308,956,000","81,419,000","164,076,000","16,519,000","73,148,000","279,676,000","384,297,000","106,844,000","407,686,000","276,515,000","253,909,000","262,003,000","227,198,000","258,104,000","173,498,000","251,400,000","250,200,000","299,500,000"
		NetIncomeIncludingNoncontrollingInterests,"172,129,000","47,231,000","-232,000,000",,"54,102,000","-64,716,067.43","192,619,566.314","381,017,158.548","40,770,731.385","-163,161,830.485","312,428,264.424","308,846,430.303","377,765,882.945","179,731,762.411","297,959,928.607","223,330,304.345","50,512,920.475","154,417,699.12","-31,170,108.859","128,145,440.983","-131,497,166.071","-145,373,460.827","-62,686,045.715","97,959,109.721","-279,989,975.252","-237,400,004.04","-126,007,254.37","-106,299,629.672","-271,437,033.911","-455,308,423.708","-201,671,655.717","-182,115,349.8","-26,567,689.002","-543,429,482.715","-749,420,453.727","-289,966,271.603","-281,977,966.529","-599,560,419.789","-87,866,841.353","-296,195,039.328","-352,201,970.005","-202,607,991.622","132,334,100.854","194,791,486.456","5,954,236.222","-7,144,153.711","830,563,011.756","465,461,000","474,922,000","564,549,000","816,693,000","644,630,000","412,235,000","469,461,000","857,018,000","612,286,000","518,809,000","268,278,000","698,124,000","751,342,000","446,954,000","374,265,000","367,019,000","367,019,000","318,165,000","104,388,000","156,303,000","319,752,000","81,686,000","166,723,000","33,710,000","71,014,000","299,878,000","409,195,000","122,101,000","466,813,000","329,924,000","295,121,000","273,320,000","236,627,000","274,275,000","191,754,000","261,000,000","260,700,000","317,700,000"
			NetIncomeContinuousOperations,"118,245,000","17,043,000","-172,000,000",,"-10,202,000","-63,301,527.688","180,475,163.763","381,001,903.829","40,770,731.385","-148,093,183.497","316,097,783.23","280,451,709.354","216,383,196.935","153,100,611.595","298,336,924.136","199,867,761.469","49,412,294.914","111,417,583.392","-36,702,744.057","128,145,440.983","-131,497,166.071","-145,373,460.827","-62,686,120.208","97,959,109.721","-279,989,975.252","-237,400,004.04","-126,007,254.37","-106,299,629.672","-271,437,033.911","-455,308,423.708","-201,671,655.717","-182,115,349.8","-26,567,689.002","-543,429,482.715","-749,420,453.727","-289,966,271.603","-281,977,966.529","-599,560,419.789","-87,866,841.353","-296,195,116.669","-352,201,970.005","124,203,381.047","132,334,100.854","194,791,486.456","5,954,236.222","-7,144,153.711","830,563,011.756","444,133,000","474,922,000","570,542,000","780,124,000","611,488,000","400,080,000","428,338,000","836,399,000","578,837,000","505,157,000","258,514,000","674,698,000","732,661,000","443,930,000","375,621,000","361,207,000","361,207,000","311,279,000","100,971,000","140,231,000","308,956,000","81,419,000","164,076,000","16,519,000","73,148,000","279,676,000","384,297,000","106,844,000","407,686,000","276,515,000","253,909,000","262,003,000","227,198,000","258,104,000","173,498,000","251,400,000","250,200,000","299,500,000"
			NetIncomeDiscontinuousOperations,"53,884,000","30,188,000","-60,000,000",,"64,304,000","-1,414,539.742","12,144,455.933","15,254.719","0","-15,068,646.987","-3,669,463.646","28,394,665.742","161,382,686.01","26,631,150.816","-376,995.528","23,462,542.877","1,100,625.561","43,000,115.728","5,532,635.199",,,,,,,,,,,,,,,,,,,"0",,"77.341","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		MinorityInterests,"-25,796,000","-5,063,000","-6,000,000",,"-15,267,000","-1,068,778.02","-17,477,903.86","-7,382,230.059","-14,190,142.397","-12,189,759.337","-25,422,911.698","-13,563,094.779","-20,325,130.179","-5,717,084.649","-18,108,744.262","-21,660,977.081","-13,844,711.002","-13,102,810.095","-12,101,416.372","-16,161,014.398","-15,366,707.073","4,162,227.186","-41,532,405.849","-21,963,683.24","-16,748,456.243","-21,426,907.313","-29,336,044.81","-27,816,871.469","-15,661,389.401","-39,120,472.505","-5,434,824.865","-6,963,719.779","234,420.785","-3,158,137.396","803,384.948","-1,431,023.294","2,438,819.275","6,941,835.478","-3,001,826.266","-5,294,013.009","-724,709.234","2,970,185.747","-12,697,253.955","-5,528,340.542","-3,074,113.583","-18,024,513.282","-37,189,973.011","-21,328,000","-4,803,000","5,993,000","-36,569,000","-33,142,000","-12,155,000","-41,123,000","-20,619,000","-33,449,000","-13,652,000","-9,764,000","-23,426,000","-18,681,000","-3,024,000","1,356,000","-5,812,000","-5,812,000","-6,886,000","-3,417,000","-16,072,000","-10,796,000","-267,000","-2,647,000","-17,191,000","2,134,000","-20,202,000","-24,898,000","-15,257,000","-59,127,000","-53,409,000","-41,212,000","-11,317,000","-9,429,000","-16,171,000","-18,256,000","-9,600,000","-10,500,000","-18,200,000"
DilutedNIAvailtoComStockholders,"146,333,000","42,168,000","-238,000,000",,"38,835,000","-40,496,497.222","175,141,662.454","373,634,928.488","26,580,533.88","-124,740,591.858","287,005,352.726","295,283,280.317","357,440,699.266","231,837,675.677","279,851,184.345","201,669,381.841","36,668,209.473","224,234,396.881","-43,271,525.231","111,984,426.585","-146,863,807.62","-33,419,843.919","-104,218,451.563","75,995,426.481","-296,738,431.495","-130,250,866.106","-155,343,299.18","-134,116,501.141","-287,098,423.312","-362,235,989.605","-207,106,480.582","-189,079,069.579","-26,333,268.216","-546,587,620.112","-748,617,068.779","-291,397,294.897","-279,539,147.254","-592,618,584.311","-90,868,667.62","-301,489,052.337","-352,926,679.239","-199,637,805.875","119,636,846.898","189,263,145.914","2,880,122.64","-25,168,666.993","793,373,038.745","444,133,000","470,119,000","570,542,000","780,124,000","611,488,000","400,080,000","428,338,000","836,399,000","578,837,000","505,157,000","258,514,000","674,698,000","732,661,000","443,930,000","375,621,000","361,207,000","361,207,000","311,279,000","100,971,000","140,231,000","308,956,000","81,419,000","164,076,000","16,519,000","73,148,000","279,676,000","384,297,000","106,844,000","407,686,000","276,515,000","253,909,000","262,003,000","227,198,000","258,104,000","173,498,000","251,400,000","250,200,000","299,500,000"
BasicEPS,,"0.028",,"0.256","0.026",,"0.116","0.247","0.018",,"0.19","0.21","0.254",,"0.208","0.15","0.032",,"-0.033","0.085","-0.112",,"-0.081","0.059","-0.231",,"-0.126",,"-0.2",,"-0.151",,"-0.019",,"-0.567","-0.229","-0.219",,"-0.072","-6.894","0.268",,"0","0.176","0.003",,"0.731","0.409","0.395",,"0.731","0.583","0.387",,"2.424","1.707","1.518",,"2.023","2.276","1.381",,"1.128","1.128","1.012",,"0.453","1.054","0.285",,"0.053","0.263","1.012",,"0.369","1.528","1.043",,"0.991","0.875","1.012",,"1.043","1.064","1.296"
DilutedEPS,,"0.028",,"0.256","0.026",,"0.116","0.247","0.018",,"0.19","0.21","0.254",,"0.208","0.15","0.032",,"-0.033","0.085","-0.112",,"-0.081","0.059","-0.231",,"-0.126",,"-0.2",,"-0.151",,"-0.019",,"-0.567","-0.229","-0.219",,"-0.072","-6.894","0.268",,"0","0.176","0.003",,"0.731","0.409","0.395",,"0.731","0.583","0.387",,"2.424","1.707","1.518",,"2.023","2.276","1.381",,"1.128","1.128","1.012",,"0.453","1.054","0.285",,"0.053","0.263","1.012",,"0.369","1.528","1.043",,"0.991","0.875","1.012",,"1.043","1.064","1.296"
BasicAverageShares,,"1,510,713,134",,"1,485,053,922","1,515,491,791",,"1,500,131,415","51,280,262","1,510,723,495",,"1,508,866,666","1,508,866,666","1,406,079,157",,"1,406,079,157","1,346,766,666","1,141,088,000",,"1,400,630,195","1,453,670,400","1,312,757,419",,"1,312,757,419","1,410,622,720","1,284,991,944",,"1,284,991,944",,"1,383,821,011",,"1,359,487,953",,"1,353,526,354",,"1,319,601,204","1,316,944,034","1,269,859,827",,"1,264,939,423","1,313,826,288","1,313,278,861",,"1,145,629,152","1,077,063,843","1,106,482,603",,"1,106,482,603","1,079,866,672","1,190,334,391",,"1,027,658,500","1,009,867,102","1,003,161,114",,"1,034,605,356","1,013,398,010","1,001,299,860",,"1,002,296,178","966,713,383","966,713,383",,"965,005,409","937,108,497","922,875,379",,"920,313,418","880,176,025","865,942,907",,"721,619,089","701,692,724","692,678,415",,"694,077,531","670,742,334","659,401,385",,"661,628,394","646,898,065","640,444,295",,"231,634,551","235,057,832","231,047,094"
DilutedAverageShares,,"1,510,713,134",,"1,485,053,922","1,515,491,791",,"1,500,131,415","51,280,262","1,510,723,495",,"1,508,866,666","1,508,866,666","1,406,079,157",,"1,406,079,157","1,346,766,666","1,141,088,000",,"1,400,630,195","1,453,670,400","1,312,757,419",,"1,312,757,419","1,410,622,720","1,284,991,944",,"1,284,991,944",,"1,383,821,011",,"1,359,487,953",,"1,353,526,354",,"1,319,601,204","1,316,944,034","1,269,859,827",,"1,264,939,423","1,313,826,288","1,313,278,861",,"1,145,629,152","1,077,063,843","1,106,482,603",,"1,106,482,603","1,079,866,672","1,190,334,391",,"1,027,658,500","1,018,078,517","1,003,161,114",,"1,034,605,356","1,013,398,010","1,003,434,828",,"1,002,296,178","966,713,383","966,713,383",,"965,005,409","937,108,497","922,875,379",,"920,313,418","880,176,025","865,942,907",,"721,619,089","701,692,724","692,678,415",,"694,077,531","670,742,334","659,401,385",,"661,628,394","646,898,065","640,444,295",,"231,634,551","235,057,832","231,047,094"
TotalOperatingIncomeAsReported,"965,510,000","217,686,000","39,000,000",,"238,176,000","128,607,800.519","444,677,308.544","458,440,777.067","341,896,243.883","24,920,142.142","423,380,502.486",,"522,692,023.525","328,990,959.449","514,747,742.906","489,013,286.616","354,864,851.87","287,272,786.741","344,178,189.911","486,126,498.037","332,418,373.03","30,919,533.488","399,779,352.39","518,138,257.19","232,879,716.057","216,398,325.783","359,214,486.74","325,407,559.785","224,777,454.091","56,509,279.209","247,202,892.353","363,612,926.845","242,547,372.534","223,978,802.577","277,716,024.487","255,366,401.394","97,973,257.085","141,950,498.452","289,472,367.794","289,959,473.151","153,137,438.994","45,493,724.112","406,541,938.445","416,936,034.601","296,626,846.482","1,246,838,820.186","955,770,275.834","898,716,000","461,432,000","628,431,000","939,809,000","805,599,000","557,864,000","670,024,000","820,698,000","861,432,000","556,017,000","523,042,000","770,993,000","751,436,000","440,229,000","475,267,000","495,268,000","495,268,000","392,833,000","361,737,000","404,722,000","389,931,000","300,508,000","252,002,000","353,995,000","403,450,000","320,039,000","390,530,000","409,754,000","459,310,000","389,979,000","408,991,000","434,454,000","415,809,000","396,959,000","351,184,000","387,700,000","384,700,000","317,000,000"
TotalExpenses,"11,808,609,000","2,867,581,000","2,684,000,000",,"2,855,972,000","2,673,214,776.778","3,272,292,292.014","3,231,589,611.938","3,121,221,619.715","2,224,464,739.858","3,019,282,611.142","3,169,768,343.136","2,964,017,614.339","1,904,611,568.694","2,967,107,424.107","3,085,901,833.493","2,936,700,706.891","2,737,747,566.623","3,150,360,951.28","3,291,030,583.545","3,026,097,369.197","2,310,462,556.294","3,594,245,879.804","3,698,231,115.346","3,366,820,307.931","3,570,383,460.573","3,550,140,717.675","3,305,957,356.703","3,151,104,006.232","3,479,074,332.541","3,564,319,869.378","3,407,698,144.672","3,290,720,843.915","3,448,593,058.412","3,336,577,025.567","3,796,773,259.786","3,253,889,496.258","3,597,539,340.772","3,543,397,252.66","3,414,173,414.696","2,986,710,561.459","2,801,605,309.929","3,764,734,613.192","3,831,869,716.974","3,436,857,926.007","10,915,688,460.222","5,249,060,152.783","5,449,495,000","4,939,027,000","5,449,286,000","5,161,403,000","4,107,325,000","3,742,808,000","4,155,298,000","3,830,791,000","3,752,085,000","3,372,732,000","3,532,665,000","3,527,075,000","3,624,501,000","2,145,013,000","1,787,368,000","1,552,142,000","1,552,142,000","1,416,127,000","1,522,697,000","1,429,643,000","1,465,073,000","1,296,140,000","1,347,857,000","1,366,855,000","1,338,053,000","1,251,021,000","1,362,706,000","1,348,219,000","1,356,302,000","1,191,460,000","1,140,561,000","959,505,000","944,659,000","928,131,000","925,487,000","851,600,000","813,600,000","802,400,000"
NetIncomeFromContinuingAndDiscontinuedOperation,"146,333,000","42,168,000","-238,000,000",,"38,835,000","-65,784,845.45","175,141,662.454","373,634,928.488","26,580,533.88","-175,351,589.821","287,005,352.726","295,283,280.317","357,440,699.266","174,014,677.762","279,851,184.345","201,669,381.841","36,668,209.473","141,314,889.024","-43,271,525.231","111,984,426.585","-146,863,807.62","-141,211,233.641","-104,218,451.563","75,995,426.481","-296,738,431.495","-258,826,911.353","-155,343,299.18","-134,116,501.141","-287,098,423.312","-494,428,896.213","-207,106,480.582","-189,079,069.579","-26,333,268.216","-546,587,620.112","-748,617,068.779","-291,397,294.897","-279,539,147.254","-592,618,584.311","-90,868,667.62","-301,489,052.337","-352,926,679.239","-199,637,805.875","119,636,846.898","189,263,145.914","2,880,122.64","-25,168,666.993","793,373,038.745","444,133,000","470,119,000","570,542,000","780,124,000","611,488,000","400,080,000","428,338,000","836,399,000","578,837,000","505,157,000","258,514,000","674,698,000","732,661,000","443,930,000","375,621,000","361,207,000","361,207,000","311,279,000","100,971,000","140,231,000","308,956,000","81,419,000","164,076,000","16,519,000","73,148,000","279,676,000","384,297,000","106,844,000","407,686,000","276,515,000","253,909,000","262,003,000","227,198,000","258,104,000","173,498,000","251,400,000","250,200,000","299,500,000"
NormalizedIncome,"104,801,800","-2,613,200","-10,700,000",,"-33,806,000","-55,983,801.445","176,656,939.52","373,619,673.77","61,233,396.156","-21,309,308.248","203,004,498.849","276,095,614.077","168,353,362.334","115,677,827.256","186,070,854.806","108,954,548.755","30,417,814.841","97,596,971.812","-3,117,696.723","94,814,206.63","-146,988,244.93","-109,840,754.092","-176,664,101.632","-23,594,198.139","-309,721,606.32","-292,130,828.471","-199,368,137.912","-96,805,859.095","-276,760,283.366","-364,773,004.072","-98,238,152.626","-175,999,390.412","-140,269,583.903","-353,240,787.575","-335,990,082.823","-101,968,169.581","-275,124,043.394","-257,886,347.14","-59,099,706.209","-140,559,835.108","-301,004,087.315","245,275,481.35","161,581,576.551","206,377,111.66","232,594,979.972","2,113,843,883.627","583,555,145.811","577,491,607.159","168,194,900.059","356,349,120.95","573,554,827.491","581,007,421.616","395,861,336.845","428,833,211.844","611,854,764.487","632,652,126.511","367,769,579.045","324,958,102.348","553,204,706.71","532,424,136.773","300,216,190.872","359,269,800.782","362,890,774.461","360,405,287.654","264,284,309.773","259,299,423.709","255,140,177.144","251,511,941.675","193,752,359.647","194,255,830.184","210,301,554.825","288,938,462.091","209,519,701.031","293,233,698.618","247,616,495.044","259,069,518.36","188,352,346.41","239,195,261.287","269,416,029.368","237,455,426.662","225,230,559.452","239,229,880.186","235,756,515.373","234,939,444.85","166,524,631.315"
InterestIncome,"21,676,000","4,926,000","5,000,000",,"4,250,000","4,461,748.694","4,020,944.957",,"4,852,477.626","3,364,616.698","4,200,930.218","4,399,614.439","5,020,600.174","3,650,029.589","6,189,035.739","3,314,368.047","8,051,944.892","6,143,150.309","4,434,823.019","5,330,527.725","3,588,113.881","2,471,273.089","5,826,825.148","6,276,175.144","7,850,726.296","9,325,462.259","7,322,131.942","7,842,737.275","8,114,709.534","13,036,487.315","10,745,247.444","22,330,886.073","14,455,948.427","12,546,913.446","8,210,875.045","6,445,283.148","10,428,054.831","10,984,701.799","7,051,611.879","10,807,598.011","6,602,105.979","5,219,709.782","10,706,538.237","5,924,728.735","7,364,379.42","33,593,765.995","19,233,337.908",,"11,589,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
InterestExpense,"692,264,000","170,244,000","185,000,000",,"188,980,000","135,707,406.438","154,765,597.016","155,898,959.568","190,618,139.135","148,278,871.595","261,064,157.696","278,703,434.828","285,721,920.928","181,198,942.614","287,720,643.319","336,501,545.876","279,269,254.141","251,397,565.599","304,092,200.141","307,892,108.846","337,421,485.437","218,965,520.315","419,579,830.931","435,103,837.068","412,283,458.17","417,995,209.717","406,768,046.545","334,900,456.273","377,171,699.139","319,843,244.415","371,465,225.674","329,715,275.408","355,850,752.1","258,985,357.537","338,139,863.162","351,625,964.888","350,937,683.963","350,475,211.708","338,539,066.222","306,216,076.166","324,703,082.888","330,830,072.928","272,093,405.495","213,516,655.285","211,377,858.47","555,500,820.664","286,837,290.151",,"271,227,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetInterestIncome,"-729,588,000","-165,318,000","-194,000,000",,"-184,730,000","-186,605,261.109","-150,744,652.059","-38,870,528.586","-199,155,700.304","-154,592,280.511","-256,863,227.478","-288,251,703.392","-294,231,416.375","-187,349,548.624","-294,962,447.59","-346,840,819.846","-286,568,139.439","-257,485,585.008","-313,584,479.745","-317,576,484.321","-348,477,148.38","-226,789,256.651","-430,279,005.253","-445,707,276.305","-421,165,783.114","-431,594,121.907","-415,913,396.751","-342,731,069.651","-379,362,670.713","-381,822,531.446","-360,719,978.23","-307,384,389.335","-341,394,803.673","-246,438,444.092","-329,928,988.117","-345,180,681.741","-340,509,629.131","-339,490,509.908","-331,487,454.343","-295,408,478.155","-318,100,976.909","-325,610,363.146","-261,386,867.258","-207,591,926.55","-204,013,479.05","-521,907,054.669","-267,603,952.244",,"-259,638,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBIT,"960,604,000","237,314,000","24,000,000",,"240,710,000","110,571,927.507","420,633,099.716","585,149,932.809","285,572,455.143","98,977,022.691","549,572,344.543","464,707,356.687","550,264,477.233","365,717,576.503","628,521,554.882","574,889,196.336","372,590,716.165","296,489,069.402","299,508,562.32","516,678,982.573","306,947,547.751","-23,044,993.15","501,118,956.028","655,891,913.23","242,185,946.806","260,272,182.946","418,167,324.164","373,373,233.758","222,911,070.898","99,864,575.978","274,338,140.963","198,877,401.285","419,769,486.228","390,591,348.687","-303,540,295.283","63,665,892.479","158,355,058.448","-14,136,382.779","251,139,669.684","70,868,078.919","85,564,413.652","-101,546,902.104","358,991,907.72","405,337,734.274","23,980,064.004","-1,150,032,707.165","1,227,773,386.396","898,716,000","833,700,000","628,431,000","939,810,000","805,599,000","557,864,000","670,024,000","820,698,000","861,432,000","556,017,000","523,042,000","770,993,000","751,436,000","440,229,000","475,267,000","495,267,000","495,267,000","392,833,000","361,737,000","404,722,000","389,931,000","300,508,000","252,002,000","353,995,000","403,450,000","320,039,000","390,528,000","409,754,000","459,310,000","389,978,000","408,991,000","434,454,000","415,809,000","396,959,000","351,184,000","387,700,000","384,700,000","317,000,000"
EBITDA,"960,604,000"
ReconciledCostOfRevenue,"8,822,128,000","2,119,721,000","1,976,000,000",,"2,122,593,000","2,003,193,571.624","2,449,800,538.197","2,422,310,929.303","2,361,943,525.989","1,645,070,881.989","2,255,143,338.768","2,386,405,271.985","2,263,531,620.37","1,384,436,692.179","2,231,962,684.568","2,323,643,736.407","2,242,785,254.63","2,036,196,372.95","2,365,470,413.229","2,499,247,743.198","2,337,476,656.947","1,699,031,867.752","2,697,634,779.784","2,822,926,573.901","2,639,253,708.122","2,670,092,608.086","2,722,247,907.569","2,532,166,722.98","2,466,060,227.374","2,616,482,408.006","2,760,113,517.086","2,636,807,634.112","2,583,707,755.421","2,692,290,421.156","2,534,056,679.87","2,910,415,414.304","2,451,433,857.539","2,775,385,248.766","2,716,601,238.685","2,593,295,977.478","2,293,765,914.223","2,107,626,599.539","2,865,592,113.544","2,948,633,583.732","2,695,281,484.674","8,405,804,834.077","4,153,215,131.97","4,245,403,000","3,806,802,000","4,203,121,000","4,083,858,000","3,165,091,000","2,806,605,000","3,222,306,000","2,905,786,000","2,860,137,000","2,515,485,000","2,654,425,000","2,489,581,000","2,585,820,000","1,538,372,000","1,284,849,000","1,145,732,000","1,145,732,000","1,032,963,000","1,085,713,000","1,043,323,000","1,067,776,000","936,498,000","933,724,000","959,399,000","946,297,000","865,534,000","987,831,000","989,775,000","1,020,839,000","887,373,000","409,477,000","761,537,000","743,808,000","741,560,000","288,964,000","679,800,000","646,600,000","638,100,000"
ReconciledDepreciation,"850,673,553.374",,"241,000,000",,,"46,673,553.374",,,,"158,845,533.75",,,,"158,980,546.045",,,"232,289,920.992",,,,"226,059,037.447",,,,,,,"257,694,397.982","288,559,071.028",,,"325,382,737.388","329,751,904.669",,,"385,359,569.658","350,517,197.881","382,333,022.011",,,"378,461,065.292","413,738,711.721",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetIncomeFromContinuingOperationNetMinorityInterest,"92,449,000","11,980,000","-178,000,000",,"-25,469,000","-64,370,305.708","162,997,206.521","373,619,673.77","26,580,533.88","-160,282,942.834","290,674,816.372","266,888,614.575","196,058,013.256","147,383,526.946","280,228,179.874","178,206,838.964","35,567,583.913","98,314,773.297","-48,804,160.429","111,984,426.585","-146,863,807.62","-141,211,233.641","-104,218,451.563","75,995,426.481","-296,738,431.495","-258,826,911.353","-155,343,299.18","-134,116,501.141","-287,098,423.312","-494,428,896.213","-207,106,480.582","-189,079,069.579","-26,333,268.216","-546,587,620.112","-748,617,068.779","-291,397,294.897","-279,539,147.254","-592,618,584.311","-90,868,667.62","-301,489,129.678","-352,926,679.239","127,173,566.794","119,636,846.898","189,263,145.914","2,880,122.64","-25,168,666.993","793,373,038.745","444,133,000","470,119,000","570,542,000","780,124,000","611,488,000","400,080,000","428,338,000","836,399,000","578,837,000","505,157,000","258,514,000","674,698,000","732,661,000","443,930,000","375,621,000","361,207,000","361,207,000","311,279,000","100,971,000","140,231,000","308,956,000","81,419,000","164,076,000","16,519,000","73,148,000","279,676,000","384,297,000","106,844,000","407,686,000","276,515,000","253,909,000","262,003,000","227,198,000","258,104,000","173,498,000","251,400,000","250,200,000","299,500,000"
TotalUnusualItemsExcludingGoodwill,"-20,588,000","24,322,000","-239,000,000",,"11,910,000","-11,980,720.376","-20,122,874.663",,"-49,504,088.965","-198,533,763.695","125,243,310.747","-13,152,856.431","33,870,740.798","38,212,077.223","107,559,271.472","82,599,090.212","7,356,812.959","1,025,430.693","-65,266,376.723","27,975,373.28","177,767.585","-52,224,015.443","103,493,785.812","142,270,892.314","18,547,392.608","47,577,024.454","62,892,626.76","-53,300,917.208","-14,768,771.352","-185,222,703.059","-155,526,182.794","-18,685,255.953","162,766,165.267","-276,209,760.766","-589,467,122.794","-198,145,792.062","-6,307,291.229","-478,188,910.244","-45,384,230.586","-229,898,992.243","-74,175,131.32","-164,030,436.884","-58,256,568.962","-17,522,953.183","-319,048,412.962","-2,970,850,764.749","252,769,772.654","-159,476,000","360,678,000","236,837,000","248,549,000","36,675,000","5,076,000","-624,000","267,320,000","-63,762,000","162,781,000","-83,961,000","139,606,000","229,104,000","165,444,000","18,886,000","-1,910,000","917,000","53,506,000","-181,324,000","-133,865,000","65,376,000","-125,526,000","-31,078,000","-237,398,000","-251,433,000","79,159,000","98,366,000","-176,105,000","170,252,000","101,401,000","15,016,000","-8,848,000","-12,820,000","38,659,000","-67,264,000","17,000,000","16,700,000","141,500,000"
TotalUnusualItems,"-20,588,000","24,322,000","-239,000,000",,"11,910,000","-11,980,720.376","-20,122,874.663",,"-49,504,088.965","-198,533,763.695","125,243,310.747","-13,152,856.431","33,870,740.798","38,212,077.223","107,559,271.472","82,599,090.212","7,356,812.959","1,025,430.693","-65,266,376.723","27,975,373.28","177,767.585","-52,224,015.443","103,493,785.812","142,270,892.314","18,547,392.608","47,577,024.454","62,892,626.76","-53,300,917.208","-14,768,771.352","-185,222,703.059","-155,526,182.794","-18,685,255.953","162,766,165.267","-276,209,760.766","-589,467,122.794","-198,145,792.062","-6,307,291.229","-478,188,910.244","-45,384,230.586","-229,898,992.243","-74,175,131.32","-164,030,436.884","-58,256,568.962","-17,522,953.183","-319,048,412.962","-2,970,850,764.749","252,769,772.654","-159,476,000","360,678,000","236,837,000","248,549,000","36,675,000","5,076,000","-624,000","267,320,000","-63,762,000","162,781,000","-83,961,000","139,606,000","229,104,000","165,444,000","18,886,000","-1,910,000","917,000","53,506,000","-181,324,000","-133,865,000","65,376,000","-125,526,000","-31,078,000","-237,398,000","-251,433,000","79,159,000","98,366,000","-176,105,000","170,252,000","101,401,000","15,016,000","-8,848,000","-12,820,000","38,659,000","-67,264,000","17,000,000","16,700,000","141,500,000"
NormalizedEBITDA,"981,192,000","212,992,000","504,000,000",,"228,800,000","169,226,201.257","440,755,974.379","585,149,932.809","335,076,544.108","456,356,320.136","424,329,033.795","477,860,213.119","516,393,736.434","486,486,045.326","520,962,283.41","492,290,106.124","597,523,824.199","295,463,638.709","364,774,939.043","488,703,609.292","532,828,817.613","29,179,022.293","397,625,170.216","513,621,020.915","223,638,554.198","212,695,158.492","355,274,697.404","684,368,548.948","526,238,913.278","285,087,279.037","429,864,323.757","542,945,394.626","586,755,225.63","666,801,109.453","285,926,827.512","647,171,254.199","515,179,547.557","846,385,549.477","296,523,900.27","300,767,071.162","538,200,610.264","476,222,246.501","417,248,476.682","422,860,687.457","343,028,476.966","1,820,818,057.584","975,003,613.741","1,058,192,000","473,022,000","391,594,000","691,261,000","768,924,000","552,788,000","670,648,000","553,378,000","925,194,000","393,236,000","607,003,000","631,387,000","522,332,000","274,785,000","456,381,000","497,177,000","494,350,000","339,327,000","543,061,000","538,587,000","324,555,000","426,034,000","283,080,000","591,393,000","654,883,000","240,880,000","292,162,000","585,859,000","289,058,000","288,577,000","393,975,000","443,302,000","428,629,000","358,300,000","418,448,000","370,700,000","368,000,000","175,500,000"
