name,ttm,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010
MarketCap,"4,040,836,531","5,379,985,920","4,171,630,740","4,493,390,188","3,167,168,953","2,281,067,310","2,830,689,940","2,352,926,940","1,691,783,740","1,715,044,673","1,766,442,750"
EnterpriseValue,"5,433,841,531","6,710,476,920","5,210,958,740","5,377,223,188","3,797,919,953","2,851,078,310","3,230,039,940","2,579,927,940","1,954,000,740","2,046,500,673","2,122,130,750"
PeRatio,"11.792","15.599","10.833","19.718","15.933","13.23","17.28","15.216","11.074","9.333","7.132"
ForwardPeRatio,"12.315","14.389",,,"14.409","11.39","14.663","12.755","9.747","8.818","10.881"
PegRatio,,,,,,,"1.467","1.276","0.975","0.882","1.485"
PsRatio,"1.977","2.717","2.294","2.812","2.221","1.748","2.213","1.984","1.573","1.55","1.298"
PbRatio,"2.641","3.346","2.89","3.509","2.59","1.989","2.187","1.968","1.326","0.959","1.234"
EnterprisesValueRevenueRatio,"2.547","3.194","2.69","3.134","2.469","2.01","2.41","2.036","1.641","1.855","1.558"
