name,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995
	StockholdersEquity,"4,079,000","77,676,000","66,321,000","60,525,000","172,455,000","204,096,000","253,272,000","240,905,000","245,207,000","240,395,000","223,160,000","208,479,000","198,675,000","228,445,000","182,429,000","126,529,000","122,634,000","116,349,000","122,935,000","105,510,000","80,500,000","86,900,000","63,800,000","13,300,000","10,700,000"
		CapitalStock,"555,000","555,000","555,000","277,000","308,000","308,000","308,000","308,000","309,000","309,000","309,000","309,000","309,000","309,000","309,000","309,000","309,000","309,000","308,000","304,000","100,000","100,000","100,000","100,000",
			PreferredStock,"0","0",,"0","0","0","0","0","0","0","0",,,,,,,,,,,,,,
			CommonStock,"555,000","555,000","555,000","277,000","308,000","308,000","308,000","308,000","309,000","309,000","309,000","309,000","309,000","309,000","309,000","309,000","309,000","309,000","308,000","304,000","100,000","100,000","100,000","100,000",
		AdditionalPaidInCapital,"48,141,000","36,752,000","25,337,000","9,240,000","144,701,000","137,769,000","135,653,000","133,207,000","135,871,000","135,607,000","138,551,000","139,415,000","138,640,000","135,942,000","119,573,000","101,623,000","101,681,000","102,315,000","95,114,000","75,378,000","65,200,000","64,300,000","50,700,000","5,700,000",
		RetainedEarnings,"499,473,000","397,947,000","296,797,000","278,163,000","232,771,000","214,481,000","255,970,000","241,324,000","243,650,000","228,922,000","220,009,000","216,707,000","183,321,000","147,730,000","111,245,000","88,649,000","69,439,000","56,575,000","60,656,000","50,299,000","33,400,000","24,000,000","14,900,000","7,500,000","4,900,000"
		TreasuryStock,"544,102,000","357,569,000","256,363,000","227,152,000","205,325,000","148,465,000","138,688,000","133,950,000","134,647,000","124,464,000","135,712,000","147,952,000","123,600,000","55,405,000","45,614,000","63,925,000","48,795,000","43,003,000","33,467,000","20,643,000","18,100,000","2,000,000","2,000,000",,
		GainsLossesNotAffectingRetainedEarnings,"12,000","-9,000","-5,000","-3,000","0","3,000","29,000","16,000","24,000","21,000","3,000",,"5,000","-131,000","-3,084,000","-127,000",,"153,000","324,000","172,000","-200,000","300,000",,,
		OtherEquityInterest,,,,,,,,,,,,,,,,,,,,,"100,000","200,000","100,000",,"5,800,000"
TotalCapitalization,"273,479,000","222,076,000","170,721,000","164,925,000","172,455,000","204,096,000","253,272,000","240,905,000","245,207,000","240,395,000","223,160,000","208,479,000","198,675,000","229,611,000","215,619,000","161,419,000","163,136,000","158,842,000","122,935,000","105,510,000","80,500,000","86,900,000","63,800,000","17,400,000","15,300,000"
CommonStockEquity,"4,079,000","77,676,000","66,321,000","60,525,000","172,455,000","204,096,000","253,272,000","240,905,000","245,207,000","240,395,000","223,160,000","208,479,000","198,675,000","228,445,000","182,429,000","126,529,000","122,634,000","116,349,000","122,935,000","105,510,000","80,500,000","86,900,000","63,800,000","13,300,000","10,700,000"
CapitalLeaseObligations,"58,863,000",,,,,,,,,,,,"537,000",,,,,,,,,,,,
NetTangibleAssets,"-8,635,000","64,950,000","53,559,000","47,437,000","158,867,000","189,639,000","234,838,000","217,130,000","216,774,000","219,144,000","214,673,000","199,884,000","193,890,000","223,523,000","182,429,000","126,529,000","122,634,000","116,349,000","122,935,000","105,510,000","80,500,000","83,900,000","63,000,000","12,600,000","10,100,000"
WorkingCapital,"105,701,000","94,204,000","52,454,000","39,364,000","54,337,000","73,058,000","128,630,000","115,706,000","126,562,000","144,479,000","127,627,000","98,413,000","97,180,000","128,401,000","93,235,000","47,500,000","56,032,000","41,238,000","36,609,000","51,179,000","35,800,000","52,400,000","46,600,000","4,600,000","4,700,000"
InvestedCapital,"273,479,000","222,076,000","170,721,000","164,925,000","172,455,000","204,096,000","253,272,000","240,905,000","245,207,000","240,395,000","223,160,000","209,016,000","199,304,000","230,194,000","217,319,000","163,068,000","164,996,000","160,866,000","136,435,000","105,510,000","80,500,000","86,900,000","63,800,000","17,900,000","15,400,000"
TangibleBookValue,"-8,635,000","64,950,000","53,559,000","47,437,000","158,867,000","189,639,000","234,838,000","217,130,000","216,774,000","219,144,000","214,673,000","199,884,000","193,890,000","223,523,000","182,429,000","126,529,000","122,634,000","116,349,000","122,935,000","105,510,000","80,500,000","83,900,000","63,000,000","12,600,000","10,100,000"
TotalDebt,"328,263,000","144,400,000","104,400,000","104,400,000",,,,,,,,"537,000","1,166,000","1,749,000","34,890,000","36,539,000","42,362,000","44,517,000","13,500,000",,,,,"4,600,000","4,700,000"
ShareIssued,"55,489,000","55,489,000","55,489,000","55,488,000","61,516,000","61,516,000","61,516,000","61,516,000","61,678,000","61,678,000","61,678,000","62,081,294","52,434,000","55,326,000","54,584,000","50,954,000","53,438,000","55,786,000","55,874,000","54,840,000","53,832,000","58,068,000","55,488,000","55,452,000","55,189,772"
OrdinarySharesNumber,"39,372,000","40,934,000","41,480,000","42,050,000","48,530,000","50,666,000","51,166,000","51,324,000","51,396,000","52,164,000","51,226,000","50,681,294","52,434,000","55,326,000","54,584,000","50,954,000","53,438,000","55,786,000","55,874,000","54,840,000","53,832,000","58,068,000","55,488,000","55,452,000","55,189,772"
TreasurySharesNumber,"16,117,000","14,555,000","14,009,000","13,438,000","12,986,000","10,850,000","10,350,000","10,192,000","10,282,000","9,514,000","10,452,000","11,400,000",,,,,,,,,,,,,
