name,ttm,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995
MarketCap,"10,257,460,034","25,962,350,000","16,312,110,000","22,586,444,209","27,382,806,222","22,010,810,000","28,090,820,000","37,985,140,000","23,968,490,000","17,784,203,021","12,956,936,000","9,481,976,000","5,565,827,431","18,309,275,000","23,958,712,000","50,380,474,778","62,045,611,439","77,632,108,317","71,782,078,016","78,292,914,480","70,733,957,726","42,068,587,332","13,157,754,073","7,298,407,886","6,451,418,417","8,519,164,187"
EnterpriseValue,"30,253,460,034","36,123,350,000","26,189,110,000","32,131,444,209","36,160,806,222","30,676,810,000","34,871,820,000","44,065,140,000","29,182,490,000","22,828,203,021","18,477,736,000","15,762,176,000","12,142,427,431","24,050,075,000","27,829,912,000","60,268,474,778","70,832,411,439","86,660,908,317","81,554,878,016","88,688,214,480","82,618,157,726","47,379,787,332","17,181,054,073","16,005,607,886","17,360,718,417","19,544,864,187"
PeRatio,"3.098","5.444","11.566","15.775","17.478","15.302","21.617","22.209","15.343","15.42","18.317","42.576",,"16.029",,,,"54.122","32.871",,,"118.505",,"23.28","58.128","94.749"
ForwardPeRatio,"3.815","7.698",,"11.779","14.327","11.793","14.948","18.282","12.92","11.976","13.928",,,,,,,,,,,,,,,
PegRatio,"0.399","0.736",,"0.841","0.924","0.825","1.098","1.365","0.847","0.769","1.479",,,,,,,,,,,,,,,
PsRatio,"0.364","1.033","1.171","1.839","2.022","1.732","2.159","2.676","1.78","1.301","0.941","0.737","0.393","1.398","1.627","2.207","2.77","2.939","2.94","3.292","2.751","3.335","2.168","0.556","0.53","0.709"
PbRatio,"0.765","5.109","6.487","7.547","4.901","3.712","3.728","3.928","2.347","1.785","1.319","1.051","0.647","0.853","1.031","1.248","1.476","1.228","1.149","1.248","1.468","3.779","1.149","0.599","0.566","0.804"
EnterprisesValueRevenueRatio,"1.088","1.299","1.804","2.347","2.747","2.209","2.526","2.883","2.071","1.603","1.314","1.211","0.87","1.709","1.943","4.146","3.144","3.26","3.314","3.819","4.122","3.685","1.42","1.212","1.437","1.672"
EnterprisesValueEBITDARatio,"6.369","7.605","8.791","12.084","12.617","11.451","12.419","11.814","8.488","7.443","7.99","10.057","-1.056","7.802","9.121","-9.55","-5.825","18.735","14.715","19.005","23.309","21.912","11.238","9.437","7.961","8.447"
