name,08/31/2019,08/31/2018,08/31/2017,08/31/2016,08/31/2015,08/31/2014,08/31/2013,08/31/2012,08/31/2011,08/31/2010,08/31/2009,08/31/2008,08/31/2007,08/31/2006,08/31/2005,08/31/2004,08/31/2003,08/31/2002,08/31/2001,08/31/2000,08/31/1999,08/31/1998,08/31/1997,08/31/1996,08/31/1995,08/31/1994,08/31/1993,08/31/1992,08/31/1991,08/31/1990,08/31/1989,08/31/1988,08/31/1987,08/31/1986,08/31/1985
TotalAssets,"3,758,771,000","3,328,304,000","2,975,131,000","3,130,869,000","3,372,302,000","3,688,520,000","3,494,801,000","3,441,246,000","3,683,131,000","3,706,153,000","3,687,556,000","4,746,371,000","3,472,663,000","2,898,868,000","2,332,922,000","1,988,046,000","1,275,406,000","1,230,076,000","1,084,800,000","1,172,862,000","1,079,000,000","1,002,600,000","839,100,000","766,800,000","748,100,000","604,900,000","542,000,000","515,700,000","460,800,000","415,700,000","419,200,000","337,400,000","302,300,000","293,600,000","282,500,000"
	CurrentAssets,"2,080,005,000","2,077,205,000","1,713,900,000","2,048,125,000","2,307,101,000","2,553,791,000","2,366,195,000","2,239,831,000","2,326,253,000","2,175,206,000","1,997,552,000","3,217,443,000","2,458,852,000","2,144,792,000","1,700,917,000","1,424,232,000","844,417,000","794,152,000","642,177,000","715,018,000","662,300,000","673,500,000","585,300,000","539,500,000","534,100,000","446,100,000","398,500,000","378,300,000","318,800,000","289,200,000","315,400,000","230,200,000","201,100,000","200,100,000","198,200,000"
		CashCashEquivalentsAndShortTermInvestments,"192,461,000","622,473,000","252,595,000","517,544,000","485,323,000","434,925,000","378,770,000","262,422,000","222,390,000","399,313,000","405,603,000","219,026,000","419,275,000","180,719,000","119,404,000","123,559,000","75,058,000","124,313,000","56,289,000","20,067,000","44,700,000","31,000,000","33,000,000","24,300,000","21,000,000","19,100,000","18,800,000","11,500,000","11,700,000","9,300,000","19,100,000","25,800,000","33,600,000","20,400,000","26,500,000"
			CashAndCashEquivalents,"192,461,000","622,473,000","252,595,000","517,544,000","485,323,000","434,925,000","378,770,000","262,422,000","222,390,000","399,313,000","405,603,000","219,026,000","419,275,000","180,719,000","119,404,000","123,559,000","75,058,000","33,245,000","33,289,000","20,067,000","44,700,000","31,000,000","33,000,000","24,300,000","21,000,000","19,100,000","18,800,000","11,500,000","11,700,000","9,300,000","19,100,000","25,800,000","33,600,000","20,400,000","26,500,000"
			OtherShortTermInvestments,,,,,,,,,,,,,,,,,,"91,068,000","23,000,000",,,,,,,,,,,,,,,,
		Receivables,"1,016,088,000","749,484,000","706,595,000","765,784,000","900,619,000","1,028,425,000","989,694,000","958,364,000","956,852,000","824,339,000","731,282,000","1,369,453,000","1,082,713,000","1,134,823,000","829,192,000","607,005,000","397,490,000","350,885,000","299,547,000","357,719,000","304,300,000","318,700,000","289,700,000","294,600,000","268,700,000","228,000,000","163,400,000","209,300,000","177,400,000","156,900,000","157,500,000","116,900,000","101,600,000","101,500,000","88,700,000"
			AccountsReceivable,"1,016,088,000","749,484,000","706,595,000","765,784,000","900,619,000","1,028,425,000","989,694,000","958,364,000","956,852,000","824,339,000","731,282,000","1,369,453,000","1,082,713,000","1,134,823,000","829,192,000","607,005,000","397,490,000","207,844,000","204,032,000","357,719,000",,,,,,,,,,,,,,,
				GrossAccountsReceivable,"1,024,491,000","753,973,000","715,260,000","772,211,000","909,652,000","1,034,333,000","999,736,000","967,844,000","972,947,000",,,,,,,,,,,,,,,,,,,,,,,,,,
				AllowanceForDoubtfulAccountsReceivable,"-8,403,000","-4,489,000","-8,665,000","-6,427,000","-9,033,000","-5,908,000","-10,042,000","-9,480,000","-16,095,000",,,,,,,,,,,,,,,,,,,,,,,,,,
			LoansReceivable,,,,,,,,,,,,,,,,,,"143,041,000",,,,,,,,,,,,,,,,,
			OtherReceivables,,,,,,,,,,,,,,,,,,,"95,515,000",,,,,,,,,,,,,,,,
		Inventory,"692,368,000","589,005,000","614,459,000","652,754,000","781,371,000","935,411,000","757,417,000","807,923,000","908,338,000","674,680,000","678,541,000","1,400,332,000","874,104,000","762,635,000","706,951,000","645,484,000","310,816,000","268,040,000","236,679,000","277,455,000","249,700,000","257,200,000","220,600,000","186,200,000","208,100,000","133,700,000","136,600,000","106,200,000","93,900,000","82,200,000","84,300,000","81,300,000","61,800,000","75,800,000","80,400,000"
		CurrentDeferredAssets,,,,"0","29,137,000","49,455,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CurrentDeferredTaxesAssets,,,,"0","29,137,000","49,455,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		AssetsHeldForSaleCurrent,,"710,000","0","0","17,008,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherCurrentAssets,"179,088,000","115,533,000","140,251,000","112,043,000","93,643,000","105,575,000","240,314,000","211,122,000","238,673,000","276,874,000","182,126,000","228,632,000","82,760,000","66,615,000","45,370,000","48,184,000","61,053,000","50,914,000","49,662,000","59,777,000","63,600,000","66,600,000","42,000,000","34,400,000","36,300,000","65,300,000","79,700,000","51,300,000","35,800,000","40,800,000","54,500,000","6,200,000","4,100,000","2,400,000","2,600,000"
	TotalNonCurrentAssets,"1,678,766,000","1,251,099,000","1,261,231,000","1,082,744,000","1,065,201,000","1,134,729,000","1,128,606,000","1,201,415,000","1,356,878,000","1,530,947,000","1,690,004,000","1,528,928,000","1,013,811,000","754,076,000","632,005,000","563,814,000","430,989,000","435,924,000","442,623,000","457,844,000","416,700,000","329,100,000","253,800,000","227,300,000","214,000,000","158,800,000","143,500,000","137,400,000","142,000,000","126,500,000","103,800,000","107,200,000","101,200,000","93,500,000","84,300,000"
		NetPPE,"1,500,971,000","1,075,038,000","1,061,283,000","895,049,000","883,650,000","925,098,000","940,237,000","994,304,000","1,112,015,000","1,232,268,000","1,351,389,000","1,154,322,000","767,353,000","588,686,000","505,584,000","451,490,000","374,382,000","378,155,000","395,851,000","407,512,000","402,300,000","318,500,000","247,300,000","222,700,000","209,700,000","156,800,000","139,300,000","130,700,000","132,700,000","114,600,000","93,800,000","88,200,000","83,100,000","70,800,000","64,600,000"
			GrossPPE,"3,196,585,000","2,670,872,000","2,604,941,000","2,324,661,000","2,294,582,000","2,333,153,000","2,251,984,000","2,260,195,000","2,310,474,000","2,340,558,000","2,364,850,000","2,095,713,000","1,590,324,000","1,335,614,000","1,200,742,000","1,090,530,000","963,224,000","921,779,000","896,896,000","856,128,000","804,300,000","680,400,000","570,600,000","507,000,000","456,700,000","370,500,000","327,100,000","297,300,000","289,700,000","251,300,000","212,100,000","193,900,000","172,600,000","146,200,000","129,000,000"
				LandAndImprovements,"142,825,000","85,288,000","82,197,000","70,291,000","75,086,000","79,295,000","80,764,000","79,123,000","93,496,000","94,426,000","87,530,000","84,539,000","54,387,000","44,702,000","41,887,000","202,400,000","34,617,000","29,099,000","62,528,000",,,,,,,,,,,,,,,,
				BuildingsAndImprovements,"750,381,000","631,501,000","522,468,000","487,305,000","489,500,000","494,842,000","486,494,000","483,708,000","507,797,000","540,285,000","502,031,000","462,186,000","321,967,000","268,755,000","245,924,000","55,641,000","127,780,000","154,229,000","109,549,000",,,,,,,,,,,,,,,,
