name,ttm,06/30/2019,06/30/2018,06/30/2017,06/30/2016,06/30/2015,06/30/2014,06/30/2013,06/30/2012,06/30/2011,06/30/2010,06/30/2009,06/30/2008,06/30/2007,06/30/2006,06/30/2005,06/30/2004,06/30/2003,06/30/2002,06/30/2001,06/30/2000,06/30/1999,06/30/1998,06/30/1997,06/30/1996,06/30/1995,06/30/1994,06/30/1993,06/30/1992,06/30/1991,06/30/1990,06/30/1989,06/30/1988,06/30/1987,06/30/1986
TotalRevenue,"59,501,608,000","60,113,922,000","58,727,324,000","55,371,139,000","50,366,919,000","48,680,752,000","46,516,712,000","44,411,233,000","42,380,939,000","39,323,489,000","37,243,495,000","36,853,330,000","37,522,111,000","35,042,075,000","32,628,438,000","30,281,914,000","29,335,403,000","26,140,337,000","23,350,504,000","21,784,497,000","19,303,268,000","17,422,800,000","15,327,500,000","14,454,600,000","13,395,100,000","12,118,000,000","10,942,500,000","10,021,500,000","8,892,800,000","8,149,700,000","7,590,600,000","6,851,300,000","4,384,700,000","3,655,900,000","3,172,300,000"
	OperatingRevenue,"59,501,608,000","60,113,922,000","58,727,324,000","55,371,139,000","50,366,919,000","48,680,752,000","46,516,712,000","44,411,233,000","42,380,939,000","39,323,489,000","37,243,495,000","36,853,330,000","37,522,111,000","35,042,075,000","32,628,438,000","30,281,914,000","29,335,403,000","26,140,337,000","23,350,504,000","21,784,497,000","19,303,268,000","17,422,800,000","15,327,500,000","14,454,600,000","13,395,100,000","12,118,000,000","10,942,500,000","10,021,500,000","8,892,800,000","8,149,700,000","7,590,600,000","6,851,300,000","4,384,700,000","3,655,900,000","3,172,300,000"
CostOfRevenue,"48,186,407,000","48,704,935,000","47,641,933,000","44,813,632,000","41,326,447,000","40,129,236,000","38,335,677,000","36,543,642,000","34,704,362,000","32,002,341,000","30,136,009,000","29,816,999,000","30,327,254,000","28,284,603,000","26,337,107,000","24,498,200,000","23,661,514,000","20,979,556,000","18,722,163,000","17,513,138,000","15,428,890,000","14,002,900,000","12,318,400,000","11,675,700,000","10,839,100,000","9,796,600,000","8,851,600,000","8,117,600,000","7,204,400,000","6,601,600,000","6,162,000,000","5,564,000,000","3,549,100,000","2,947,200,000","2,547,100,000"
GrossProfit,"11,315,201,000","11,408,987,000","11,085,391,000","10,557,507,000","9,040,472,000","8,551,516,000","8,181,035,000","7,867,591,000","7,676,577,000","7,321,148,000","7,107,486,000","7,036,331,000","7,194,857,000","6,757,472,000","6,291,331,000","5,783,714,000","5,673,889,000","5,160,781,000","4,628,341,000","4,271,359,000","3,874,378,000","3,419,900,000","3,009,100,000","2,778,900,000","2,556,000,000","2,321,400,000","2,090,900,000","1,903,900,000","1,688,400,000","1,548,100,000","1,428,600,000","1,287,300,000","835,600,000","708,700,000","625,200,000"
OperatingExpense,"9,313,586,000","9,078,837,000","8,756,417,000","8,504,336,000","7,189,972,000","7,322,154,000","6,593,913,000","6,209,113,000","5,785,945,000","5,389,646,000","5,131,618,000","5,164,120,000","5,314,908,000","5,048,990,000","4,796,301,000","4,194,184,000","4,141,230,000","3,836,507,000","3,467,379,000","3,232,827,000","3,064,416,000","2,752,300,000","2,418,100,000","2,236,600,000","2,062,100,000","1,867,400,000","1,688,800,000","1,535,100,000","1,369,900,000","1,255,700,000","1,163,200,000","1,057,900,000","691,700,000","587,000,000","519,300,000"
	SellingGeneralAndAdministration,,,,,,,,,,"5,389,646,000",,,"5,314,908,000","5,048,990,000","4,796,301,000","4,194,184,000","4,141,230,000","3,836,507,000","3,467,379,000","3,232,827,000","2,843,755,000","2,547,300,000","2,236,900,000","2,076,300,000","1,917,400,000","1,736,600,000","1,568,800,000","1,427,400,000","1,270,400,000","1,163,500,000","1,078,800,000","981,100,000","646,700,000","548,600,000","487,800,000"
	DepreciationAmortizationDepletionIncomeStatement,,,,,,,,,,,,,,,,,,,,,"220,661,000","205,000,000","181,200,000","160,300,000","144,700,000","130,800,000","120,000,000","107,700,000","99,500,000","92,200,000","84,400,000","76,800,000","45,000,000","38,400,000","31,500,000"
		DepreciationAndAmortizationInIncomeStatement,,,,,,,,,,,,,,,,,,,,,"220,661,000","205,000,000","181,200,000","160,300,000","144,700,000","130,800,000","120,000,000","107,700,000","99,500,000","92,200,000","84,400,000","76,800,000","45,000,000","38,400,000","31,500,000"
OperatingIncome,"2,001,615,000","2,330,150,000","2,328,974,000","2,053,171,000","1,850,500,000","1,229,362,000","1,587,122,000","1,658,478,000","1,890,632,000","1,931,502,000","1,975,868,000","1,872,211,000","1,879,949,000","1,708,482,000","1,495,030,000","1,589,530,000","1,532,659,000","1,324,274,000","1,160,962,000","1,038,532,000","809,962,000","667,600,000","591,000,000","542,300,000","493,900,000","454,000,000","402,100,000","368,800,000","318,500,000","292,400,000","265,400,000","229,400,000","143,900,000","121,700,000","105,900,000"
NetNonOperatingInterestIncomeExpense,"-333,731,000","-360,423,000","-395,483,000","-302,878,000","-306,146,000","-254,807,000","-123,741,000","-128,495,000","-113,396,000","-118,267,000","-125,477,000","-116,322,000",,,,,,,,"-71,776,000",,,,,,,,,,,,,,,
	InterestExpenseNonOperating,"333,731,000","360,423,000","395,483,000","302,878,000","306,146,000","254,807,000","123,741,000","128,495,000","113,396,000","118,267,000","125,477,000","116,322,000",,,,,,,,"71,776,000",,,,,,,,,,,,,,,
OtherIncomeExpense,"44,053,000","36,109,000","22,733,000","15,937,000","-111,347,000","33,592,000","12,243,000","17,472,000","6,766,000","14,219,000","-802,000","14,945,000","22,930,000","17,735,000","9,016,000","10,906,000","12,365,000","8,347,000","2,805,000","-101,000","-1,522,000","-1,000,000","-100,000","200,000","1,000,000","2,200,000","1,800,000","2,100,000","6,400,000","7,500,000","7,200,000","6,000,000","-2,500,000","10,700,000","11,800,000"
	SpecialIncomeCharges,,,,,,,,,,"14,219,000","-802,000","14,945,000","22,930,000","17,735,000","9,016,000","10,906,000","12,365,000","8,347,000","2,805,000","-101,000","-1,522,000","-1,000,000","-100,000","200,000","1,000,000","2,200,000","1,800,000","2,100,000","6,400,000","7,500,000","7,200,000","6,000,000","-2,500,000","10,700,000","11,800,000"
	OtherNonOperatingIncomeExpenses,"44,053,000","36,109,000","22,733,000","15,937,000","-111,347,000","33,592,000","12,243,000","17,472,000","6,766,000",,,,,,,,,,,"-101,000",,,,,,,,,,,,,,,
PretaxIncome,"1,711,937,000","2,005,836,000","1,956,224,000","1,766,230,000","1,433,007,000","1,008,147,000","1,475,624,000","1,547,455,000","1,784,002,000","1,827,454,000","1,849,589,000","1,770,834,000","1,791,338,000","1,621,215,000","1,394,946,000","1,525,436,000","1,475,144,000","1,260,387,000","1,100,870,000","966,655,000","737,608,000","593,900,000","532,500,000","495,900,000","453,900,000","417,600,000","367,600,000","332,000,000","281,600,000","250,800,000","216,100,000","176,900,000","129,400,000","122,300,000","107,600,000"
