name,ttm,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010
MarketCap,"10,912,784,519","9,792,494,202","13,278,827,040","12,784,314,578","11,572,040,536","10,654,044,029","10,918,021,312","10,711,659,460","11,667,023,986","12,842,339,402","14,046,428,226","12,211,465,597","10,307,849,424","9,083,303,958","6,006,171,334","5,271,352,158","5,415,227,152","5,327,707,426","5,327,546,830","5,541,156,346","4,743,566,323","4,804,902,460","5,334,540,004","4,528,398,965","4,213,112,378","4,878,585,777","4,508,607,494","3,952,958,937","4,090,372,960","3,223,821,363","2,571,023,781","5,059,418,157","4,768,335,251","4,933,322,729","4,518,725,842","4,275,839,959","4,313,313,445","3,957,421,789","3,390,742,073","2,343,614,442","3,776,467,827"
EnterpriseValue,"11,700,384,519","10,406,494,202","14,021,927,040","13,503,614,578","12,461,740,536","11,558,644,029","11,995,021,312","11,653,959,460","12,650,123,986","13,889,439,402","15,231,628,226","13,363,765,597","11,599,949,424","8,986,005,958","5,933,412,334","5,219,159,158","5,307,745,152","5,225,454,426","5,205,868,830","5,451,522,346","4,606,008,323","4,656,975,460","5,208,021,004","4,383,287,965","4,014,047,378","4,657,244,777","4,282,229,494","3,745,192,937","3,879,886,960","3,088,224,363","2,435,426,781","4,932,281,157","4,619,706,251","4,798,386,729","4,371,505,842","4,128,619,959","4,206,768,445","3,841,732,789","3,336,953,073","2,020,678,442","3,452,401,827"
PeRatio,"25.437","26.722","31.662","31.831","29.028","25.383","20.047","20.637","22.772","30.921","65.921","57.866","49.945","35.714","31.712","24.564","26.023","26.557","26.598","30.63","26.614","25.975","29.636","26.11","23.773","28.442","27.063","22.959","24.677","20.753","16.551","18.261","18.092","18.697","17.356","16.423","20","25.412","22.194","18.879","29.862"
ForwardPeRatio,"19.121","17.762","24.213","22.779","23.256","19.685","19.841",,"22.831","23.981","31.447","27.1","27.322","25.317","28.409","23.474","26.247","22.173","24.57","26.385","24.57","22.075","24.272","21.277","17.036","20.408","23.202","19.455","20.492","16.639","16.103","14.859","14.104","14.903","14.859","13.986","14.728","16.978","15.432",,
PegRatio,,,,,,,,,,,,,,,,,,,,,,"2.018","2.218","1.944","1.355","1.622","2.118","1.776","1.87","3.532","3.418","2.79","0.959","1.079","0.93","0.964","1.052","1.171","1.064",,
PsRatio,"3.94","3.997","5.076","5.042","4.473","3.868","4.164","4.038","4.424","5.503","7.083","7.539","9.109","10.049","9.464","7.959","8.408","8.554","8.408","9.3","8.056","7.943","9.214","8","7.301","8.641","8.104","7.154","7.625","6.306","5.029","5.04","4.901","5.033","4.713","4.46","5","6.019","5.008","4.411","7.027"
PbRatio,"3.297","2.918","3.989","3.843","3.522","3.287","3.464","3.401","3.674","4.129","4.881","4.335","3.755","28.569","20.742","19.835","21.842","20.519","20.505","24.409","19.462","19.214","21.763","17.16","14.696","17.147","13.856","12.755","14.889","13.482","10.752","10.695","10.448","10.539","9.343","8.955","9.797","12.858","11.709","4.592","7.832"
EnterprisesValueRevenueRatio,"4.156","11.293","23.425","19.994","20.08","19.181","16.043","20.236","18.951","17.86","24.539","21.858","18.102","25.227","33.89","33.412","32.497","32.19","33.383","29.147","30.97","32.603","31.282","29.436","27.887","29.498","30.193","27.389","25.733","21.641","18.723","38.438","34.853","39.528","36.366","28.75","34.972","30.971","28.426","19.06","30.656"
EnterprisesValueEBITDARatio,"14.721","39.181","85.136","70.222","71.908","62.479","51.459","65.804","70.318","62.229","89.598","77.651","67.052","175.166","65.498","67.145","55.219","56.573","56.637","47.869","54.4","58.237","53.12","51.293","50.401","51.37","53.812","48.682","46.184","39.725","37.108","71.286","62.428","73.478","72.771","49.321","64.194","58.354","57.151","48.066","70.299"
