name,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995
			FinishedGoods,"4,033,700,000","3,806,500,000","3,685,900,000","3,214,100,000","3,260,000,000","2,432,400,000","2,314,200,000","1,905,834,000","1,523,705,000","1,443,950,000","1,227,598,000","259,474,000",,"1,440,895,000",,,,,,,,,,,
			OtherInventories,,,,,,,,,,,,"1,251,727,000","1,604,400,000",,,,,,,,,,,,
		AssetsHeldForSaleCurrent,,,"0","8,300,000","13,100,000","186,100,000","63,800,000","94,441,000","33,224,000",,,,,,,,,,,,,,,,
		OtherCurrentAssets,"85,000,000","86,600,000","81,800,000","102,000,000","86,800,000","124,700,000","88,500,000","90,854,000","80,307,000","70,341,000","100,565,000","98,567,000","153,150,000","284,520,000","232,917,000","44,424,000","43,150,000","27,869,000","16,434,000","15,469,000","10,723,000","16,400,000","20,400,000","11,800,000","7,500,000"
	TotalNonCurrentAssets,"8,608,600,000","5,809,300,000","5,514,100,000","4,439,600,000","3,614,600,000","3,360,500,000","3,068,900,000","2,605,907,000","2,309,699,000","2,061,389,000","2,052,543,000","1,956,651,000","2,366,944,000","2,183,113,000","1,714,528,000","1,768,665,000","1,548,516,000","1,361,566,000","1,025,060,000","811,079,000","600,005,000","593,500,000","442,400,000","220,700,000","94,400,000"
		NetPPE,"4,726,900,000","2,250,000,000","2,108,600,000","1,806,500,000","1,520,100,000","1,328,800,000","1,241,000,000","1,023,781,000","858,975,000","739,847,000","726,835,000","662,493,000","618,491,000","582,646,000","424,429,000","414,718,000","371,326,000","313,496,000","185,452,000","107,085,000","68,232,000","51,500,000","37,600,000","22,300,000","12,100,000"
			GrossPPE,"5,405,000,000","2,868,300,000","2,713,400,000","2,332,700,000","2,019,700,000","1,763,100,000","1,671,200,000","1,373,297,000","1,175,382,000","1,041,970,000","983,448,000","875,670,000","823,342,000","746,499,000","546,850,000","521,043,000","448,536,000","366,591,000","220,527,000","131,232,000","84,474,000","65,900,000","44,000,000","25,900,000","15,900,000"
				Properties,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,,,,
				BuildingsAndImprovements,"1,904,500,000","1,770,400,000","1,633,300,000","1,438,400,000","1,357,100,000","1,225,400,000","1,096,700,000","940,439,000","823,561,000","707,063,000","670,992,000","583,301,000","529,689,000","475,923,000","327,178,000","319,368,000","287,092,000","240,879,000","142,698,000",,,,,,
				MachineryFurnitureEquipment,"1,140,000,000","1,097,900,000","1,080,100,000","894,300,000","662,600,000","537,700,000","574,500,000","432,858,000","351,821,000","334,907,000","312,456,000","292,369,000","293,653,000","270,576,000","219,672,000","201,675,000","161,444,000","125,712,000","77,829,000",,,,,,
				OtherProperties,"2,360,500,000",,,,,,,,,,,,,,,,,,,,,,,,
			AccumulatedDepreciation,"-678,100,000","-618,300,000","-604,800,000","-526,200,000","-499,600,000","-434,300,000","-430,200,000","-349,516,000","-316,407,000","-302,123,000","-256,613,000","-213,177,000","-204,851,000","-163,853,000","-122,421,000","-106,325,000","-77,210,000","-53,095,000","-35,075,000","-24,147,000","-16,242,000","-14,400,000","-6,400,000","-3,600,000","-3,800,000"
		GoodwillAndOtherIntangibleAssets,"2,463,200,000","2,238,200,000","2,134,500,000","1,711,400,000","1,730,800,000","1,652,500,000","1,449,000,000","1,258,012,000","1,138,586,000","1,018,316,000","1,012,079,000","777,811,000","1,663,559,000","1,490,767,000","1,012,182,000","1,247,210,000","1,087,052,000","981,328,000","784,149,000","664,510,000","494,957,000","482,000,000","326,800,000","177,200,000","48,800,000"
			Goodwill,"1,911,000,000","1,752,000,000","1,660,500,000","1,291,300,000","1,322,800,000","1,266,300,000","1,148,700,000","974,720,000","906,592,000","814,915,000","810,323,000","777,811,000","1,424,853,000","1,244,171,000",,,,,,,,,,,
			OtherIntangibleAssets,"552,200,000","486,200,000","474,000,000","420,100,000","408,000,000","386,200,000","300,300,000","283,292,000","231,994,000","203,401,000","201,756,000",,"238,706,000","246,596,000","1,012,182,000","1,247,210,000","1,087,052,000","981,328,000","784,149,000","664,510,000","494,957,000","482,000,000","326,800,000","177,200,000","48,800,000"
		InvestmentsAndAdvances,"1,399,000,000","1,305,200,000","1,256,600,000","893,400,000","336,400,000","352,800,000","346,900,000","303,160,000","298,640,000","288,406,000","295,473,000",,,,,,,,,,,,,,
			LongTermEquityInvestment,"1,399,000,000","1,305,200,000","1,256,600,000","893,400,000","336,400,000","352,800,000","346,900,000","303,160,000",,,,,,,,,,,,,,,,,
		OtherNonCurrentAssets,"19,500,000","15,900,000","14,400,000","28,300,000","27,300,000","26,400,000","32,000,000","20,954,000","13,498,000","14,820,000","18,156,000","516,347,000","84,894,000","109,700,000","277,917,000","106,737,000","90,138,000","66,742,000","55,459,000","39,484,000","36,816,000","60,000,000","78,000,000","21,200,000","33,500,000"
TotalLiabilitiesNetMinorityInterest,"11,131,100,000","8,269,800,000","8,112,600,000","7,081,600,000","6,187,800,000","5,547,000,000","4,893,400,000","4,062,669,000","3,361,886,000","3,023,979,000","2,849,968,000","3,179,435,000","3,247,094,000","3,174,149,000","2,448,441,000","2,457,766,000","2,308,769,000","1,985,872,000","1,430,893,000","1,301,025,000","848,472,000","842,500,000","675,100,000","241,500,000","173,200,000"
	CurrentLiabilities,"5,451,000,000","5,048,300,000","5,000,400,000","4,229,600,000","4,286,900,000","3,630,300,000","3,331,800,000","2,693,556,000","2,149,672,000","1,958,792,000","1,629,817,000","1,880,112,000","2,096,039,000","1,752,957,000","1,664,750,000","1,691,708,000","1,497,304,000","1,199,475,000","786,278,000","858,562,000","582,290,000","505,500,000","431,200,000","224,200,000","139,400,000"
		PayablesAndAccruedExpenses,"3,753,200,000","3,527,000,000","3,508,300,000","2,941,900,000","3,119,100,000","2,540,500,000","2,343,100,000","1,895,286,000","426,074,000","469,484,000","418,050,000","375,085,000","480,815,000","515,111,000","386,739,000","413,685,000","350,254,000","276,593,000","162,062,000","55,344,000","47,113,000","38,400,000","34,400,000","23,900,000","12,400,000"
			Payables,"3,051,300,000","2,960,400,000","2,984,800,000","2,581,900,000","2,741,000,000","2,230,200,000","2,079,100,000","1,671,712,000","223,313,000","261,986,000","190,325,000","178,811,000","268,214,000","300,804,000","211,943,000","221,206,000","164,259,000","131,303,000","76,550,000","55,344,000","47,113,000","38,400,000","34,400,000","23,900,000","12,400,000"
				AccountsPayable,"638,800,000","598,200,000","641,600,000","497,400,000","493,800,000","417,600,000","374,700,000","263,349,000","223,313,000","261,986,000","190,325,000","178,811,000","268,214,000","300,804,000","211,943,000","221,206,000","164,259,000","131,303,000","76,550,000","55,344,000","47,113,000","38,400,000","34,400,000","23,900,000","12,400,000"
				OtherPayable,"2,412,500,000","2,362,200,000","2,343,200,000","2,084,500,000","2,247,200,000","1,812,600,000","1,704,400,000","1,408,363,000",,,,,,,,,,,,,,,,,
			CurrentAccruedExpenses,"701,900,000","566,600,000","523,500,000","360,000,000","378,100,000","310,300,000","264,000,000","223,574,000","202,761,000","207,498,000","227,725,000","196,274,000","212,601,000","214,307,000","174,796,000","192,479,000","185,995,000","145,290,000","85,512,000",,,,,,
		CurrentDebtAndCapitalLeaseObligation,"1,697,300,000","1,520,600,000","1,491,400,000","1,281,600,000","1,161,600,000","957,100,000","953,200,000","736,114,000","1,705,699,000","1,489,308,000","1,208,684,000","1,491,535,000","1,567,419,000","1,185,696,000","1,180,755,000","1,278,023,000","1,147,050,000","922,882,000","624,216,000","731,143,000","488,849,000","422,000,000","344,600,000","177,300,000","114,000,000"
			CurrentDebt,"1,697,300,000","1,520,600,000","1,491,400,000","1,281,600,000","1,161,600,000","957,100,000","953,200,000","736,114,000","1,705,699,000","1,489,308,000","1,208,684,000","1,491,535,000","1,567,419,000","1,185,696,000","1,180,755,000","1,278,023,000","1,147,050,000","922,882,000","624,216,000","731,143,000","488,849,000","422,000,000","344,600,000","177,300,000","114,000,000"
				CurrentNotesPayable,"1,594,000,000","1,428,600,000","1,418,600,000","1,233,300,000","1,132,400,000","920,500,000","903,200,000","716,621,000","1,702,285,000","1,478,715,000","1,196,242,000","1,480,230,000","1,552,897,000","1,172,311,000","1,177,204,000","1,266,656,000","1,138,476,000","907,903,000","620,014,000",,,,,,
				OtherCurrentBorrowings,"103,300,000","92,000,000","72,800,000","48,300,000","29,200,000","36,600,000","50,000,000","19,493,000","3,414,000","10,593,000","12,442,000","11,305,000","14,522,000","13,385,000","3,551,000","11,367,000","8,574,000","14,979,000","4,202,000",,,,,,
		OtherCurrentLiabilities,"500,000","700,000","700,000","6,100,000","6,200,000","132,700,000","35,500,000","62,156,000","17,899,000",,"3,083,000","13,492,000","47,805,000","52,150,000","97,256,000",,,,,"72,075,000","46,328,000","45,100,000","52,200,000","23,000,000","13,000,000"
	TotalNonCurrentLiabilitiesNetMinorityInterest,"5,680,100,000","3,221,500,000","3,112,200,000","2,852,000,000","1,900,900,000","1,916,700,000","1,561,600,000","1,369,113,000","1,212,214,000","1,065,187,000","1,220,151,000","1,299,323,000","1,151,055,000","1,421,192,000","783,691,000","766,058,000","811,465,000","786,397,000","644,615,000","442,463,000","266,182,000","337,000,000","243,900,000","17,300,000","33,800,000"
		LongTermDebtAndCapitalLeaseObligation,"4,558,200,000","2,124,700,000","2,090,400,000","1,828,800,000","1,255,100,000","1,316,000,000","1,033,200,000","918,024,000","846,777,000","769,285,000","933,966,000","1,087,932,000","830,106,000","1,168,666,000","576,690,000","574,970,000","643,343,000","651,256,000","551,840,000","377,721,000","218,535,000","288,300,000","238,600,000","11,100,000","24,100,000"
			LongTermDebt,"2,257,000,000","2,124,700,000","2,090,400,000","1,828,800,000","1,255,100,000","1,316,000,000","1,033,200,000","918,024,000","846,777,000","769,285,000","933,966,000","1,087,932,000","830,106,000","1,168,666,000","576,690,000","574,970,000","643,343,000","651,256,000","551,840,000","377,721,000","218,535,000","288,300,000","238,600,000","11,100,000","24,100,000"
			LongTermCapitalLeaseObligation,"2,301,200,000",,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentDeferredLiabilities,"677,900,000","577,800,000","481,500,000","592,700,000","433,400,000","409,900,000","361,400,000","287,818,000","217,902,000","178,406,000","157,500,000",,,,,,,,,,,,"4,700,000","4,900,000","2,300,000"
			NonCurrentDeferredTaxesLiabilities,"677,900,000","577,800,000","481,500,000","592,700,000","433,400,000","409,900,000","361,400,000","287,818,000","217,902,000","178,406,000","157,500,000",,,,,,,,,,,,"4,700,000","4,900,000","2,300,000"
		OtherNonCurrentLiabilities,"444,000,000","519,000,000","540,300,000","430,500,000","212,400,000","190,800,000","167,000,000","163,271,000","147,535,000","117,496,000","128,685,000","211,391,000","320,949,000","252,526,000","207,001,000","191,088,000","168,122,000","135,141,000","92,775,000","64,742,000","47,647,000","48,700,000","600,000","1,300,000","7,400,000"
TotalEquityGrossMinorityInterest,"2,811,600,000","2,634,700,000","2,428,000,000","1,779,500,000","1,834,900,000","1,681,200,000","1,522,100,000","1,316,321,000","1,140,413,000","1,045,853,000","946,039,000","783,726,000","1,421,459,000","1,295,653,000","1,145,732,000","1,075,035,000","828,412,000","704,442,000","515,683,000","461,670,000","430,865,000","341,700,000","300,600,000","281,500,000","62,800,000"
	StockholdersEquity,"2,793,400,000","2,609,100,000","2,395,200,000","1,750,900,000","1,790,200,000","1,652,800,000","1,504,400,000","1,304,215,000","1,135,985,000","1,041,550,000","942,461,000","783,726,000","1,421,459,000","1,295,653,000","1,145,732,000","1,075,035,000","828,412,000","704,442,000","515,683,000","461,670,000","430,865,000","341,700,000","300,600,000","281,500,000","49,200,000"
		CapitalStock,"0","0","0","0","0","0","0","9,000","9,000","9,000","9,000","9,000","9,000","5,000","5,000","5,000","4,000","4,000","2,000","2,000","2,000",,,,
			PreferredStock,"0","0","0","0","0","0","0","0","0","0","0",,,,,,,,,,,,,,
			CommonStock,"0","0","0","0","0","0","0","9,000","9,000","9,000","9,000","9,000","9,000","5,000","5,000","5,000","4,000","4,000","2,000","2,000","2,000",,,,
		AdditionalPaidInCapital,"320,400,000","477,800,000","532,300,000","497,100,000","656,000,000","690,700,000","693,600,000","700,013,000","702,335,000","738,728,000","737,198,000","687,944,000","733,896,000","768,798,000","746,165,000","716,273,000","582,104,000","564,609,000","445,311,000","420,166,000","414,318,000",,,,
		RetainedEarnings,"2,675,800,000","2,365,800,000","2,009,400,000","1,504,500,000","1,256,700,000","1,015,400,000","799,200,000","611,026,000","459,375,000","304,486,000","196,205,000","141,763,000","587,566,000","492,704,000","404,010,000","305,881,000","212,605,000","133,794,000","78,750,000","41,502,000","16,545,000","-10,900,000","-9,800,000","-3,000,000","-5,500,000"
		TreasuryStock,,,,,,,,,,,,,,"45,233,000","26,278,000",,,,,,,,,,
		GainsLossesNotAffectingRetainedEarnings,"-202,800,000","-234,500,000","-146,500,000","-250,700,000","-122,500,000","-53,300,000","11,600,000","-6,833,000","-25,734,000","-1,673,000","9,049,000","-45,990,000","99,988,000","79,379,000","21,830,000","52,876,000","33,699,000","6,035,000","-8,380,000",,,,,,
			ForeignCurrencyTranslationAdjustments,,,,,,,,,,,,,"90,944,000",,,,,"18,230,000",,,,,,,
			OtherEquityAdjustments,,,,,,,,,,,,,"9,044,000",,,,,"-12,195,000",,,,,,,
		OtherEquityInterest,,,,,,,,,,,,,,,,,,,,,,"352,600,000","310,400,000","284,500,000","54,700,000"
	MinorityInterest,"18,200,000","25,600,000","32,800,000","28,600,000","44,700,000","28,400,000","17,700,000","12,106,000","4,428,000","4,303,000","3,578,000",,,,,,,,,,,,,,"13,600,000"
TotalCapitalization,"5,050,400,000","4,733,800,000","4,485,600,000","3,579,700,000","3,045,300,000","2,968,800,000","2,537,600,000","2,222,239,000","1,982,762,000","1,810,835,000","1,876,427,000","1,871,658,000","2,251,565,000","2,464,319,000","1,722,422,000","1,650,005,000","1,471,755,000","1,355,698,000","1,067,523,000","839,391,000","649,400,000","630,000,000","539,200,000","292,600,000","73,300,000"
CommonStockEquity,"2,793,400,000","2,609,100,000","2,395,200,000","1,750,900,000","1,790,200,000","1,652,800,000","1,504,400,000","1,304,215,000","1,135,985,000","1,041,550,000","942,461,000","783,726,000","1,421,459,000","1,295,653,000","1,145,732,000","1,075,035,000","828,412,000","704,442,000","515,683,000","461,670,000","430,865,000","341,700,000","300,600,000","281,500,000","49,200,000"
CapitalLeaseObligations,"2,301,200,000",,,,,,,,,,,,,,,,,,,,,,,,
NetTangibleAssets,"330,200,000","370,900,000","260,700,000","39,500,000","59,400,000","300,000","55,400,000","46,203,000","-2,601,000","23,234,000","-69,618,000","5,915,000","-242,100,000","-195,114,000","133,550,000","-172,175,000","-258,640,000","-276,886,000","-268,466,000","-202,840,000","-64,092,000","-140,300,000","-26,200,000","104,300,000","400,000"
WorkingCapital,"-116,900,000","46,900,000","26,100,000","191,900,000","121,200,000","237,400,000","14,800,000","79,527,000","42,928,000","49,651,000","113,647,000","126,398,000","205,570,000","533,732,000","214,895,000","72,428,000","91,361,000","129,273,000","135,238,000","93,054,000","97,042,000","85,200,000","102,100,000","78,100,000","2,200,000"
InvestedCapital,"6,747,700,000","6,254,400,000","5,977,000,000","4,861,300,000","4,206,900,000","3,925,900,000","3,490,800,000","2,958,353,000","3,688,461,000","3,300,143,000","3,085,111,000","3,363,193,000","3,818,984,000","3,650,015,000","2,903,177,000","2,928,028,000","2,618,805,000","2,278,580,000","1,691,739,000","1,570,534,000","1,138,249,000","1,052,000,000","883,800,000","469,900,000","187,300,000"
TangibleBookValue,"330,200,000","370,900,000","260,700,000","39,500,000","59,400,000","300,000","55,400,000","46,203,000","-2,601,000","23,234,000","-69,618,000","5,915,000","-242,100,000","-195,114,000","133,550,000","-172,175,000","-258,640,000","-276,886,000","-268,466,000","-202,840,000","-64,092,000","-140,300,000","-26,200,000","104,300,000","400,000"
TotalDebt,"6,255,500,000","3,645,300,000","3,581,800,000","3,110,400,000","2,416,700,000","2,273,100,000","1,986,400,000","1,654,138,000","2,552,476,000","2,258,593,000","2,142,650,000","2,579,467,000","2,397,525,000","2,354,362,000","1,757,445,000","1,852,993,000","1,790,393,000","1,574,138,000","1,176,056,000","1,108,864,000","707,384,000","710,300,000","583,200,000","188,400,000","138,100,000"
NetDebt,"3,926,200,000","3,605,900,000","3,536,100,000","3,086,400,000","2,354,300,000","2,236,800,000","1,936,600,000","1,610,385,000","2,523,360,000","2,241,972,000","2,128,881,000","2,559,358,000","2,386,630,000","2,341,215,000","1,748,021,000","1,841,932,000","1,776,548,000","1,566,069,000","1,170,640,000","1,101,451,000","687,537,000","671,800,000","487,200,000","118,800,000","132,900,000"
ShareIssued,"81,084,751","84,546,970","85,787,507","85,214,345","89,524,724","90,244,840","90,243,731","90,295,000","90,277,000","92,100,000","91,618,000","95,428,865","95,020,000","93,688,000","93,688,000","92,966,000","83,444,000","77,678,000","46,532,000","43,979,732","41,171,718","39,380,000","37,796,000","34,590,000","34,590,000"
OrdinarySharesNumber,"81,084,751","84,546,970","85,787,507","85,214,345","89,524,724","90,244,840","90,243,731","90,295,000","90,277,000","92,100,000","91,618,000","95,428,865","95,020,000","93,688,000","93,688,000","92,966,000","83,444,000","77,678,000","46,532,000","43,979,732","41,171,718","39,380,000","37,796,000","34,590,000","34,590,000"
