name,ttm,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012
		SellingAndMarketingExpense,,,,,,,,,,,,,,,,,,,,,,,,,,,,"95,800,000",,,,
	DepreciationAmortizationDepletionIncomeStatement,,"22,910,000,000",,"21,550,000,000","22,580,000,000","22,070,000,000","19,310,000,000","17,960,000,000","16,830,000,000","15,490,000,000","15,070,000,000","13,860,000,000","16,036,900,000","15,202,500,000","15,570,000,000","14,920,400,000","15,628,700,000","17,703,600,000","15,270,700,000","17,174,800,000","7,635,200,000","23,279,400,000","20,032,800,000","20,644,200,000","19,932,400,000","20,041,300,000","28,458,600,000","390,900,000","984,100,000","353,700,000","334,000,000","302,800,000"
		DepreciationAndAmortizationInIncomeStatement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"353,700,000","334,000,000","302,800,000"
			DepreciationIncomeStatement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"353,700,000","334,000,000","302,800,000"
	OtherTaxes,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,
	OtherOperatingExpenses,"-16,998,000,000","-8,810,000,000","1,589,000,000","-5,870,000,000","8,432,000,000","-13,980,000,000","-8,470,000,000","-4,180,000,000","20,437,000,000","-5,730,000,000","-9,190,000,000","-10,550,000,000","-1,545,200,000","-970,500,000","-13,750,000,000","-730,700,000","-1,262,900,000","-755,800,000","-2,115,600,000","-649,800,000","-2,071,100,000","-906,900,000","-1,012,400,000","-1,310,500,000","62,841,500,000","-1,086,500,000","-1,859,400,000","45,600,000","3,500,900,000","-243,800,000","-200,100,000","715,500,000"
OperatingIncome,"125,396,000,000","103,180,000,000","-47,776,000,000","89,370,000,000","-150,654,000,000","102,810,000,000","91,310,000,000","101,750,000,000","-61,529,000,000","104,640,000,000","91,900,000,000","87,380,000,000","-57,861,700,000","91,002,600,000","80,830,000,000","51,863,800,000","-441,461,100,000","50,833,000,000","62,964,100,000","61,920,100,000","-528,266,900,000","77,458,000,000","80,157,300,000","71,438,600,000","-40,185,600,000","80,230,900,000","93,449,900,000","-578,400,000","-1,999,300,000","-1,253,000,000","-133,800,000","6,536,900,000"
NetNonOperatingInterestIncomeExpense,"-39,580,000,000","-12,320,000,000","-4,219,000,000","-13,410,000,000","-450,000,000","-13,580,000,000","-14,780,000,000","-15,460,000,000","-4,613,000,000","-13,060,000,000","-14,270,000,000","-15,920,000,000","-2,788,400,000","-15,082,200,000","-14,510,000,000","-13,930,600,000","-921,900,000","-13,906,200,000","-14,459,400,000","-13,577,900,000","1,382,700,000","-13,292,600,000","-14,643,500,000","-15,371,100,000","1,794,000,000","-15,298,100,000","-18,798,000,000","-1,480,800,000","247,100,000","-1,020,300,000","-817,300,000","-1,178,200,000"
	InterestExpenseNonOperating,"48,827,000,000","12,320,000,000","11,354,000,000","13,410,000,000","9,697,000,000","13,580,000,000","14,780,000,000","15,460,000,000","4,044,000,000","13,060,000,000","14,270,000,000","15,920,000,000","4,894,400,000","15,082,200,000","14,510,000,000","13,930,600,000","6,277,900,000","13,906,200,000","14,459,400,000","13,577,900,000","7,327,300,000","13,292,600,000","14,643,500,000","15,371,100,000","-6,677,200,000","15,298,100,000","18,798,000,000","1,480,800,000","-258,100,000","1,020,300,000","817,300,000","1,178,200,000"
OtherIncomeExpense,"7,454,000,000","-52,800,000,000","58,276,000,000","-55,140,000,000","174,274,000,000","-54,450,000,000","-50,350,000,000","-52,690,000,000","67,527,000,000","-48,350,000,000","-39,220,000,000","-41,950,000,000","112,498,800,000","-37,080,800,000","-35,920,000,000","-21,452,800,000","109,360,300,000","-30,325,200,000","-22,420,100,000","-27,695,000,000","127,984,700,000","-31,051,000,000","-28,435,400,000","-38,817,800,000","76,399,400,000","-30,652,100,000","-48,780,700,000","-1,175,200,000","-4,310,800,000","763,800,000","2,695,400,000","-1,270,200,000"
	GainOnSaleOfSecurity,,,,,,,,,,,,,"31,927,000,000","-1,169,000,000",,"-668,200,000","18,151,300,000","1,363,500,000","332,100,000","2,545,800,000","21,807,300,000","3,931,900,000","2,527,200,000","1,414,100,000","2,137,800,000","818,400,000","-6,876,500,000","-992,400,000","-1,370,500,000","-249,600,000","1,884,800,000","-2,250,300,000"
	SpecialIncomeCharges,"-5,740,000,000","1,680,000,000",,"0","-3,200,000,000","0","3,200,000,000","0","55,000,000","-1,580,000,000","1,860,000,000","0","-1,144,000,000","0","0","0","0","0","-896,700,000","0","-199,556,700,000","0","-454,600,000","-16,273,900,000","-1,992,600,000","0","-616,700,000","0","-17,300,000","-6,900,000","-6,700,000","-198,100,000"
		OtherSpecialCharges,,"-1,680,000,000",,,,,"-3,200,000,000",,"-28,690,000,000","1,580,000,000","-1,860,000,000",,"1,144,000,000",,,,"123,123,200,000",,"896,700,000",,"199,556,700,000",,"454,600,000","16,273,900,000","1,671,000,000",,"616,700,000",,"38,800,000","6,900,000","6,700,000","198,100,000"
	OtherNonOperatingIncomeExpenses,"-1,433,000,000","-54,480,000,000",,"-55,140,000,000","162,847,000,000","-54,450,000,000","-53,550,000,000","-52,690,000,000","131,975,000,000","-46,770,000,000","-41,080,000,000","-41,950,000,000","-48,065,200,000","-35,911,800,000","-35,920,000,000","-20,784,600,000","-25,132,400,000","-31,688,700,000","-21,855,500,000","-30,240,800,000","-46,100,200,000","-34,982,900,000","-30,508,000,000","-23,958,000,000","73,940,000,000","-31,470,500,000","-41,287,500,000","-182,800,000","-2,923,000,000","1,020,300,000","817,300,000","1,178,200,000"
PretaxIncome,"93,270,000,000","38,060,000,000","6,281,000,000","20,820,000,000","23,170,000,000","34,780,000,000","26,180,000,000","33,600,000,000","1,385,000,000","43,230,000,000","38,410,000,000","29,510,000,000","51,848,700,000","38,839,600,000","30,400,000,000","16,480,400,000","-333,022,700,000","6,601,600,000","26,084,600,000","20,647,200,000","-398,899,500,000","33,114,400,000","37,078,400,000","17,247,700,000","38,007,800,000","34,280,700,000","25,871,200,000","-3,234,400,000","-3,047,200,000","-2,529,800,000","927,000,000","2,910,300,000"
TaxProvision,"8,441,000,000","11,410,000,000","-11,051,000,000","1,380,000,000","11,741,000,000","11,460,000,000","7,180,000,000","11,120,000,000","36,626,000,000","13,640,000,000","9,260,000,000","6,810,000,000","17,522,000,000","8,968,100,000","5,450,000,000","4,913,500,000","-110,230,600,000","1,605,800,000","5,508,900,000","3,524,800,000","-122,314,000,000","4,776,400,000","5,601,200,000","3,616,400,000","3,278,300,000","-1,385,400,000","-9,238,500,000","-1,122,900,000","-895,100,000","-807,300,000","350,900,000","922,100,000"
NetIncomeCommonStockholders,"63,845,000,000","23,480,000,000","11,700,000,000","13,510,000,000","5,275,000,000","15,740,000,000","13,430,000,000","15,330,000,000","-42,985,000,000","20,530,000,000","20,450,000,000","15,250,000,000","17,698,700,000","18,662,800,000","14,240,000,000","6,150,200,000","-143,731,200,000","179,100,000","10,689,500,000","8,659,400,000","-164,173,500,000","15,875,000,000","16,192,900,000","3,755,600,000","16,215,500,000","18,682,900,000","23,943,700,000","4,143,000,000","2,975,100,000","4,967,300,000","5,220,400,000","9,639,700,000"
	NetIncome,"63,845,000,000","23,480,000,000","11,700,000,000","13,510,000,000","5,275,000,000","15,740,000,000","13,430,000,000","15,330,000,000","-42,985,000,000","20,530,000,000","20,450,000,000","15,250,000,000","17,680,400,000","18,683,200,000","14,240,000,000","6,150,200,000","-143,731,600,000","178,200,000","10,689,500,000","8,661,300,000","-164,170,900,000","15,875,100,000","16,192,900,000","3,752,900,000","16,212,000,000","18,685,800,000","19,379,500,000","-2,111,500,000","2,975,100,000","4,967,300,000","5,220,400,000","9,639,700,000"
		NetIncomeIncludingNoncontrollingInterests,"84,819,000,000","26,650,000,000","17,332,000,000","19,440,000,000","11,429,000,000","23,320,000,000","19,000,000,000","22,480,000,000","-35,241,000,000","29,590,000,000","29,150,000,000","22,700,000,000","34,326,700,000","29,871,500,000","24,950,000,000","11,566,900,000","-222,792,100,000","4,995,800,000","20,576,200,000","17,122,400,000","-276,585,500,000","28,338,000,000","31,477,200,000","13,631,300,000","34,729,500,000","35,666,100,000","35,109,700,000","-2,111,500,000","2,975,100,000","4,967,300,000","5,220,400,000","9,639,700,000"
			NetIncomeContinuousOperations,"84,829,000,000","26,650,000,000","17,332,000,000","19,440,000,000","11,429,000,000","23,320,000,000","19,000,000,000","22,480,000,000","-35,241,000,000","29,590,000,000","29,150,000,000","22,700,000,000","34,326,700,000","29,871,500,000","24,950,000,000","11,566,900,000","-222,792,100,000","4,995,800,000","20,575,700,000","17,122,400,000","-276,585,500,000","28,338,000,000","31,477,200,000","13,631,300,000","34,729,500,000","35,666,100,000","35,109,700,000","-2,111,500,000","-2,152,100,000","-1,722,500,000","576,100,000","1,988,200,000"
			NetIncomeExtraordinary,,"0",,"0","0","0","0","0","0","0","0","0","-8,400,000",,"0",,"0","0","500,000","0","0","0","0","0",,"0","0",,,,,
			NetIncomeFromTaxLossCarryforward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6,689,800,000","4,644,300,000","7,651,500,000"
		MinorityInterests,"-20,974,000,000","-3,170,000,000","-5,632,000,000","-5,930,000,000","-6,154,000,000","-7,580,000,000","-5,570,000,000","-7,150,000,000","-7,744,000,000","-9,060,000,000","-8,700,000,000","-7,450,000,000","-16,646,300,000","-11,188,300,000","-10,710,000,000","-5,416,700,000","79,060,500,000","-4,817,600,000","-9,886,700,000","-8,461,100,000","112,414,600,000","-12,462,900,000","-15,284,300,000","-9,878,400,000","-18,517,500,000","-16,980,300,000","-15,730,200,000",,,,,
	OtherunderPreferredStockDividend,,,,,,,,,,,,,,"20,400,000",,"0","-2,700,000","-900,000",,"1,900,000","-38,300,000","100,000","0","-2,700,000","-3,500,000","2,900,000","-4,564,200,000","-6,254,500,000",,,,
DilutedNIAvailtoComStockholders,"63,845,000,000","23,480,000,000","11,700,000,000","13,510,000,000","5,275,000,000","15,740,000,000","13,430,000,000","15,330,000,000","-42,985,000,000","20,530,000,000","20,450,000,000","15,250,000,000","17,698,700,000","18,662,800,000","14,240,000,000","6,150,200,000","-143,731,200,000","179,100,000","10,689,500,000","8,659,400,000","-164,173,500,000","15,875,000,000","16,192,900,000","3,755,600,000","16,215,500,000","18,682,900,000","23,943,700,000","4,143,000,000","4,309,900,000","4,967,300,000","5,220,400,000","9,639,700,000"
BasicEPS,,"25.36",,"14.6","28.24","17","14.48","16.52","51.8","22.16","22.04","17.48","19.04","25.16","19.2","8.28","-150.84","0.24","14.44","11.68","-259.4","21.4","21.84","5.08",,"25.2","32.76","19.08",,"22.84","24.04","44.36"
DilutedEPS,,"25.24",,"14.52","28.16","16.92","14.44","16.48","51.68","22.08","22","17.44","19","25.16","19.2","8.28","-150.84","0.24","14.44","11.68","-259.4","21.4","21.84","5.08",,"24.28","32.76","19.08",,"22.84","21.44","44.36"
BasicAverageShares,,"925,867,508",,"925,342,466","925,991,501","925,882,353","927,486,188","927,966,102","927,027,027","926,444,043","927,858,439","872,425,629","740,814,076","741,764,706","741,666,667","742,777,778","741,266,242","746,250,000","740,270,083","741,386,986","741,253,662","741,822,430","741,433,150","739,291,339",,"741,384,921","730,882,173","217,138,365",,"217,275,356","217,275,356","217,275,356"
DilutedAverageShares,,"930,269,414",,"930,440,771","928,622,159","930,260,047","930,055,402","930,218,447","929,179,567","929,800,725","929,545,455","874,426,606","742,373,684","741,764,706","741,666,667","742,777,778","741,266,242","746,250,000","740,270,083","741,386,986","741,253,662","741,822,430","741,433,150","739,291,339",,"769,476,936","730,882,173","217,138,365",,"217,275,356","217,275,356","217,275,356"
TotalExpenses,"738,136,000,000","108,080,000,000","265,165,000,000","122,300,000,000","373,866,000,000","133,880,000,000","133,010,000,000","120,310,000,000","322,319,000,000","138,970,000,000","124,000,000,000","106,040,000,000","253,910,900,000","111,957,200,000","86,960,000,000","91,776,300,000","599,933,500,000","97,176,700,000","110,209,000,000","107,598,700,000","705,527,400,000","113,824,100,000","114,324,100,000","99,116,400,000","252,223,100,000","113,912,500,000","158,211,700,000","4,185,000,000","5,133,800,000","3,528,400,000","3,018,700,000","10,712,500,000"
NetIncomeFromContinuingAndDiscontinuedOperation,"63,855,000,000","23,480,000,000","11,700,000,000","13,510,000,000","5,275,000,000","15,740,000,000","13,430,000,000","15,330,000,000","-42,985,000,000","20,530,000,000","20,450,000,000","15,250,000,000","17,680,400,000","18,683,200,000","14,240,000,000","6,150,200,000","-143,731,600,000","178,200,000","10,689,000,000","8,661,300,000","-164,170,900,000","15,875,100,000","16,192,900,000","3,752,900,000","16,212,000,000","18,685,800,000","19,379,500,000","-2,111,500,000","-2,152,100,000","-1,722,500,000","576,100,000","1,988,200,000"
NormalizedIncome,"69,075,525,999.786","22,304,000,000","11,700,000,000","13,510,000,000","7,515,000,000","15,740,000,000","11,107,616,501.146","15,330,000,000","-43,020,750,000","21,620,200,000","19,038,414,475.397","15,250,000,000","-3,457,035,478.614","19,582,276,805.631","14,240,000,000","6,619,181,491.954","-155,874,814,996.245","-853,636,721.401","11,134,360,105.963","6,550,107,880.972","-179,291,457,870.215","12,510,334,755.877","14,433,394,608.182","15,496,981,340.7","16,079,323,986.129","18,112,920,000","24,624,740,000","-1,463,635,604.749","-1,171,959,418.483","-1,547,853,288.798","-591,077,357.066","3,660,848,482.974"
InterestExpense,"48,827,000,000","12,320,000,000","11,354,000,000","13,410,000,000","9,697,000,000","13,580,000,000","14,780,000,000","15,460,000,000","4,044,000,000","13,060,000,000","14,270,000,000","15,920,000,000","4,894,400,000","15,082,200,000","14,510,000,000","13,930,600,000","6,277,900,000","13,906,200,000","14,459,400,000","13,577,900,000","7,327,300,000","13,292,600,000","14,643,500,000","15,371,100,000","-6,677,200,000","15,298,100,000","18,798,000,000","1,480,800,000","-258,100,000","1,020,300,000","817,300,000","1,178,200,000"
NetInterestIncome,"-39,580,000,000","-12,320,000,000","-4,219,000,000","-13,410,000,000","-450,000,000","-13,580,000,000","-14,780,000,000","-15,460,000,000","-4,613,000,000","-13,060,000,000","-14,270,000,000","-15,920,000,000","-2,788,400,000","-15,082,200,000","-14,510,000,000","-13,930,600,000","-921,900,000","-13,906,200,000","-14,459,400,000","-13,577,900,000","1,382,700,000","-13,292,600,000","-14,643,500,000","-15,371,100,000","1,794,000,000","-15,298,100,000","-18,798,000,000","-1,480,800,000","247,100,000","-1,020,300,000","-817,300,000","-1,178,200,000"
EBIT,"142,097,000,000","50,380,000,000","17,635,000,000","34,230,000,000","32,867,000,000","48,360,000,000","40,960,000,000","49,060,000,000","5,429,000,000","56,290,000,000","52,680,000,000","45,430,000,000","56,743,100,000","53,921,800,000","44,910,000,000","30,411,000,000","-326,744,800,000","20,507,800,000","40,544,000,000","34,225,100,000","-391,572,200,000","46,407,000,000","51,721,900,000","32,618,800,000","31,330,600,000","49,578,800,000","44,669,200,000","-1,753,600,000","-3,305,300,000","-1,509,500,000","1,744,300,000","4,088,500,000"
EBITDA,"142,097,000,000"
ReconciledCostOfRevenue,"695,332,000,000","86,700,000,000","266,441,000,000","99,180,000,000","395,892,000,000","118,350,000,000","114,310,000,000","99,280,000,000","324,188,000,000","123,200,000,000","111,590,000,000","96,920,000,000","282,906,700,000","91,536,900,000","79,640,000,000","71,801,800,000","636,103,200,000","73,739,400,000","90,877,600,000","83,985,400,000","750,957,600,000","84,674,500,000","87,568,100,000","73,264,700,000","106,600,400,000","86,988,400,000","119,583,800,000","2,843,300,000","-5,959,400,000","1,920,500,000","1,586,200,000","9,001,300,000"
ReconciledDepreciation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"353,700,000","334,000,000","302,800,000"
NetIncomeFromContinuingOperationNetMinorityInterest,"63,855,000,000","23,480,000,000","11,700,000,000","13,510,000,000","5,275,000,000","15,740,000,000","13,430,000,000","15,330,000,000","-42,985,000,000","20,530,000,000","20,450,000,000","15,250,000,000","17,680,400,000","18,683,200,000","14,240,000,000","6,150,200,000","-143,731,600,000","178,200,000","10,689,000,000","8,661,300,000","-164,170,900,000","15,875,100,000","16,192,900,000","3,752,900,000","16,212,000,000","18,685,800,000","19,379,500,000","-2,111,500,000","-2,152,100,000","-1,722,500,000","576,100,000","1,988,200,000"
TotalUnusualItemsExcludingGoodwill,"-5,740,000,000","1,680,000,000",,"0","-3,200,000,000","0","3,200,000,000","0","55,000,000","-1,580,000,000","1,860,000,000","0","31,927,000,000","-1,169,000,000","0","-668,200,000","18,151,300,000","1,363,500,000","-564,600,000","2,545,800,000","21,807,300,000","3,931,900,000","2,072,600,000","-14,859,800,000","145,200,000","818,400,000","-7,493,200,000","-992,400,000","-1,387,800,000","-256,500,000","1,878,100,000","-2,448,400,000"
TotalUnusualItems,"-5,740,000,000","1,680,000,000",,"0","-3,200,000,000","0","3,200,000,000","0","55,000,000","-1,580,000,000","1,860,000,000","0","31,927,000,000","-1,169,000,000","0","-668,200,000","18,151,300,000","1,363,500,000","-564,600,000","2,545,800,000","21,807,300,000","3,931,900,000","2,072,600,000","-14,859,800,000","145,200,000","818,400,000","-7,493,200,000","-992,400,000","-1,387,800,000","-256,500,000","1,878,100,000","-2,448,400,000"
NormalizedEBITDA,"147,837,000,000","71,610,000,000","17,635,000,000","55,780,000,000","36,067,000,000","70,430,000,000","57,070,000,000","67,020,000,000","5,374,000,000","73,360,000,000","65,890,000,000","59,290,000,000","24,816,100,000","70,293,300,000","60,480,000,000","45,999,600,000","-344,896,100,000","36,847,900,000","56,379,300,000","48,854,100,000","-413,379,500,000","65,754,500,000","69,682,100,000","68,122,800,000","51,117,800,000","68,801,700,000","80,621,000,000","-370,300,000","-933,400,000","-899,300,000","200,200,000","6,839,700,000"
TaxRateForCalcs,"0.091","0.3","0.3","0.066","0.3","0.33","0.274","0.33","0.35","0.31","0.241","0.231","0.338","0.231","0.179","0.298","0.331","0.243","0.211","0.171","0.307","0.144","0.151","0.21","0.086","0.3","0.3","0.347","0.294","0.319","0.379","0.317"
TaxEffectOfUnusualItems,"-519,474,000.214","504,000,000","0","0","-960,000,000","0","877,616,501.146","0","19,250,000","-489,800,000","448,414,475.397","0","10,789,564,521.386","-269,923,194.369","0","-199,218,508.046","6,008,085,003.755","331,663,278.599","-119,239,894.037","434,607,880.972","6,686,742,129.785","567,134,755.877","313,094,608.182","-3,115,718,659.3","12,523,986.129","245,520,000","-2,247,960,000","-344,535,604.749","-407,659,418.483","-81,853,288.798","710,922,642.934","-775,751,517.026"
