name,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995,12/31/1994,12/31/1993,12/31/1992,12/31/1991,12/31/1990
		AdditionalPaidInCapital,"44,081,000","493,962,000","658,918,000","658,918,000","658,918,000","658,918,000","143,766,000","143,766,000","143,766,000","143,766,000","143,766,000","143,766,000","143,766,000","143,766,000","143,766,000","143,766,000","143,766,000","143,766,000","143,766,000","143,766,000","143,800,000",,,,,,,,,
		GainsLossesNotAffectingRetainedEarnings,"-126,723,000","-235,187,000","-122,294,000","-135,192,000","-64,440,000","-52,981,000","-25,268,000","-82,106,000","-66,574,000","-36,529,000","-24,949,000","-36,880,000","40,534,000","8,246,000","-2,147,000","4,488,000","10,632,000","8,656,000","7,672,000","6,292,000","6,600,000","9,000,000","9,500,000","6,700,000",,,,,,
		OtherEquityInterest,,,,,,,,,,,,,,,,,,,,,,"154,400,000","154,300,000","155,200,000","117,600,000","92,800,000","71,500,000","65,100,000","60,200,000","57,500,000"
TotalCapitalization,"4,470,099,000","3,795,661,000","4,211,509,000","3,839,668,000","3,567,038,000","3,235,713,000","2,580,929,000","2,298,908,000","2,548,727,000","2,542,911,000","2,356,481,000","2,176,507,000","1,845,600,000","1,712,017,000","1,590,046,000","1,372,253,000","1,318,582,000","1,220,700,000","1,169,052,000","965,060,000","884,500,000","819,500,000","612,500,000","622,400,000","543,800,000","483,900,000","449,400,000","351,300,000","302,200,000","286,600,000"
CommonStockEquity,"3,586,184,000","3,488,954,000","3,334,064,000","3,012,427,000","2,872,109,000","2,687,594,000","2,076,675,000","1,864,007,000","1,861,128,000","1,732,962,000","1,559,115,000","1,443,375,000","1,441,208,000","1,310,819,000","1,181,059,000","1,086,310,000","1,029,305,000","967,291,000","885,043,000","810,728,000","728,800,000","660,700,000","601,600,000","615,500,000","520,800,000","449,400,000","389,100,000","333,800,000","283,200,000","256,000,000"
CapitalLeaseObligations,,"13,160,000","7,795,000","5,701,000","9,226,000","3,150,000","6,515,000","10,020,000",,,,,,,,,,,,,,,,,,,,,,
NetTangibleAssets,"3,168,510,000","3,180,309,000","3,110,367,000","2,783,786,000","2,641,350,000","2,441,211,000","1,972,803,000","1,757,826,000","1,751,471,000","1,620,440,000","1,450,129,000","1,336,940,000","1,332,725,000","1,200,194,000","1,068,006,000","971,638,000","1,029,305,000","967,291,000","885,043,000","810,728,000","728,800,000","660,700,000","601,600,000","615,500,000","520,800,000","449,400,000","389,100,000","333,800,000","283,200,000","256,000,000"
InvestedCapital,"4,470,099,000","3,824,012,000","4,301,594,000","3,849,832,000","3,567,038,000","3,725,971,000","2,992,836,000","2,752,955,000","3,163,949,000","3,089,508,000","2,998,886,000","2,823,535,000","3,150,887,000","2,862,864,000","2,369,074,000","1,819,939,000","1,748,773,000","1,683,327,000","1,780,442,000","1,597,432,000","1,452,800,000","1,387,600,000","1,206,300,000","1,014,400,000","920,300,000","774,800,000","685,900,000","541,600,000","574,200,000","468,800,000"
TangibleBookValue,"3,168,510,000","3,180,309,000","3,110,367,000","2,783,786,000","2,641,350,000","2,441,211,000","1,972,803,000","1,757,826,000","1,751,471,000","1,620,440,000","1,450,129,000","1,336,940,000","1,332,725,000","1,200,194,000","1,068,006,000","971,638,000","1,029,305,000","967,291,000","885,043,000","810,728,000","728,800,000","660,700,000","601,600,000","615,500,000","520,800,000","449,400,000","389,100,000","333,800,000","283,200,000","256,000,000"
TotalDebt,"883,915,000","348,218,000","975,325,000","843,106,000","704,155,000","1,041,527,000","922,676,000","898,968,000","1,302,821,000","1,356,546,000","1,439,771,000","1,380,160,000","1,709,679,000","1,552,045,000","1,188,015,000","733,629,000","719,468,000","716,036,000","895,399,000","786,704,000","724,000,000","726,900,000","604,700,000","398,900,000","399,500,000","325,400,000","296,800,000","207,800,000","291,000,000","212,800,000"
NetDebt,"507,196,000","7,618,000","631,380,000","297,664,000","160,843,000","434,195,000","382,562,000","249,218,000","712,020,000","497,978,000","236,269,000","786,785,000","915,891,000","541,061,000","410,087,000","53,946,000",,,"136,412,000","30,774,000","132,400,000","223,900,000","97,900,000",,,,,,,
ShareIssued,"10,629,495","11,628,405","12,010,405","12,010,405","12,010,405","12,010,405","9,618,941","9,620,914","10,284,119","10,434,453","10,434,453","10,434,453","10,434,000","10,434,000","10,434,000","10,434,000","10,436,000","10,471,000","10,481,000","10,522,836","10,610,399","10,626,000","10,627,000","11,396,310",,"10,188,000","9,766,000","9,608,000","9,450,000","9,275,000"
OrdinarySharesNumber,"10,629,495","11,628,405","12,010,405","12,010,405","12,010,405","12,010,405","9,618,941","9,620,914","10,284,119","10,434,453","10,434,453","10,434,453","10,434,000","10,434,000","10,434,000","10,434,000","10,436,000","10,471,000","10,481,000","10,522,836","10,610,399","10,626,000","10,627,000","11,396,310",,"10,188,000","9,766,000","9,608,000","9,450,000","9,275,000"
