name,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,12/31/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,03/31/2003,12/31/2002,03/31/2002,12/31/2001,12/31/2000,06/30/2000,12/31/1999,12/31/1998
		NonCurrentPrepaidAssets,"48,798,000","27,324,000",,"91,981,000","100,132,000","105,592,000","93,777,000","95,971,000","98,798,000","95,716,000","110,483,000","150,296,000","162,659,000","220,409,000","240,867,000","241,504,000","179,199,000","210,579,000","282,997,000","298,976,000","267,510,000",,"272,064,000",,"196,547,000","199,522,000",,,"255,382,000",,,"11,189,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCurrentAssets,"150,049,000","144,362,000","215,695,000","143,631,000","133,059,000","123,859,000","122,941,000","134,337,000","125,108,000","110,469,000","99,086,000","99,948,000","91,299,000","126,463,000","105,931,000","85,477,000","69,686,000","65,065,000","80,301,000","80,204,000","91,922,000","865,853,000","85,023,000","948,523,000","71,439,000","65,831,000","214,833,000","618,093,000","55,114,000","800,131,000","83,078,000","46,974,000","58,213,000","54,095,000",,,"48,760,000",,,,"206,197,000","311,106,000","370,514,000","473,273,000","102,287,000","377,527,000","338,137,000","346,877,000","34,372,000","232,793,000","34,844,000","344,037,000","329,229,000","248,906,000","32,812,000","123,197,000","92,765,000","35,913,000","97,253,000","91,508,000","51,371,000","77,415,000","27,652,000","60,262,000","99,992,000","15,309,000","52,700,000"
TotalLiabilitiesNetMinorityInterest,"17,958,629,000","17,454,128,000","17,278,598,000","16,863,240,000","13,820,001,000","13,616,624,000","13,736,527,000","14,371,325,000","14,530,736,000","14,749,012,000","15,092,614,000","14,774,228,000","15,012,890,000","15,499,074,000","15,507,485,000","15,355,117,000","15,163,870,000","15,022,372,000","15,502,540,000","15,079,922,000","15,980,735,000","15,784,695,000","16,040,451,000","16,116,145,000","17,304,687,000","17,454,331,000","17,005,057,000","15,509,198,000","15,364,256,000","14,379,491,000","6,159,595,000","6,191,287,000","5,735,157,000","5,485,837,000","4,777,003,000","4,548,487,000","4,666,046,000","4,445,016,000","4,453,566,000","4,412,367,000","3,781,162,000","3,294,484,000","3,213,349,000","2,853,814,000","2,908,501,000","2,388,417,000","2,329,525,000","2,243,503,000","2,298,158,000","1,982,624,000","1,639,697,000","1,457,622,000","1,429,531,000","1,396,010,000","1,390,974,000","1,277,935,000","1,242,255,000","1,271,841,000","1,172,910,000","1,191,019,000","1,272,652,000","1,088,417,000","1,144,209,000","868,423,000","688,627,000","714,538,000","651,700,000"
	CurrentLiabilities,"6,960,942,000","6,593,378,000","6,446,634,000","5,800,741,000","5,568,752,000","5,654,268,000","5,632,468,000","5,938,604,000","5,842,714,000","5,801,734,000","5,773,729,000","6,065,555,000","6,222,191,000","6,053,844,000","6,219,981,000","5,591,560,000","5,640,972,000","5,431,581,000","5,692,128,000","5,275,484,000","5,829,732,000","5,960,526,000","5,946,098,000","5,878,613,000","6,509,107,000","7,042,882,000","6,483,363,000","5,405,499,000","5,780,289,000","6,070,821,000","2,235,573,000","2,322,079,000","2,105,066,000","2,144,019,000","3,152,137,000","3,071,746,000","1,523,339,000","2,974,109,000","3,012,432,000",,"1,379,027,000","1,151,276,000","1,210,921,000","994,572,000","1,122,605,000","875,193,000","840,732,000","814,450,000","876,283,000","714,490,000","684,415,000","623,176,000","575,337,000","580,741,000","581,925,000","515,384,000","475,184,000","506,412,000","397,475,000","385,525,000","459,196,000","376,606,000","422,024,000","331,221,000","240,286,000","247,090,000","295,900,000"
		PayablesAndAccruedExpenses,"2,290,170,000","1,882,145,000","1,687,965,000","1,778,830,000","1,749,691,000","1,684,159,000","1,562,476,000","1,768,791,000","1,774,149,000","1,678,312,000","1,494,745,000","1,589,025,000","1,645,722,000","1,561,398,000","1,578,812,000","1,505,345,000","1,505,994,000","1,420,736,000","1,542,059,000","1,431,205,000","1,546,471,000","1,632,289,000","1,653,604,000","1,535,315,000","1,623,386,000","1,569,021,000","1,579,639,000","1,608,712,000","1,657,252,000","2,164,993,000","648,376,000","730,771,000","593,800,000","771,190,000",,,"389,022,000",,,,"796,995,000","356,792,000","349,172,000","343,204,000","443,327,000","276,401,000","242,407,000","253,997,000","329,037,000","222,937,000","271,539,000","227,360,000","198,179,000","215,432,000","224,726,000","194,855,000","157,471,000","173,959,000","122,346,000","123,695,000","168,756,000","137,529,000","143,588,000","126,283,000","77,644,000","89,759,000","93,700,000"
			Payables,"2,122,546,000","1,484,295,000","1,687,965,000","1,604,108,000","1,607,317,000","1,506,570,000","1,392,318,000","1,423,199,000","1,528,010,000","1,478,233,000","1,322,586,000","1,417,886,000","1,260,103,000","1,367,407,000","1,414,731,000","1,364,271,000","1,375,433,000","1,241,439,000","1,361,758,000","1,269,211,000","1,391,551,000","1,632,289,000","1,420,160,000","1,535,315,000","1,440,192,000","1,319,594,000","1,579,639,000","1,608,712,000","1,439,159,000","2,164,993,000","542,677,000","617,166,000","593,800,000","771,190,000",,,"389,022,000",,,,"467,253,000","356,792,000","349,172,000","343,204,000","443,327,000","276,401,000","242,407,000","253,997,000","329,037,000","222,937,000","271,539,000","227,360,000","198,179,000","215,432,000","224,726,000","194,855,000","157,471,000","173,959,000","122,346,000","123,695,000","168,756,000","137,529,000","143,588,000","126,283,000","77,644,000","89,759,000","93,700,000"
				AccountsPayable,"1,515,945,000","1,242,649,000","962,665,000","1,128,939,000","1,075,683,000","1,046,032,000","916,589,000","1,099,473,000","1,097,300,000","1,226,656,000","1,099,483,000","1,128,852,000","869,102,000","1,178,403,000","1,130,339,000","1,067,718,000","1,087,052,000","953,821,000","1,065,656,000","927,704,000","1,062,493,000","1,632,289,000","1,087,199,000","1,535,315,000","969,765,000","936,682,000","1,579,639,000","1,608,712,000","1,036,710,000","2,164,993,000","542,438,000","531,848,000","593,356,000","645,571,000",,,"377,735,000",,,,"361,620,000","356,531,000","348,599,000","343,204,000","322,897,000","276,401,000","242,407,000","253,997,000","260,947,000","222,937,000","236,212,000","227,360,000","198,179,000","215,432,000","224,057,000","194,855,000","157,471,000","172,488,000","122,346,000","123,695,000","158,294,000","137,529,000","142,633,000","113,318,000","77,644,000","89,007,000","93,700,000"
				TotalTaxPayable,"10,111,000","9,557,000",,"16,952,000","20,426,000","21,525,000","27,621,000","19,577,000","31,597,000","27,923,000","17,032,000","30,640,000","26,867,000","12,715,000","20,739,000","16,855,000","21,590,000","30,167,000","37,065,000","70,923,000","57,040,000",,"43,929,000",,"64,870,000",,,,,,,,,,,,"11,287,000",,,,,,,,,,,,,,,,,,,,,"35,000",,,,,,,,,
				DividendsPayable,"57,129,000","0",,"54,580,000","54,580,000","9,982,000","0","74,757,000","46,590,000","26,442,000","0","45,326,000","25,518,000","9,232,000","7,871,000","35,181,000",,,,,,,,,"275,000","696,000",,,"4,023,000",,,"85,318,000",,"125,435,000",,,,,,,"105,330,000","261,000","256,000",,"120,073,000",,,,"67,789,000",,"35,000,000",,,,"0",,,"83,000",,,"8,958,000",,"0","9,998,000",,,
				DuetoRelatedPartiesCurrent,,,,,,,,,"99,862,000",,,,"89,523,000",,,,,,,,,,,,"110,147,000","104,063,000",,,"70,625,000",,"239,000",,"444,000","184,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				OtherPayable,"539,361,000","232,089,000","725,300,000","403,637,000","456,628,000","429,031,000","448,108,000","229,392,000","252,661,000","197,212,000","206,071,000","213,068,000","249,093,000","167,057,000","255,782,000","244,517,000","266,791,000","257,451,000","259,037,000","270,584,000","272,018,000",,"289,032,000",,"295,135,000","278,153,000",,,"327,801,000",,,,,,,,,,,,"303,000",,"317,000",,"357,000",,,,"301,000",,"327,000",,,,"669,000",,,"1,353,000",,,"1,504,000",,"955,000","2,967,000",,"752,000",
			CurrentAccruedExpenses,"167,624,000","397,850,000",,"174,722,000","142,374,000","177,589,000","170,158,000","345,592,000","246,139,000","200,079,000","172,159,000","171,139,000","385,619,000","193,991,000","164,081,000","141,074,000","130,561,000","179,297,000","180,301,000","161,994,000","154,920,000",,"233,444,000",,"183,194,000","249,427,000",,,"218,093,000",,"105,699,000","113,605,000",,,,,,,,,"329,742,000",,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentProvisions,"5,206,000","5,016,000","4,996,000","5,210,000","4,794,000","3,877,000","3,316,000","2,922,000","2,783,000","2,629,000","2,687,000","2,684,000","2,643,000","2,465,000","2,404,000","2,400,000","2,922,000","2,984,000","1,970,000","11,261,000","12,411,000",,"29,220,000",,"27,856,000","30,767,000","30,862,000",,"21,719,000",,"7,361,000","7,363,000","1,116,000","753,000",,,"970,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDebtAndCapitalLeaseObligation,"1,835,288,000","2,085,160,000","2,314,264,000","1,772,831,000","1,397,156,000","1,477,048,000","1,387,400,000","1,293,111,000","1,288,749,000","1,349,174,000","1,452,270,000","1,802,384,000","1,814,647,000","1,840,732,000","1,812,932,000","1,553,996,000","1,510,146,000","1,496,273,000","1,432,245,000","1,425,510,000","1,397,382,000",,"1,440,260,000",,"1,969,281,000","2,679,883,000",,,"1,977,255,000",,,"537,334,000",,"495,261,000",,,"385,421,000",,,,"214,901,000","209,750,000","198,562,000","181,096,000","164,113,000","157,473,000","154,119,000","175,375,000","141,949,000","152,137,000","86,974,000","93,490,000","79,533,000","85,912,000","72,915,000","85,169,000","80,477,000","67,150,000","79,701,000","77,680,000","65,363,000","83,317,000","72,705,000","42,243,000","46,453,000","35,682,000","94,700,000"
			CurrentDebt,"827,012,000","1,144,379,000","1,836,541,000","917,171,000","972,056,000","1,061,291,000","951,378,000","910,882,000","1,012,208,000","1,051,406,000","1,142,676,000","1,485,833,000","1,546,607,000","1,551,887,000","1,517,378,000","1,250,465,000","1,185,287,000","1,161,482,000","1,074,211,000","1,060,530,000","1,032,868,000",,"1,046,953,000",,"1,545,744,000","2,254,847,000",,,"1,505,359,000",,,"537,334,000",,"495,261,000",,,"385,421,000",,,,"151,247,000","136,803,000","122,885,000","181,096,000","102,153,000","157,473,000","154,119,000","175,375,000","98,879,000","152,137,000","53,104,000","93,490,000","79,533,000","85,912,000","34,098,000","85,169,000","80,477,000","63,155,000","79,701,000","77,680,000","61,454,000","83,317,000","52,161,000","37,923,000","46,453,000","30,951,000","94,700,000"
				CurrentNotesPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"180,000",,,,,,,,,,,,,,,,,,,,,"108,000","610,000",,,
				OtherCurrentBorrowings,"827,012,000","1,144,379,000","1,836,541,000","917,171,000","972,056,000","1,061,291,000","951,378,000","910,882,000","1,012,208,000","1,051,406,000","1,142,676,000","1,485,833,000","1,546,607,000","1,551,887,000","1,517,378,000","1,250,465,000","1,185,287,000","1,161,482,000","1,074,211,000","1,060,530,000","1,032,868,000",,"1,046,953,000",,"1,545,744,000","2,254,847,000",,,"1,505,359,000",,,"537,334,000",,,,,"385,421,000",,,,"151,247,000","136,623,000","122,885,000",,"102,153,000",,,,"98,879,000",,"53,104,000",,,,"34,098,000",,,"63,155,000",,,"61,454,000",,"52,053,000","37,313,000",,"30,951,000",
			CurrentCapitalLeaseObligation,"1,008,276,000","940,781,000","477,723,000","855,660,000","425,100,000","415,757,000","436,022,000","382,229,000","276,541,000","297,768,000","309,594,000","316,551,000","268,040,000","288,845,000","295,554,000","303,531,000","324,859,000","334,791,000","358,034,000","364,980,000","364,514,000",,"393,307,000",,"423,537,000","425,036,000",,,"471,896,000",,,,,,,,,,,,"63,654,000","72,947,000","75,677,000",,"61,960,000",,,,"43,070,000",,"33,870,000",,,,"38,817,000",,,"3,995,000",,,"3,909,000",,"20,544,000","4,320,000",,"4,731,000",
		CurrentDeferredLiabilities,"2,701,008,000","2,534,488,000","2,199,000","2,174,473,000","2,333,796,000","2,431,689,000","2,628,416,000","2,766,179,000","2,694,472,000","2,678,486,000","2,733,599,000","2,583,939,000","2,669,372,000","2,557,653,000","2,707,645,000","2,370,094,000","2,443,081,000","2,316,833,000","2,561,762,000","2,204,221,000","2,583,280,000","346,000","2,675,751,000","595,000","2,750,708,000","2,666,619,000","107,284,000","115,944,000","2,025,377,000","92,617,000","40,774,000","999,242,000","27,067,000","826,260,000",,,"542,832,000",,,,,,,,,,,,,,,,,,,,,,,,,,"0","3,003,000",,,
			CurrentDeferredTaxesLiabilities,"11,925,000","6,027,000","2,199,000","3,699,000","3,738,000","8,218,000","5,245,000","4,302,000","3,511,000","2,939,000","14,146,000","18,440,000","14,286,000","31,735,000","24,906,000","25,799,000","19,378,000","19,444,000","16,332,000","20,250,000","17,889,000","346,000","13,127,000","595,000","11,583,000","109,418,000","107,284,000","115,944,000","115,481,000","92,617,000","40,774,000","29,369,000","27,067,000","15,736,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","3,003,000",,,
			CurrentDeferredRevenue,"2,689,083,000","2,528,461,000",,"2,170,774,000","2,330,058,000","2,423,471,000","2,623,171,000","2,761,877,000","2,690,961,000","2,675,547,000","2,719,453,000","2,565,499,000","2,655,086,000","2,525,918,000","2,682,739,000","2,344,295,000","2,423,703,000","2,297,389,000","2,545,430,000","2,183,971,000","2,565,391,000",,"2,662,624,000",,"2,739,125,000","2,557,201,000",,,"1,909,896,000",,,"969,873,000",,"810,524,000",,,"542,832,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherCurrentLiabilities,"129,270,000","86,569,000","2,437,210,000","69,397,000","83,315,000","57,495,000","50,860,000","107,601,000","82,561,000","93,133,000","90,428,000","87,523,000","89,807,000","91,596,000","118,188,000","159,725,000","178,829,000","194,755,000","154,092,000","203,287,000","290,188,000","4,327,891,000","147,263,000","4,342,703,000","137,876,000","96,592,000","4,765,578,000","3,680,843,000","98,686,000","3,813,211,000","1,539,062,000","47,369,000","1,483,083,000","50,555,000",,,"205,094,000",,,,"367,131,000","584,734,000","663,187,000","470,272,000","515,165,000","441,319,000","444,206,000","385,078,000","405,297,000","339,416,000","325,902,000","302,326,000","297,625,000","279,397,000","284,284,000","235,360,000","237,236,000","265,303,000","195,428,000","184,150,000","225,077,000","155,760,000","205,731,000","159,692,000","116,189,000","121,649,000","107,500,000"
	TotalNonCurrentLiabilitiesNetMinorityInterest,"10,997,687,000","10,860,750,000","10,831,964,000","11,062,499,000","8,251,249,000","7,962,356,000","8,104,059,000","8,432,721,000","8,688,022,000","8,947,278,000","9,318,885,000","8,708,673,000","8,790,699,000","9,445,230,000","9,287,504,000","9,763,557,000","9,522,898,000","9,590,791,000","9,810,412,000","9,804,438,000","10,151,003,000","9,824,169,000","10,094,353,000","10,237,532,000","10,795,580,000","10,411,449,000","10,521,694,000","10,103,699,000","9,583,967,000","8,308,670,000","3,924,022,000","3,869,208,000","3,630,091,000","3,341,818,000","1,624,866,000","1,476,741,000","3,142,707,000","1,470,907,000","1,441,134,000",,"2,402,135,000","2,143,208,000","2,002,428,000","1,859,242,000","1,785,896,000","1,513,224,000","1,488,793,000","1,429,053,000","1,421,875,000","1,268,134,000","955,282,000","834,446,000","854,194,000","815,269,000","809,049,000","762,551,000","767,071,000","765,429,000","775,435,000","805,494,000","813,456,000","711,811,000","722,185,000","537,202,000","448,341,000","467,448,000","355,800,000"
		LongTermProvisions,"286,403,000","288,370,000","307,386,000","312,641,000","303,495,000","324,165,000","330,110,000","385,279,000","374,593,000","450,041,000","429,877,000","431,213,000","422,494,000","515,747,000","520,742,000","464,114,000","424,497,000","476,466,000","611,939,000","583,064,000","703,140,000","1,020,795,000","1,160,027,000","1,122,149,000","1,122,247,000","1,206,939,000","1,176,931,000","677,982,000","445,129,000","290,271,000","22,891,000","22,385,000","34,507,000","32,120,000",,,"26,834,000",,,,"92,593,000","147,253,000","96,755,000",,"94,441,000",,,,,,,,,,,,,,,,,,,,,,
		LongTermDebtAndCapitalLeaseObligation,"8,530,396,000","8,431,834,000","8,341,443,000","8,790,227,000","5,864,570,000","6,121,892,000","6,115,926,000","6,347,199,000","6,602,891,000","6,820,485,000","7,240,030,000","6,622,969,000","6,790,273,000","7,224,985,000","7,106,848,000","7,673,334,000","7,516,257,000","7,316,081,000","7,270,631,000","7,272,962,000","7,360,685,000",,"7,149,815,000",,"7,803,588,000","7,439,545,000",,,"7,582,302,000",,,"2,978,973,000",,"2,875,714,000",,,"2,389,521,000",,,,"2,081,310,000","1,757,313,000","1,678,880,000","1,485,627,000","233,768,000","1,271,285,000","1,265,084,000","1,201,218,000","176,433,000","1,041,782,000","161,151,000","552,557,000","483,122,000","496,468,000","192,301,000","536,799,000","557,498,000","7,084,000","582,780,000","646,318,000","10,854,000","657,829,000","337,000","21,287,000","347,408,000","25,669,000","325,600,000"
			LongTermDebt,"4,635,672,000","4,394,208,000","6,938,537,000","4,782,895,000","4,664,816,000","4,832,906,000","4,642,731,000","4,941,181,000","5,769,927,000","5,908,007,000","6,270,127,000","5,583,561,000","6,035,952,000","6,467,259,000","6,284,336,000","6,756,057,000","6,500,478,000","6,209,621,000","6,090,872,000","6,008,200,000","6,016,165,000",,"5,453,447,000",,"5,900,873,000","5,446,603,000",,,"4,966,378,000",,,"2,978,973,000",,"2,875,714,000",,,"2,389,521,000",,,,"1,902,416,000","1,564,414,000","1,472,181,000","1,485,627,000",,"1,271,285,000","1,265,084,000","1,201,218,000",,"1,041,782,000",,"552,557,000","483,122,000","496,468,000",,"536,799,000","557,498,000",,"582,780,000","646,318,000",,"657,576,000",,"276,000","347,408,000","828,000","325,600,000"
			LongTermCapitalLeaseObligation,"3,894,724,000","4,037,626,000","1,402,906,000","4,007,332,000","1,199,754,000","1,288,986,000","1,473,195,000","1,406,018,000","832,964,000","912,478,000","969,903,000","1,039,408,000","754,321,000","757,726,000","822,512,000","917,277,000","1,015,779,000","1,106,460,000","1,179,759,000","1,264,762,000","1,344,520,000",,"1,696,368,000",,"1,902,715,000","1,992,942,000",,,"2,615,924,000",,,,,,,,,,,,"178,894,000","192,899,000","206,699,000",,"233,768,000",,,,"176,433,000",,"161,151,000",,,,"192,301,000",,,"7,084,000",,,"10,854,000","253,000","337,000","21,011,000",,"24,841,000",
		NonCurrentDeferredLiabilities,"1,468,186,000","1,444,124,000","772,884,000","1,407,187,000","1,516,823,000","926,906,000","1,008,046,000","1,103,867,000","1,108,002,000","1,123,862,000","1,107,934,000","1,161,188,000","1,129,540,000","1,229,871,000","1,200,337,000","1,130,156,000","1,083,695,000","1,131,380,000","1,238,586,000","1,296,269,000","1,407,247,000","867,193,000","875,921,000","760,183,000","844,741,000","644,033,000","541,165,000","621,646,000","690,318,000","999,711,000","396,401,000","369,625,000","343,370,000","312,012,000",,,"240,619,000",,,,"228,232,000","205,688,000","195,157,000","183,114,000","169,885,000","154,546,000","142,813,000","136,736,000","126,886,000","124,023,000","95,576,000","89,556,000","84,902,000","79,908,000","71,303,000","58,182,000","53,376,000","42,018,000","32,744,000","27,101,000","22,399,000","16,982,000","14,702,000","14,627,000","5,989,000",,
			NonCurrentDeferredTaxesLiabilities,"616,803,000","705,674,000","772,884,000","778,951,000","872,121,000","823,573,000","887,523,000","961,978,000","949,697,000","956,420,000","925,364,000","962,141,000","915,759,000","958,744,000","925,963,000","857,139,000","811,565,000","799,761,000","895,238,000","952,555,000","1,051,894,000","867,193,000","798,487,000","760,183,000","767,228,000","560,203,000","541,165,000","621,646,000","589,059,000","999,711,000","396,401,000","369,625,000","343,370,000","312,012,000",,,"240,619,000",,,,"228,232,000","205,688,000","195,157,000","183,114,000","169,885,000","154,546,000","142,813,000","136,736,000","126,886,000","124,023,000","95,576,000","89,556,000","84,902,000","79,908,000","71,303,000","58,182,000","53,376,000","42,018,000","32,744,000","27,101,000","22,399,000","16,982,000","14,702,000","14,627,000","5,989,000",,
			NonCurrentDeferredRevenue,"851,383,000","738,450,000",,"628,236,000","644,702,000","103,333,000","120,523,000","141,889,000","158,305,000","167,442,000","182,570,000","199,047,000","213,781,000","271,127,000","274,374,000","273,017,000","272,130,000","331,619,000","343,348,000","343,714,000","355,353,000",,"77,434,000",,"77,513,000","83,830,000",,,"101,259,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		TradeandOtherPayablesNonCurrent,"619,110,000","600,569,000","526,634,000","462,785,000","483,656,000","497,485,000","535,383,000","481,586,000","498,832,000","455,339,000","450,585,000","403,768,000","359,391,000","387,208,000","371,104,000","410,418,000","417,050,000","566,675,000","586,508,000","543,077,000","577,454,000","781,415,000","814,655,000","941,648,000","922,887,000","1,010,233,000","1,012,618,000","731,041,000","731,235,000",,,"354,930,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		EmployeeBenefits,"93,570,000","95,194,000","91,099,000","89,416,000","82,365,000","91,337,000","113,599,000","113,175,000","101,087,000","93,794,000","85,631,000","84,026,000","82,322,000","77,677,000","76,371,000","71,465,000","65,271,000","77,379,000","81,480,000","80,588,000","74,102,000","48,237,000","49,769,000","48,494,000","45,666,000","45,554,000","41,653,000","22,047,000","18,366,000","17,209,000","16,015,000","13,132,000","12,145,000","9,657,000",,,"5,555,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			NonCurrentPensionAndOtherPostretirementBenefitPlans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"17,209,000","16,015,000","13,132,000","12,145,000","9,657,000",,,"5,555,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DerivativeProductLiabilities,"22,000","659,000",,"243,000","340,000","571,000","995,000","1,615,000","2,617,000","3,757,000","4,828,000","5,509,000","6,679,000","9,742,000","12,102,000","14,070,000","16,128,000","22,810,000","21,268,000","28,478,000","28,327,000",,"44,109,000",,"56,397,000","65,088,000",,,"116,555,000",,,"120,304,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCurrentLiabilities,"9,381,801,000",,"792,518,000",,,"6,225,796,000",,,,,,,,,,,,,,,"48,000","7,106,529,000","57,000","7,365,058,000","54,000","57,000","7,749,327,000","8,050,983,000","62,000","7,001,479,000","3,488,715,000","9,859,000","3,240,069,000","112,315,000",,,"480,178,000",,,,,"32,954,000","31,636,000","190,501,000","1,287,802,000","87,393,000","80,896,000","91,099,000","1,118,556,000","102,329,000","698,555,000","192,333,000","286,170,000","238,893,000","545,445,000","167,570,000","156,197,000","716,327,000","159,911,000","132,075,000","780,203,000","37,000,000","707,146,000","501,288,000","94,944,000","441,779,000","30,200,000"
TotalEquityGrossMinorityInterest,"3,129,177,000","2,840,702,000","3,050,446,000","3,362,267,000","3,746,776,000","3,584,293,000","3,655,603,000","4,316,780,000","4,267,236,000","4,377,042,000","4,074,573,000","4,331,173,000","4,185,304,000","3,541,084,000","3,539,212,000","3,276,730,000","2,937,548,000","2,952,655,000","3,859,909,000","3,809,758,000","4,503,695,000","4,862,504,000","5,646,752,000","5,562,713,000","5,326,459,000","4,766,004,000","4,721,845,000","5,352,178,000","5,168,816,000","5,262,533,000","1,528,427,000","1,457,372,000","1,337,344,000","1,300,060,000","1,130,516,000","1,162,957,000","1,105,926,000","1,016,077,000","996,397,000","870,213,000","1,123,699,000","1,108,531,000","1,124,699,000","1,087,141,000","993,241,000","1,010,877,000","1,020,858,000","716,728,000","630,631,000","602,769,000","506,086,000","491,470,000","504,843,000","482,850,000","438,255,000","428,265,000","404,419,000","356,673,000","345,130,000","334,015,000","312,788,000","307,021,000","290,733,000","288,962,000","274,744,000","261,795,000","227,300,000"
	StockholdersEquity,"3,130,782,000","2,845,923,000","3,030,636,000","3,268,094,000","3,666,836,000","3,517,832,000","3,576,397,000","4,223,709,000","4,176,089,000","4,275,776,000","3,985,241,000","4,240,567,000","4,096,660,000","3,452,007,000","3,449,704,000","3,191,148,000","2,856,535,000","2,873,977,000","3,760,998,000","3,719,304,000","4,401,896,000","4,763,371,000","5,563,257,000","5,477,525,000","5,238,821,000","4,673,268,000","4,628,115,000","5,331,288,000","5,142,083,000","5,161,366,000","1,519,080,000","1,445,324,000","1,333,218,000","1,296,814,000","1,130,516,000","1,162,957,000","1,098,827,000","1,016,077,000","996,397,000","870,213,000","1,117,978,000","1,105,157,000","1,120,880,000","1,079,332,000","988,052,000","1,007,158,000","1,018,732,000","712,409,000","626,320,000","600,459,000","502,713,000","487,834,000","500,468,000","480,905,000","434,557,000","425,360,000","400,686,000","352,564,000","340,831,000","330,430,000","308,862,000","304,409,000","288,532,000","288,358,000","274,169,000","261,274,000","226,900,000"
		CapitalStock,"3,146,265,000","3,146,265,000","3,146,265,000","3,146,265,000","3,146,265,000","3,146,265,000","3,146,265,000","3,146,265,000","3,146,265,000","3,146,265,000","3,146,265,000","3,149,564,000","3,149,564,000","2,541,068,000","2,545,705,000","2,545,705,000","2,545,705,000","2,545,705,000","2,545,705,000","2,545,705,000","2,545,705,000","2,545,705,000","2,545,705,000","2,545,705,000","2,389,384,000","1,605,165,000","1,605,165,000","1,605,369,000","1,501,018,000","1,435,542,000","484,133,000","473,907,000","461,975,000","453,444,000",,,"453,444,000",,,,"453,444,000","0","453,444,000","453,444,000","453,444,000","0","0","0","134,303,000","134,303,000","134,303,000","134,303,000","134,303,000","134,303,000","134,303,000","134,303,000","134,303,000","134,303,000","134,303,000","134,303,000","134,303,000","134,303,000","134,303,000","134,303,000","134,303,000","134,303,000",
			CommonStock,"3,146,265,000","3,146,265,000","3,146,265,000","3,146,265,000","3,146,265,000","3,146,265,000","3,146,265,000","3,146,265,000","3,146,265,000","3,146,265,000","3,146,265,000","3,149,564,000","3,149,564,000","2,541,068,000","2,545,705,000","2,545,705,000","2,545,705,000","2,545,705,000","2,545,705,000","2,545,705,000","2,545,705,000","2,545,705,000","2,545,705,000","2,545,705,000","2,389,384,000","1,605,165,000","1,605,165,000","1,605,369,000","1,501,018,000","1,435,542,000","484,133,000","473,907,000","461,975,000","453,444,000",,,"453,444,000",,,,"453,444,000","0","453,444,000","453,444,000","453,444,000","0","0","0","134,303,000","134,303,000","134,303,000","134,303,000","134,303,000","134,303,000","134,303,000","134,303,000","134,303,000","134,303,000","134,303,000","134,303,000","134,303,000","134,303,000","134,303,000","134,303,000","134,303,000","134,303,000",
		AdditionalPaidInCapital,,"3,146,265,000","3,146,265,000",,"3,146,265,000","3,146,265,000",,,"3,146,265,000","3,146,265,000","3,146,265,000","3,149,564,000","3,149,564,000","2,541,068,000",,"2,545,705,000","2,545,705,000","2,545,705,000","2,545,705,000","2,545,705,000","2,545,705,000","2,545,705,000","2,545,705,000","2,545,705,000","2,389,384,000","1,605,165,000","1,605,165,000","1,605,369,000","1,501,018,000",,,,,,,,,,,,,"453,444,000",,"138,000",,"453,444,000","453,444,000","134,303,000","134,303,000",,,"2,620,000","2,620,000","2,620,000","2,620,000","2,620,000","2,620,000","2,620,000","2,620,000","2,620,000","2,620,000",,,,,,
