name,ttm,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995
				OtherCustomerServices,"20,485,000","16,742,000","14,546,000","11,781,000","23,494,000","24,851,000","12,328,000","12,402,000","19,857,000","13,570,000","2,235,000",,"29,024,000","2,628,000","3,157,000","11,434,000","11,121,000","15,270,000","12,259,000","7,831,000","2,911,000","3,206,000","5,700,000","2,500,000",,
			FeesandCommissionExpense,"3,065,000","2,918,000","4,264,000","4,178,000","5,161,000","5,474,000","6,381,000","5,078,000","4,140,000",,,,,,,,,,,,,,,,,
		DividendIncome,,,,,,,,,,"2,297,000","1,931,000",,,,,,,,,,,,,,,
		InvestmentBankingProfit,,,,,,,,,,"56,942,000","61,378,000","68,527,000",,,,,,,,,,,,,,
		TradingGainLoss,"-438,000","-158,000","11,000","-845,000","91,000","-247,000","-1,609,000","892,000","-1,900,000","337,000","5,165,000",,,,,,,,,,,,,,,
		ForeignExchangeTradingGains,"168,000","783,000",,,,,,,,,,,,,,,,,,,,,,,,
		GainLossonSaleofAssets,"-2,198,000","3,525,000","-2,898,000","45,000","7,645,000","323,000","-504,000","-3,000,000","4,895,000","1,792,000","9,832,000","164,321,000","-1,647,000","5,037,000","2,900,000","7,562,000","9,210,000","5,553,000","3,481,000","4,901,000","3,791,000","1,038,000",,,"3,100,000",
			GainOnSaleOfSecurity,"-2,198,000","3,525,000","-2,898,000","45,000","7,645,000","323,000","-504,000","-3,000,000","4,895,000","1,792,000","9,832,000","-268,000","-4,171,000","2,997,000","17,000","1,063,000","1,863,000","642,000","107,000","337,000","-40,000","5,000",,,"3,100,000",
			GainonSaleofInvestmentProperty,,,,,,,,,,"0","0","164,589,000","2,524,000","2,040,000","2,883,000","6,499,000","7,347,000","4,911,000","3,374,000","4,564,000","3,831,000","1,033,000",,,,
		OtherNonInterestIncome,"89,363,000","86,659,000","70,527,000","71,085,000","46,638,000","21,949,000","12,165,000","15,002,000","9,915,000","19,603,000","63,176,000","43,405,000","31,536,000","32,696,000","46,309,000","38,570,000","29,365,000","19,373,000","16,582,000","11,566,000","7,697,000","2,831,000","500,000","1,100,000","3,400,000",
CreditLossesProvision,"-96,201,000","-53,864,000","-34,832,000","-29,768,000","-34,084,000","-32,942,000","-20,537,000","-46,033,000","-76,436,000","-102,638,000","-124,664,000","-167,932,000","-57,441,000","-14,879,000","-7,057,000","-6,676,000","-6,298,000","-10,999,000","-10,321,000","-7,900,000","-5,055,000","-3,713,000","-4,300,000","-3,400,000","-1,900,000",
NonInterestExpense,"945,328,000","925,208,000","821,824,000","727,639,000","676,524,000","622,945,000","540,466,000","497,473,000","484,900,000","368,546,000","334,901,000","344,087,000","255,079,000","242,935,000","228,820,000","198,690,000","156,091,000","122,741,000","105,984,000","65,783,000","57,803,000","39,678,000","35,800,000","27,300,000","22,800,000",
	OccupancyAndEquipment,"120,983,000","116,617,000","100,763,000","91,278,000","87,967,000","83,518,000","72,640,000","63,083,000","55,516,000","47,031,000","40,973,000","39,925,000","39,133,000","37,350,000","33,336,000","27,955,000","19,157,000","15,393,000","13,882,000","11,118,000","9,353,000","6,190,000","4,600,000","1,900,000","2,300,000",
		NetOccupancyExpense,"65,591,000","64,289,000","57,814,000","52,920,000","50,912,000","50,706,000","42,889,000","36,633,000","32,294,000","28,764,000","24,444,000","23,806,000",,,,,,,,,,,,,,
		Equipment,"55,392,000","52,328,000","42,949,000","38,358,000","37,055,000","32,812,000","29,751,000","26,450,000","23,222,000","18,267,000","16,529,000","16,119,000",,,,,,,,,,,,,,
	ProfessionalExpenseAndContractServicesExpense,"28,636,000","27,471,000","32,306,000","27,835,000","20,411,000","18,225,000","15,574,000","14,922,000","15,262,000","16,874,000","16,394,000","13,399,000",,,,,,,,,,,,,,
	SellingGeneralAndAdministration,"654,580,000","641,631,000","582,138,000","515,397,000","481,959,000","450,360,000","386,626,000","360,823,000","336,920,000","274,876,000","255,464,000","205,229,000","150,438,000","147,134,000","142,082,000","123,041,000","97,452,000","76,990,000","65,744,000","37,232,000","29,428,000","22,210,000","20,500,000","15,500,000","12,700,000",
		GeneralAndAdministrativeExpense,"604,981,000","593,036,000","540,998,000","484,567,000","457,183,000","428,436,000","373,055,000","349,772,000","327,482,000","266,496,000","249,149,000","199,860,000","145,087,000","141,816,000","137,008,000","118,071,000","94,049,000","74,775,000","63,442,000","35,628,000","28,119,000","20,808,000","18,900,000","14,200,000","11,600,000",
			SalariesAndWages,"557,459,000","546,420,000","480,077,000","430,078,000","405,158,000","382,080,000","335,506,000","308,794,000","288,589,000","237,785,000","215,766,000","186,878,000","145,087,000","141,816,000","137,008,000","118,071,000","94,049,000","74,775,000","63,442,000","35,628,000","28,119,000","20,808,000","18,900,000","14,200,000","11,600,000",
			InsuranceAndClaims,"9,758,000","9,199,000","17,209,000","16,231,000","16,065,000","12,386,000","12,168,000","12,728,000","13,422,000","14,143,000","18,028,000",,,,,,,,,,,,,,,
			OtherGandA,"37,764,000","37,417,000","43,712,000","38,258,000","35,960,000","33,970,000","25,381,000","28,250,000","25,471,000","14,568,000","15,355,000","12,982,000",,,,,,,,,,,,,,
		SellingAndMarketingExpense,"49,599,000","48,595,000","41,140,000","30,830,000","24,776,000","21,924,000","13,571,000","11,051,000","9,438,000","8,380,000","6,315,000","5,369,000","5,351,000","5,318,000","5,074,000","4,970,000","3,403,000","2,215,000","2,302,000","1,604,000","1,309,000","1,402,000","1,600,000","1,300,000","1,100,000",
	DepreciationAmortizationDepletionIncomeStatement,"48,466,000","47,604,000","33,876,000","28,508,000","18,048,000","4,621,000","4,692,000","4,627,000","4,324,000","3,425,000","2,739,000","2,784,000",,,,,,,,,,,,,,
		DepreciationAndAmortizationInIncomeStatement,"48,466,000","47,604,000","33,876,000","28,508,000","18,048,000","4,621,000","4,692,000","4,627,000","4,324,000","3,425,000","2,739,000","2,784,000",,,,,,,,,,,,,,
			DepreciationIncomeStatement,"36,701,000","35,760,000","29,305,000","24,107,000","13,259,000",,,,,,,,,,,,,,,,,,,,,
			Amortization,"11,765,000","11,844,000","4,571,000","4,401,000","4,789,000","4,621,000","4,692,000","4,627,000","4,324,000","3,425,000","2,739,000","2,784,000",,,,,,,,,,,,,,
				AmortizationOfIntangiblesIncomeStatement,"11,765,000","11,844,000","4,571,000","4,401,000","4,789,000","4,621,000","4,692,000","4,627,000","4,324,000","3,425,000","2,739,000","2,784,000",,,,,,,,,,,,,,
	OtherNonInterestExpense,"92,663,000","91,885,000","72,741,000","64,621,000","68,139,000","66,221,000","60,934,000","54,018,000","72,878,000","26,340,000","19,331,000","82,750,000","65,508,000","58,451,000","53,402,000","47,694,000","39,482,000","30,358,000","26,358,000","17,433,000","19,022,000","11,278,000","10,700,000","9,900,000","7,800,000",
SpecialIncomeCharges,,,"0","0","3,588,000",,"0","0","7,503,000","-13,884,000","-47,624,000",,,,,,,,,,,,,,,
	GainOnSaleOfBusiness,,,,,,,,,,"37,974,000",,,,,,,,,,,,,,,,
	ImpairmentOfCapitalAssets,,,,,,,"0","0","7,503,000",,,,,,,,,,,,,,,,,
	LossonExtinguishmentofDebt,,,"0","0","-3,588,000",,,,,,,,,,,,,,,,,,,,,
	OtherSpecialCharges,,,,,,,,,,"51,858,000","47,624,000",,,,,,,,,,,,,,,
OtherNonOperatingIncomeExpenses,,,,,,,,,,"-37,974,000",,,,,,,,,,,,,,,,
PretaxIncome,"448,539,000","480,101,000","460,133,000","389,997,000","331,854,000","251,765,000","246,431,000","224,440,000","180,132,000","128,033,000","100,807,000","117,504,000","30,641,000","83,824,000","104,241,000","104,950,000","80,887,000","59,344,000","42,495,000","29,129,000","16,448,000","14,151,000","4,700,000","1,000,000","-2,300,000","1,002,000"
TaxProvision,"119,176,000","124,404,000","116,967,000","132,315,000","124,979,000","95,016,000","95,033,000","87,230,000","68,936,000","50,458,000","37,478,000","44,435,000","10,153,000","28,171,000","37,748,000","37,934,000","29,553,000","21,226,000","14,620,000","10,436,000","5,293,000","4,724,000","-1,500,000","-3,800,000","-1,300,000",
NetIncomeCommonStockholders,"321,163,000","347,497,000","334,966,000","247,904,000","192,362,000","145,880,000","145,075,000","128,815,000","102,103,000","73,447,000","32,325,000","53,513,000","18,412,000","55,653,000","66,493,000","67,016,000","51,334,000","38,118,000","27,875,000","18,439,000","11,155,000","9,427,000","6,200,000","4,800,000","-1,000,000","1,497,000"
	NetIncome,"329,363,000","355,697,000","343,166,000","257,682,000","206,875,000","156,749,000","151,398,000","137,210,000","111,196,000","77,575,000","63,329,000","73,069,000","20,488,000","55,653,000","66,493,000","67,016,000","51,334,000","38,118,000","27,875,000","18,439,000","11,155,000","9,427,000","6,200,000","4,800,000","-1,000,000","1,497,000"
		NetIncomeIncludingNoncontrollingInterests,"329,363,000","355,697,000","343,166,000","257,682,000","206,875,000","156,749,000","151,398,000","137,210,000","111,196,000","77,575,000","63,329,000","73,069,000","20,488,000","55,653,000","66,493,000","67,016,000","51,334,000","38,118,000","27,875,000","18,439,000","11,155,000","9,427,000","6,200,000","4,800,000","-1,000,000","1,497,000"
			NetIncomeContinuousOperations,"329,363,000","355,697,000","343,166,000","257,682,000","206,875,000","156,749,000","151,398,000","137,210,000","111,196,000","77,575,000","63,329,000","73,069,000","20,488,000","55,653,000","66,493,000","67,016,000","51,334,000","38,118,000","27,875,000","18,693,000","11,155,000","9,427,000","6,200,000","4,800,000","-1,000,000","1,497,000"
			NetIncomeExtraordinary,,,,,,,,,,,,,,,,,,,,"-254,000",,,,,,
	PreferredStockDividends,"8,200,000","8,200,000","8,200,000","9,778,000","14,513,000","10,869,000","6,323,000","8,395,000","9,093,000","4,128,000","31,004,000","19,556,000","2,076,000",,,,,,,,,,,,,
AverageDilutionEarnings,,"0","0","1,578,000","6,313,000","6,314,000","6,323,000","8,325,000","8,955,000",,,,,,,,,,,,,,,,,
DilutedNIAvailtoComStockholders,"321,163,000","347,497,000","334,966,000","249,482,000","198,675,000","152,194,000","151,398,000","137,140,000","111,058,000","73,447,000","32,325,000","53,513,000","18,412,000","55,653,000","66,493,000","67,016,000","51,334,000","38,118,000","27,875,000","18,439,000","11,155,000","9,427,000","6,200,000","4,800,000","-1,000,000","1,497,000"
BasicEPS,,"6.11","5.95","4.53","3.83","3.05","3.12","3.33","2.81","2.08","1.08","2.23","0.78","2.31","2.66","2.89","2.49","2.11","1.71","1.34","0.853","0.76","0.513","0.413","-0.107","0.18"
DilutedEPS,,"6.03","5.86","4.4","3.66","2.93","2.98","2.75","2.31","1.67","1.02","2.18","0.76","2.24","2.56","2.75","2.34","1.98","1.6","1.27","0.833","0.733","0.493","0.4","-0.107","0.16"
BasicAverageShares,,"56,857,000","56,300,000","54,703,000","50,278,000","47,838,000","46,524,000","38,699,000","36,365,000","35,355,000","30,057,000","24,010,000","23,624,000","24,092,208","24,997,368","23,188,927","20,616,064","18,065,403","16,301,170","13,760,448","13,072,266","12,403,947","12,077,922","11,612,903","9,201,000","8,316,667"
DilutedAverageShares,,"57,619,000","57,208,000","56,686,000","54,272,000","51,937,000","50,845,000","49,948,000","48,034,000","43,991,000","31,570,000","26,345,000","24,131,000","24,845,089","25,973,828","24,369,455","21,937,607","19,251,515","17,421,875","14,518,898","13,386,000","12,855,000","12,567,568","12,000,000","9,201,000","9,356,250"
InterestIncomeAfterProvisionForLoanLoss,"958,175,000","1,001,055,000","930,071,000","802,308,000","688,109,000","608,587,000","578,038,000","504,594,000","443,080,000","358,739,000","291,172,000","143,944,000","187,126,000","246,671,000","241,829,000","210,083,000","151,526,000","109,493,000","87,807,000","66,114,000","55,945,000","44,021,000","32,500,000","23,400,000","13,000,000","9,700,029.6"
NetIncomeFromContinuingAndDiscontinuedOperation,"329,363,000","355,697,000","343,166,000","257,682,000","206,875,000","156,749,000","151,398,000","137,210,000","111,196,000","77,575,000","63,329,000","73,069,000","20,488,000","55,653,000","66,493,000","67,016,000","51,334,000","38,118,000","27,875,000","18,693,000","11,155,000","9,427,000","6,200,000","4,800,000","-1,000,000","1,497,000"
NormalizedIncome,"329,363,000","355,697,000","343,166,000","257,682,000","204,639,676","156,749,000","151,398,000","137,210,000","106,566,649","85,987,294.487","93,247,361.78","-29,279,461.678","18,800,336.02","54,298,589.33","64,653,998.849","62,866,052.558","46,671,311.336","34,963,553.08","25,661,792.564","15,764,136.943","8,556,823.626","8,738,844.322","6,200,000","4,800,000","-1,000,000","1,497,000"
TotalMoneyMarketInvestments,"30,057,000","30,503,000","17,091,000","9,254,000","4,240,000","1,490,000","1,497,000","1,671,000","1,590,000","5,832,000","5,327,000","3,845,000","1,673,000","4,615,000","6,044,000","3,764,000","1,014,000","2,164,000","1,819,000","5,642,000","1,653,000","1,740,000","4,600,000","5,300,000","4,100,000",
ReconciledDepreciation,"90,541,000","88,362,000","67,665,000","63,107,000","53,148,000","36,671,000","32,117,000","26,180,000","24,676,000","24,142,000","21,142,000","22,539,000","18,113,000","21,658,000","16,486,000","16,751,000","12,064,000","11,021,000","11,744,000","7,504,000","8,394,000","3,756,000","2,600,000","1,700,000","2,100,000",
NetIncomeFromContinuingOperationNetMinorityInterest,"329,363,000","355,697,000","343,166,000","257,682,000","206,875,000","156,749,000","151,398,000","137,210,000","111,196,000","77,575,000","63,329,000","73,069,000","20,488,000","55,653,000","66,493,000","67,016,000","51,334,000","38,118,000","27,875,000","18,693,000","11,155,000","9,427,000","6,200,000","4,800,000","-1,000,000","1,497,000"
TotalUnusualItemsExcludingGoodwill,,,"0","0","3,588,000",,"0","0","7,503,000","-13,884,000","-47,624,000","164,589,000","2,524,000","2,040,000","2,883,000","6,499,000","7,347,000","4,911,000","3,374,000","4,564,000","3,831,000","1,033,000",,,,
TotalUnusualItems,,,"0","0","3,588,000",,"0","0","7,503,000","-13,884,000","-47,624,000","164,589,000","2,524,000","2,040,000","2,883,000","6,499,000","7,347,000","4,911,000","3,374,000","4,564,000","3,831,000","1,033,000",,,,
TaxRateForCalcs,"0.266","0.259","0.254","0.339","0.377","0.377","0.386","0.389","0.383","0.394","0.372","0.378","0.331","0.336","0.362","0.361","0.365","0.358","0.344","0.358","0.322","0.334","0.4","0.4","0.4","0.4"
TaxEffectOfUnusualItems,"0","0","0","0","1,352,676","0","0","0","2,873,649","-5,471,705.513","-17,705,638.22","62,240,538.322","836,336.02","685,589.33","1,043,998.849","2,349,052.558","2,684,311.336","1,756,553.08","1,160,792.564","1,635,136.943","1,232,823.626","344,844.322","0","0","0","0"
