name,ttm,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014
MarketCap,"15,930,501,301","15,537,522,600","15,943,247,600","17,221,049,713","6,794,149,219","5,303,394,880","3,981,481,280"
EnterpriseValue,"13,372,010,301","13,177,581,600","14,317,488,600","15,916,134,713","6,034,042,219","4,777,633,880","3,615,716,280"
PeRatio,"21.277","21.433","65.031","48.573","41.892","51.55","59.27"
ForwardPeRatio,"25.063","21.739","24.45","38.314","28.736","31.447","38.76"
PegRatio,"2.112","1.557","1.358","1.912","1.942","1.32","1.539"
PsRatio,"7.25","6.717","8.404","12.122","6.712","7.221","7.451"
PbRatio,"5.592","5.85","8.193","11.389","6.775","7.333","8.077"
EnterprisesValueRevenueRatio,"5.719","5.466","6.655","9.668","5.344","5.704","6.19"
EnterprisesValueEBITDARatio,"16.803","15.713","44.858","31.949","22.761","29.341","26.237"
