name,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997
			OtherInventories,"1,670,000,000",,,,,"457,000,000","522,000,000","726,000,000",,,,,,,,,,,,,,,
		PrepaidAssets,"5,636,000,000","5,508,000,000","3,350,000,000","3,448,000,000","2,361,000,000","2,644,000,000","1,490,000,000","1,727,000,000","1,855,000,000",,,,"3,808,000,000",,,,,,,,,,
		RestrictedCash,"1,595,000,000","1,923,000,000","1,024,000,000","1,004,000,000","944,000,000","2,645,000,000","877,000,000","846,000,000","719,000,000",,,,"627,000,000",,,,,,,,,,
		AssetsHeldForSaleCurrent,"3,502,000,000","2,185,000,000","1,605,000,000","432,000,000","1,397,000,000","2,807,000,000",,,,,,,,,,,,,,,,,
		OtherCurrentAssets,,,,,,,,,,,,,,"1,665,000,000","2,171,000,000",,"854,000,000",,"999,917.713",,,,
	TotalNonCurrentAssets,"281,452,000,000","218,737,000,000","165,514,000,000","137,771,000,000","122,179,000,000","108,260,000,000","95,183,000,000","91,896,000,000","63,046,000,000","58,281,000,000","45,829,000,000","41,321,000,000","44,448,000,000","31,113,000,000","18,193,000,000","17,086,000,000","11,453,000,000","11,454,373,843.144","12,010,017,148.457","4,035,538,340.78","7,468,891,054.525","7,111,668,589.069","7,372,741,535.989"
		NetPPE,"89,264,000,000","67,294,000,000","53,005,000,000","45,346,000,000","37,273,000,000","34,617,000,000","31,019,000,000","31,114,000,000","22,832,000,000","18,148,000,000","41,664,000,000","36,375,000,000","37,790,000,000","28,082,000,000","15,776,000,000","11,887,000,000","11,453,000,000","9,544,978,307.957","10,659,127,699.469","1,346,179,580.527",,,
			GrossPPE,"102,398,000,000","77,258,000,000","61,267,000,000","52,566,000,000","42,828,000,000","39,315,000,000","35,065,000,000","34,221,000,000","24,801,000,000",,"45,443,000,000","37,812,000,000","37,790,000,000","28,082,000,000","15,776,000,000","12,257,000,000","12,266,000,000","10,181,776,714.243","11,192,084,084.599","2,692,359,161.054",,,
				Properties,,,,,,,,,,,"30,674,000,000","27,993,000,000",,"0","0",,,,,,,,
				LandAndImprovements,,,,,,,,,,,,,,,"1,018,000,000",,,,,,,,
				BuildingsAndImprovements,,,,,,,,,,,,,,"1,011,000,000","10,874,000,000",,,,,,,,
				MachineryFurnitureEquipment,,,,,,,,,,,"7,743,000,000","1,986,000,000",,,"3,884,000,000",,,,,,,,
				OtherProperties,,,,,,,,,,,"7,026,000,000","7,833,000,000",,"27,071,000,000",,,,"8,764,225,474.017",,,,,
				ConstructionInProgress,,,,,,,,,,,,,,,,,,"1,417,551,240.226",,,,,
			AccumulatedDepreciation,"-13,134,000,000","-9,964,000,000","-8,262,000,000","-7,220,000,000","-5,555,000,000","-4,698,000,000","-4,046,000,000","-3,107,000,000","-1,969,000,000",,"-3,779,000,000","-1,437,000,000",,,,"-370,000,000","-813,000,000","-636,798,406.286","-532,956,385.13","-1,346,179,580.527",,,
		GoodwillAndOtherIntangibleAssets,"42,260,000,000","27,577,000,000","19,559,000,000","9,856,000,000","7,713,000,000","5,733,000,000","6,632,000,000","8,254,000,000","6,575,000,000","6,351,000,000","4,165,000,000","3,643,000,000","3,301,000,000","669,000,000",,,,,,,,,
			Goodwill,"14,550,000,000","8,815,000,000","5,317,000,000","3,783,000,000","2,543,000,000","1,406,000,000","1,588,000,000","2,490,000,000","2,607,000,000","2,546,000,000","2,343,000,000","2,011,000,000","1,528,000,000","669,000,000",,,,,,,,,
			OtherIntangibleAssets,"27,710,000,000","18,762,000,000","14,242,000,000","6,073,000,000","5,170,000,000","4,327,000,000","5,044,000,000","5,764,000,000","3,968,000,000","3,805,000,000","1,822,000,000","1,632,000,000","1,773,000,000",,,,,,,,,,
		InvestmentProperties,"96,686,000,000","84,309,000,000","56,870,000,000","54,172,000,000","47,164,000,000","46,083,000,000","38,336,000,000","33,161,000,000","28,366,000,000","22,163,000,000",,,,,,,,,,,,,
		InvestmentsAndAdvances,"49,561,000,000","36,492,000,000","34,226,000,000","26,448,000,000","28,178,000,000","19,967,000,000","17,282,000,000","14,420,000,000",,"6,629,000,000",,,,,,,,,,,,,
			LongTermEquityInvestment,"40,698,000,000","33,647,000,000","31,994,000,000","24,977,000,000","23,216,000,000","14,916,000,000","13,277,000,000","11,689,000,000",,,,,,,,,,,,,,,
			InvestmentinFinancialAssets,"8,863,000,000","2,845,000,000","2,232,000,000","1,471,000,000","4,962,000,000","5,051,000,000","4,005,000,000","2,731,000,000",,,,,,,,,,,,,,,
				AvailableForSaleSecurities,"8,863,000,000","2,845,000,000","2,232,000,000","1,471,000,000","4,962,000,000","5,051,000,000","4,005,000,000","2,731,000,000",,,,,,,,,,,,,,,
		NonCurrentDeferredAssets,"3,572,000,000","2,732,000,000","1,464,000,000","1,562,000,000","1,496,000,000","1,414,000,000","1,412,000,000","1,664,000,000","2,118,000,000","1,784,000,000",,,,,,,,,,,,,
			NonCurrentDeferredTaxesAssets,"3,572,000,000","2,732,000,000","1,464,000,000","1,562,000,000","1,496,000,000","1,414,000,000","1,412,000,000","1,664,000,000","2,118,000,000","1,784,000,000",,,,,,,,,,,,,
		OtherNonCurrentAssets,"109,000,000","333,000,000","390,000,000","387,000,000","355,000,000","446,000,000","502,000,000","3,283,000,000","3,155,000,000","3,206,000,000",,"1,303,000,000","3,357,000,000","2,362,000,000","2,417,000,000","5,199,000,000",,"1,909,395,535.187","1,350,889,448.988","2,689,358,760.253",,,
TotalLiabilitiesNetMinorityInterest,"207,123,000,000","159,131,000,000","112,848,000,000","90,138,000,000","82,287,000,000","76,233,000,000","65,219,000,000","64,393,000,000","53,623,000,000","48,939,000,000","54,355,000,000","41,494,000,000","43,827,000,000","30,890,000,000","19,045,000,000","12,812,000,000","9,914,000,000","9,188,091,288.882","8,386,313,697.408","3,326,443,747.916","3,286,431,934.021","3,306,840,380.841","3,465,588,128.581"
	CurrentLiabilities,"44,767,000,000","24,801,000,000","30,248,000,000","20,563,000,000","23,309,000,000","17,183,000,000","19,120,000,000","17,801,000,000","12,967,000,000","13,239,000,000","10,017,000,000","8,903,000,000","10,055,000,000","6,497,000,000","6,181,000,000","2,719,000,000","1,745,000,000","1,266,599,027.51","1,078,911,706.177","541,072,178.726","0","0","0"
		PayablesAndAccruedExpenses,"9,583,000,000","6,873,000,000","5,158,000,000","6,028,000,000","5,050,000,000","4,510,000,000","6,344,000,000","7,183,000,000","9,266,000,000","10,334,000,000","10,017,000,000","8,903,000,000","5,212,000,000","6,497,000,000","4,561,000,000","2,719,000,000","1,745,000,000","1,266,599,027.51","1,078,911,706.177","541,072,178.726",,,
			Payables,"9,583,000,000","6,873,000,000","5,158,000,000","6,028,000,000","5,050,000,000","4,510,000,000","6,344,000,000","7,183,000,000","5,342,000,000","10,334,000,000","10,017,000,000","8,903,000,000","5,212,000,000","6,497,000,000","4,561,000,000","2,719,000,000","1,745,000,000","1,266,599,027.51","1,078,911,706.177","541,072,178.726",,,
				AccountsPayable,"9,583,000,000","6,873,000,000","5,158,000,000","6,028,000,000","5,050,000,000","4,510,000,000","6,344,000,000","7,183,000,000","5,342,000,000","10,334,000,000","10,017,000,000","8,903,000,000","5,212,000,000","6,497,000,000","4,561,000,000","2,719,000,000","1,745,000,000","1,266,599,027.51","1,078,911,706.177","541,072,178.726",,,
			CurrentAccruedExpenses,,,,,,,,,"3,924,000,000",,,,,,,,,,,,,,
		CurrentProvisions,"4,104,000,000","2,830,000,000","1,651,000,000","1,427,000,000","883,000,000",,,,,,,,,,,,,,,,,,
		CurrentDebtAndCapitalLeaseObligation,"5,494,000,000","440,000,000","10,859,000,000","8,521,000,000","11,421,000,000","5,356,000,000","8,804,000,000","6,202,000,000","3,701,000,000","2,905,000,000",,,"161,000,000",,"1,620,000,000",,,,,,,,
			CurrentDebt,,"440,000,000","10,859,000,000","8,521,000,000","11,421,000,000","5,356,000,000","8,804,000,000","6,202,000,000","3,701,000,000","2,905,000,000",,,"161,000,000",,"1,620,000,000",,,,,,,,
				CurrentNotesPayable,,,,,,,,,,,,,,,"1,620,000,000",,,,,,,,
				CommercialPaper,,"0","103,000,000","0","156,000,000","574,000,000","662,000,000","744,000,000",,,,,,,,,,,,,,,
				OtherCurrentBorrowings,,"440,000,000","10,756,000,000","8,521,000,000","11,265,000,000","4,782,000,000","8,142,000,000","5,458,000,000",,,,,,,,,,,,,,,
			CurrentCapitalLeaseObligation,"5,494,000,000",,,,,,,,,,,,,,,,,,,,,,
		OtherCurrentLiabilities,"25,586,000,000","15,098,000,000","12,580,000,000","4,587,000,000","5,955,000,000","7,317,000,000","3,972,000,000","4,416,000,000",,,,,"4,682,000,000",,,,,,,,,,
	TotalNonCurrentLiabilitiesNetMinorityInterest,"162,356,000,000","134,330,000,000","82,600,000,000","69,575,000,000","58,978,000,000","59,050,000,000","46,099,000,000","46,592,000,000","40,656,000,000","35,700,000,000","44,338,000,000","32,591,000,000","33,772,000,000","24,393,000,000","12,864,000,000","10,093,000,000","8,169,000,000","7,921,492,261.372","7,307,401,991.231","2,785,371,568.523","3,286,431,934.021","3,306,840,380.841","3,465,588,128.581"
		LongTermDebtAndCapitalLeaseObligation,"143,375,000,000","118,218,000,000","67,530,000,000","56,370,000,000","46,862,000,000","47,412,000,000","38,058,000,000","38,557,000,000","28,415,000,000","27,461,000,000","32,987,000,000","7,386,000,000","31,155,000,000","22,808,000,000","11,266,000,000","10,093,000,000","8,169,000,000","7,922,491,945.043","7,307,401,991.231","2,521,336,346.115","2,586,192,181.34","2,405,432,111.523","2,235,798,856.045"
			LongTermDebt,"143,375,000,000","118,218,000,000","67,530,000,000","56,370,000,000","46,862,000,000","47,412,000,000","38,058,000,000","38,557,000,000","28,415,000,000","27,461,000,000","32,987,000,000","7,386,000,000","31,155,000,000","22,808,000,000","11,266,000,000","10,093,000,000","8,169,000,000","7,922,491,945.043","7,307,401,991.231","2,521,336,346.115","2,586,192,181.34","2,405,432,111.523","2,235,798,856.045"
		NonCurrentDeferredLiabilities,"14,849,000,000","12,236,000,000","11,409,000,000","9,640,000,000","8,785,000,000","8,097,000,000","6,164,000,000","6,419,000,000","5,817,000,000","4,970,000,000",,,,,,,,,,,,,
			NonCurrentDeferredTaxesLiabilities,"14,849,000,000","12,236,000,000","11,409,000,000","9,640,000,000","8,785,000,000","8,097,000,000","6,164,000,000","6,419,000,000","5,817,000,000","4,970,000,000",,,,,,,,,,,,,
		TradeandOtherPayablesNonCurrent,,,,,,,,,"0",,,,,,,,,,,,,,
		DuetoRelatedPartiesNonCurrent,,,,,,,,,"4,774,000,000",,,,,,,,,,,,,,
		PreferredSecuritiesOutsideStockEquity,,,,,,,"791,000,000","1,191,000,000",,,,,,,,,,,,,,,
		OtherNonCurrentLiabilities,"4,132,000,000","3,876,000,000","3,661,000,000","3,565,000,000","3,331,000,000","3,541,000,000","1,086,000,000","425,000,000","1,650,000,000","3,269,000,000","11,351,000,000","25,205,000,000","2,617,000,000","1,585,000,000","1,598,000,000",,,"-999,683.671",,"264,035,222.407","700,239,752.681","901,408,269.318","1,229,789,272.537"
TotalEquityGrossMinorityInterest,"116,846,000,000","97,150,000,000","79,872,000,000","69,688,000,000","57,227,000,000","53,247,000,000","47,526,000,000","44,251,000,000","37,407,000,000","29,192,000,000","7,547,000,000","12,117,000,000","11,770,000,000","9,818,000,000","7,013,000,000","7,198,000,000","6,401,000,000","5,286,326,486.524","5,388,559,022.098","4,410,588,372.791","4,182,459,121.195","3,804,828,208.878","3,907,153,407.407"
	StockholdersEquity,"35,013,000,000","29,815,000,000","28,244,000,000","26,453,000,000","25,307,000,000","23,702,000,000","20,879,000,000","21,061,000,000","18,891,000,000","14,453,000,000","7,547,000,000","5,788,000,000","7,514,000,000","6,084,000,000","5,029,000,000","5,629,000,000","4,885,000,000","3,824,789,171.129","3,679,698,868.076","3,276,437,077.026","3,080,655,345.122","2,781,689,581.465","2,814,229,391.335"
		CapitalStock,"35,013,000,000","29,815,000,000","28,244,000,000","26,453,000,000","25,307,000,000","23,702,000,000","20,879,000,000","21,061,000,000","2,140,000,000","14,453,000,000","2,433,000,000","2,148,000,000","870,000,000","689,000,000","515,000,000","2,148,000,000","1,861,000,000","1,180,626,244.513","1,002,917,925.476","488,065,107.703","505,451,233.49","475,855,034.77","511,496,431.866"
			PreferredStock,"4,145,000,000","4,168,000,000","4,192,000,000","3,954,000,000","3,739,000,000","3,549,000,000","3,098,000,000","2,901,000,000","2,140,000,000","1,658,000,000","1,144,000,000","870,000,000","870,000,000","689,000,000","515,000,000","2,148,000,000","1,861,000,000","1,180,626,244.513","1,002,917,925.476","488,065,107.703","505,451,233.49","475,855,034.77","511,496,431.866"
			CommonStock,"30,868,000,000","25,647,000,000","24,052,000,000","22,499,000,000","21,568,000,000","20,153,000,000","17,781,000,000","18,160,000,000","0","12,795,000,000","1,289,000,000","1,278,000,000","0","0","0","0","0","0","0","0","0","0","0"
		AdditionalPaidInCapital,,"25,647,000,000","24,052,000,000","22,499,000,000","21,568,000,000","20,153,000,000","17,781,000,000","18,160,000,000","2,941,000,000",,"58,000,000","42,000,000","1,332,000,000","1,215,000,000","1,199,000,000","1,226,000,000","1,188,000,000","1,219,613,901.963","1,139,906,714.28","1,210,161,435.812",,,
		RetainedEarnings,,,,,,,,,"5,990,000,000",,"4,451,000,000","4,368,000,000","4,867,000,000","4,222,000,000","3,321,000,000","2,149,000,000","1,685,000,000","1,450,540,796.285","1,536,874,228.319","1,578,210,533.511","1,338,546,744.872","1,182,092,317.541",
		GainsLossesNotAffectingRetainedEarnings,,,,,,,,,"7,345,000,000",,"605,000,000","-770,000,000","445,000,000","-42,000,000","-6,000,000","106,000,000","151,000,000","-25,991,771.633",,,,,
			ForeignCurrencyTranslationAdjustments,,,,,,,,,,,,,,"-42,000,000","-6,000,000","95,000,000","99,000,000","-88,971,834.01",,,,,
			OtherEquityAdjustments,,,,,,,,,,,,,,,,"11,000,000","52,000,000","62,980,062.377",,,,,
		OtherEquityInterest,,,,,,,,,"475,000,000",,,,,,,,,,,,"1,236,657,366.76","1,123,742,229.154","2,302,732,959.469"
	MinorityInterest,"81,833,000,000","67,335,000,000","51,628,000,000","43,235,000,000","31,920,000,000","29,545,000,000","26,647,000,000","23,190,000,000","18,516,000,000","14,739,000,000",,"6,329,000,000","4,256,000,000","3,734,000,000","1,984,000,000","1,569,000,000","1,516,000,000","1,461,537,315.395","1,708,860,154.022","1,134,151,295.765","1,101,803,776.073","1,023,138,627.413","1,092,924,016.073"
TotalCapitalization,"178,388,000,000","148,033,000,000","95,774,000,000","82,823,000,000","72,169,000,000","71,114,000,000","58,937,000,000","59,618,000,000","47,306,000,000","41,914,000,000","40,534,000,000","13,174,000,000","38,669,000,000","28,892,000,000","16,295,000,000","15,722,000,000","13,054,000,000","11,747,281,116.172","10,987,100,859.307","5,797,773,423.141","5,666,847,526.462","5,187,121,692.988","5,050,028,247.379"
PreferredStockEquity,"4,145,000,000","4,168,000,000","4,192,000,000","3,954,000,000","3,739,000,000","3,549,000,000","3,098,000,000","2,901,000,000","2,140,000,000","1,658,000,000","1,144,000,000","870,000,000","870,000,000","689,000,000","515,000,000","2,148,000,000","1,861,000,000","1,180,626,244.513","1,002,917,925.476","488,065,107.703","505,451,233.49","475,855,034.77","511,496,431.866"
CommonStockEquity,"30,868,000,000","25,647,000,000","24,052,000,000","22,499,000,000","21,568,000,000","20,153,000,000","17,781,000,000","18,160,000,000","16,751,000,000","12,795,000,000","6,403,000,000","4,918,000,000","6,644,000,000","5,395,000,000","4,514,000,000","3,481,000,000","3,024,000,000","2,644,162,926.615","2,676,780,942.6","2,788,371,969.323","2,575,204,111.632","2,305,834,546.695","2,302,732,959.469"
CapitalLeaseObligations,"5,494,000,000",,,,,,,,,,,,,,,,,,,,,,
NetTangibleAssets,"-7,247,000,000","2,238,000,000","8,685,000,000","16,597,000,000","17,594,000,000","17,969,000,000","14,247,000,000","12,807,000,000","12,316,000,000","8,102,000,000","3,382,000,000","2,145,000,000","4,213,000,000","5,415,000,000","5,029,000,000","5,629,000,000","4,885,000,000","3,824,789,171.129","3,679,698,868.076","3,276,437,077.026","3,080,655,345.122","2,781,689,581.465","2,814,229,391.335"
WorkingCapital,"-2,250,000,000","12,743,000,000","-3,042,000,000","1,492,000,000","-5,974,000,000","4,037,000,000","-1,558,000,000","-1,053,000,000","15,017,000,000","6,611,000,000","6,056,000,000","3,387,000,000","1,094,000,000","3,098,000,000","1,684,000,000","205,000,000","3,117,000,000","1,753,444,905.387","685,943,864.873","3,160,421,600.534","0","0","0"
InvestedCapital,"174,243,000,000","143,865,000,000","102,441,000,000","87,390,000,000","79,851,000,000","72,921,000,000","64,643,000,000","62,919,000,000","48,867,000,000","43,161,000,000","39,390,000,000","12,304,000,000","37,960,000,000","28,203,000,000","17,400,000,000","13,574,000,000","11,193,000,000","10,566,654,871.658","9,984,182,933.831","5,309,708,315.438","5,161,396,292.972","4,711,266,658.218","4,538,531,815.514"
TangibleBookValue,"-11,392,000,000","-1,930,000,000","4,493,000,000","12,643,000,000","13,855,000,000","14,420,000,000","11,149,000,000","9,906,000,000","10,176,000,000","6,444,000,000","2,238,000,000","1,275,000,000","3,343,000,000","4,726,000,000","4,514,000,000","3,481,000,000","3,024,000,000","2,644,162,926.615","2,676,780,942.6","2,788,371,969.323","2,575,204,111.632","2,305,834,546.695","2,302,732,959.469"
TotalDebt,"148,869,000,000","118,218,000,000","78,389,000,000","64,891,000,000","58,283,000,000","52,768,000,000","46,862,000,000","44,759,000,000","32,116,000,000","30,366,000,000","32,987,000,000","7,386,000,000","31,316,000,000","22,808,000,000","12,886,000,000","10,093,000,000","8,169,000,000","7,922,491,945.043","7,307,401,991.231","2,521,336,346.115","2,586,192,181.34","2,405,432,111.523","2,235,798,856.045"
NetDebt,"136,597,000,000","109,828,000,000","73,250,000,000","60,592,000,000","55,509,000,000","49,608,000,000","43,199,000,000","41,915,000,000","30,089,000,000","28,653,000,000","31,612,000,000","6,144,000,000","29,755,000,000","21,604,000,000","11,935,000,000","9,689,000,000","7,787,000,000","7,588,597,647.223","6,926,433,168.13","2,290,305,526.509","2,586,192,181.34","2,405,432,111.523","2,235,798,856.045"
ShareIssued,"1,509,293,641","1,432,714,261","1,438,159,680","1,479,925,210","1,481,807,331","1,392,277,440","1,384,747,251","1,406,652,639","1,393,335,890","1,404,282,923","1,289,080,542","1,288,270,737","1,313,128,577","1,308,673,179","1,304,037,063","1,309,698,223","1,296,610,585","1,322,358,440","1,343,598,789","1,286,197,504","1,318,536,364","1,286,326,451","1,259,735,076"
OrdinarySharesNumber,"1,509,293,641","1,432,714,261","1,438,159,680","1,479,925,210","1,481,807,331","1,392,277,440","1,384,747,251","1,406,652,639","1,393,335,890","1,404,282,923","1,289,080,542","1,288,270,737","1,313,128,577","1,308,673,179","1,304,037,063","1,309,698,223","1,296,610,585","1,322,358,440","1,343,598,789","1,286,197,504","1,318,536,364","1,286,326,451","1,259,735,076"
PreferredSharesNumber,"184,236,171","175,402,302","150,035,570","144,795,932",,"142,962,800",,,,,,,,,,,,,,,,,
