name,ttm,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999
MarketCap,"2,999,797,135","4,449,869,922","4,081,420,682","3,743,771,594","3,736,556,214","3,596,051,696","4,473,778,453","4,447,661,301","4,086,001,022","3,900,239,054","4,319,383,105","3,851,826,081","3,708,451,122","3,827,058,410","3,174,564,742","3,125,930,748","3,136,768,444","2,890,331,848","2,888,717,400","2,983,462,151","2,730,925,295","2,935,643,487","2,617,260,843","2,891,942,406","2,258,979,073","2,295,952,126","2,257,596,669","2,197,605,405","2,053,842,782","1,845,185,051","1,638,118,946","1,626,305,769","1,626,992,512","1,609,565,561","1,359,016,569","1,491,029,668","1,296,795,176","1,094,466,976","995,129,216","910,492,497","947,543,247","991,669,504","843,693,278","799,081,836","750,126,755","787,623,976","1,298,129,893","1,046,548,912","1,329,041,037","1,459,292,552","1,509,588,570","1,437,652,357","1,174,799,342","1,129,638,226","548,340,747","529,113,810","495,177,153","365,561,471","358,057,115","363,023,233","331,074,540","344,869,312","273,467,570","287,096,805","245,412,309","256,890,391","214,530,805","216,717,106","201,467,655","162,879,439","151,674,645","133,910,948","122,432,867","130,084,921","101,365,745","100,049,307","82,935,609","79,312,771","80,302,733","77,669,856","77,011,637","69,110,593","82,277,015","82,277,015","70,755,600"
EnterpriseValue,"3,998,308,135","5,338,325,922","5,015,771,682","4,639,900,594","4,506,388,214","3,837,491,696","4,494,068,453","4,655,730,301","3,777,929,022","3,929,631,054","4,279,491,105","3,661,498,081","3,427,572,122","3,629,026,410","2,988,137,742","2,963,217,748","2,917,819,444","2,597,725,848","2,464,991,400","2,433,685,151","2,087,564,295","2,334,261,487","1,975,317,843","2,731,358,406","2,067,584,073","2,131,055,126","1,988,602,669","1,904,219,405","1,506,382,782","1,297,725,051","1,091,547,946","1,076,591,769","1,019,228,512","1,161,557,561","911,008,569","936,941,668","870,839,176","540,590,976","378,529,216","457,676,497","140,159,247","-19,814,496","-137,229,722","-394,327,164","-421,242,245","-687,388,024","-507,848,107","-438,401,088","178,309,037","524,282,552","785,468,570","848,171,357","786,130,342","1,055,353,226","472,770,747","453,543,810","441,692,153","306,231,471","298,727,115","288,128,233","249,559,540","263,194,312","191,786,570","224,706,805","186,184,309","201,123,391","163,406,805","162,911,106","135,826,655","107,504,439","96,029,645","60,805,948","49,066,867","56,718,921","19,228,745","14,300,307","7,683,609","8,480,771","330,733","-2,302,144","-2,378,363","4,845,593","16,027,015","16,027,015","4,505,600"
PeRatio,"3.272","7.625","9.014","16.063",,"47.47","34.293","19.762","13.661","19.415","13.591","14.77","14.715","10.851","12.94","14.235","14.324","13.408","15.015","12.923","12.4","10.866","9.004","11.132","10.914","16.381","15.263","12.986","12.306","11.087","7.731","8.889","9.157","9.034","8.761","9.039","8.486","6.681","7.74","6.388","6.814","7.421","5.379","9.648","8.8","16.474",,"42.067","53.495","31.88","41.019","36.033","22.624","25.171","26.465","25.537","25.279","108.607","106.377","76.5","70.588","60.68","20.065","23.758","18.477","20.889","20.128","18.881","10.592","7.968","12.967","64.474","77.241","82.069","11.883","11.801","10.161","25.103","31.771","30.729","31.117","32.813","1.742","1.742","1.498"
ForwardPeRatio,,,,,,,,,,,,,,,,,,,,,"12.077",,,"12.821","11.601","12.739","11.628","9.615","8.834","6.423","5.956","6.693","7.918","8.929","8.658","8.591","6.485","6.676",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PsRatio,"1.144","2","2.045","2.312","4.431","3.54","4.561","4.38","3.769","3.906","3.962","3.458","3.291","3.169","2.841","3.006","3.076","2.797","2.972","2.937","3.104","3.61","3.478","5.361","5.409","7.133","9.082","11.636","12.962","11.678","13.95","12.659","12.925","11.36","11.016","10.155","10.238","8.548","8.063","7.422","7.356","9.867","10.984","13.289","12.721","15.254","15.852","12.584","17.714","15.274","26.911","25.496","22.71","14.271","15.228","14.694","15.506","40.412","39.583","26.965","24.233","21.658","13.455","17.664","14.257","16.571","10.279","10.516","7.303","5.692","9.43","22.55","22.762","24.184","20.576","23.5","18.406","14.05","17.876","17.29","16.853","15.848","1.65","1.65","1.419"
PbRatio,"0.693","1.078","1.019","0.997","1.101","1.026","1.271","1.434","1.302","1.29","1.456","1.345","1.324","1.379","1.214","1.214","1.248","1.187","1.206","1.28","1.185","1.326","1.19","1.619","1.287","1.419","1.439","1.405","1.322","1.188","1.139","1.161","1.174","1.5","1.267","1.375","1.351","1.154","1.127","1.108","1.147","1.237","1.204","1.216","1.205","1.28","2.389","2.196","2.859","3.239","3.666","3.588","3.687","6.294","3.092","2.984","2.949","2.463","2.412","2.46","2.264","2.359","1.955","2.081","1.808","1.91","1.733","1.766","1.673","1.355","1.349","1.337","1.254","1.332","1.09","1.083","0.907","0.926","0.952","0.921","0.92","1.008","1.229","1.229","1.057"
EnterprisesValueRevenueRatio,"1.549","10.245","9.553","7.207","5.057","25.086","15.273","17.836","33.548","13.237","18.085","13.111","12.394","28.358","8.378","8.918","9.309","12.333","9.167","9.583","7.14","10.398","9.586","9.196","16.412","15.93","16.068","22.067","19.725","34.815","21.883","44.195","21.226","41.549","78.474","30.987","22.3","14.072","11.499","20.55","3.302","-0.716","-4.334","-14.209","-28.783","-147.667","-36.102","-16.985","32.064","17.227","35.479","41.034","31.233","15.6","90.086","85.607","118.926","11.994","125.463","124.623","294.639","64.97","27.27","94.454","56.815","23.017","58.443","43.041","99.726","7.462","39.946","5.525","21.296","55.552","14.244","10.688","7.395","8,480.771","0.16","-1.846","-1.862","4.288","13.997","12.142","4.223"
