name,ttm,09/30/2019,09/30/2018,09/30/2017,09/30/2016,09/30/2015,09/30/2014,09/30/2013,09/30/2012,09/30/2011,09/30/2010,09/30/2009,09/30/2008,09/30/2007,09/30/2006,09/30/2005,09/30/2004,09/30/2003,09/30/2002,09/30/2001,09/30/2000,09/30/1999,09/30/1998,09/30/1997,09/30/1996
		OtherNonInterestIncome,"218,000,000","178,000,000","113,000,000","72,000,000","60,000,000","51,000,000","62,000,000","70,000,000","80,000,000","113,839,000","133,758,000","55,436,000","32,191,000","37,469,000","136,795,000","80,219,000","83,372,000","89,511,000","74,182,000","37,763,000","21,897,000","10,200,000","11,800,000","7,100,000","6,400,000"
CreditLossesProvision,,,,,,,,,"0","0",,,,,,,,,,,,,,"-100,000","-100,000"
NonInterestExpense,"2,938,000,000","2,806,000,000","3,265,000,000","2,061,000,000","1,873,000,000","1,774,000,000","1,704,000,000","1,599,000,000","1,620,000,000","1,714,171,000","1,603,710,000","1,306,448,000","1,196,335,000","1,029,951,000","1,027,648,000","449,661,000","436,375,000","474,830,000","380,794,000","599,747,000","584,877,000","250,200,000","134,400,000","55,700,000","35,800,000"
	OccupancyAndEquipment,"265,000,000","267,000,000","302,000,000","181,000,000","171,000,000","163,000,000","156,000,000","160,000,000","150,000,000","142,412,000","142,902,000","124,296,000","101,787,000","84,294,000","74,638,000","43,411,000","42,353,000","54,552,000","55,294,000","73,449,000","60,969,000","21,400,000","10,600,000","5,400,000","2,900,000"
	ProfessionalExpenseAndContractServicesExpense,"314,000,000","294,000,000","303,000,000","260,000,000","178,000,000","159,000,000","155,000,000","145,000,000","168,000,000","169,764,000","132,218,000","127,572,000",,,,,,,,,,,,,
	SellingGeneralAndAdministration,"1,857,000,000","1,775,000,000","2,027,000,000","1,347,000,000","1,236,000,000","1,180,000,000","1,126,000,000","1,044,000,000","827,000,000","1,034,619,000","1,069,756,000","862,289,000","676,593,000","575,486,000","514,151,000","272,891,000","255,156,000","267,186,000","194,944,000","282,427,000","321,616,000","134,100,000","79,700,000","33,300,000","21,500,000"
		GeneralAndAdministrativeExpense,"1,523,000,000","1,477,000,000","1,734,000,000","1,093,000,000","976,000,000","932,000,000","876,000,000","805,000,000","579,000,000","781,413,000","819,749,000","665,168,000","503,297,000","429,820,000","350,079,000","180,579,000","154,792,000","176,792,000","133,897,000","147,657,000","133,339,000","74,400,000","36,100,000","19,300,000","14,000,000"
			SalariesAndWages,"1,372,000,000","1,322,000,000","1,555,000,000","962,000,000","839,000,000","807,000,000","760,000,000","692,000,000","690,000,000","674,866,000","622,449,000","511,170,000","503,297,000","429,820,000","350,079,000","180,579,000","154,792,000","176,792,000","133,897,000","147,657,000","133,339,000","74,400,000","36,100,000","19,300,000","14,000,000"
			OtherGandA,"151,000,000","155,000,000","179,000,000","131,000,000","137,000,000","125,000,000","116,000,000","113,000,000","111,000,000","106,547,000","197,300,000","153,998,000",,,,,,,,,,,,,
		SellingAndMarketingExpense,"334,000,000","298,000,000","293,000,000","254,000,000","260,000,000","248,000,000","250,000,000","239,000,000","248,000,000","253,206,000","250,007,000","197,121,000","173,296,000","145,666,000","164,072,000","92,312,000","100,364,000","90,394,000","61,047,000","134,770,000","188,277,000","59,700,000","43,600,000","14,000,000","7,500,000"
	DepreciationAmortizationDepletionIncomeStatement,"284,000,000","273,000,000","283,000,000","181,000,000","178,000,000","181,000,000","185,000,000","177,000,000","20,000,000","163,885,000","157,495,000","119,761,000",,,,,,,,,,,,,
		DepreciationAndAmortizationInIncomeStatement,"284,000,000","273,000,000","283,000,000","181,000,000","178,000,000","181,000,000","185,000,000","177,000,000","20,000,000","163,885,000","157,495,000","119,761,000",,,,,,,,,,,,,
			DepreciationIncomeStatement,"161,000,000","148,000,000","142,000,000","102,000,000","92,000,000","91,000,000","95,000,000","86,000,000","72,000,000","66,759,000","57,032,000","45,891,000",,,,,,,,,,,,,
			Amortization,"123,000,000","125,000,000","141,000,000","79,000,000","86,000,000","90,000,000","90,000,000","91,000,000","92,000,000","97,126,000","100,463,000","73,870,000",,,,,,,,,,,,,
				AmortizationOfIntangiblesIncomeStatement,"123,000,000","125,000,000","141,000,000","79,000,000","86,000,000","90,000,000","90,000,000","91,000,000","92,000,000","97,126,000","100,463,000","73,870,000",,,,,,,,,,,,,
	OtherNonInterestExpense,"218,000,000","197,000,000","350,000,000","92,000,000","110,000,000","91,000,000","82,000,000","73,000,000","455,000,000","203,491,000","101,339,000","72,530,000","417,955,000","370,171,000","438,859,000","133,359,000","138,866,000","153,092,000","130,556,000","243,871,000","202,292,000","94,700,000","44,100,000","17,000,000","11,400,000"
SpecialIncomeCharges,,"60,000,000",,"-1,000,000",,,,"0","-87,000,000",,"-8,392,000",,,,,,,"-5,991,000","-63,406,000",,,,,,
	GainOnSaleOfBusiness,,"60,000,000",,,,,,,,,,,,,,,,,,,,,,,
	RestructuringAndMergernAcquisition,,,,,,,,,,,,,,,,,,"5,991,000","63,406,000",,,,,,
	LossonExtinguishmentofDebt,,,,"1,000,000",,,,"0",,,,,,,,,,,,,,,,,
	OtherSpecialCharges,,,,,,,,,"87,000,000",,,,,,,,,,,,,,,,
OtherNonOperatingIncomeExpenses,"-1,000,000","12,000,000","-1,000,000",,,"-1,000,000",,,,,,,,,,,,,,,,,,,
PretaxIncome,"2,573,000,000","2,929,000,000","1,887,000,000","1,394,000,000","1,265,000,000","1,288,000,000","1,270,000,000","1,088,000,000","906,000,000","1,016,471,000","912,085,000","1,059,405,000","1,263,502,000","1,034,703,000","857,305,000","553,492,000","441,157,000","227,357,000","-18,517,000","-146,392,000","-20,264,000","18,100,000","500,000","21,400,000","18,500,000"
TaxProvision,"644,000,000","721,000,000","414,000,000","522,000,000","423,000,000","475,000,000","483,000,000","413,000,000","320,000,000","378,718,000","319,897,000","415,700,000","459,585,000","388,803,000","330,546,000","213,739,000","168,810,000","90,715,000","10,446,000","-55,215,000","-6,638,000","6,600,000","300,000","7,600,000","7,300,000"
NetIncomeCommonStockholders,"1,929,000,000","2,208,000,000","1,473,000,000","872,000,000","842,000,000","813,000,000","787,000,000","675,000,000","586,000,000","637,753,000","592,188,000","643,705,000","803,917,000","645,900,000","526,759,000","339,753,000","272,347,000","136,642,000","-28,963,000","-91,177,000","-13,626,000","11,500,000","200,000","13,800,000","11,200,000"
	NetIncome,"1,929,000,000","2,208,000,000","1,473,000,000","872,000,000","842,000,000","813,000,000","787,000,000","675,000,000","586,000,000","637,753,000","592,188,000","643,705,000","803,917,000","645,900,000","526,759,000","339,753,000","272,347,000","136,642,000","-28,963,000","-91,177,000","-13,626,000","11,500,000","200,000","13,800,000","11,200,000"
		NetIncomeIncludingNoncontrollingInterests,"1,929,000,000","2,208,000,000","1,473,000,000","872,000,000","842,000,000","813,000,000","787,000,000","675,000,000","586,000,000","637,753,000","592,188,000","643,705,000","803,917,000","645,900,000","526,759,000","339,753,000","272,347,000","136,642,000","-28,963,000","-91,177,000","-13,626,000","11,500,000","200,000","13,800,000","11,200,000"
			NetIncomeContinuousOperations,"1,929,000,000","2,208,000,000","1,473,000,000","872,000,000","842,000,000","813,000,000","787,000,000","675,000,000","586,000,000","637,753,000","592,188,000","643,705,000","803,917,000","645,900,000","526,759,000","339,753,000","272,347,000","136,642,000","-28,963,000","-91,177,000","-13,626,000","11,500,000","200,000","13,800,000","11,200,000"
DilutedNIAvailtoComStockholders,"1,929,000,000","2,208,000,000","1,473,000,000","872,000,000","842,000,000","813,000,000","787,000,000","675,000,000","586,000,000","637,753,000","592,188,000","643,705,000","803,917,000","645,900,000","526,759,000","339,753,000","272,347,000","136,642,000","-28,963,000","-91,177,000","-13,626,000","11,500,000","200,000","13,800,000","11,200,000"
BasicEPS,,"3.98","2.6","1.65","1.59","1.5","1.43","1.23","1.07","1.12","1.01","1.11","1.35","1.08","0.97","0.84","0.65","0.32","-0.13","-0.49","-0.08","0.07","0.001","0.008","0.005"
DilutedEPS,,"3.96","2.59","1.64","1.58","1.49","1.42","1.22","1.06","1.11","1","1.1","1.33","1.06","0.95","0.82","0.64","0.32","-0.13","-0.49","-0.08","0.07","0.001","0.008","0.005"
BasicAverageShares,,"555,000,000","567,000,000","529,000,000","531,000,000","543,000,000","550,000,000","549,000,000","548,000,000","570,314,000","585,128,000","578,972,000","593,746,000","598,503,000","544,307,000","404,215,000","417,629,000","427,376,000","227,327,000","185,830,000","175,025,000","164,285,714","174,330,000","174,378,000","2,240,000,000"
DilutedAverageShares,,"557,000,000","569,000,000","531,000,000","534,000,000","547,000,000","554,000,000","554,000,000","554,000,000","576,462,000","591,922,000","587,252,000","603,133,000","608,263,000","555,465,000","413,167,000","426,972,000","432,480,000","227,327,000","185,830,000","175,025,000","164,285,714","174,330,000","174,378,000","2,240,000,000"
InterestIncomeAfterProvisionForLoanLoss,"1,349,000,000","1,389,000,000","1,173,000,000","619,000,000","542,000,000","579,000,000","556,000,000","444,000,000","422,000,000","459,818,000","376,800,000","306,841,000","471,126,000","439,960,000","696,151,000","398,949,000","234,108,000","145,907,000","98,975,000","136,516,000","152,974,000","69,300,000","37,400,000","18,100,000","11,400,000"
NetIncomeFromContinuingAndDiscontinuedOperation,"1,929,000,000","2,208,000,000","1,473,000,000","872,000,000","842,000,000","813,000,000","787,000,000","675,000,000","586,000,000","637,753,000","592,188,000","643,705,000","803,917,000","645,900,000","526,759,000","339,753,000","272,347,000","136,642,000","-28,963,000","-91,177,000","-13,626,000","11,500,000","200,000","13,800,000","11,200,000"
NormalizedIncome,"1,929,000,000","2,162,760,000","1,473,000,000","872,626,000","842,000,000","813,000,000","787,000,000","675,000,000","642,271,523.179","637,753,000","592,188,000","643,705,000","803,917,000","645,900,000","526,759,000","339,753,000","272,347,000","140,242,602.673","9,080,600","-97,213,446.554","-13,626,000","11,500,000","200,000","13,800,000","11,200,000"
ReconciledDepreciation,"284,000,000","273,000,000","283,000,000","181,000,000","178,000,000","181,000,000","185,000,000","177,000,000","164,000,000","163,885,000","157,495,000","119,761,000","96,238,000","80,706,000","63,485,000","24,408,000","23,224,000","31,708,000","27,945,000","36,033,000","21,624,000","6,800,000","3,400,000","2,100,000","1,400,000"
NetIncomeFromContinuingOperationNetMinorityInterest,"1,929,000,000","2,208,000,000","1,473,000,000","872,000,000","842,000,000","813,000,000","787,000,000","675,000,000","586,000,000","637,753,000","592,188,000","643,705,000","803,917,000","645,900,000","526,759,000","339,753,000","272,347,000","136,642,000","-28,963,000","-91,177,000","-13,626,000","11,500,000","200,000","13,800,000","11,200,000"
TotalUnusualItemsExcludingGoodwill,,"60,000,000",,"-1,000,000",,,,"0","-87,000,000",,"-8,430,000","-2,003,000",,,,,,"-5,991,000","-63,406,000","9,692,000",,,,,
TotalUnusualItems,,"60,000,000",,"-1,000,000",,,,"0","-87,000,000",,"-8,430,000","-2,003,000",,,,,,"-5,991,000","-63,406,000","9,692,000",,,,,
TaxRateForCalcs,"0.25","0.246","0.219","0.374","0.334","0.369","0.38","0.38","0.353","0.373","0.351","0.392","0.364","0.376","0.386","0.386","0.383","0.399","0.4","0.377","0.328","0.365","0.4","0.355","0.395"
TaxEffectOfUnusualItems,"0","14,760,000","0","-374,000","0","0","0","0","-30,728,476.821","0","0","0","0","0","0","0","0","-2,390,397.327","-25,362,400","3,655,553.446","0","0","0","0","0"
