name,12/31/2019,06/30/2019,12/31/2018,06/30/2018,12/31/2017,06/30/2017,12/31/2016,06/30/2016,12/31/2015,06/30/2015,12/31/2014,06/30/2014,12/31/2013,06/30/2013,12/31/2012,06/30/2012,12/31/2011,06/30/2011,12/31/2010,06/30/2010,12/31/2009
		InvestmentsAndAdvances,"5,971,000,000","6,113,000,000","6,244,000,000","6,431,000,000","5,363,000,000","4,991,000,000","4,406,000,000","335,000,000","260,000,000","274,000,000","228,000,000","320,000,000","380,000,000","456,000,000","7,346,000,000","6,852,000,000","6,940,000,000","7,801,000,000","7,538,000,000","7,085,000,000","7,021,000,000"
			LongTermEquityInvestment,"5,861,000,000","5,990,000,000","6,136,000,000","6,319,000,000","5,263,000,000","4,909,000,000","4,324,000,000","286,000,000","212,000,000","139,000,000","110,000,000","137,000,000","187,000,000","171,000,000","7,090,000,000","6,597,000,000","6,696,000,000","7,553,000,000",,"6,786,000,000",
				InvestmentsinAssociatesatCost,,,,,,,,,,,"110,000,000","137,000,000","187,000,000","171,000,000","7,090,000,000","6,597,000,000",,,,,
			InvestmentinFinancialAssets,"110,000,000","123,000,000","108,000,000","112,000,000","100,000,000","82,000,000","82,000,000","49,000,000","48,000,000","135,000,000","118,000,000","183,000,000","193,000,000","285,000,000","256,000,000","255,000,000","244,000,000","248,000,000",,"299,000,000",
		FinancialAssets,"132,000,000","91,000,000","291,000,000","29,000,000","25,000,000","56,000,000","146,000,000","213,000,000","295,000,000",,"507,000,000",,"120,000,000",,"241,000,000",,,,,,
		NonCurrentAccountsReceivable,"1,610,000,000","1,771,000,000","1,466,000,000","1,280,000,000","1,309,000,000","901,000,000","648,000,000","789,000,000","664,000,000","1,664,000,000","967,000,000","1,396,000,000","790,000,000","1,472,000,000","656,000,000","1,570,000,000","1,339,000,000","1,137,000,000","1,700,000,000","1,754,000,000","1,941,000,000"
		NonCurrentNoteReceivables,"58,000,000",,"45,000,000",,"13,000,000",,"15,000,000",,"37,000,000",,"40,000,000",,"65,000,000",,"21,000,000",,,,,,
		NonCurrentDeferredAssets,"1,719,000,000","1,820,000,000","1,510,000,000","1,601,000,000","1,227,000,000","1,516,000,000","1,272,000,000","1,201,000,000","1,206,000,000","1,497,000,000","1,084,000,000","1,371,000,000","1,217,000,000","1,199,000,000","845,000,000","905,000,000","673,000,000","852,000,000","744,000,000","857,000,000","949,000,000"
			NonCurrentDeferredTaxesAssets,"1,719,000,000","1,820,000,000","1,457,000,000","1,601,000,000","1,216,000,000","1,516,000,000","1,261,000,000","1,201,000,000","1,181,000,000","1,497,000,000","1,058,000,000","1,371,000,000","1,180,000,000","1,199,000,000","807,000,000","905,000,000","673,000,000","852,000,000","744,000,000","857,000,000","949,000,000"
		NonCurrentPrepaidAssets,"219,000,000",,"197,000,000",,"209,000,000",,"200,000,000",,"187,000,000",,"229,000,000",,"240,000,000",,"272,000,000",,,,,,
		DefinedPensionBenefit,"14,000,000","19,000,000","16,000,000","19,000,000","22,000,000","13,000,000","10,000,000","5,000,000","2,000,000","12,000,000","10,000,000","7,000,000","10,000,000","12,000,000","12,000,000","11,000,000","10,000,000","16,000,000","13,000,000","10,000,000","10,000,000"
		OtherNonCurrentAssets,"1,000,000","1,000,000","1,000,000",,,,,"-1,000,000",,,,,"1,000,000",,,,,,,,
TotalLiabilitiesNetMinorityInterest,"152,095,000,000","159,204,000,000","160,199,000,000","161,833,000,000","165,906,000,000","168,458,000,000","176,956,000,000","153,392,000,000","88,916,000,000","86,912,000,000","88,293,000,000","92,645,000,000","86,358,000,000","86,696,000,000","77,180,000,000","70,141,000,000","71,383,000,000","76,399,000,000","75,543,000,000","76,463,000,000","79,354,000,000"
	CurrentLiabilities,"34,841,000,000","37,276,000,000","34,459,000,000","30,653,000,000","36,211,000,000","36,986,000,000","40,116,000,000","35,347,000,000","28,456,000,000","25,866,000,000","27,208,000,000","26,120,000,000","25,627,000,000","20,406,000,000","20,408,000,000","20,439,000,000","19,644,000,000","17,539,000,000","15,720,000,000","14,734,000,000","14,254,000,000"
		PayablesAndAccruedExpenses,"23,968,000,000","22,640,000,000","23,594,000,000","21,225,000,000","24,567,000,000","20,752,000,000","25,315,000,000","16,773,000,000","16,808,000,000","15,508,000,000","16,845,000,000","16,246,000,000","16,050,000,000","14,036,000,000","13,761,000,000","12,688,000,000","13,836,000,000","13,551,000,000","12,549,000,000","11,678,000,000","11,903,000,000"
			Payables,"22,289,000,000","21,093,000,000","21,978,000,000","19,732,000,000","22,777,000,000","19,081,000,000","23,518,000,000","15,170,000,000","15,991,000,000","14,756,000,000","15,995,000,000","15,421,000,000","15,162,000,000","13,302,000,000","12,891,000,000","12,688,000,000","13,836,000,000","13,551,000,000","12,549,000,000","11,678,000,000","11,903,000,000"
				AccountsPayable,"15,876,000,000","14,538,000,000","15,512,000,000","13,647,000,000","15,240,000,000","13,075,000,000","14,071,000,000","10,898,000,000","11,616,000,000","10,272,000,000","10,913,000,000","10,272,000,000","9,834,000,000","8,050,000,000","8,476,000,000","11,891,000,000","13,337,000,000","12,937,000,000","12,071,000,000","11,111,000,000","11,377,000,000"
				TotalTaxPayable,"4,054,000,000","3,466,000,000","3,853,000,000","3,339,000,000","4,420,000,000","3,123,000,000","6,672,000,000","2,092,000,000","2,279,000,000","2,329,000,000","2,478,000,000","2,908,000,000","2,794,000,000","3,197,000,000","2,040,000,000","797,000,000","499,000,000","614,000,000","478,000,000","567,000,000","526,000,000"
					IncomeTaxPayable,"1,346,000,000","1,115,000,000","1,220,000,000","1,002,000,000","1,558,000,000","836,000,000","3,922,000,000","430,000,000","669,000,000","759,000,000","629,000,000","785,000,000","1,105,000,000","1,716,000,000","543,000,000","797,000,000","499,000,000","614,000,000","478,000,000","567,000,000","526,000,000"
				DividendsPayable,"338,000,000","398,000,000","331,000,000","582,000,000","479,000,000","629,000,000","447,000,000","483,000,000","239,000,000","218,000,000","518,000,000","252,000,000","384,000,000","239,000,000","765,000,000",,,,,,
				OtherPayable,"2,021,000,000","2,691,000,000","2,282,000,000","2,164,000,000","2,638,000,000","2,254,000,000","2,328,000,000","1,697,000,000","1,857,000,000","1,937,000,000","2,086,000,000","1,989,000,000","2,150,000,000","1,816,000,000","1,610,000,000",,,,,,
			CurrentAccruedExpenses,"1,679,000,000","1,547,000,000","1,616,000,000","1,493,000,000","1,790,000,000","1,671,000,000","1,797,000,000","1,603,000,000","817,000,000","752,000,000","850,000,000","825,000,000","888,000,000","734,000,000","870,000,000",,,,,,
				InterestPayable,"1,679,000,000","1,547,000,000","1,616,000,000","1,493,000,000","1,790,000,000","1,671,000,000","1,797,000,000","1,603,000,000","817,000,000","752,000,000","850,000,000","825,000,000","888,000,000","734,000,000","870,000,000",,,,,,
		CurrentProvisions,"210,000,000","486,000,000","766,000,000","491,000,000","885,000,000","710,000,000","869,000,000","128,000,000","220,000,000","148,000,000","165,000,000","187,000,000","196,000,000","244,000,000","180,000,000","181,000,000","241,000,000","308,000,000","238,000,000","284,000,000","308,000,000"
		CurrentDebtAndCapitalLeaseObligation,"5,477,000,000","11,069,000,000","4,330,000,000","6,046,000,000","7,550,000,000","11,484,000,000","8,802,000,000","7,641,000,000","5,925,000,000","7,437,000,000","7,492,000,000","8,297,000,000","7,852,000,000","5,151,000,000","5,390,000,000","7,570,000,000","5,567,000,000","3,680,000,000","2,933,000,000","2,772,000,000","2,043,000,000"
			CurrentDebt,"5,144,000,000","10,693,000,000","4,288,000,000","6,021,000,000","7,523,000,000","11,458,000,000","8,776,000,000","7,638,000,000","5,921,000,000","7,432,000,000","7,489,000,000","8,294,000,000","7,849,000,000","5,149,000,000","5,387,000,000","7,570,000,000","5,567,000,000","3,680,000,000","2,933,000,000","2,772,000,000","2,043,000,000"
				CommercialPaper,"1,599,000,000","3,122,000,000","1,142,000,000","1,801,000,000","1,870,000,000","2,140,000,000","2,053,000,000","2,109,000,000","2,087,000,000","2,117,000,000","2,211,000,000","2,353,000,000","2,065,000,000","1,792,000,000","2,088,000,000",,,,,,
				LineOfCredit,"68,000,000","105,000,000","114,000,000","72,000,000","117,000,000","261,000,000","184,000,000","55,000,000","13,000,000","62,000,000","41,000,000","113,000,000","6,000,000","10,000,000","0",,,,,"23,000,000",
				OtherCurrentBorrowings,"3,477,000,000","7,466,000,000","3,032,000,000","4,148,000,000","5,536,000,000","9,057,000,000","6,539,000,000","5,474,000,000","3,821,000,000","5,253,000,000","5,237,000,000","5,828,000,000","5,778,000,000","3,347,000,000","3,299,000,000","7,570,000,000","5,567,000,000","3,680,000,000",,"2,749,000,000",
			CurrentCapitalLeaseObligation,"333,000,000","376,000,000","42,000,000","25,000,000","27,000,000","26,000,000","26,000,000","3,000,000","4,000,000","5,000,000","3,000,000","3,000,000","3,000,000","2,000,000","3,000,000",,,,,,
		CurrentDeferredLiabilities,"242,000,000","274,000,000","195,000,000","716,000,000","1,753,000,000","1,536,000,000","1,692,000,000","1,258,000,000","1,523,000,000","1,574,000,000","1,693,000,000","1,057,000,000","899,000,000","59,000,000","69,000,000",,,,,,
			CurrentDeferredRevenue,"21,000,000","33,000,000","32,000,000","37,000,000","30,000,000","49,000,000","52,000,000","26,000,000","49,000,000","51,000,000","53,000,000","28,000,000","38,000,000","28,000,000","28,000,000",,,,,,
		OtherCurrentLiabilities,"4,944,000,000","2,807,000,000","5,574,000,000","2,175,000,000","1,456,000,000","2,504,000,000","3,438,000,000","9,547,000,000","3,980,000,000","1,199,000,000","1,013,000,000","333,000,000","630,000,000","916,000,000","1,008,000,000",,,,,,
	TotalNonCurrentLiabilitiesNetMinorityInterest,"117,254,000,000","121,928,000,000","125,740,000,000","131,180,000,000","129,695,000,000","131,472,000,000","136,840,000,000","118,045,000,000","60,460,000,000","61,046,000,000","61,085,000,000","66,525,000,000","60,731,000,000","66,290,000,000","56,772,000,000","49,702,000,000","51,739,000,000","58,860,000,000","59,823,000,000","61,729,000,000","65,100,000,000"
		LongTermProvisions,"701,000,000","1,120,000,000","1,152,000,000","1,441,000,000","1,515,000,000","1,432,000,000","1,409,000,000","705,000,000","677,000,000","809,000,000","634,000,000","563,000,000","532,000,000","574,000,000","641,000,000","731,000,000","874,000,000","938,000,000","912,000,000","933,000,000","966,000,000"
		LongTermDebtAndCapitalLeaseObligation,"97,564,000,000","101,672,000,000","105,584,000,000","110,949,000,000","108,949,000,000","108,281,000,000","113,941,000,000","101,045,000,000","43,541,000,000","44,067,000,000","43,630,000,000","47,214,000,000","41,274,000,000","45,199,000,000","38,951,000,000","32,273,000,000","34,598,000,000","41,786,000,000","44,256,000,000","44,244,000,000","49,028,000,000"
			LongTermDebt,"95,872,000,000","99,965,000,000","105,422,000,000","110,774,000,000","108,763,000,000","108,086,000,000","113,733,000,000","100,925,000,000","43,419,000,000","43,938,000,000","43,500,000,000","47,083,000,000","41,142,000,000","45,065,000,000","38,813,000,000","32,273,000,000","34,598,000,000","41,786,000,000","44,256,000,000","44,244,000,000","49,028,000,000"
			LongTermCapitalLeaseObligation,"1,692,000,000","1,707,000,000","162,000,000","175,000,000","186,000,000","195,000,000","208,000,000","120,000,000","122,000,000","129,000,000","130,000,000","131,000,000","132,000,000","134,000,000","138,000,000",,,,,,
		NonCurrentDeferredLiabilities,"14,242,000,000","14,909,000,000","14,412,000,000","13,824,000,000","13,806,000,000","17,445,000,000","17,057,000,000","12,449,000,000","12,290,000,000","12,396,000,000","12,839,000,000","14,863,000,000","14,642,000,000","15,359,000,000","12,293,000,000","11,090,000,000","11,279,000,000","11,732,000,000","11,909,000,000","11,843,000,000","12,495,000,000"
			NonCurrentDeferredTaxesLiabilities,"12,824,000,000","13,396,000,000","13,165,000,000","13,263,000,000","13,107,000,000","16,899,000,000","16,678,000,000","11,890,000,000","11,961,000,000","12,179,000,000","12,701,000,000","13,109,000,000","12,841,000,000","12,100,000,000","11,168,000,000","11,090,000,000","11,279,000,000","11,732,000,000","11,909,000,000","11,843,000,000","12,495,000,000"
		TradeandOtherPayablesNonCurrent,"1,546,000,000","1,039,000,000","1,146,000,000","1,207,000,000","1,495,000,000","804,000,000","949,000,000","830,000,000","912,000,000","686,000,000","868,000,000","1,270,000,000","1,262,000,000","1,186,000,000","914,000,000","2,431,000,000",,,,,
		EmployeeBenefits,"2,848,000,000","2,574,000,000","2,681,000,000","2,828,000,000","2,993,000,000","3,026,000,000","3,014,000,000","2,678,000,000","2,725,000,000","2,965,000,000","3,050,000,000","2,501,000,000","2,862,000,000","3,836,000,000","3,699,000,000","3,177,000,000","3,440,000,000","2,599,000,000","2,746,000,000","2,508,000,000","2,611,000,000"
			NonCurrentPensionAndOtherPostretirementBenefitPlans,,,,,,,,,,,,,,,,"3,177,000,000","3,440,000,000","2,599,000,000","2,746,000,000","2,508,000,000","2,611,000,000"
		DerivativeProductLiabilities,"352,000,000","614,000,000","766,000,000","931,000,000","937,000,000","485,000,000","471,000,000","338,000,000","315,000,000","123,000,000","64,000,000","114,000,000","159,000,000","136,000,000","273,000,000",,,,,,
		OtherNonCurrentLiabilities,"1,000,000",,"-1,000,000",,,"-1,000,000","-1,000,000",,,,,,,,"1,000,000",,"1,548,000,000","1,805,000,000",,"2,201,000,000",
TotalEquityGrossMinorityInterest,"84,553,000,000","78,131,000,000","71,904,000,000","75,564,000,000","80,220,000,000","83,479,000,000","81,425,000,000","37,737,000,000","45,719,000,000","51,443,000,000","54,257,000,000","57,250,000,000","55,308,000,000","51,967,000,000","45,441,000,000","41,722,000,000","41,044,000,000","40,652,000,000","38,799,000,000","35,032,000,000","33,171,000,000"
	StockholdersEquity,"75,722,000,000","70,233,000,000","64,486,000,000","68,510,000,000","72,585,000,000","72,714,000,000","71,339,000,000","33,890,000,000","42,137,000,000","47,501,000,000","49,972,000,000","52,392,000,000","50,365,000,000","47,491,000,000","41,142,000,000","37,692,000,000","37,492,000,000","36,754,000,000","35,259,000,000","31,785,000,000","30,318,000,000"
		CapitalStock,"1,736,000,000","1,736,000,000","1,736,000,000","1,736,000,000","1,736,000,000","1,736,000,000","1,736,000,000","1,736,000,000","1,736,000,000","1,736,000,000","1,736,000,000","1,736,000,000","1,735,000,000","1,735,000,000","1,734,000,000","1,734,000,000","1,734,000,000","0","0","0","0"
			CommonStock,"1,736,000,000","1,736,000,000","1,736,000,000","1,736,000,000","1,736,000,000","1,736,000,000","1,736,000,000","1,736,000,000","1,736,000,000","1,736,000,000","1,736,000,000","1,736,000,000","1,735,000,000","1,735,000,000","1,734,000,000","1,734,000,000","1,734,000,000","0","0","0","0"
		AdditionalPaidInCapital,"17,620,000,000","17,620,000,000","17,620,000,000","17,620,000,000","17,620,000,000","17,620,000,000","17,620,000,000","17,620,000,000","17,620,000,000","17,620,000,000","17,620,000,000","17,620,000,000","17,608,000,000","17,590,000,000","17,574,000,000","17,563,000,000","17,557,000,000","19,279,000,000","19,268,000,000","19,257,000,000","19,247,000,000"
		RetainedEarnings,"31,484,000,000","29,831,000,000","26,074,000,000","26,017,000,000","28,394,000,000","26,877,000,000","28,214,000,000","32,587,000,000","35,949,000,000","35,419,000,000","35,174,000,000","32,199,000,000","31,004,000,000","27,388,000,000","21,677,000,000","18,127,000,000","17,820,000,000","14,380,000,000","13,656,000,000","11,246,000,000","10,448,000,000"
		GainsLossesNotAffectingRetainedEarnings,"24,882,000,000","21,046,000,000","19,056,000,000","23,137,000,000","24,835,000,000","26,481,000,000","23,769,000,000","-18,053,000,000","-13,168,000,000","-7,274,000,000","-4,558,000,000","837,000,000","18,000,000","778,000,000","157,000,000","268,000,000",,,,,
		OtherEquityInterest,,,,,,,,,,,,,,,,,"381,000,000","3,095,000,000","2,335,000,000","1,282,000,000","623,000,000"
	MinorityInterest,"8,831,000,000","7,898,000,000","7,418,000,000","7,054,000,000","7,635,000,000","10,765,000,000","10,086,000,000","3,847,000,000","3,582,000,000","3,942,000,000","4,285,000,000","4,858,000,000","4,943,000,000","4,476,000,000","4,299,000,000","4,030,000,000","3,552,000,000","3,898,000,000","3,540,000,000","3,247,000,000","2,853,000,000"
TotalCapitalization,"171,594,000,000","170,198,000,000","169,908,000,000","179,284,000,000","181,348,000,000","180,800,000,000","185,072,000,000","134,815,000,000","85,556,000,000","91,439,000,000","93,472,000,000","99,475,000,000","91,507,000,000","92,556,000,000","79,955,000,000","69,965,000,000","72,090,000,000","78,540,000,000","79,515,000,000","76,029,000,000","79,346,000,000"
CommonStockEquity,"75,722,000,000","70,233,000,000","64,486,000,000","68,510,000,000","72,585,000,000","72,714,000,000","71,339,000,000","33,890,000,000","42,137,000,000","47,501,000,000","49,972,000,000","52,392,000,000","50,365,000,000","47,491,000,000","41,142,000,000","37,692,000,000","37,492,000,000","36,754,000,000","35,259,000,000","31,785,000,000","30,318,000,000"
CapitalLeaseObligations,"2,025,000,000","2,083,000,000","204,000,000","200,000,000","213,000,000","221,000,000","234,000,000","123,000,000","126,000,000","134,000,000","133,000,000","134,000,000","135,000,000","136,000,000","141,000,000",,,,,,
NetTangibleAssets,"-94,844,000,000","-109,714,000,000","-113,656,000,000","-113,633,000,000","-114,229,000,000","-114,893,000,000","-109,762,000,000","-60,955,000,000","-52,601,000,000","-50,499,000,000","-50,709,000,000","-53,451,000,000","-48,899,000,000","-52,535,000,000","-34,995,000,000","-38,118,000,000","-37,628,000,000","-40,658,000,000","-40,598,000,000","-42,794,000,000","-44,972,000,000"
WorkingCapital,"-6,027,000,000","-17,220,000,000","-16,178,000,000","-10,210,000,000","-12,251,000,000","-6,505,000,000","2,945,000,000","39,086,000,000","-10,162,000,000","-8,253,000,000","-8,667,000,000","-6,712,000,000","-6,937,000,000","-5,282,000,000","222,000,000","-9,582,000,000","-7,321,000,000","-4,321,000,000","-3,123,000,000","-3,005,000,000","-3,401,000,000"
InvestedCapital,"176,738,000,000","180,891,000,000","174,196,000,000","185,305,000,000","188,871,000,000","192,258,000,000","193,848,000,000","142,453,000,000","91,477,000,000","98,871,000,000","100,961,000,000","107,769,000,000","99,356,000,000","97,705,000,000","85,342,000,000","77,535,000,000","77,657,000,000","82,220,000,000","82,448,000,000","78,801,000,000","81,389,000,000"
