name,ttm,03/31/2020,03/31/2019,03/31/2018,03/31/2017,03/31/2016,03/31/2015,03/31/2014,03/31/2013,03/31/2012,03/31/2011,03/31/2010,03/31/2009,03/31/2008,03/31/2007,03/31/2006,03/31/2005,03/31/2004,03/31/2003,03/31/2002,03/31/2001,03/31/2000,03/31/1999,03/31/1998,03/31/1997,03/31/1996,03/31/1995,03/31/1994,03/31/1993,03/31/1992,03/31/1991,03/31/1990,03/31/1989,03/31/1988,03/31/1987
				AmortizationOfIntangiblesIncomeStatement,,,,,,,"0","0","111,000","1,478,000","1,395,000","1,469,000","1,606,000","1,582,000","1,608,000","1,308,000",,,,,,,,,,,,,,,,,,,
	OtherOperatingExpenses,,,,,,,,,,,,,,"1,206,000",,,,,,,,,,"-1,206,317",,,,,,,,,,,
OperatingIncome,"249,219,000","249,219,000","224,812,000","157,137,000","90,138,000","65,104,000","28,666,000","8,363,000","16,543,000","1,520,000","-11,185,000","-25,076,000","-29,518,000","-36,487,000","-27,711,000","-30,291,000","-3,253,000","-10,252,000","-19,491,000","-24,621,000","-17,561,000","-11,560,000","-7,904,365","-995,115","200,160","-36,750","-900,000","-2,300,000","-4,500,000","-6,300,000","-8,400,000","-3,400,000","-3,200,000","-1,300,000","-100,000"
OtherIncomeExpense,"7,606,000","7,606,000","38,548,000","3,300,000","1,205,000","734,000","99,000","167,000","319,000","1,023,000","322,000","6,723,000","-1,327,000","-5,122,000","305,000","4,000","110,000","172,000","173,000",,,,,,,,"400,000","400,000","600,000","1,200,000","1,700,000","1,500,000","900,000","700,000","200,000"
	GainOnSaleOfSecurity,"12,167,000","12,167,000","8,166,000","3,688,000","1,554,000","395,000","196,000","118,000","-7,000","1,017,000","456,000","6,389,000",,,,,,,,,,,,,,,,,,,,,,,
	SpecialIncomeCharges,,,,,,,,,,"1,023,000","-134,000","334,000","-1,327,000","-5,122,000","305,000","4,000","110,000","172,000","173,000",,,,,,,,"400,000","400,000","600,000","1,200,000","1,700,000","1,500,000","900,000","700,000","200,000"
	OtherNonOperatingIncomeExpenses,"-4,561,000","-4,561,000","30,382,000","-388,000","-349,000","339,000","-97,000","49,000","326,000",,,,,,,,,,,,,,,,,,,,,,,,,,
PretaxIncome,"256,825,000","256,825,000","263,360,000","160,437,000","91,343,000","65,838,000","28,765,000","8,530,000","16,862,000","2,543,000","-10,863,000","-18,353,000","-30,845,000","-40,403,000","-27,406,000","-29,093,000",,,,,,,,,,,,,,,,,,,
TaxProvision,"53,816,000","53,816,000","4,344,000","48,267,000","39,227,000","27,691,000","-84,923,000","1,179,000","1,848,000","1,048,000","892,000","671,000","752,000","527,000","475,000","356,000",,,,,,,,,,,,,,,,,,,
NetIncomeCommonStockholders,"203,009,000","203,009,000","259,016,000","112,170,000","52,116,000","38,147,000","113,688,000","7,351,000","15,014,000","1,495,000","-11,755,000","-19,024,000","-31,597,000","-40,930,000","-27,881,000","-29,449,000","-2,342,000","-9,446,000","-18,171,000","-21,676,000","-11,401,000","-10,454,000","-6,712,201","-2,507,764","735,264","491,124","-400,000","-2,000,000","-3,900,000","-5,100,000","-6,600,000","-1,900,000","-2,200,000","-600,000","100,000"
	NetIncome,"203,009,000","203,009,000","259,016,000","112,170,000","52,116,000","38,147,000","113,688,000","7,351,000","15,014,000","1,495,000","-11,755,000","-19,024,000","-31,597,000","-40,930,000","-27,881,000","-29,449,000","-2,342,000","-9,446,000","-18,171,000","-21,676,000","-11,401,000","-10,454,000","-6,712,201","-2,507,764","735,264","491,124","-400,000","-2,000,000","-3,900,000","-5,100,000","-6,600,000","-1,900,000","-2,200,000","-600,000","100,000"
		NetIncomeIncludingNoncontrollingInterests,"203,009,000","203,009,000","259,016,000","112,170,000","52,116,000","38,147,000","113,688,000","7,351,000","15,014,000","1,495,000","-11,755,000","-19,024,000","-31,597,000","-40,930,000","-27,881,000","-29,449,000","-2,342,000","-9,446,000","-18,171,000","-21,676,000","-11,401,000","-10,454,000","-6,712,201","-2,507,764","735,264","491,124","-400,000","-2,000,000","-3,900,000","-5,100,000","-6,600,000","-1,900,000","-2,200,000","-600,000","100,000"
			NetIncomeContinuousOperations,"203,009,000","203,009,000","259,016,000","112,170,000","52,116,000","38,147,000","113,688,000","7,351,000","15,014,000","1,495,000","-11,755,000","-19,024,000","-31,597,000","-40,930,000","-27,881,000","-29,449,000","-2,342,000","-9,446,000","-18,171,000","-21,676,000","-11,401,000","-10,454,000","-6,712,201","-995,115","735,264","491,124","-400,000","-2,000,000","-3,900,000","-5,100,000","-6,600,000","-1,900,000","-2,200,000","-600,000","100,000"
			NetIncomeDiscontinuousOperations,,,,,,,,,,,,,,,,,,,,,,,,"-1,512,649",,,,,,,,,,,
DilutedNIAvailtoComStockholders,"203,009,000","203,009,000","259,016,000","112,170,000","52,116,000","38,147,000","113,688,000","7,351,000","15,014,000","1,495,000","-11,755,000","-19,024,000","-31,597,000","-40,930,000","-27,881,000","-29,449,000","-2,342,000","-9,446,000","-18,171,000","-21,676,000","-11,401,000","-10,454,000","-6,712,201","-2,507,764","735,264","491,124","-400,000","-2,000,000","-3,900,000","-5,100,000","-6,600,000","-1,900,000","-2,200,000","-600,000","100,000"
BasicEPS,,,"5.77","2.54","1.21","0.9","2.8","0.19","0.38","0.04","-0.32","-0.54","-0.91","-1.26","-1.03","-1.15","-0.11","-0.45","-0.87","-1.04","-0.55","-0.595","-0.39","-0.155","0.05","0.035","-0.025","-0.16","-0.3","-0.4","-0.54","-0.18","-0.24","-0.07","0.01"
DilutedEPS,,,"5.61","2.45","1.17","0.85","2.65","0.18","0.37","0.04","-0.32","-0.54","-0.91","-1.26","-1.03","-1.15","-0.11","-0.45","-0.87","-1.04","-0.55","-0.595","-0.39","-0.155","0.05","0.035","-0.025","-0.16","-0.3","-0.4","-0.54","-0.18","-0.24","-0.07","0.01"
BasicAverageShares,,,"44,911,000","44,153,000","43,238,000","42,204,000","40,632,000","39,334,000","39,113,000","38,374,000","37,167,000","36,677,778","34,882,000","32,465,000","27,124,000","25,649,038","21,844,759","21,153,014","20,993,598","20,869,160","20,583,363","17,578,522","17,238,200","16,148,300","14,324,694","13,991,328","13,023,554","12,500,000","13,000,000","12,750,000","12,222,222","10,555,556","9,166,667","8,571,429","6,902,000"
DilutedAverageShares,,,"46,151,000","45,849,000","44,658,000","44,895,000","42,858,000","41,606,000","41,052,000","40,172,000","37,167,000","36,677,778","34,882,000","32,465,000","27,124,000","25,649,038","21,844,759","21,153,014","20,993,598","20,869,160","20,583,363","17,578,522","17,238,200","16,148,300","14,324,694","13,991,328","13,023,554","12,500,000","13,000,000","12,750,000","12,222,222","10,555,556","9,166,667","8,571,429","6,902,000"
TotalOperatingIncomeAsReported,"249,219,000","249,219,000","224,812,000","157,137,000","90,138,000","65,104,000","28,666,000","8,363,000","16,543,000","1,520,000","-11,185,000","-25,076,000","-29,518,000","-36,487,000","-28,511,000","-30,291,000","-3,253,000","-10,252,000","-19,491,000","-24,621,000","-17,561,000","-11,560,000","-7,904,365","-995,115","200,160","-36,750","-900,000","-2,300,000","-4,500,000","-6,300,000","-8,400,000","-3,400,000","-3,200,000","-1,300,000","-100,000"
TotalExpenses,"591,664,000","591,664,000","544,620,000","436,612,000","355,166,000","264,439,000","201,645,000","175,280,000","141,581,000","124,855,000","112,336,000","110,789,000","102,728,000","95,428,000","78,360,000","73,961,000","41,469,000","35,991,000","42,801,000","51,479,000","42,457,000","34,077,000","29,993,969","23,440,551","16,261,770","12,880,360","10,100,000","9,000,000","7,900,000","9,000,000","10,400,000","6,400,000","6,100,000","5,500,000","4,800,000"
NetIncomeFromContinuingAndDiscontinuedOperation,"203,009,000","203,009,000","259,016,000","112,170,000","52,116,000","38,147,000","113,688,000","7,351,000","15,014,000","1,495,000","-11,755,000","-19,024,000","-31,597,000","-40,930,000","-27,881,000","-29,449,000","-2,342,000","-9,446,000","-18,171,000","-21,676,000","-11,401,000","-10,454,000","-6,712,201","-2,507,764","735,264","491,124","-400,000","-2,000,000","-3,900,000","-5,100,000","-6,600,000","-1,900,000","-2,200,000","-600,000","100,000"
NormalizedIncome,"193,391,515.32","193,391,515.32","250,980,656","109,592,088","51,183,600","37,910,000","113,570,400","7,249,402","15,020,230","838,234","-11,964,300","-23,393,950","-30,734,450","-37,600,700","-28,079,250","-29,451,400","-2,408,000","-9,549,200","-18,274,800","-21,676,000","-11,401,000","-10,454,000","-6,712,201","-995,115","735,264","491,124","-640,000","-2,240,000","-4,260,000","-5,820,000","-7,620,000","-2,800,000","-2,740,000","-1,020,000","-20,000"
EBIT,"249,219,000","249,219,000","224,812,000","157,137,000","90,138,000","65,104,000","28,666,000","8,363,000","16,543,000","1,520,000","-11,185,000","-25,076,000","-29,518,000","-36,487,000","-27,711,000","-30,291,000","-3,253,000","-10,252,000","-19,491,000","-24,621,000","-17,561,000","-11,560,000","-7,904,365","-995,115","200,160","-36,750","-900,000","-2,300,000","-4,500,000","-6,300,000","-8,400,000","-3,400,000","-3,200,000","-1,300,000","-100,000"
EBITDA,"249,219,000"
ReconciledCostOfRevenue,"151,305,000","151,305,000","129,567,000","98,581,000","70,627,000","50,419,000","37,175,000","34,814,000","28,984,000","21,649,000","19,424,000","19,100,000","17,027,000","10,523,000","9,705,000","10,251,000","9,366,000","7,591,000","7,501,000","7,915,000","7,375,000","5,882,000","6,772,132","6,502,256","5,360,449","3,921,319","2,900,000","1,900,000","3,000,000","2,000,000","1,300,000","1,000,000","1,100,000","200,000","3,700,000"
ReconciledDepreciation,,,"14,121,000","11,005,000","6,202,000","3,277,000","2,770,000","2,508,000","2,723,000","4,336,000","3,948,000","4,898,000","5,016,000","6,124,000","3,915,000","2,742,000","1,240,000","1,388,000","1,704,000","1,771,000","2,968,000","1,685,000","1,385,988","876,939","429,612","349,756","400,000","300,000","300,000","600,000","300,000","200,000","200,000","200,000","200,000"
NetIncomeFromContinuingOperationNetMinorityInterest,"203,009,000","203,009,000","259,016,000","112,170,000","52,116,000","38,147,000","113,688,000","7,351,000","15,014,000","1,495,000","-11,755,000","-19,024,000","-31,597,000","-40,930,000","-27,881,000","-29,449,000","-2,342,000","-9,446,000","-18,171,000","-21,676,000","-11,401,000","-10,454,000","-6,712,201","-995,115","735,264","491,124","-400,000","-2,000,000","-3,900,000","-5,100,000","-6,600,000","-1,900,000","-2,200,000","-600,000","100,000"
TotalUnusualItemsExcludingGoodwill,"12,167,000","12,167,000","8,166,000","3,688,000","1,554,000","395,000","196,000","118,000","-7,000","1,023,000","322,000","6,723,000","-1,327,000","-5,122,000","305,000","4,000","110,000","172,000","173,000",,,,,,,,"400,000","400,000","600,000","1,200,000","1,700,000","1,500,000","900,000","700,000","200,000"
TotalUnusualItems,"12,167,000","12,167,000","8,166,000","3,688,000","1,554,000","395,000","196,000","118,000","-7,000","1,023,000","322,000","6,723,000","-1,327,000","-5,122,000","305,000","4,000","110,000","172,000","173,000",,,,,,,,"400,000","400,000","600,000","1,200,000","1,700,000","1,500,000","900,000","700,000","200,000"
NormalizedEBITDA,"237,052,000","237,052,000","230,767,000","164,454,000","94,786,000","67,986,000","31,240,000","10,753,000","19,273,000","4,833,000","-7,559,000","-26,901,000","-23,175,000","-25,241,000","-24,101,000","-27,553,000","-2,123,000","-9,036,000","-17,960,000","-22,850,000","-14,593,000","-9,875,000","-6,518,377","-118,176","629,772","313,006","-900,000","-2,400,000","-4,800,000","-6,900,000","-9,800,000","-4,700,000","-3,900,000","-1,800,000","-100,000"
TaxRateForCalcs,"0.21","0.21","0.016","0.301","0.4","0.4","0.4","0.139","0.11","0.358","0.35","0.35","0.35","0.35","0.35","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4"
TaxEffectOfUnusualItems,"2,549,515.32","2,549,515.32","130,656","1,110,088","621,600","158,000","78,400","16,402","-770","366,234","112,700","2,353,050","-464,450","-1,792,700","106,750","1,600","44,000","68,800","69,200","0","0","0","0","0","0","0","160,000","160,000","240,000","480,000","680,000","600,000","360,000","280,000","80,000"
