name,ttm,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997
TotalRevenue,"16,960,000,000","16,960,000,000","18,304,000,000","18,411,000,000","17,813,000,000","17,513,000,000","14,881,000,000","28,011,000,000","40,130,000,000","53,884,000,000","53,190,000,000","46,845,000,000","65,467,352,580","75,603,450,100","73,620,948,850","70,117,412,570","67,335,430,400","67,849,863,500","75,581,956,640","73,298,038,470","57,987,869,880","45,301,917,150","37,289,038,716","26,566,427,979"
	NetInterestIncome,"13,811,000,000","13,811,000,000","13,960,000,000","13,647,000,000","13,241,000,000","12,561,000,000","12,304,000,000","11,701,000,000","11,883,000,000","12,921,000,000","12,531,000,000","12,375,000,000","10,087,648,620","7,886,819,130","9,192,295,080","8,091,022,730","7,825,309,440","7,029,547,590","6,420,158,890","4,811,458,710","5,088,392,460","5,156,776,310","4,672,065,204","3,322,814,859"
		InterestIncome,"28,163,000,000","28,163,000,000","27,747,000,000","43,890,000,000","44,182,000,000","46,321,000,000","48,163,000,000","51,394,000,000","60,002,000,000","64,649,000,000","68,334,000,000","79,850,000,000","97,240,967,460","76,870,251,990","59,170,285,170","48,139,178,960","8,843,307,840","8,151,511,980","7,709,527,300","24,360,749,250","24,397,452,360","18,658,407,250","18,544,587,606","10,612,353,024"
			InterestIncomeFromLoansAndLease,"19,028,000,000","19,028,000,000","19,368,000,000","18,838,000,000","18,651,000,000","19,291,000,000","20,187,000,000","21,585,000,000","24,839,000,000",,,,"31,224,084,780","26,405,309,130","21,982,859,970","18,874,550,050",,,,"18,182,615,980","18,961,954,660","14,293,681,570",,
				InterestIncomeFromLoans,"19,028,000,000","19,028,000,000","19,368,000,000","18,838,000,000","18,651,000,000","19,291,000,000","20,187,000,000","21,585,000,000","24,839,000,000",,,,"31,224,084,780","26,405,309,130","21,982,859,970","18,874,550,050",,,,"18,182,615,980","18,961,954,660","14,293,681,570",,
			InterestIncomeFromSecurities,"8,685,000,000","8,685,000,000","7,901,000,000","24,914,000,000","25,401,000,000","26,875,000,000","27,915,000,000","29,960,000,000","28,998,000,000",,,,"53,755,537,220","40,640,540,980","29,158,184,270","27,500,865,320",,,,"4,123,625,790","3,752,143,760","3,496,153,220",,
			OtherInterestIncome,"450,000,000","450,000,000","478,000,000","138,000,000","130,000,000","155,000,000","61,000,000","-151,000,000","6,165,000,000",,,,"12,261,345,460","9,824,401,880","8,029,240,930","1,763,763,590",,,,"2,054,507,480","1,683,353,940","868,572,460",,
		InterestExpense,"14,353,000,000","14,353,000,000","13,787,000,000","30,243,000,000","30,941,000,000","33,760,000,000","35,859,000,000","39,693,000,000","48,119,000,000","51,728,000,000","55,803,000,000","67,475,000,000","87,153,318,840","68,983,432,860","49,977,990,090","40,048,156,230","1,017,998,400","1,121,964,390","1,289,368,410","19,549,290,540","19,309,059,900","13,501,630,940","13,872,522,402","7,289,538,165"
			InterestExpenseForDeposit,"3,295,000,000","3,295,000,000","2,969,000,000","2,965,000,000","3,443,000,000","4,479,000,000","5,693,000,000","7,058,000,000","9,763,000,000",,,,"24,508,324,120","23,731,102,000","18,665,693,150","14,319,497,600",,,,"3,377,349,550","3,977,868,640","3,169,196,310",,
			InterestExpenseForLongTermDebtAndCapitalSecurities,"685,000,000","685,000,000","711,000,000","784,000,000","816,000,000","901,000,000","1,185,000,000","1,347,000,000","1,422,000,000",,,,"5,906,909,820","4,822,351,970","4,305,194,580","4,033,268,870",,,,"4,859,786,840","4,825,401,680","3,278,513,210",,
			OtherInterestExpense,"10,373,000,000","10,373,000,000","10,107,000,000","26,494,000,000","26,682,000,000","28,380,000,000","28,981,000,000","31,288,000,000","36,934,000,000",,,,"56,738,084,900","40,429,978,890","27,007,102,360","21,695,389,760",,,,"11,312,154,150","10,505,789,580","7,053,921,420",,
