name,ttm,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014
MarketCap,"2,173,764,965","2,505,450,723","2,734,291,804","2,095,013,883","2,659,045,131","2,307,417,675","1,738,683,579"
EnterpriseValue,"2,999,040,965","3,444,009,723","3,464,484,804","2,939,207,883","3,538,178,131","2,647,737,675","1,970,194,579"
PeRatio,"6.801","10.941","18.067","20.041","21","17.213","17.724"
PsRatio,"0.421","0.513","0.588","0.489","0.811","0.965","1.032"
PbRatio,"0.964","1.188","1.702","1.363","1.782","1.773","1.745"
EnterprisesValueRevenueRatio,"0.569","0.665","0.752","0.663","1.004","1.054","1.057"
