name,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,04/30/2015,04/30/2014,04/30/2013,04/30/2012,04/30/2011,04/30/2010,04/30/2009,04/30/2008,04/30/2007,04/30/2006,04/30/2005,04/30/2004,04/30/2003,04/30/2002
			AccumulatedDepreciation,"-537,586,000","-398,840,000","-306,932,000","-151,145,000","-99,660,587.019","-96,179,339.826","-77,913,673.661","-59,498,586.873","-43,545,033.936","-17,293,917.046","-12,873,994.363","-9,526,785.61","-15,452,277.318","-10,632,983.479","-4,439,964.206","-2,550,212.462","-1,354,546.978","-629,606.19","-143,849.234"
		InvestmentsAndAdvances,"253,540,000","141,781,000","100,109,000","5,885,000",,,,,,,,,"4,701,319.788","171,596.281",,,,,
			InvestmentinFinancialAssets,"253,540,000","141,781,000","100,109,000","5,885,000",,,,,,,,,,,,,,,
				AvailableForSaleSecurities,"253,540,000","141,781,000","100,109,000","5,885,000",,,,,,,,,,,,,,,
			OtherInvestments,,,,,,,,,,,,,"4,701,319.788","171,596.281",,,,,
		FinancialAssets,"1,605,000","1,209,000","12,754,000",,,,,,,,,,,,,,,,
		NonCurrentAccountsReceivable,,,,,"2,442,188.097",,,,,,,,,,,,,,
		NonCurrentNoteReceivables,,,,,"500,111.696","1,120,250.164","1,852,849.098","1,804,454.81",,,,,,,"1,828,577.181",,,,
		NonCurrentDeferredAssets,"10,732,000","7,796,000",,"6,535,000",,,,,,,,,"15,464,139.353","23,720,192.832",,,,,
			NonCurrentDeferredTaxesAssets,"10,732,000","7,796,000",,"6,535,000",,,,,,,,,"15,464,139.353","23,720,192.832",,,,,
		NonCurrentPrepaidAssets,"184,000","21,099,000",,,"32,427.992","6,653.305","7,301.868","11,858.411",,,,,,,,,,,
		OtherNonCurrentAssets,,"23,193,000","24,010,000","20,344,000",,"6,573,464.958","7,214,245.945","7,624,958.001","19,354,707.213","5,789,957.676","5,223,214.055","4,022,311.011","-15,464,139.353","-23,720,192.832","648,769.575","2,194,732.044","1,659,494.796","1,430,165.785","1,302,995.039"
TotalLiabilitiesNetMinorityInterest,"740,863,000","447,054,000","328,204,000","392,780,000","124,052,201.861","137,450,620.005","157,090,570.55","199,046,386.149","38,393,494.079","26,691,704.582","16,462,782.221","11,833,123.089","9,964,109.222","8,254,579.218","10,545,109.62","9,517,616.934","9,248,806.956","6,706,329.979","4,878,654.687"
	CurrentLiabilities,"416,945,000","192,627,000","130,472,000","197,579,000","23,743,775.627","29,818,447.95","41,633,427.953","70,720,596.083","25,490,695.636","23,075,836.419","13,251,992.351","11,833,123.089","7,127,105.902","5,704,578.677","10,545,109.62","7,801,204.218","7,698,333.965","5,280,525.126","2,474,535.472"
		PayablesAndAccruedExpenses,"340,210,000","160,069,000","93,083,000","75,823,000","19,500,753.05","24,129,040.843","26,155,292.485","33,099,788.525","22,494,547.826","23,075,836.419","13,176,004.143","9,285,538.384","7,127,105.902","5,704,578.677","8,682,666.667","7,801,204.218","5,447,205.784","2,417,332.087","616,092.995"
			Payables,"322,573,000","142,729,000","77,492,000","61,644,000","8,311,654.62","8,349,065.627","9,213,132.41","14,595,727.019",,,,,"7,127,105.902","5,704,578.677",,"7,801,204.218","5,447,205.784","2,417,332.087","616,092.995"
				AccountsPayable,"134,123,000","108,295,000","69,155,000","57,897,000","8,220,135.621","8,349,065.627","9,006,854.629","14,595,727.019",,,,,"7,127,105.902","5,704,578.677",,"7,801,204.218","5,447,205.784","2,417,332.087","616,092.995"
				TotalTaxPayable,"188,450,000","34,434,000","8,337,000","3,747,000","91,518.999","0","206,277.781",,,,,,,,,,,,
					IncomeTaxPayable,"188,450,000","34,434,000","8,337,000","3,747,000","91,518.999","0","206,277.781",,,,,,,,,,,,
			CurrentAccruedExpenses,"17,637,000","17,340,000","15,591,000","14,179,000","11,189,098.43","15,779,975.216","16,942,160.075","18,504,061.506",,,,,,,,,,,
				InterestPayable,,,,,"0","2,287,073.461","2,761,931.709","3,539,735.557",,,,,,,,,,,
		CurrentProvisions,"29,776,000","15,817,000","19,133,000","20,975,000",,,,,,,,,,,"1,651,704.698",,,,
		PensionandOtherPostRetirementBenefitPlansCurrent,"36,783,000","4,276,000","1,898,000",,,,,,,,,,,,,,,,
		CurrentDebtAndCapitalLeaseObligation,"10,176,000","12,465,000","16,358,000","97,838,000","4,243,022.577","5,528,896.134","15,478,135.468","37,620,807.558","2,996,147.81",,"75,988.208",,,,,,"2,251,128.181","2,863,193.039","1,858,442.478"
			CurrentDebt,,,,"84,961,000",,"1,663,326.153","8,969,432.554","31,450,481.254","2,996,147.81",,,,,,,,,"1,518,735.958",
				CurrentNotesPayable,,,,,,"0","3,036,664.507","31,450,481.254",,,,,,,,,,,
				LineOfCredit,,,,,"0","1,663,326.153","5,932,768.047",,,,,,,,,,,,
				OtherCurrentBorrowings,,,,"84,961,000",,,,,,,,,,,,,,"1,518,735.958",
			CurrentCapitalLeaseObligation,"10,176,000","12,465,000","16,358,000","12,877,000","4,243,022.577","3,865,569.98","6,508,702.914","6,170,326.304",,"0","75,988.208",,,,,,"2,251,128.181","1,344,457.081","1,858,442.478"
		CurrentDeferredLiabilities,,,"0","2,943,000",,,,,,,,,,,,,,,
		OtherCurrentLiabilities,,,,,,"160,510.974",,,,,,"2,547,584.705",,,"210,738.255",,,,
	TotalNonCurrentLiabilitiesNetMinorityInterest,"323,918,000","254,427,000","197,732,000","195,201,000","100,308,426.234","107,632,172.054","115,457,142.596","128,325,790.067","12,902,798.443","3,615,868.162","3,210,789.869","0","2,837,003.32","2,550,000.542","0","1,716,412.716","1,550,472.991","1,425,804.854","2,404,119.215"
		LongTermProvisions,"43,987,000","40,878,000","41,652,000","40,994,000","4,740,251.785","5,902,312.855","5,247,305.154","6,108,069.648","6,366,304.547",,,,"2,837,003.32","2,436,268.123",,,,,
		LongTermDebtAndCapitalLeaseObligation,"5,140,000","9,759,000","22,217,000","15,157,000","84,566,437.749","96,421,353.781","108,825,220.653","116,107,674.368","5,999,429.305",,,,,,,"43,205.962","61,219.135",,"1,101,124.176"
			LongTermDebt,,,,,"78,601,849.116","89,326,436.074","97,596,772.574","101,455,619.898",,,,,,,,"43,205.962","61,219.135",,"1,101,124.176"
			LongTermCapitalLeaseObligation,"5,140,000","9,759,000","22,217,000","15,157,000","5,964,588.633","7,094,917.707","11,228,448.079","14,652,054.47","5,999,429.305",,,,,,,,,,
		NonCurrentDeferredLiabilities,"256,317,000","203,790,000","133,645,000","138,614,000","11,001,736.699","5,308,505.418","1,384,616.789","6,110,046.05","537,064.59",,,,,,,,,,
			NonCurrentDeferredTaxesLiabilities,"256,317,000","203,790,000","133,645,000","138,614,000","11,001,736.699","5,308,505.418","1,384,616.789","6,110,046.05","537,064.59",,,,,,,,,,
		TradeandOtherPayablesNonCurrent,,,,,,,,,,,,,,"113,732.419",,,,,
		EmployeeBenefits,"18,474,000","0","218,000","436,000",,,,,,,,,,,,,,,
		OtherNonCurrentLiabilities,,,,,,,,,,,,,,,,"1,673,206.754","1,489,253.855",,"1,302,995.039"
TotalEquityGrossMinorityInterest,"1,816,754,000","1,263,106,000","1,157,596,000","905,914,000","225,262,126.267","251,151,437.53","216,568,852.055","244,440,381.841","237,098,220.655","195,192,557.401","145,083,827.147","72,679,671.651","80,748,824.818","64,661,868.195","43,832,099.329","28,324,908.039","20,289,506.02","8,179,140.792","4,042,887.021"
	StockholdersEquity,"1,816,754,000","1,263,106,000","1,157,596,000","905,914,000","225,262,126.267","251,151,437.53","216,568,852.055","244,440,381.841","237,098,220.655","195,192,557.401","145,083,827.147","72,679,671.651","80,748,824.818","64,661,868.195","43,832,099.329","28,324,908.039","20,289,506.02","8,179,140.792","4,042,887.021"
		CapitalStock,"886,309,000","923,964,000","951,184,000","900,389,000","215,281,511","246,425,096.265","232,904,044.322","252,409,233.749","0","0","0","0","152,059,423.956","127,224,674.912","0","0","0","0","0"
			CommonStock,"886,309,000","923,964,000","951,184,000","900,389,000","215,281,511","246,425,096.265","232,904,044.322","252,409,233.749","0","0","0","0","152,059,423.956","127,224,674.912","0","0","0","0","0"
		RetainedEarnings,"887,031,000","391,918,000","137,212,000","11,439,000","-20,212,727.626","-29,430,061.294","-50,358,247.917","-43,575,706.07","-41,222,509.834","-83,977,107.184","-99,052,805.027","-73,037,956.192","-76,031,688.984","-66,234,168.999","-58,151,162.416","-46,398,734.739","-21,543,982.305","-4,845,707.448","-1,281,542.601"
		AdditionalPaidInCapital,,"923,964,000","951,184,000","900,389,000","22,791,113.289","25,705,874.036","26,679,201.541","25,952,131.549","271,233,923.731","274,700,359.75","230,030,532.124","2,579,106.253","2,773,739.135","2,526,056.875","101,017,028.188","70,612,102.426","37,865,857.942","12,390,336.175","4,576,971.931"
		GainsLossesNotAffectingRetainedEarnings,"43,414,000","-52,776,000","69,200,000","-21,588,000",,,,,,,,,"1,947,350.711","1,145,305.408",,"4,111,540.352","3,967,630.382","634,512.064","747,457.692"
			OtherEquityAdjustments,,"-52,776,000","69,200,000","-21,588,000",,,,,,,,,"1,947,350.711","1,145,305.408",,,,,
		OtherEquityInterest,,,,"15,674,000","7,402,229.605","8,450,528.522","7,343,854.109","9,654,722.612","7,086,806.759","4,469,304.835","14,106,100.051","143,138,521.59",,,"966,233.557",,,,
TotalCapitalization,"1,816,754,000","1,263,106,000","1,157,596,000","905,914,000","303,863,975.384","340,477,873.604","314,165,624.629","345,896,001.739","237,098,220.655","195,192,557.401","145,083,827.147","72,679,671.651","80,748,824.818","64,661,868.195","43,832,099.329","28,368,114","20,350,725.155","8,179,140.792","5,144,011.197"
CommonStockEquity,"1,816,754,000","1,263,106,000","1,157,596,000","905,914,000","225,262,126.267","251,151,437.53","216,568,852.055","244,440,381.841","237,098,220.655","195,192,557.401","145,083,827.147","72,679,671.651","80,748,824.818","64,661,868.195","43,832,099.329","28,324,908.039","20,289,506.02","8,179,140.792","4,042,887.021"
CapitalLeaseObligations,"15,316,000","22,224,000","38,575,000","28,034,000","10,207,611.21","10,960,487.687","17,737,150.994","20,822,380.774","5,999,429.305","0","75,988.208",,,,,,"2,251,128.181","1,344,457.081","1,858,442.478"
NetTangibleAssets,"1,816,754,000","1,263,106,000","1,157,596,000","905,914,000","225,262,126.267","251,151,437.53","216,568,852.055","244,440,381.841","237,098,220.655","195,192,557.401","145,083,827.147","72,679,671.651","80,748,824.818","64,661,868.195","43,832,099.329","28,324,908.039","20,289,506.02","8,179,140.792","4,042,887.021"
WorkingCapital,"377,685,000","205,285,000","169,146,000","92,307,000","62,178,152.181","59,051,405.095","15,530,161.28","35,693,815.839","27,765,322.137","45,157,162.205","55,472,361.043","19,530,857.31","29,791,500.372","23,666,319.581","4,226,746.309","3,152,360.076","2,647,950.617","-1,655,519.893","152,731.052"
InvestedCapital,"1,816,754,000","1,263,106,000","1,157,596,000","990,875,000","303,863,975.384","342,141,199.757","323,135,057.183","377,346,482.993","240,094,368.465","195,192,557.401","145,083,827.147","72,679,671.651","80,748,824.818","64,661,868.195","43,832,099.329","28,368,114","20,350,725.155","9,697,876.75","5,144,011.197"
TangibleBookValue,"1,816,754,000","1,263,106,000","1,157,596,000","905,914,000","225,262,126.267","251,151,437.53","216,568,852.055","244,440,381.841","237,098,220.655","195,192,557.401","145,083,827.147","72,679,671.651","80,748,824.818","64,661,868.195","43,832,099.329","28,324,908.039","20,289,506.02","8,179,140.792","4,042,887.021"
TotalDebt,"15,316,000","22,224,000","38,575,000","112,995,000","88,809,460.326","101,950,249.915","124,303,356.121","153,728,481.926","8,995,577.115","0","75,988.208",,,,,"43,205.962","2,312,347.317","2,863,193.039","2,959,566.653"
NetDebt,,,,,"11,060,107.084","24,188,920.584","71,066,346.601","57,028,084.669",,,,,,,,,,,
ShareIssued,"209,624,480","209,822,819","210,944,884","203,032,000","80,954,117","80,306,617","70,150,912","70,150,912","70,150,912","69,763,211","67,727,634","56,349,826","55,703,312","54,504,019","50,868,138","45,429,262","36,479,606","24,076,166","24,076,166"
OrdinarySharesNumber,"209,624,480","209,822,819","210,944,884","203,032,000","80,954,117","80,306,617","70,150,912","70,150,912","70,150,912","69,763,211","67,727,634","56,349,826","55,703,312","54,504,019","50,868,138","45,429,262","36,479,606","24,076,166","24,076,166"
