name,ttm,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999
TaxProvision,"639,326,000","-35,391,000","197,806,000","211,714,000","265,197,000","33,532,000","111,312,000","185,796,000","181,353,000","-13,357,000","-71,577,000","109,908,000","249,712,000","-135,269,000","110,872,000","499,606,000","55,359,000","117,493,000","22,223,000","145,966,000","246,547,000","91,178,000","91,934,000","106,398,000","232,506,000","-31,383,000","126,368,000","116,774,000","193,310,000","-97,877,000","149,195,000","38,391,000","156,469,000","34,172,000","51,223,000","128,359,000","193,308,000","80,597,000","115,463,000","72,102,000","102,289,000","31,326,000","59,698,000","213,224,000","137,379,000","83,091,000","64,097,000","181,574,000","129,384,000","123,845,240","64,147,920","88,226,208","149,973,846","198,881,172","47,247,473","324,793,326","95,274,145.8","27,977,177","59,953,446.9","67,501,116","43,001,237.5","31,381,630","68,435,883","47,012,460","39,154,280","-29,760,120","3,712,070","152,143,070","-4,390,176","-11,160,980","-78,685,750","-19,759,666","68,985,616","138,798,360","-20,910,015","13,577,550.5","10,572,793","26,327,150","43,810,400","28,483,970","34,651,750","33,020,810","34,368,000","34,869,000","-860,000"
NetIncomeCommonStockholders,"1,989,946,000","570,964,000","571,663,000","349,328,000","497,991,000","372,789,000","354,789,000","347,207,000","332,278,000","99,930,000","383,314,000","140,040,000","410,342,000","-80,699,000","-87,116,000","992,959,000","133,506,000","395,822,000","87,609,000","302,015,000","433,968,000","237,142,000","219,637,000","212,488,000","536,567,000","174,062,000","266,037,000","240,589,000","391,872,000","-105,675,000","314,703,000","177,535,000","314,125,000","181,859,000","341,172,000","255,178,000","379,481,000","311,930,000","316,223,000","135,673,000","223,981,000","180,000,000","284,369,000","357,507,000","272,071,000","179,709,000","286,016,000","357,507,000","255,512,000","309,433,680","270,719,200","241,308,540","280,958,766","300,700,468","194,050,493","569,557,015.5","171,171,345.4","193,325,490.15","112,397,716.8","118,906,248","78,146,607.5","75,982,890","125,152,725","83,018,182","90,061,840","-90,168,722.5","-5,860,855","280,413,191","-15,502,392","-270,616,845","-136,823,390","-53,589,400","141,970,836","372,712,288.5","21,035,528.5","38,499,365","30,028,119","142,169,810","116,155,520","71,788,220","101,015,250","181,728,020","59,520,000","51,684,000","-2,236,000"
	NetIncome,"1,989,946,000","570,964,000","571,663,000","349,328,000","497,991,000","372,789,000","354,789,000","347,207,000","332,278,000","99,930,000","383,314,000","140,040,000","410,342,000","-80,699,000","-87,116,000","992,959,000","133,506,000","395,822,000","87,609,000","302,015,000","433,968,000","237,142,000","219,637,000","212,488,000","536,567,000","174,062,000","266,037,000","240,589,000","391,872,000","-105,675,000","314,703,000","177,535,000","314,125,000","181,859,000","341,172,000","255,178,000","379,481,000","311,930,000","316,223,000","135,673,000","223,981,000","180,000,000","284,369,000","357,507,000","272,071,000","179,709,000","286,016,000","357,507,000","255,512,000","309,433,680","270,719,200","241,308,540","280,958,766","300,700,468","194,050,493","569,557,015.5","171,171,345.4","193,325,490.15","112,397,716.8","118,906,248","78,146,607.5","75,982,890","125,152,725","83,018,182","90,061,840","-90,168,722.5","-5,860,855","280,413,191","-15,502,392","-270,616,845","-136,823,390","-53,589,400","141,970,836","372,712,288.5","21,035,528.5","38,499,365","30,028,119","142,169,810","116,155,520","71,788,220","101,015,250","181,728,020","59,520,000","51,684,000","-2,236,000"
		NetIncomeIncludingNoncontrollingInterests,"2,062,869,000","596,455,000","613,511,000","346,941,000","505,962,000","390,818,000","361,003,000","352,603,000","339,580,000","160,220,000","389,784,000","150,981,000","417,270,000","-109,823,000","-75,054,000","996,578,000","136,089,000","402,112,000","91,433,000","302,015,000","469,991,000","270,863,000","233,446,000","248,256,000","583,050,000","178,213,000","272,951,000","251,615,000","398,656,000","-97,489,000","319,323,000","184,941,000","319,745,000","188,764,000","345,778,000","257,483,000","384,829,000","306,206,000","329,095,000","145,153,000","229,827,000","184,862,000","289,964,000","364,523,000","275,866,000","180,588,000","292,110,000","364,523,000","259,592,000","364,809,840","257,614,720","232,221,672","278,931,180","320,773,647","194,977,510","566,416,688.75","167,259,924.2","222,655,055","109,065,241.8","114,119,487.5","73,350,673.5","97,225,890","125,152,725","83,018,182","90,061,840","-90,168,722.5","-5,860,855","280,413,191","-15,502,392","-270,616,845","-136,823,390","-53,589,400","141,970,836","372,712,288.5","21,035,528.5","38,499,365","30,028,119","142,169,810","116,155,520","71,788,220","101,015,250","181,728,020","59,520,000","51,684,000","-2,236,000"
			NetIncomeContinuousOperations,"2,062,869,000","596,455,000","613,511,000","346,941,000","505,962,000","390,818,000","361,003,000","352,603,000","339,580,000","160,220,000","389,784,000","150,981,000","417,270,000","-109,823,000","-75,054,000","996,578,000","136,089,000","402,112,000","91,433,000","302,015,000","469,991,000","270,863,000","233,446,000","248,256,000","583,050,000","178,213,000","272,951,000","251,615,000","398,656,000","-97,489,000","319,323,000","184,941,000","319,745,000","188,764,000","345,778,000","257,483,000","384,829,000","306,206,000","329,095,000","145,153,000","229,827,000","184,862,000","289,964,000","364,523,000","275,866,000","180,588,000","292,110,000","364,523,000","259,592,000","340,523,680","270,719,200","241,308,540","280,958,766","314,588,468","194,050,493","569,557,015.5","171,171,345.4","209,749,490.15","112,397,716.8","118,906,248","78,146,607.5","97,225,890","125,152,725","83,018,182","90,061,840","-90,168,722.5","-5,860,855","280,413,191","-15,502,392","-65,204,845","-136,823,390","-53,589,400","141,970,836","372,712,288.5","21,035,528.5","38,499,365","30,028,119","142,169,810","116,155,520","71,788,220","101,015,250","181,728,020","59,520,000","51,684,000","-2,236,000"
		MinorityInterests,"-72,923,000","-25,491,000","-41,848,000","2,387,000","-7,971,000","-18,029,000","-6,214,000","-5,396,000","-7,302,000","-60,290,000","-6,470,000","-10,941,000","-6,928,000","29,124,000","-12,062,000","-3,619,000","-2,583,000","-6,290,000","-3,824,000",,"-36,023,000","-33,605,000","-13,809,000","-35,768,000","-46,483,000","-4,151,000","-6,914,000","-11,026,000","-6,784,000","-8,186,000","-4,620,000","-7,406,000","-5,620,000","-6,905,000","-4,606,000","-2,305,000","-5,348,000","5,724,000","-12,872,000","-9,480,000","-5,846,000","-4,862,000","-5,595,000","-7,016,000","-3,795,000","-879,000","-6,094,000","-7,016,000","-4,080,000","-55,376,160","13,104,480","9,086,868","2,027,586","-20,073,179","-927,017","3,140,326.75","3,911,421.2","-29,329,564.85","3,332,475","4,786,760.5","4,795,934",,,,,,,,,,,,,,,,,,,,,,,,
DilutedNIAvailtoComStockholders,"1,989,946,000","570,964,000","571,663,000","349,328,000","497,991,000","372,789,000","354,789,000","347,207,000","332,278,000","99,930,000","383,314,000","140,040,000","410,342,000","-80,699,000","-87,116,000","992,959,000","133,506,000","395,822,000","87,609,000","302,015,000","433,968,000","237,142,000","219,637,000","212,488,000","536,567,000","174,062,000","266,037,000","240,589,000","391,872,000","-105,675,000","314,703,000","177,535,000","314,125,000","181,859,000","341,172,000","255,178,000","379,481,000","311,930,000","316,223,000","135,673,000","223,981,000","180,000,000","284,369,000","357,507,000","272,071,000","179,709,000","286,016,000","357,507,000","255,512,000","309,433,680","270,719,200","241,308,540","280,958,766","300,700,468","194,050,493","569,557,015.5","171,171,345.4","193,325,490.15","112,397,716.8","118,906,248","78,146,607.5","75,982,890","125,152,725","83,018,182","90,061,840","-90,168,722.5","-5,860,855","280,413,191","-15,502,392","-270,616,845","-136,823,390","-53,589,400","141,970,836","372,712,288.5","21,035,528.5","38,499,365","30,028,119","142,169,810","116,155,520","71,788,220","101,015,250","181,728,020","59,520,000","51,684,000","-2,236,000"
BasicEPS,,"2.086","2.089","1.277","1.82","1.362","1.296","1.269","1.16","0.365","1.401","0.489","1.499","-0.295","-0.304","3.466","0.466","1.446","0.32","0.961","1.586","0.44","0.767","0.91","1.961","0.636","0.972","0.879","1.432",,"1.15","0.649","1.096",,"3.406","0.932","1.325",,"1.156","0.5","0.819",,"1.039","1.306","0.994",,"1.05","1.31","0.934",,"0.989","0.882","1.027",,"0.709","1.352","0.626",,"0.449","0.435","0.286",,"0.461","0.304","0.329",,"-0.021","1.025","-0.059",,"-0.5","-0.196","0.519",,"0.077","0.141","0.11",,"0.423","0.253","0.368",,"0.211","0.195","-0.017"
DilutedEPS,,"2.086","2.089","1.277","1.82","1.362","1.296","1.269","1.16","0.365","1.401","0.489","1.499","-0.295","-0.304","3.466","0.466","1.446","0.32","0.961","1.586","0.44","0.767","0.91","1.961","0.636","0.972","0.879","1.432",,"1.15","0.649","1.096",,"3.406","0.932","1.325",,"1.156","0.5","0.819",,"1.039","1.306","0.994",,"1.05","1.31","0.934",,"0.989","0.882","1.027",,"0.709","1.352","0.626",,"0.449","0.435","0.286",,"0.461","0.304","0.329",,"-0.021","1.025","-0.059",,"-0.5","-0.196","0.519",,"0.077","0.141","0.11",,"0.423","0.253","0.368",,"0.211","0.195","-0.017"
BasicAverageShares,,"273,655,375","273,656,000","273,656,000","273,655,375","273,655,375","273,655,375","273,655,375","273,655,375","273,655,375","273,655,375","273,655,375","273,655,375","273,655,000","286,518,665","286,517,814","273,655,375","273,655,375","273,655,375","314,278,133","273,655,375","273,655,375","145,031,080,000","233,503,297","273,655,000","273,655,375","273,655,375","273,655,375","273,655,000",,"273,655,375","273,655,375","273,655,375",,"273,655,375","273,655,000","273,655,375",,"273,655,375","271,346,000","273,648,137",,"273,655,375","273,655,375","273,655,375",,"272,396,190","272,906,107","273,655,375",,"273,655,375","273,655,376","273,655,000",,"273,655,376","273,655,376","273,655,376",,"273,655,000","273,653,000","273,655,000",,"273,655,376","273,655,000","273,655,000",,"273,655,000","273,655,000","273,655,000",,"273,655,000","273,655,000","273,655,000",,"145,031,000","145,031,000","145,031,000",,"145,031,000","145,031,000","145,031,000",,"281,818,182","265,454,545","273,655,000"
DilutedAverageShares,,"273,655,375","273,656,000","273,656,000","273,655,375","273,655,375","273,655,375","273,655,375","273,655,375","273,655,375","273,655,375","273,655,375","273,655,375","273,655,000","286,518,665","286,517,814","273,655,375","273,655,375","273,655,375","314,278,133","273,655,375","273,655,375","145,031,080,000","233,503,297","273,655,000","273,655,375","273,655,375","273,655,375","273,655,000",,"273,655,375","273,655,375","273,655,375",,"273,655,375","273,655,000","273,655,375",,"273,655,375","271,346,000","273,648,137",,"273,655,375","273,655,375","273,655,375",,"272,396,190","272,906,107","273,655,375",,"273,655,375","273,655,376","273,655,000",,"273,655,376","273,655,376","273,655,376",,"273,655,000","273,653,000","273,655,000",,"273,655,376","273,655,000","273,655,000",,"273,655,000","273,655,000","273,655,000",,"273,655,000","273,655,000","273,655,000",,"145,031,000","145,031,000","145,031,000",,"145,031,000","145,031,000","145,031,000",,"281,818,182","265,454,545","273,655,000"
TotalOperatingIncomeAsReported,"2,702,195,000",,,,,,,,,"339,563,000",,,,,,,,,,,,"362,041,000",,,"815,556,000",,,,,,,,,,,,,,,,,,,,,,"358,517,000","549,205,000","389,836,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TotalExpenses,"13,160,349,000","3,789,687,000","3,340,594,000","2,970,627,000","3,043,019,000","3,120,055,000","3,772,081,000","2,997,886,000","2,786,599,000","3,618,124,000","3,159,702,000","2,699,384,000","2,507,721,000","3,396,123,000","2,728,065,000","2,382,935,000","2,772,223,000","2,493,831,000","3,183,363,000","3,626,933,000","3,607,811,000","4,151,076,000","2,980,834,000","2,834,896,000","2,401,752,000","2,400,876,000","1,964,638,000","1,820,162,000","1,881,951,000","2,576,914,000","1,687,953,000","1,788,130,000","1,563,710,000","1,929,540,000","1,635,779,000","1,493,245,000","1,373,053,000","1,652,688,000","1,213,867,000","1,237,747,000","1,235,277,000","1,313,508,000","1,028,068,000","817,396,000","956,227,000","906,959,000","1,036,857,000","804,765,000","924,722,000","3,506,699,920","1,067,396,880","923,497,740","802,109,748","2,994,759,221","1,087,078,317","709,270,174.25","1,043,570,215","2,915,008,140.7","1,046,990,330.55","1,021,100,792.5","1,000,255,308","2,689,646,829","789,621,492","723,620,244","720,914,480","2,331,042,210","686,185,507.5","651,277,345","789,124,128","1,299,594,730","924,075,295","488,743,879.5","395,528,532","173,567,848","522,045,363","414,010,208","376,173,864","566,847,760","347,425,120","323,895,880","314,447,000","544,094,800","273,792,000","277,713,000","314,932,000"
NetIncomeFromContinuingAndDiscontinuedOperation,"1,989,946,000","570,964,000","571,663,000","349,328,000","497,991,000","372,789,000","354,789,000","347,207,000","332,278,000","99,930,000","383,314,000","140,040,000","410,342,000","-80,699,000","-87,116,000","992,959,000","133,506,000","395,822,000","87,609,000","302,015,000","433,968,000","237,142,000","219,637,000","212,488,000","536,567,000","174,062,000","266,037,000","240,589,000","391,872,000","-105,675,000","314,703,000","177,535,000","314,125,000","181,859,000","341,172,000","255,178,000","379,481,000","311,930,000","316,223,000","135,673,000","223,981,000","180,000,000","284,369,000","357,507,000","272,071,000","179,709,000","286,016,000","357,507,000","255,512,000","309,433,680","270,719,200","241,308,540","280,958,766","300,700,468","194,050,493","569,557,015.5","171,171,345.4","193,325,490.15","112,397,716.8","118,906,248","78,146,607.5","75,982,890","125,152,725","83,018,182","90,061,840","-90,168,722.5","-5,860,855","280,413,191","-15,502,392","-65,204,845","-136,823,390","-53,589,400","141,970,836","372,712,288.5","21,035,528.5","38,499,365","30,028,119","142,169,810","116,155,520","71,788,220","101,015,250","181,728,020","59,520,000","51,684,000","-2,236,000"
NormalizedIncome,"2,012,490,361","589,136,440","578,985,202.065","349,328,000","497,991,000","372,789,000","371,312,980.515","362,546,961.755","333,623,457.324","106,980,120","392,959,240","145,549,680","404,865,752","-76,811,600","-87,116,000","992,989,639.673","140,994,963","450,739,631.601","87,609,000","302,015,000","433,968,000","237,142,000","219,637,000","212,488,000","540,065,059.79","174,062,000","266,037,000","240,589,000","391,872,000","-105,675,000","330,363,879.398","177,535,000","314,125,000","181,859,000","341,172,000","255,178,000","369,762,709.353","311,930,000","316,223,000","182,925,978.873","223,981,000","94,886,931.597","334,324,189.183","389,692,417.876","292,677,922.174","348,256,841.171","287,910,331.386","357,507,000","255,512,000","295,715,950.389","278,844,527.994","266,715,614.793","285,307,619.433","302,874,230.2","197,174,665.214","593,813,400.693","117,069,626.299","-292,661,920.652","235,547,824.031","142,412,548.764","83,497,002.925","60,846,480.488","132,106,064.902","87,933,706.233","116,718,180.188","-277,935,195.788","77,163,630.5","238,943,307.14","-67,769,442.437","-292,439,959.977","20,042,887.826","-54,324,556.933","152,384,084.72","446,380,249.707","-17,147,280.5","44,683,439.683","35,865,139.143","109,121,575.647","137,969,584.909","78,932,183.914","113,508,596.796","191,346,828.609","64,632,147.239","53,595,600","2,360,222.222"
InterestIncome,"192,724,000","60,130,000","27,737,000","181,307,000","56,752,000","168,972,000",,"82,586,000","43,405,000","48,746,000","36,620,000","24,360,000","32,197,000","46,117,000","27,549,000",,"57,468,000","66,294,000","52,462,000","46,973,000","51,993,000","49,185,000","22,558,000","27,834,000","57,844,000","175,693,000","175,715,000","154,922,000","146,033,000",,"224,872,000","170,797,000","128,306,000","117,330,000","151,723,000","124,450,000","184,029,000","280,520,000","131,458,000","120,289,000","119,964,000","98,332,000","79,270,000","145,014,000","87,771,000","116,166,000","120,653,000","145,014,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
InterestExpense,"33,065,000","14,062,000","6,386,000","309,050,000","5,979,000","306,558,000","6,316,000","6,094,000","6,107,000","6,585,000","12,624,000","49,976,000","10,592,000","10,813,000","2,144,000","10,372,000","9,602,000","9,413,000","9,477,000","8,024,000","7,146,000","6,773,000","6,331,000",,,"-228,224,000","91,450,000","79,865,000","72,134,000","-423,193,000","114,448,000","210,470,000","113,020,000","58,405,000","133,019,000","87,671,000","73,669,000","119,966,000","83,417,000","46,942,000","53,481,000","140,805,000","65,334,000","92,468,000","55,233,000","116,565,000","112,711,000","92,468,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetInterestIncome,"-458,939,000","-100,649,000","-124,664,000","-127,743,000","-98,213,000","-137,586,000","-104,267,000","-81,488,000","-67,603,000","-176,241,000","-128,641,000","-253,893,000","-164,769,000","-317,269,000","-212,472,000","127,794,000","-147,328,000","-194,247,000","-7,261,000","120,629,000","40,885,000","10,826,000","-16,139,000","42,063,000","115,860,000","47,090,000","84,265,000","75,057,000","73,899,000","-113,858,000","110,424,000","-39,673,000","15,286,000","58,925,000","18,704,000","36,779,000","110,360,000","160,554,000","48,041,000","73,347,000","66,483,000","-42,473,000","13,936,000","52,546,000","32,538,000","-399,000","7,942,000","52,546,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBIT,"2,735,260,000","575,126,000","817,703,000","867,705,000","777,138,000","730,908,000","478,631,000","544,493,000","527,040,000","153,448,000","330,831,000","310,865,000","677,574,000","-234,279,000","37,962,000","1,506,556,000","201,050,000","529,018,000","123,133,000","456,005,000","723,684,000","368,814,000","331,711,000","283,278,000","649,320,000","-81,394,000","490,769,000","448,254,000","664,100,000","-618,559,000","582,966,000","433,802,000","589,234,000","281,341,000","530,020,000","473,513,000","651,806,000","506,769,000","527,975,000","264,197,000","385,597,000","356,993,000","414,996,000","638,565,000","468,478,000","380,244,000","468,918,000","638,565,000","389,836,000","777,592,120","351,647,920","402,443,478","435,474,732","1,080,254,328","298,842,492","582,116,158.25","274,020,885.2","713,003,445.55","179,553,753","192,582,686.5","145,247,147.5","116,550,973","196,619,148","145,800,566","162,114,810","-213,602,872.5","73,366,077.5","29,008,459","-76,464,456","92,358,805","-211,479,180","131,123,000","237,726,608","338,716,345.5","58,283,662.5","127,553,685","130,615,925","97,776,240","204,646,640","126,844,800","138,640,250","68,423,450","134,400,000","86,022,000","53,836,000"
EBITDA,"3,829,096,000"
ReconciledCostOfRevenue,"10,728,287,000","2,389,514,000","3,340,594,000","2,970,627,000","2,522,814,000","3,120,055,000","3,279,043,000","2,997,886,000","2,292,414,000","3,618,124,000","2,672,211,000","2,275,940,000","2,072,882,000","3,396,123,000","2,235,993,000","2,069,414,000","2,300,368,000","2,493,831,000","3,183,363,000","3,097,918,000","3,607,811,000","4,151,076,000","2,525,481,000","2,834,896,000","2,401,752,000","1,371,247,000","1,964,638,000","1,820,162,000","1,881,951,000","2,906,965,000","1,077,218,000","1,137,085,000","1,224,159,000","1,354,636,000","1,296,948,000","1,279,450,000","1,102,656,000","1,120,209,000","1,055,062,000","1,036,827,000","1,045,826,000","1,610,330,000","669,024,000","504,728,000","648,491,000","949,764,000","817,831,000",,"858,590,000","504,116,400","775,929,840","817,750,710","453,377,232","2,618,885,577","582,670,254.75","199,036,535.65","701,661,644.2","233,921,082.4","545,781,624.85","600,208,286","687,099,959","-750,456,858","732,947,535","507,372,219","514,016,525","293,963,942.5","384,108,492.5","172,355,175","559,173,648","1,530,975,155","401,707,350","276,940,327.5","193,963,364","217,744,187.5","192,924,931.5","183,907,794.5","156,541,913","306,641,040","165,760,080","146,284,200","146,720,000","283,143,510","163,200,000","153,990,000","157,208,000"
ReconciledDepreciation,"1,093,836,000","354,459,000","255,990,000","260,615,000","222,772,000","194,631,000","187,384,000","189,954,000","177,210,000","182,208,000","182,197,000","184,116,000","183,078,000","176,188,000","179,361,000","173,711,000","179,036,000","173,117,000","178,245,000","165,839,000","159,271,000","168,043,000","153,738,000","154,378,000","153,784,000","162,400,000","147,635,000","145,572,000","146,840,000","138,669,000","134,470,000","135,575,000","141,144,000","145,002,000","137,913,000","135,522,000","133,998,000","239,210,000","102,304,000","101,781,000","99,697,000","98,568,000","96,301,000","98,046,000","98,633,000","101,087,000","98,297,000","101,343,000","104,016,000","98,643,240","109,904,808","107,818,914","105,682,038","94,743,639","103,446,072.25","91,232,674.35","86,995,477.4","82,036,252","84,431,609","82,841,420","78,896,304.5","81,027,687","76,329,582","75,693,777","75,903,685","73,347,435","73,325,092.5","72,057,804","72,621,384","73,300,680","69,833,115","70,789,317","70,238,252","50,390,871","79,476,750.5","66,492,814.5","66,143,341","171,013,670","67,470,960","64,573,560","63,934,500","152,787,690","59,520,000","51,330,000","58,652,000"
NetIncomeFromContinuingOperationNetMinorityInterest,"1,989,946,000","570,964,000","571,663,000","349,328,000","497,991,000","372,789,000","354,789,000","347,207,000","332,278,000","99,930,000","383,314,000","140,040,000","410,342,000","-80,699,000","-87,116,000","992,959,000","133,506,000","395,822,000","87,609,000","302,015,000","433,968,000","237,142,000","219,637,000","212,488,000","536,567,000","174,062,000","266,037,000","240,589,000","391,872,000","-105,675,000","314,703,000","177,535,000","314,125,000","181,859,000","341,172,000","255,178,000","379,481,000","311,930,000","316,223,000","135,673,000","223,981,000","180,000,000","284,369,000","357,507,000","272,071,000","179,709,000","286,016,000","357,507,000","255,512,000","309,433,680","270,719,200","241,308,540","280,958,766","300,700,468","194,050,493","569,557,015.5","171,171,345.4","193,325,490.15","112,397,716.8","118,906,248","78,146,607.5","75,982,890","125,152,725","83,018,182","90,061,840","-90,168,722.5","-5,860,855","280,413,191","-15,502,392","-65,204,845","-136,823,390","-53,589,400","141,970,836","372,712,288.5","21,035,528.5","38,499,365","30,028,119","142,169,810","116,155,520","71,788,220","101,015,250","181,728,020","59,520,000","51,684,000","-2,236,000"
TotalUnusualItemsExcludingGoodwill,"-29,547,000","-27,534,000","-9,683,000",,,,"-21,619,000","-23,423,000","-2,064,000","-10,682,000","-14,614,000","-8,348,000","8,748,000","-5,890,000",,"-46,000","-10,533,000","-70,964,000",,,,"-20,138,000",,,"-4,893,000",,,,,,"-22,978,000",,,,,,"14,600,000",,,"-70,725,000","0","99,536,000","-60,240,000","-52,802,000","-30,869,000","-246,099,000","-2,310,000",,,"19,089,880","-9,961,760","-33,346,764","-6,653,592","-3,622,937","-3,825,302","-38,012,887","83,542,052.8","555,059,404.45","-186,947,404.2","-36,334,039","-8,124,376","20,021,993","-10,755,558","-7,699,142","-36,833,940","230,511,907.5","-138,374,142.5","63,970,093","65,709,192","266,130,485","-247,081,065","1,006,226.5","-15,473,192","-101,101,970","63,638,015","-8,365,009","-7,892,214","39,168,140","-30,041,680","-9,978,530","-16,779,000","-11,366,590","-8,064,000","-3,186,000","-6,364,000"
TotalUnusualItems,"-29,547,000","-27,534,000","-9,683,000",,,,"-21,619,000","-23,423,000","-2,064,000","-10,682,000","-14,614,000","-8,348,000","8,748,000","-5,890,000",,"-46,000","-10,533,000","-70,964,000",,,,"-20,138,000",,,"-4,893,000",,,,,,"-22,978,000",,,,,,"14,600,000",,,"-70,725,000","0","99,536,000","-60,240,000","-52,802,000","-30,869,000","-246,099,000","-2,310,000",,,"19,089,880","-9,961,760","-33,346,764","-6,653,592","-3,622,937","-3,825,302","-38,012,887","83,542,052.8","555,059,404.45","-186,947,404.2","-36,334,039","-8,124,376","20,021,993","-10,755,558","-7,699,142","-36,833,940","230,511,907.5","-138,374,142.5","63,970,093","65,709,192","266,130,485","-247,081,065","1,006,226.5","-15,473,192","-101,101,970","63,638,015","-8,365,009","-7,892,214","39,168,140","-30,041,680","-9,978,530","-16,779,000","-11,366,590","-8,064,000","-3,186,000","-6,364,000"
NormalizedEBITDA,"3,858,643,000","957,119,000","1,083,376,000","1,128,320,000","999,910,000","925,539,000","687,634,000","757,870,000","706,314,000","346,338,000","527,642,000","503,329,000","851,904,000","-52,201,000","217,323,000","1,680,313,000","390,619,000","773,099,000","301,378,000","621,844,000","882,955,000","536,857,000","485,449,000","437,656,000","807,997,000","81,006,000","638,404,000","593,826,000","810,940,000","-479,890,000","740,961,000","569,377,000","730,378,000","426,343,000","667,933,000","609,035,000","771,204,000","745,979,000","630,279,000","436,703,000","485,294,000","356,025,000","571,537,000","789,720,000","597,980,000","727,430,000","569,525,000","742,068,000","493,852,000","1,163,798,040","471,514,488","543,609,156","547,810,362","1,178,620,904","406,113,866.25","711,361,719.6","277,474,309.8","243,586,031.05","450,932,766.2","311,758,145.5","232,267,828","177,556,667","283,704,288","229,193,485","274,852,435","-370,767,345","285,065,312.5","37,096,170","-69,552,264","-100,471,000","105,435,000","200,906,090.5","323,438,052","490,209,186.5","74,122,398","202,411,508.5","204,651,480","229,621,770","302,159,280","201,396,890","219,353,750","232,577,730","201,984,000","140,538,000","118,852,000"
TaxRateForCalcs,"0.237","0.34","0.244","0.379","0.344","0.079","0.236","0.345","0.348","0.34","0.34","0.34","0.374","0.34","0.34","0.334","0.289","0.226","0.196","0.326","0.344","0.252","0.283","0.3","0.285","0.34","0.316","0.317","0.327","0.34","0.318","0.172","0.329","0.153","0.129","0.333","0.334","0.208","0.26","0.332","0.308","0.145","0.171","0.39","0.332","0.315","0.18","0.332","0.333","0.281","0.184","0.238","0.346","0.4","0.183","0.362","0.352","0.124","0.341","0.353","0.341","0.244","0.354","0.362","0.276","0.185","0.4","0.352","0.205","0.146","0.365","0.269","0.327","0.271","0.4","0.261","0.26","0.156","0.274","0.284","0.255","0.154","0.366","0.4","0.278"
TaxEffectOfUnusualItems,"-7,002,639","-9,361,560","-2,360,797.935","0","0","0","-5,095,019.485","-8,083,038.245","-718,542.676","-3,631,880","-4,968,760","-2,838,320","3,271,752","-2,002,600","0","-15,360.327","-3,044,037","-16,046,368.399","0","0","0","0","0","0","-1,394,940.21","0","0","0","0","0","-7,317,120.602","0","0","0","0","0","4,881,709.353","0","0","-23,472,021.127","0","14,422,931.597","-10,284,810.817","-20,616,582.124","-10,262,077.826","-77,551,158.829","-415,668.614","0","0","5,372,150.389","-1,836,432.006","-7,939,689.207","-2,304,738.567","-1,449,174.8","-701,129.786","-13,756,501.807","29,440,333.699","69,071,993.648","-63,797,296.969","-12,827,738.236","-2,773,980.575","4,885,583.488","-3,802,218.098","-2,783,617.767","-10,177,599.812","42,745,434.212","-55,349,657","22,500,209.14","13,442,141.563","38,895,370.023","-90,214,787.174","271,069.567","-5,059,943.28","-27,434,008.793","25,455,206","-2,180,934.317","-2,055,193.857","6,119,905.647","-8,227,615.091","-2,834,566.086","-4,285,653.204","-1,747,781.391","-2,951,852.761","-1,274,400","-1,767,777.778"
