name,ttm,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010
MarketCap,"34,245,660,070","51,240,000,000","46,830,000,000","58,222,505,884","53,108,144,576","51,015,000,000","55,856,000,000","61,305,000,000","39,392,548,754","31,713,669,246","55,295,049,746"
EnterpriseValue,"114,619,660,070","128,930,000,000","124,819,000,000","129,649,505,884","108,104,144,576","84,956,000,000","72,440,000,000","72,822,000,000","38,423,548,754","21,792,669,246","49,828,049,746"
PeRatio,"7.34","5.961","35.585","8.666","4.028","12.458","22.523","17.318","9.873","4.16","12.754"
ForwardPeRatio,"10.132","5.653","5.302","6.698","6.039","6.297","8.11","7.536","7.407","5.16",
PegRatio,"0.949","1.067","1.402","7.202","7.455","0.576","0.607","0.605","0.487","0.496",
PsRatio,"0.255","0.363","0.328","0.377","0.34","0.371","0.376","0.443","0.317","0.213","0.441"
PbRatio,"0.854","1.15","1.23","1.358","1.169","1.473","1.4","2.128","1.524","0.923","2.144"
EnterprisesValueRevenueRatio,"0.849","0.939","0.849","0.891","0.65","0.558","0.465","0.469","0.252","0.145","0.367"
EnterprisesValueEBITDARatio,"5.759","5.772","5.457","5.249","4.77","5.251","6.094","4.599","4.272","1.571","3.622"
