name,ttm,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995,12/31/1994,12/31/1993,12/31/1992,12/31/1991,12/31/1990,12/31/1989,12/31/1988,12/31/1987,12/31/1986,12/31/1985
TotalRevenue,"3,249,300,000","3,283,100,000","3,345,500,000","2,786,000,000","2,748,000,000","2,740,500,000","2,924,997,000","2,595,281,000","2,579,068,000","2,545,867,000","2,217,825,000","2,196,343,000","2,604,307,000","2,619,171,000","2,256,889,000","2,061,249,000","1,890,335,000","1,635,991,000","1,516,347,000","1,587,180,000","1,491,190,000","1,553,700,000","2,268,500,000","2,036,800,000","1,847,700,000","1,782,300,000","1,653,500,000","1,310,200,000","1,307,000,000","1,302,500,000","1,438,200,000","1,455,600,000","1,313,100,000","1,284,000,000","1,204,200,000","1,098,800,000"
	OperatingRevenue,"3,249,300,000","3,283,100,000","3,345,500,000","2,786,000,000","2,748,000,000","2,740,500,000","2,924,997,000","2,595,281,000","2,579,068,000","2,545,867,000","2,217,825,000","2,196,343,000","2,604,307,000","2,619,171,000","2,256,889,000","2,061,249,000","1,890,335,000","1,635,991,000","1,516,347,000","1,587,180,000","1,491,190,000","1,553,700,000","2,268,500,000","2,036,800,000","1,847,700,000","1,782,300,000","1,653,500,000","1,310,200,000","1,307,000,000","1,302,500,000","1,438,200,000","1,455,600,000","1,313,100,000","1,284,000,000","1,204,200,000","1,098,800,000"
CostOfRevenue,"2,088,300,000","2,104,100,000","2,156,200,000","1,770,900,000","1,758,300,000","1,786,100,000","1,908,694,000","1,711,759,000","1,709,949,000","1,683,093,000","1,472,602,000","1,466,030,000","1,751,036,000","1,776,157,000","1,525,633,000","1,418,662,000","1,338,874,000","1,106,166,000","1,154,551,000","1,045,710,000","988,518,000","1,052,800,000","1,624,700,000","1,477,000,000","1,344,700,000","1,316,300,000","1,253,400,000","1,016,500,000","1,006,000,000","1,002,800,000","1,099,700,000","1,136,100,000","1,030,700,000","993,200,000","932,000,000","854,700,000"
GrossProfit,"1,161,000,000","1,179,000,000","1,189,300,000","1,015,100,000","989,700,000","954,400,000","1,016,303,000","883,522,000","869,119,000","862,774,000","745,223,000","730,313,000","853,271,000","843,014,000","731,256,000","642,587,000","551,461,000","529,825,000","361,796,000","541,470,000","502,672,000","500,900,000","643,800,000","559,800,000","503,000,000","466,000,000","400,100,000","293,700,000","301,000,000","299,700,000","338,500,000","319,500,000","282,400,000","290,800,000","272,200,000","244,100,000"
OperatingExpense,"724,000,000","716,900,000","721,000,000","592,400,000","789,400,000","566,500,000","661,023,000","535,646,000","540,215,000","578,863,000","503,385,000","516,801,000","615,079,000","969,753,000","-1,745,680,000","428,965,000","365,157,000","360,813,000","322,125,000","369,786,000","318,646,000","331,400,000","404,900,000","363,200,000","336,800,000","323,100,000","290,200,000","207,800,000","216,300,000","220,800,000","225,300,000","214,500,000","186,700,000","186,400,000","180,800,000","173,700,000"
	SellingGeneralAndAdministration,"705,100,000","698,000,000","721,000,000","592,400,000","597,000,000","566,500,000","605,223,000","535,646,000","540,215,000","578,863,000","503,385,000","516,801,000","615,079,000","579,603,000","483,320,000","428,965,000","405,157,000","360,813,000","322,125,000","295,176,000","263,365,000","270,100,000","343,400,000","307,800,000","287,400,000","274,300,000","245,500,000","178,400,000","187,800,000","192,400,000","195,200,000","193,200,000","167,000,000","158,100,000","153,200,000","143,000,000"
		GeneralAndAdministrativeExpense,,,,,,,,,,,"523,387,000","531,210,000",,,,,,,,,,,,,,,,,,,,,,,,
			SalariesAndWages,,,,,,,,,,,"13,326,000","9,166,000",,,,,,,,,,,,,,,,,,,,,,,,
			OtherGandA,,,,,,,,,,,"510,061,000","522,044,000",,,,,,,,,,,,,,,,,,,,,,,,
	DepreciationAmortizationDepletionIncomeStatement,,,,,,,,,,,"59,841,000","58,204,000",,,,,,,,"74,610,000","55,281,000","61,300,000","61,500,000","55,400,000","49,400,000","48,800,000","44,700,000","29,400,000","28,500,000","28,400,000","30,100,000","21,300,000","19,700,000","28,300,000","27,600,000","30,700,000"
