name,ttm,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004
MarketCap,"935,800,817,527","795,031,530,880","921,138,319,230","842,955,136,480","751,068,984,851","816,907,454,560","723,558,708,460","834,976,811,824","779,552,704,564","719,414,645,393","729,458,189,676","669,590,226,398","636,867,974,280","580,433,607,840","539,067,897,721","544,870,078,440","479,246,481,810","517,784,506,950","528,168,435,200","428,655,184,860","363,461,833,080","376,199,382,195","359,503,564,566","395,352,513,468","392,018,013,395","375,779,584,963","376,366,921,700","292,688,115,840","293,291,173,346","262,886,553,396","233,427,144,367","247,892,483,498","189,660,214,279","208,983,963,124","209,849,680,086","166,747,804,906","163,392,621,649","189,011,238,188","190,843,154,594","167,850,044,603","141,766,854,075","180,499,550,444","197,012,284,433","157,152,219,541","133,401,193,920","109,741,127,591","96,834,102,858","126,065,317,331","165,530,894,235","138,348,474,499","216,322,938,283","177,465,021,692","163,365,309,384","142,468,149,637","142,200,806,101","122,322,528,583","127,092,822,048","115,922,517,607","122,611,098,287","88,369,630,899","81,708,054,536","50,064,308,884","52,711,860,930"
EnterpriseValue,"835,375,817,527","691,323,530,880","813,709,319,230","735,061,136,480","649,852,984,851","711,779,454,560","621,128,708,460","736,703,811,824","681,969,704,564","621,512,645,393","633,279,189,676","578,832,226,398","548,365,974,280","498,035,607,840","459,949,897,721","470,613,078,440","409,190,481,810","449,938,506,950","460,632,435,200","364,108,184,860","303,260,833,080","317,041,382,195","302,585,564,566","339,389,513,468","338,882,013,395","322,307,584,963","325,090,921,700","243,245,115,840","248,332,173,346","220,335,553,396","190,876,144,367","210,975,483,498","145,799,214,279","168,561,963,124","171,493,680,086","128,391,804,906","128,476,621,649","155,552,238,188","159,333,154,594","136,592,044,603","111,707,854,075","153,985,550,444","172,527,509,433","135,157,828,541","114,057,187,920","91,956,194,591","80,988,331,858","111,652,708,331","152,797,225,235","126,213,966,499","202,104,325,283","164,961,486,692","151,429,390,384","131,224,235,637","131,772,091,101","112,500,896,583","117,271,190,048","107,493,489,607","114,980,961,287","80,739,493,899","78,760,378,536","47,558,320,884","50,581,465,930"
PeRatio,"27.645","23.636","28.755","24.66","27.158","26.931","39.211","52.142","47.847","57.619","35.243","35.305","31.451","30.442","28.996","31.141","29.61","33.402","36.019","31.744","26.812","27.366","28.21","30.786","32.246","30.915","32.195","26.893","26.218","24.467","21.793","22.362","17.579","21.547","22.007","17.548","18.261","22.778","22.576","21.348","19.32","25.802","30.376","32.032","29.236","25.443","23.114","25.206","34.61","30.954","52.03","48.155","46.856","46.093","59.093","58.93","61.485","68.662","91.581","69.859","86.515","71.916","132.048"
ForwardPeRatio,"32.363","21.368","24.57","21.142","23.419","24.938",,"25.126","25.707","25.189","25.575","23.585","23.365","20.619","19.455","19.841","20.921","19.57","23.095","19.194","16.695","17.153","17.889","19.418","19.342","18.315","22.371","17.921","17.212","15.674","16.155","16.051","12.166","12.887","14.684","12.24","12.707","14.684","17.575",,,,,,,,,,,,,,,,,,,,,,,,
PegRatio,"1.978","1.25","1.865","1.566","1.749","1.776",,"1.214","0.927","0.944","1.307","1.352","1.274","1.256","1.179","1.279","1.821","1.502","2.161","1.553","1.365","1.657","1.43","1.321","1.466","1.217","1.488","1.355","1.245","1.215","1.102","1.225","0.788","0.715","0.723","0.637","0.685","0.778","0.923",,,,,,,,,,,,,,,,,,,,,,,,
PsRatio,"5.721","5.015","6.044","5.776","5.354","6.05","5.666","6.862","6.783","6.583","7.074","6.876","6.861","6.562","6.466","6.853","6.273","7.05","7.489","6.321","5.478","5.774","5.351","6.163","6.382","6.312","6.587","5.272","5.495","5.26","4.685","5.757","4.762","5.535","5.894","4.7","4.939","6.112","6.548","6.152","5.461","7.301","8.373","6.955","6.011","4.996","4.482","6.084","8.522","7.704","13.177","13.247","13.603","13.376","15.311","14.786","15.427","16.191","22.704","17.319","18.63","13.216","16.49"
PbRatio,"4.59","3.945","4.729","4.39","4.096","4.603","4.279","5.186","4.886","4.726","4.659","4.562","4.444","4.22","4.085","4.333","3.91","4.354","4.6","3.927","3.413","3.627","3.658","4.174","4.315","4.313","4.535","3.712","3.886","3.666","3.255","3.83","3.073","3.594","3.827","3.041","3.143","3.869","4.127","3.877","3.491","4.715","5.472","4.66","4.222","3.677","3.429","4.588","6.388","5.685","9.534","9.027","8.89","8.361","9.877","9.158","9.515","11.317","13.944","10.05","20.665","14.609","17.996"
EnterprisesValueRevenueRatio,"5.012","16.796","17.661","18.15","16.687","19.587","15.814","21.835","20.883","19.955","19.592","20.842","21.083","20.123","17.647","20.962","19.032","22.212","21.597","19.497","17.107","18.371","16.715","20.54","21.24","20.902","19.284","16.333","17.606","15.773","14.444","14.962","11.937","15.835","16.205","13.209","14.234","18.14","18.878","18.747","16.379","22.728","25.851","22.735","20.652","16.692","14.206","20.149","28.469","24.337","41.872","38.986","39.109","35.815","41.108","41.827","47.749","47.695","59.914","51.151","56.887","37.849","49.037"
EnterprisesValueEBITDARatio,"16.19","63.506","57.571","63.526","43.303","65.942","48.981","59.097","107.295","49.487","62.825","59.264","91.045","59.666","53.626","61.358","53.552","68.903","69.477","59.061","48.787","54.596","52","62.514","61.514","57.741","63.693","54.49","56.196","48.628","41.868","57.833","35.141","41.355","42.745","33.15","38.512","57.676","47.378","47.28","41.266","54.624","60.611","55.114","50.673","40.212","36.063","54.898","77.579","61.553","106.475","95.791","103.341","84.266","144.371","94.95","124.546","125.892","173.069","133.424","145.146","95.314","142.379"
