name,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995,12/31/1994,12/31/1993,12/31/1992,12/31/1991,12/31/1990,12/31/1989,12/31/1988,12/31/1987,12/31/1986,12/31/1985
TotalAssets,"15,018,000,000","14,264,000,000","15,340,000,000","15,358,000,000","14,708,000,000","14,605,000,000","12,944,000,000","13,033,000,000","13,615,000,000","15,282,000,000","18,940,000,000","20,020,000,000","19,956,000,000","17,550,000,000","16,499,000,000","15,875,000,000","15,090,000,000","15,505,000,000","16,052,000,000","16,370,000,000","16,393,000,000","13,721,000,000","18,610,000,000","18,235,000,000","23,172,000,000","20,925,000,000","19,658,400,000","18,366,800,000","15,737,300,000","14,891,500,000","13,790,400,000","12,554,100,000","5,343,600,000","5,557,100,000","4,337,400,000"
	CurrentAssets,"7,923,000,000","7,494,000,000","8,029,000,000","8,149,000,000","7,624,000,000","7,602,000,000","7,113,000,000","7,414,000,000","8,476,000,000","9,996,000,000","13,445,000,000","13,640,000,000","13,420,000,000","12,551,000,000","11,652,000,000","10,033,000,000","8,965,000,000","9,487,000,000","9,528,000,000","9,394,000,000","9,239,000,000","7,905,000,000","13,426,000,000","12,797,000,000","17,448,000,000","15,839,000,000","14,518,900,000","13,561,600,000","12,116,600,000","11,392,100,000","10,418,000,000","9,555,300,000","2,174,400,000","2,281,200,000","2,115,900,000"
		CashCashEquivalentsAndShortTermInvestments,"1,357,000,000","1,107,000,000","1,262,000,000","1,298,000,000","1,005,000,000","822,000,000","1,211,000,000","1,413,000,000","885,000,000","931,000,000","1,892,000,000","547,000,000","531,000,000","780,000,000","796,000,000","732,000,000","843,000,000","307,000,000","260,000,000","289,000,000","209,000,000","53,000,000","87,000,000","47,000,000","99,000,000","49,000,000","26,200,000","31,100,000","50,100,000","66,400,000","29,300,000","2,895,400,000","10,500,000","51,700,000","47,600,000"
			CashAndCashEquivalents,"1,357,000,000","1,107,000,000","1,262,000,000","1,298,000,000","1,005,000,000","822,000,000","1,211,000,000","1,413,000,000","885,000,000","931,000,000","1,892,000,000","547,000,000","531,000,000","780,000,000","796,000,000","732,000,000","843,000,000","307,000,000","260,000,000","289,000,000","209,000,000","53,000,000","87,000,000","47,000,000","99,000,000","49,000,000","26,200,000","31,100,000","50,100,000","66,400,000","29,300,000","2,895,400,000","10,500,000","51,700,000","47,600,000"
				CashFinancial,,,,,,,,,,,,"16,000,000","60,000,000","47,000,000","10,000,000","127,000,000",,,,,,,,,,,,,,,,,,,
				CashEquivalents,,,,,,,,,,,,"531,000,000","471,000,000","733,000,000","786,000,000","605,000,000",,,,,,,,,,,,,,,,,,,
		Receivables,"1,603,000,000","1,784,000,000","2,182,000,000","1,999,000,000","2,134,000,000","2,273,000,000","2,407,000,000","2,819,000,000","3,595,000,000","5,176,000,000","7,578,000,000","9,306,000,000","9,597,000,000","9,181,000,000","7,558,000,000","6,949,000,000","6,151,000,000","7,006,000,000","7,151,000,000","6,791,000,000","6,850,000,000","4,688,000,000","11,146,000,000","10,738,000,000","10,139,000,000","9,285,000,000","8,240,800,000","7,730,300,000","6,941,400,000","6,683,400,000","5,988,300,000","5,428,200,000","773,200,000","844,000,000","616,500,000"
			AccountsReceivable,"1,603,000,000","1,784,000,000","2,182,000,000","1,999,000,000","2,134,000,000","2,273,000,000","2,407,000,000","2,819,000,000","856,000,000","892,000,000","894,000,000","924,000,000","1,083,000,000","964,000,000","891,000,000","1,211,000,000","1,135,000,000","1,180,000,000","1,149,000,000",,,,,,,,,,,,,,,,
				GrossAccountsReceivable,"1,657,000,000","1,840,000,000","2,240,000,000","2,067,000,000","2,215,000,000","2,354,000,000","2,484,000,000","2,922,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,
				AllowanceForDoubtfulAccountsReceivable,"-54,000,000","-56,000,000","-58,000,000","-68,000,000","-81,000,000","-81,000,000","-77,000,000","-103,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,
			LoansReceivable,,"789,000,000","850,000,000","976,000,000","1,135,000,000","1,289,000,000","1,483,000,000","2,074,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherReceivables,,,,,,,,,"2,739,000,000","4,284,000,000","6,684,000,000","8,382,000,000","8,514,000,000","8,217,000,000","6,667,000,000","5,738,000,000","5,016,000,000","5,826,000,000","6,002,000,000",,,,,,,,,,,,,,,,
			ReceivablesAdjustmentsAllowances,,"-29,000,000","-31,000,000","-41,000,000","-48,000,000","-51,000,000","-55,000,000","-84,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,
