name,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995,12/31/1994,12/31/1993,12/31/1992,12/31/1991,12/31/1990,12/31/1989,12/31/1988,12/31/1987,12/31/1986,12/31/1985
TotalAssets,"263,414,000,000","251,684,000,000","186,949,000,000","180,500,000,000","166,574,000,000","159,339,000,000","158,813,000,000","164,971,000,000","157,818,000,000","118,534,000,000","112,733,000,000","113,017,000,000","113,417,000,000","110,405,000,000","103,146,000,000","104,694,000,000","109,159,000,000","113,105,000,000","38,131,800,000","35,744,500,000","28,685,600,000","14,817,400,000","12,804,200,000","12,088,600,000","9,580,300,000","6,763,000,000","4,948,300,000","4,271,900,000","2,793,600,000","2,456,600,000","2,582,700,000","2,370,700,000","1,034,900,000","1,006,500,000","361,000,000"
	CurrentAssets,"25,392,000,000","21,848,000,000","16,060,000,000","16,361,000,000","12,303,000,000","13,531,000,000","14,075,000,000","19,991,000,000","8,573,000,000","8,886,000,000","3,223,000,000","3,716,000,000","3,667,000,000","5,202,000,000","2,594,000,000","3,535,000,000","5,403,000,000","7,076,000,000","4,548,800,000","5,144,400,000","9,758,600,000","5,624,300,000","1,559,500,000","1,405,800,000","1,653,700,000","608,500,000","776,600,000","428,600,000","645,500,000","251,500,000","314,000,000","241,900,000","218,400,000","275,900,000","205,100,000"
		CashCashEquivalentsAndShortTermInvestments,"5,500,000,000","3,814,000,000","3,428,000,000","3,301,000,000","2,401,000,000","4,512,000,000","5,291,000,000","12,415,000,000","1,620,000,000","6,065,000,000","721,000,000","1,254,000,000","1,061,000,000","2,974,000,000","841,000,000","2,007,000,000","4,043,000,000","4,047,000,000","2,973,200,000","3,711,200,000","8,528,200,000","870,700,000","413,700,000","331,300,000","539,100,000","335,300,000","160,400,000","213,400,000","125,700,000","88,600,000","143,600,000","104,000,000","182,500,000","246,900,000","188,500,000"
			CashAndCashEquivalents,"5,500,000,000","3,814,000,000","3,428,000,000","3,301,000,000","2,295,000,000","3,910,000,000","1,718,000,000","10,951,000,000","1,620,000,000","5,984,000,000","671,000,000","1,195,000,000","963,000,000","1,239,000,000","693,000,000","452,000,000","1,550,000,000","781,000,000","350,000,000","651,500,000","922,200,000","870,700,000","413,700,000","331,300,000","539,100,000","335,300,000","160,400,000","213,400,000","125,700,000","88,600,000","143,600,000","104,000,000","182,500,000","246,900,000","188,500,000"
			OtherShortTermInvestments,,,,,"106,000,000","602,000,000","3,573,000,000","1,464,000,000",,"81,000,000","50,000,000","59,000,000","98,000,000","1,735,000,000","148,000,000","1,555,000,000","2,493,000,000","3,266,000,000","2,623,200,000","3,059,700,000","7,606,000,000",,,,,,,,,,,,,,
		Receivables,"11,292,000,000","11,104,000,000","8,546,000,000","7,955,000,000","6,896,000,000","6,321,000,000","6,376,000,000","5,521,000,000","4,351,000,000","1,855,000,000","1,711,000,000","1,626,000,000","1,645,000,000","1,450,000,000","1,060,000,000","959,000,000","907,000,000","1,383,000,000","967,400,000","891,900,000","673,300,000","549,300,000","498,800,000","439,300,000","390,700,000","108,200,000","72,200,000","57,800,000","30,100,000","27,500,000","24,800,000","18,300,000","6,300,000","8,000,000","5,500,000"
			AccountsReceivable,"11,292,000,000","11,104,000,000","8,546,000,000","7,955,000,000","6,896,000,000","6,321,000,000","6,376,000,000","5,521,000,000","4,351,000,000","1,855,000,000","1,711,000,000","1,626,000,000","1,645,000,000","1,450,000,000","1,060,000,000","959,000,000","907,000,000","1,383,000,000","967,400,000","891,900,000",,,,,,,,,,,,,,,
				GrossAccountsReceivable,"11,711,000,000","11,456,000,000","9,253,000,000","8,622,000,000","7,595,000,000","6,885,000,000","6,972,000,000","6,026,000,000","4,978,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,
				AllowanceForDoubtfulAccountsReceivable,"-419,000,000","-352,000,000","-707,000,000","-667,000,000","-699,000,000","-564,000,000","-596,000,000","-505,000,000","-627,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,
		Inventory,,,,,,,,,,,,,,,,,,"479,000,000","454,500,000","438,500,000","457,000,000","343,800,000","324,000,000","258,400,000","243,400,000",,,,,,,,,,
